,year,mmwr_week,Reporting Area,Meningococcal disease (continued); Other serogroups current week,Meningococcal disease (continued); Other serogroups previous 52 weeks maximum�,Meningococcal disease (continued); Other serogroups cummulative YTD for 2019�,Meningococcal disease (continued); Other serogroups cummulative YTD for 2018�,Meningococcal disease (continued); Unknown serogroup current week,Meningococcal disease (continued); Unknown serogroup previous 52 weeks maximum�,Meningococcal disease (continued); Unknown serogroup cummulative YTD for 2019�,Meningococcal disease (continued); Unknown serogroup cummulative YTD for 2018�,column labels in same order that data fields appears in each record below:
38,2019,26,North Dakota,0,0,0,0,0,0,0,0,
39,2019,26,South Dakota,0,0,0,0,0,0,0,0,
40,2019,26,South Atlantic,0,1,1,3,0,4,24,11,
41,2019,26,Delaware,0,0,0,0,0,1,0,1,
42,2019,26,District of Columbia,0,0,0,0,0,1,2,0,
43,2019,26,Florida,0,0,0,0,0,2,15,1,
44,2019,26,Georgia,0,0,0,2,0,1,3,2,
45,2019,26,Maryland,0,1,1,1,0,0,0,0,
46,2019,26,North Carolina,0,0,0,0,0,1,2,2,
47,2019,26,South Carolina,0,0,0,0,0,1,1,2,
48,2019,26,Virginia,0,0,0,0,0,1,1,3,
49,2019,26,West Virginia,0,1,0,0,0,0,0,0,
50,2019,26,East South Central,0,1,1,0,0,2,7,1,
51,2019,26,Alabama,0,0,0,0,0,0,0,1,
52,2019,26,Kentucky,0,0,0,0,0,1,3,0,
53,2019,26,Mississippi,0,0,0,0,0,1,3,0,
54,2019,26,Tennessee,0,1,1,0,0,1,1,0,
55,2019,26,West South Central,0,2,3,3,0,2,4,5,
56,2019,26,Arkansas,0,1,1,0,0,1,1,0,
57,2019,26,Louisiana,0,0,0,0,0,0,0,0,
58,2019,26,Oklahoma,0,1,0,0,0,0,0,0,
59,2019,26,Texas,0,1,2,3,0,2,3,5,
60,2019,26,Mountain,0,1,1,2,0,1,4,1,
61,2019,26,Arizona,0,0,0,0,0,0,0,0,
62,2019,26,Colorado,0,1,0,0,0,0,0,0,
63,2019,26,Idaho,0,1,1,2,0,1,1,0,
64,2019,26,Montana,0,0,0,0,0,1,2,0,
65,2019,26,Nevada,0,0,0,0,0,0,0,0,
66,2019,26,New Mexico,0,0,0,0,0,1,1,1,
67,2019,26,Utah,0,0,0,0,0,0,0,0,
68,2019,26,Wyoming,0,0,0,0,0,0,0,0,
69,2019,26,Pacific,0,0,0,0,0,21,25,26,
70,2019,26,Alaska,0,0,0,0,0,0,0,0,
71,2019,26,California,0,0,0,0,0,3,17,26,
72,2019,26,Hawaii,0,0,0,0,0,1,1,0,
73,2019,26,Oregon,0,0,0,0,0,0,0,0,
74,2019,26,Washington,0,0,0,0,0,20,7,0,
75,2019,26,U.S. Territories,0,0,0,0,0,0,0,0,
76,2019,26,American Samoa,0,0,0,0,0,0,0,0,
77,2019,26,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
78,2019,26,Guam,0,0,0,0,0,0,0,0,
79,2019,26,Puerto Rico,0,0,0,0,0,0,0,0,
80,2019,26,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
81,2019,26,Non-U.S. Residents,0,NC,0,NP,0,NC,0,NP,
82,2019,26,Total,0,2,11,13,0,23,103,65,
13,2019,27,"U.S. Residents, excluding U.S. Territories",0,2,11,13,2,23,104,67,
14,2019,27,New England,0,1,0,0,0,1,2,1,
15,2019,27,Connecticut,0,0,0,0,0,0,0,0,
16,2019,27,Maine,0,0,0,0,0,1,1,0,
17,2019,27,Massachusetts,0,1,0,0,0,1,1,1,
18,2019,27,New Hampshire,0,0,0,0,0,0,0,0,
19,2019,27,Rhode Island,0,0,0,0,0,0,0,0,
20,2019,27,Vermont,0,0,0,0,0,0,0,0,
21,2019,27,Middle Atlantic,0,1,0,2,2,4,27,8,
22,2019,27,New Jersey,0,0,0,0,0,2,6,5,
23,2019,27,New York (excluding New York City),0,0,0,1,0,1,1,0,
24,2019,27,New York City,0,1,0,0,1,1,8,0,
25,2019,27,Pennsylvania,0,0,0,1,1,3,12,3,
26,2019,27,East North Central,0,1,4,3,0,1,2,2,
27,2019,27,Illinois,0,1,4,1,0,0,0,0,
28,2019,27,Indiana,0,0,0,0,0,0,0,1,
29,2019,27,Michigan,0,0,0,0,0,1,1,1,
30,2019,27,Ohio,0,0,0,0,0,1,1,0,
31,2019,27,Wisconsin,0,0,0,2,0,0,0,0,
32,2019,27,West North Central,0,1,1,0,0,2,10,11,
33,2019,27,Iowa,0,0,0,0,0,1,1,1,
34,2019,27,Kansas,0,0,0,0,0,1,3,0,
35,2019,27,Minnesota,0,0,0,0,0,1,1,0,
36,2019,27,Missouri,0,0,0,0,0,1,5,9,
37,2019,27,Nebraska,0,1,1,0,0,1,0,1,
38,2019,27,North Dakota,0,0,0,0,0,0,0,0,
39,2019,27,South Dakota,0,0,0,0,0,0,0,0,
40,2019,27,South Atlantic,0,1,1,3,0,4,23,11,
41,2019,27,Delaware,0,0,0,0,0,1,0,1,
42,2019,27,District of Columbia,0,0,0,0,0,1,2,0,
43,2019,27,Florida,0,0,0,0,0,2,14,1,
44,2019,27,Georgia,0,0,0,2,0,1,3,2,
45,2019,27,Maryland,0,1,1,1,0,0,0,0,
46,2019,27,North Carolina,0,0,0,0,0,1,2,2,
47,2019,27,South Carolina,0,0,0,0,0,1,1,2,
48,2019,27,Virginia,0,0,0,0,0,1,1,3,
49,2019,27,West Virginia,0,1,0,0,0,0,0,0,
50,2019,27,East South Central,0,1,1,0,0,2,7,1,
51,2019,27,Alabama,0,0,0,0,0,0,0,1,
52,2019,27,Kentucky,0,0,0,0,0,1,3,0,
53,2019,27,Mississippi,0,0,0,0,0,1,3,0,
54,2019,27,Tennessee,0,1,1,0,0,1,1,0,
55,2019,27,West South Central,0,2,3,3,0,2,4,5,
56,2019,27,Arkansas,0,1,1,0,0,1,1,0,
57,2019,27,Louisiana,0,0,0,0,0,0,0,0,
58,2019,27,Oklahoma,0,1,0,0,0,0,0,0,
59,2019,27,Texas,0,1,2,3,0,2,3,5,
60,2019,27,Mountain,0,1,1,2,0,1,4,1,
61,2019,27,Arizona,0,0,0,0,0,0,0,0,
62,2019,27,Colorado,0,1,0,0,0,0,0,0,
63,2019,27,Idaho,0,1,1,2,0,1,1,0,
64,2019,27,Montana,0,0,0,0,0,1,2,0,
65,2019,27,Nevada,0,0,0,0,0,0,0,0,
66,2019,27,New Mexico,0,0,0,0,0,1,1,1,
67,2019,27,Utah,0,0,0,0,0,0,0,0,
68,2019,27,Wyoming,0,0,0,0,0,0,0,0,
69,2019,27,Pacific,0,0,0,0,0,21,25,27,
70,2019,27,Alaska,0,0,0,0,0,0,0,0,
71,2019,27,California,0,0,0,0,0,3,17,27,
72,2019,27,Hawaii,0,0,0,0,0,1,1,0,
73,2019,27,Oregon,0,0,0,0,0,0,0,0,
74,2019,27,Washington,0,0,0,0,0,20,7,0,
75,2019,27,U.S. Territories,0,0,0,0,0,0,0,0,
76,2019,27,American Samoa,0,0,0,0,0,0,0,0,
77,2019,27,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
78,2019,27,Guam,0,0,0,0,0,0,0,0,
79,2019,27,Puerto Rico,0,0,0,0,0,0,0,0,
80,2019,27,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
81,2019,27,Non-U.S. Residents,0,NC,0,NP,0,NC,0,NP,
82,2019,27,Total,0,2,11,13,2,23,104,67,
13,2019,28,"U.S. Residents, excluding U.S. Territories",0,2,11,13,2,23,105,68,
14,2019,28,New England,0,1,0,0,0,1,2,1,
15,2019,28,Connecticut,0,0,0,0,0,0,0,0,
16,2019,28,Maine,0,0,0,0,0,1,1,0,
17,2019,28,Massachusetts,0,1,0,0,0,1,1,1,
18,2019,28,New Hampshire,0,0,0,0,0,0,0,0,
19,2019,28,Rhode Island,0,0,0,0,0,0,0,0,
20,2019,28,Vermont,0,0,0,0,0,0,0,0,
21,2019,28,Middle Atlantic,0,1,0,2,0,4,28,8,
22,2019,28,New Jersey,0,0,0,0,0,2,6,5,
23,2019,28,New York (excluding New York City),0,0,0,1,0,1,1,0,
24,2019,28,New York City,0,1,0,0,0,1,8,0,
25,2019,28,Pennsylvania,0,0,0,1,0,3,13,3,
26,2019,28,East North Central,0,1,4,3,0,1,2,2,
27,2019,28,Illinois,0,1,4,1,0,0,0,0,
28,2019,28,Indiana,0,0,0,0,0,0,0,1,
29,2019,28,Michigan,0,0,0,0,0,1,1,1,
30,2019,28,Ohio,0,0,0,0,0,1,1,0,
31,2019,28,Wisconsin,0,0,0,2,0,0,0,0,
32,2019,28,West North Central,0,1,1,0,0,2,10,11,
33,2019,28,Iowa,0,0,0,0,0,1,1,1,
34,2019,28,Kansas,0,0,0,0,0,1,3,0,
35,2019,28,Minnesota,0,0,0,0,0,1,1,0,
36,2019,28,Missouri,0,0,0,0,0,1,5,9,
37,2019,28,Nebraska,0,1,1,0,0,1,0,1,
38,2019,28,North Dakota,0,0,0,0,0,0,0,0,
39,2019,28,South Dakota,0,0,0,0,0,0,0,0,
40,2019,28,South Atlantic,0,1,1,3,0,4,19,12,
41,2019,28,Delaware,0,0,0,0,0,1,0,1,
42,2019,28,District of Columbia,0,0,0,0,0,1,2,0,
43,2019,28,Florida,0,0,0,0,0,1,11,2,
44,2019,28,Georgia,0,0,0,2,0,1,2,2,
45,2019,28,Maryland,0,1,1,1,0,0,0,0,
46,2019,28,North Carolina,0,0,0,0,0,1,2,2,
47,2019,28,South Carolina,0,0,0,0,0,1,1,2,
48,2019,28,Virginia,0,0,0,0,0,1,1,3,
49,2019,28,West Virginia,0,1,0,0,0,0,0,0,
50,2019,28,East South Central,0,1,1,0,0,2,7,1,
51,2019,28,Alabama,0,0,0,0,0,0,0,1,
52,2019,28,Kentucky,0,0,0,0,0,1,3,0,
53,2019,28,Mississippi,0,0,0,0,0,1,3,0,
54,2019,28,Tennessee,0,1,1,0,0,1,1,0,
55,2019,28,West South Central,0,2,3,3,1,2,5,5,
56,2019,28,Arkansas,0,1,1,0,0,1,1,0,
57,2019,28,Louisiana,0,0,0,0,0,0,0,0,
58,2019,28,Oklahoma,0,1,0,0,1,0,1,0,
59,2019,28,Texas,0,1,2,3,0,2,3,5,
60,2019,28,Mountain,0,1,1,2,1,1,5,1,
61,2019,28,Arizona,0,0,0,0,0,0,0,0,
62,2019,28,Colorado,0,1,0,0,1,0,1,0,
63,2019,28,Idaho,0,1,1,2,0,1,1,0,
64,2019,28,Montana,0,0,0,0,0,1,2,0,
65,2019,28,Nevada,0,0,0,0,0,0,0,0,
66,2019,28,New Mexico,0,0,0,0,0,1,1,1,
67,2019,28,Utah,0,0,0,0,0,0,0,0,
68,2019,28,Wyoming,0,0,0,0,0,0,0,0,
69,2019,28,Pacific,0,0,0,0,0,21,27,27,
70,2019,28,Alaska,0,0,0,0,0,0,0,0,
71,2019,28,California,0,0,0,0,0,3,19,27,
72,2019,28,Hawaii,0,0,0,0,0,1,1,0,
73,2019,28,Oregon,0,0,0,0,0,0,0,0,
74,2019,28,Washington,0,0,0,0,0,20,7,0,
75,2019,28,U.S. Territories,0,0,0,0,0,0,0,0,
76,2019,28,American Samoa,0,0,0,0,0,0,0,0,
77,2019,28,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
78,2019,28,Guam,0,0,0,0,0,0,0,0,
79,2019,28,Puerto Rico,0,0,0,0,0,0,0,0,
80,2019,28,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
81,2019,28,Non-U.S. Residents,0,NC,0,NP,0,NC,0,NP,
82,2019,28,Total,0,2,11,13,2,23,105,68,
13,2019,29,"U.S. Residents, excluding U.S. Territories",0,2,12,13,1,23,101,69,
14,2019,29,New England,0,1,1,0,1,1,3,1,
15,2019,29,Connecticut,0,0,0,0,0,0,0,0,
16,2019,29,Maine,0,1,1,0,0,1,1,0,
17,2019,29,Massachusetts,0,1,0,0,0,1,1,1,
18,2019,29,New Hampshire,0,0,0,0,0,0,0,0,
19,2019,29,Rhode Island,0,0,0,0,1,0,1,0,
20,2019,29,Vermont,0,0,0,0,0,0,0,0,
21,2019,29,Middle Atlantic,0,1,0,2,0,4,27,8,
22,2019,29,New Jersey,0,0,0,0,0,2,6,5,
23,2019,29,New York (excluding New York City),0,0,0,1,0,1,1,0,
24,2019,29,New York City,0,1,0,0,0,1,8,0,
25,2019,29,Pennsylvania,0,0,0,1,0,3,12,3,
26,2019,29,East North Central,0,1,4,3,0,1,2,2,
27,2019,29,Illinois,0,1,4,1,0,0,0,0,
28,2019,29,Indiana,0,0,0,0,0,0,0,1,
29,2019,29,Michigan,0,0,0,0,0,1,1,1,
30,2019,29,Ohio,0,0,0,0,0,1,1,0,
31,2019,29,Wisconsin,0,0,0,2,0,0,0,0,
32,2019,29,West North Central,0,1,1,0,0,2,10,11,
33,2019,29,Iowa,0,0,0,0,0,1,1,1,
34,2019,29,Kansas,0,0,0,0,0,1,3,0,
35,2019,29,Minnesota,0,0,0,0,0,1,1,0,
36,2019,29,Missouri,0,0,0,0,0,1,5,9,
37,2019,29,Nebraska,0,1,1,0,0,1,0,1,
38,2019,29,North Dakota,0,0,0,0,0,0,0,0,
39,2019,29,South Dakota,0,0,0,0,0,0,0,0,
40,2019,29,South Atlantic,0,1,1,3,0,4,15,12,
41,2019,29,Delaware,0,0,0,0,0,1,0,1,
42,2019,29,District of Columbia,0,0,0,0,0,1,2,0,
43,2019,29,Florida,0,0,0,0,0,1,6,2,
44,2019,29,Georgia,0,0,0,2,0,1,3,2,
45,2019,29,Maryland,0,1,1,1,0,0,0,0,
46,2019,29,North Carolina,0,0,0,0,0,1,2,2,
47,2019,29,South Carolina,0,0,0,0,0,1,1,2,
48,2019,29,Virginia,0,0,0,0,0,1,1,3,
49,2019,29,West Virginia,0,1,0,0,0,0,0,0,
50,2019,29,East South Central,0,1,1,0,0,2,7,1,
51,2019,29,Alabama,0,0,0,0,0,0,0,1,
52,2019,29,Kentucky,0,0,0,0,0,1,3,0,
53,2019,29,Mississippi,0,0,0,0,0,1,3,0,
54,2019,29,Tennessee,0,1,1,0,0,1,1,0,
55,2019,29,West South Central,0,2,3,3,0,2,5,5,
56,2019,29,Arkansas,0,1,1,0,0,1,1,0,
57,2019,29,Louisiana,0,0,0,0,0,0,0,0,
58,2019,29,Oklahoma,0,1,0,0,0,1,1,0,
59,2019,29,Texas,0,1,2,3,0,2,3,5,
60,2019,29,Mountain,0,1,1,2,0,1,5,1,
61,2019,29,Arizona,0,0,0,0,0,0,0,0,
62,2019,29,Colorado,0,1,0,0,0,1,1,0,
63,2019,29,Idaho,0,1,1,2,0,1,1,0,
64,2019,29,Montana,0,0,0,0,0,1,2,0,
65,2019,29,Nevada,0,0,0,0,0,0,0,0,
66,2019,29,New Mexico,0,0,0,0,0,1,1,1,
67,2019,29,Utah,0,0,0,0,0,0,0,0,
68,2019,29,Wyoming,0,0,0,0,0,0,0,0,
69,2019,29,Pacific,0,0,0,0,0,21,27,28,
70,2019,29,Alaska,0,0,0,0,0,0,0,0,
71,2019,29,California,0,0,0,0,0,3,19,28,
72,2019,29,Hawaii,0,0,0,0,0,1,1,0,
73,2019,29,Oregon,0,0,0,0,0,0,0,0,
74,2019,29,Washington,0,0,0,0,0,20,7,0,
75,2019,29,U.S. Territories,0,0,0,0,0,0,0,0,
76,2019,29,American Samoa,0,0,0,0,0,0,0,0,
77,2019,29,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
78,2019,29,Guam,0,0,0,0,0,0,0,0,
79,2019,29,Puerto Rico,0,0,0,0,0,0,0,0,
80,2019,29,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
81,2019,29,Non-U.S. Residents,0,NC,0,NP,0,NC,0,NP,
82,2019,29,Total,0,2,12,13,1,23,101,69,
13,2019,30,"U.S. Residents, excluding U.S. Territories",0,2,12,13,3,23,105,70,
14,2019,30,New England,0,1,1,0,0,1,3,1,
15,2019,30,Connecticut,0,0,0,0,0,0,0,0,
16,2019,30,Maine,0,1,1,0,0,1,1,0,
17,2019,30,Massachusetts,0,1,0,0,0,1,1,1,
18,2019,30,New Hampshire,0,0,0,0,0,0,0,0,
19,2019,30,Rhode Island,0,0,0,0,0,1,1,0,
20,2019,30,Vermont,0,0,0,0,0,0,0,0,
21,2019,30,Middle Atlantic,0,1,0,2,1,4,28,8,
22,2019,30,New Jersey,0,0,0,0,0,2,6,5,
23,2019,30,New York (excluding New York City),0,0,0,1,1,1,2,0,
24,2019,30,New York City,0,1,0,0,0,1,8,0,
25,2019,30,Pennsylvania,0,0,0,1,0,3,12,3,
26,2019,30,East North Central,0,1,4,3,0,1,2,2,
27,2019,30,Illinois,0,1,4,1,0,0,0,0,
28,2019,30,Indiana,0,0,0,0,0,0,0,1,
29,2019,30,Michigan,0,0,0,0,0,1,1,1,
30,2019,30,Ohio,0,0,0,0,0,1,1,0,
31,2019,30,Wisconsin,0,0,0,2,0,0,0,0,
32,2019,30,West North Central,0,1,1,0,0,2,10,11,
33,2019,30,Iowa,0,0,0,0,0,1,1,1,
34,2019,30,Kansas,0,0,0,0,0,1,3,0,
35,2019,30,Minnesota,0,0,0,0,0,1,1,0,
36,2019,30,Missouri,0,0,0,0,0,1,5,9,
37,2019,30,Nebraska,0,1,1,0,0,1,0,1,
38,2019,30,North Dakota,0,0,0,0,0,0,0,0,
39,2019,30,South Dakota,0,0,0,0,0,0,0,0,
40,2019,30,South Atlantic,0,1,1,3,0,4,15,13,
41,2019,30,Delaware,0,0,0,0,0,1,0,1,
42,2019,30,District of Columbia,0,0,0,0,0,1,2,0,
43,2019,30,Florida,0,0,0,0,0,1,6,3,
44,2019,30,Georgia,0,0,0,2,0,1,3,2,
45,2019,30,Maryland,0,1,1,1,0,0,0,0,
46,2019,30,North Carolina,0,0,0,0,0,1,2,2,
47,2019,30,South Carolina,0,0,0,0,0,1,1,2,
48,2019,30,Virginia,0,0,0,0,0,1,1,3,
49,2019,30,West Virginia,0,1,0,0,0,0,0,0,
50,2019,30,East South Central,0,1,1,0,0,2,7,1,
51,2019,30,Alabama,0,0,0,0,0,0,0,1,
52,2019,30,Kentucky,0,0,0,0,0,1,3,0,
53,2019,30,Mississippi,0,0,0,0,0,1,3,0,
54,2019,30,Tennessee,0,1,1,0,0,1,1,0,
55,2019,30,West South Central,0,2,3,3,0,2,5,5,
56,2019,30,Arkansas,0,1,1,0,0,1,1,0,
57,2019,30,Louisiana,0,0,0,0,0,0,0,0,
58,2019,30,Oklahoma,0,1,0,0,0,1,1,0,
59,2019,30,Texas,0,1,2,3,0,2,3,5,
60,2019,30,Mountain,0,1,1,2,1,1,6,1,
61,2019,30,Arizona,0,0,0,0,0,0,0,0,
62,2019,30,Colorado,0,1,0,0,0,1,1,0,
63,2019,30,Idaho,0,1,1,2,0,1,1,0,
64,2019,30,Montana,0,0,0,0,0,1,2,0,
65,2019,30,Nevada,0,0,0,0,0,0,0,0,
66,2019,30,New Mexico,0,0,0,0,0,1,1,1,
67,2019,30,Utah,0,0,0,0,1,0,1,0,
68,2019,30,Wyoming,0,0,0,0,0,0,0,0,
69,2019,30,Pacific,0,0,0,0,1,21,29,28,
70,2019,30,Alaska,0,0,0,0,0,0,0,0,
71,2019,30,California,0,0,0,0,0,3,19,28,
72,2019,30,Hawaii,0,0,0,0,0,1,1,0,
73,2019,30,Oregon,0,0,0,0,1,0,1,0,
74,2019,30,Washington,0,0,0,0,0,20,8,0,
75,2019,30,U.S. Territories,0,0,0,0,0,0,0,0,
76,2019,30,American Samoa,0,0,0,0,0,0,0,0,
77,2019,30,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
78,2019,30,Guam,0,0,0,0,0,0,0,0,
79,2019,30,Puerto Rico,0,0,0,0,0,0,0,0,
80,2019,30,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
81,2019,30,Non-U.S. Residents,0,NC,0,NP,0,NC,0,NP,
82,2019,30,Total,0,2,12,13,3,23,105,70,
13,2019,31,"U.S. Residents, excluding U.S. Territories",1,2,14,13,1,23,106,70,
14,2019,31,New England,0,1,2,0,0,1,3,1,
15,2019,31,Connecticut,0,0,0,0,0,0,0,0,
16,2019,31,Maine,0,1,1,0,0,1,1,0,
17,2019,31,Massachusetts,0,1,0,0,0,1,1,1,
18,2019,31,New Hampshire,0,0,0,0,0,0,0,0,
19,2019,31,Rhode Island,0,1,1,0,0,1,1,0,
20,2019,31,Vermont,0,0,0,0,0,0,0,0,
21,2019,31,Middle Atlantic,0,1,0,2,0,4,28,8,
22,2019,31,New Jersey,0,0,0,0,0,2,6,5,
23,2019,31,New York (excluding New York City),0,0,0,1,0,1,2,0,
24,2019,31,New York City,0,1,0,0,0,1,8,0,
25,2019,31,Pennsylvania,0,0,0,1,0,3,12,3,
26,2019,31,East North Central,0,1,4,3,1,1,3,2,
27,2019,31,Illinois,0,1,4,1,0,0,0,0,
28,2019,31,Indiana,0,0,0,0,0,0,0,1,
29,2019,31,Michigan,0,0,0,0,0,1,1,1,
30,2019,31,Ohio,0,0,0,0,1,1,2,0,
31,2019,31,Wisconsin,0,0,0,2,0,0,0,0,
32,2019,31,West North Central,0,1,1,0,0,2,10,11,
33,2019,31,Iowa,0,0,0,0,0,1,1,1,
34,2019,31,Kansas,0,0,0,0,0,1,3,0,
35,2019,31,Minnesota,0,0,0,0,0,1,1,0,
36,2019,31,Missouri,0,0,0,0,0,1,5,9,
37,2019,31,Nebraska,0,1,1,0,0,1,0,1,
38,2019,31,North Dakota,0,0,0,0,0,0,0,0,
39,2019,31,South Dakota,0,0,0,0,0,0,0,0,
40,2019,31,South Atlantic,0,1,1,3,0,4,15,13,
41,2019,31,Delaware,0,0,0,0,0,1,0,1,
42,2019,31,District of Columbia,0,0,0,0,0,1,2,0,
43,2019,31,Florida,0,0,0,0,0,1,6,3,
44,2019,31,Georgia,0,0,0,2,0,1,3,2,
45,2019,31,Maryland,0,1,1,1,0,0,0,0,
46,2019,31,North Carolina,0,0,0,0,0,1,2,2,
47,2019,31,South Carolina,0,0,0,0,0,1,1,2,
48,2019,31,Virginia,0,0,0,0,0,1,1,3,
49,2019,31,West Virginia,0,1,0,0,0,0,0,0,
50,2019,31,East South Central,0,1,1,0,0,2,7,1,
51,2019,31,Alabama,0,0,0,0,0,0,0,1,
52,2019,31,Kentucky,0,0,0,0,0,1,3,0,
53,2019,31,Mississippi,0,0,0,0,0,1,3,0,
54,2019,31,Tennessee,0,1,1,0,0,1,1,0,
55,2019,31,West South Central,1,2,4,3,0,2,5,5,
56,2019,31,Arkansas,0,1,1,0,0,1,1,0,
57,2019,31,Louisiana,0,0,0,0,0,0,0,0,
58,2019,31,Oklahoma,0,1,0,0,0,1,1,0,
59,2019,31,Texas,1,1,3,3,0,2,3,5,
60,2019,31,Mountain,0,1,1,2,0,1,5,1,
61,2019,31,Arizona,0,0,0,0,0,0,0,0,
62,2019,31,Colorado,0,1,0,0,0,1,1,0,
63,2019,31,Idaho,0,1,1,2,0,1,1,0,
64,2019,31,Montana,0,0,0,0,0,1,2,0,
65,2019,31,Nevada,0,0,0,0,0,0,0,0,
66,2019,31,New Mexico,0,0,0,0,0,1,1,1,
67,2019,31,Utah,0,0,0,0,0,0,0,0,
68,2019,31,Wyoming,0,0,0,0,0,0,0,0,
69,2019,31,Pacific,0,0,0,0,0,21,30,28,
70,2019,31,Alaska,0,0,0,0,0,0,0,0,
71,2019,31,California,0,0,0,0,0,3,20,28,
72,2019,31,Hawaii,0,0,0,0,0,1,1,0,
73,2019,31,Oregon,0,0,0,0,0,1,1,0,
74,2019,31,Washington,0,0,0,0,0,20,8,0,
75,2019,31,U.S. Territories,0,0,0,0,0,0,0,0,
76,2019,31,American Samoa,0,0,0,0,0,0,0,0,
77,2019,31,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
78,2019,31,Guam,0,0,0,0,0,0,0,0,
79,2019,31,Puerto Rico,0,0,0,0,0,0,0,0,
80,2019,31,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
81,2019,31,Non-U.S. Residents,0,NC,0,NP,0,NC,0,NP,
82,2019,31,Total,1,2,14,13,1,23,106,70,
13,2019,32,"U.S. Residents, excluding U.S. Territories",0,2,14,13,1,23,106,71,
14,2019,32,New England,0,1,2,0,0,1,3,1,
15,2019,32,Connecticut,0,0,0,0,0,0,0,0,
16,2019,32,Maine,0,1,1,0,0,1,1,0,
17,2019,32,Massachusetts,0,1,0,0,0,1,1,1,
18,2019,32,New Hampshire,0,0,0,0,0,0,0,0,
19,2019,32,Rhode Island,0,1,1,0,0,1,1,0,
20,2019,32,Vermont,0,0,0,0,0,0,0,0,
21,2019,32,Middle Atlantic,0,1,0,2,0,4,28,8,
22,2019,32,New Jersey,0,0,0,0,0,2,6,5,
23,2019,32,New York (excluding New York City),0,0,0,1,0,1,2,0,
24,2019,32,New York City,0,1,0,0,0,1,8,0,
25,2019,32,Pennsylvania,0,0,0,1,0,3,12,3,
26,2019,32,East North Central,0,1,4,3,0,1,3,2,
27,2019,32,Illinois,0,1,4,1,0,0,0,0,
28,2019,32,Indiana,0,0,0,0,0,0,0,1,
29,2019,32,Michigan,0,0,0,0,0,1,1,1,
30,2019,32,Ohio,0,0,0,0,0,1,2,0,
31,2019,32,Wisconsin,0,0,0,2,0,0,0,0,
32,2019,32,West North Central,0,1,1,0,0,2,10,11,
33,2019,32,Iowa,0,0,0,0,0,1,1,1,
34,2019,32,Kansas,0,0,0,0,0,1,3,0,
35,2019,32,Minnesota,0,0,0,0,0,1,1,0,
36,2019,32,Missouri,0,0,0,0,0,1,5,9,
37,2019,32,Nebraska,0,1,1,0,0,1,0,1,
38,2019,32,North Dakota,0,0,0,0,0,0,0,0,
39,2019,32,South Dakota,0,0,0,0,0,0,0,0,
40,2019,32,South Atlantic,0,1,1,3,1,4,16,13,
41,2019,32,Delaware,0,0,0,0,0,1,0,1,
42,2019,32,District of Columbia,0,0,0,0,0,1,2,0,
43,2019,32,Florida,0,0,0,0,0,1,6,3,
44,2019,32,Georgia,0,0,0,2,1,1,4,2,
45,2019,32,Maryland,0,1,1,1,0,0,0,0,
46,2019,32,North Carolina,0,0,0,0,0,1,2,2,
47,2019,32,South Carolina,0,0,0,0,0,1,1,2,
48,2019,32,Virginia,0,0,0,0,0,1,1,3,
49,2019,32,West Virginia,0,1,0,0,0,0,0,0,
50,2019,32,East South Central,0,1,1,0,0,2,6,1,
51,2019,32,Alabama,0,0,0,0,0,0,0,1,
52,2019,32,Kentucky,0,0,0,0,0,1,3,0,
53,2019,32,Mississippi,0,0,0,0,0,1,3,0,
54,2019,32,Tennessee,0,1,1,0,0,1,0,0,
55,2019,32,West South Central,0,2,4,3,0,2,5,5,
56,2019,32,Arkansas,0,1,1,0,0,1,1,0,
57,2019,32,Louisiana,0,0,0,0,0,0,0,0,
58,2019,32,Oklahoma,0,1,0,0,0,1,1,0,
59,2019,32,Texas,0,1,3,3,0,2,3,5,
60,2019,32,Mountain,0,1,1,2,0,2,6,1,
61,2019,32,Arizona,0,0,0,0,0,0,0,0,
62,2019,32,Colorado,0,1,0,0,0,2,2,0,
63,2019,32,Idaho,0,1,1,2,0,1,1,0,
64,2019,32,Montana,0,0,0,0,0,1,2,0,
65,2019,32,Nevada,0,0,0,0,0,0,0,0,
66,2019,32,New Mexico,0,0,0,0,0,1,1,1,
67,2019,32,Utah,0,0,0,0,0,0,0,0,
68,2019,32,Wyoming,0,0,0,0,0,0,0,0,
69,2019,32,Pacific,0,0,0,0,0,21,29,29,
70,2019,32,Alaska,0,0,0,0,0,0,0,0,
71,2019,32,California,0,0,0,0,0,3,20,29,
72,2019,32,Hawaii,0,0,0,0,0,1,1,0,
73,2019,32,Oregon,0,0,0,0,0,0,0,0,
