,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive, all serogroups current week","Meningococcal diseases, invasive, all serogroups previous 52 weeks median ","Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum ","Meningococcal diseases, invasive, all serogroups cummulative for 2006","Meningococcal diseases, invasive, all serogroups cummulative for 2005","Meningococcal diseases, invasive, serogroup unknown current week","Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median ","Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum ","Meningococcal diseases, invasive, serogroup unknown cummulative for 2006","Meningococcal diseases, invasive, serogroup unknown cummulative for 2005",Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2006,Pertussis cummulative for 2005
51,2006,32,D.C.,0,0,0,0,5,0,0,0,0,4,0,0,3,3,4
52,2006,32,Fla.,0,1,6,48,59,0,0,5,19,19,7,4,14,135,119
53,2006,32,Ga.,0,0,3,9,14,0,0,3,9,14,0,0,3,8,35
54,2006,32,Md.,0,0,2,7,14,0,0,1,1,1,1,3,9,82,135
55,2006,32,N.C.,1,0,11,23,23,1,0,3,7,5,0,0,22,131,64
56,2006,32,S.C.,1,0,2,15,13,1,0,1,5,8,6,4,22,97,262
57,2006,32,Va.,0,0,4,14,21,0,0,3,6,8,0,2,27,128,238
58,2006,32,W. Va.,0,0,2,4,5,0,0,0,0,2,0,0,9,23,37
59,2006,32,E.S. CENTRAL,0,1,4,27,40,0,1,4,21,31,2,7,13,185,364
60,2006,32,Ala.,0,0,1,4,4,0,0,1,3,3,0,1,4,35,55
61,2006,32,Ky.,0,0,2,7,15,0,0,2,7,15,0,1,7,35,103
62,2006,32,Miss.,0,0,1,1,4,0,0,1,1,4,0,1,4,22,42
63,2006,32,Tenn.,0,0,2,15,17,0,0,2,10,9,2,2,10,93,164
64,2006,32,W.S. CENTRAL,3,1,23,45,85,3,0,6,20,20,0,21,360,379,"1,391"
65,2006,32,Ark.,1,0,3,8,11,1,0,2,6,3,0,2,21,47,198
66,2006,32,La.,0,0,1,2,26,0,0,1,1,4,0,0,3,3,39
67,2006,32,Okla.,0,0,4,8,13,0,0,0,0,2,0,0,124,18,1
68,2006,32,Tex.,2,1,16,27,35,2,0,4,13,11,0,18,215,311,"1,153"
69,2006,32,MOUNTAIN,2,1,5,47,70,2,0,4,25,19,55,64,230,"1,828","2,635"
70,2006,32,Ariz.,0,0,3,15,29,0,0,3,15,9,5,13,177,360,695
71,2006,32,Colo.,1,0,2,15,14,1,0,1,3,0,9,22,40,562,843
72,2006,32,Idaho,0,0,2,1,4,0,0,2,1,3,5,2,13,54,133
73,2006,32,Mont.,0,0,1,3,0,0,0,1,1,0,0,2,14,80,481
74,2006,32,Nev.,0,0,2,2,9,0,0,1,0,2,0,0,9,39,36
75,2006,32,N. Mex.,0,0,1,2,4,0,0,1,0,3,0,2,6,50,135
76,2006,32,Utah,1,0,1,5,10,1,0,0,1,2,35,15,39,631,281
77,2006,32,Wyo.,0,0,2,4,0,0,0,2,4,0,1,1,8,52,31
78,2006,32,PACIFIC,1,5,29,220,182,1,5,25,190,176,180,48,"1,334","1,175","2,078"
79,2006,32,Alaska,0,0,1,2,1,0,0,1,2,1,0,2,15,42,44
80,2006,32,Calif.,1,3,14,137,120,1,3,14,137,120,179,29,"1,136",774,847
81,2006,32,Hawaii,0,0,1,5,10,0,0,1,5,5,0,2,6,46,118
82,2006,32,Oreg.,0,1,7,51,32,0,1,4,35,32,0,3,11,80,556
83,2006,32,Wash.,0,0,25,25,19,0,0,11,11,18,1,9,195,233,513
84,2006,32,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,32,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,32,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
87,2006,32,P.R.,0,0,1,4,6,0,0,1,4,6,0,0,1,1,5
88,2006,32,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,33,UNITED STATES,8,20,85,740,862,5,13,58,489,525,174,284,"2,877","8,167","13,836"
23,2006,33,NEW ENGLAND,0,1,3,33,56,0,0,2,24,19,3,29,83,802,818
24,2006,33,Conn.,0,0,2,9,12,0,0,2,2,1,0,1,5,29,45
25,2006,33,Maine,0,0,1,3,2,0,0,1,3,2,0,1,5,28,23
26,2006,33,Mass.,0,0,2,14,26,0,0,2,14,5,3,22,43,561,625
27,2006,33,N.H.,0,0,2,5,9,0,0,2,5,9,0,2,36,98,39
28,2006,33,R.I.,0,0,1,0,2,0,0,0,0,0,0,0,17,0,15
29,2006,33,Vt.,0,0,1,2,5,0,0,0,0,2,0,1,14,86,71
30,2006,33,MID. ATLANTIC,0,3,14,110,106,0,2,11,83,81,35,31,137,"1,062",857
31,2006,33,N.J.,0,0,2,10,26,0,0,2,10,26,0,4,13,131,121
32,2006,33,N.Y. (Upstate),0,0,7,28,30,0,0,5,5,11,29,12,123,459,322
33,2006,33,N.Y. City,0,1,6,37,15,0,1,6,37,15,0,1,8,42,64
34,2006,33,Pa.,0,1,5,35,35,0,1,5,31,29,6,11,26,430,350
35,2006,33,E.N. CENTRAL,0,3,11,82,106,0,2,6,58,88,18,46,133,"1,160","2,400"
36,2006,33,Ill.,0,0,4,17,26,0,0,4,17,26,0,11,35,226,564
37,2006,33,Ind.,0,0,5,15,15,0,0,2,6,7,2,5,75,144,192
38,2006,33,Mich.,0,1,3,17,19,0,0,3,8,11,1,7,23,279,153
39,2006,33,Ohio,0,1,5,30,28,0,1,4,24,26,15,14,30,384,782
40,2006,33,Wis.,0,0,2,3,18,0,0,2,3,18,0,6,41,127,709
41,2006,33,W.N. CENTRAL,0,1,4,42,56,0,0,3,14,25,22,37,552,787,"2,104"
42,2006,33,Iowa,0,0,2,11,13,0,0,1,4,1,0,10,63,173,474
43,2006,33,Kans.,0,0,1,1,9,0,0,1,1,9,0,10,28,197,201
44,2006,33,Minn.,0,0,2,10,9,0,0,1,3,3,21,0,485,133,735
45,2006,33,Mo.,0,0,2,13,19,0,0,1,2,9,1,8,42,184,286
46,2006,33,Nebr.,0,0,2,5,4,0,0,1,3,3,0,3,10,65,188
47,2006,33,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,26,20,77
48,2006,33,S. Dak.,0,0,1,1,2,0,0,0,0,0,0,1,7,15,143
49,2006,33,S. ATLANTIC,4,3,14,130,158,3,1,7,54,64,3,22,46,615,923
50,2006,33,Del.,0,0,1,4,2,0,0,1,4,2,0,0,1,3,14
51,2006,33,D.C.,1,0,0,1,5,1,0,0,1,4,0,0,3,3,4
52,2006,33,Fla.,2,1,6,50,60,2,0,5,20,20,3,4,14,138,124
53,2006,33,Ga.,0,0,3,10,14,0,0,3,10,14,0,0,3,10,36
54,2006,33,Md.,0,0,2,7,14,0,0,1,1,1,0,3,9,82,138
55,2006,33,N.C.,0,0,11,23,24,0,0,3,7,5,0,0,22,131,64
56,2006,33,S.C.,0,0,2,15,13,0,0,1,5,8,0,4,22,97,267
57,2006,33,Va.,1,0,4,15,21,0,0,3,6,8,0,2,27,128,239
58,2006,33,W. Va.,0,0,2,5,5,0,0,0,0,2,0,0,9,23,37
59,2006,33,E.S. CENTRAL,0,1,4,27,41,0,1,4,21,32,4,7,13,196,375
60,2006,33,Ala.,0,0,1,4,4,0,0,1,3,3,0,1,4,36,58
61,2006,33,Ky.,0,0,2,7,15,0,0,2,7,15,2,1,7,41,110
62,2006,33,Miss.,0,0,1,1,4,0,0,1,1,4,0,1,4,23,43
63,2006,33,Tenn.,0,0,2,15,18,0,0,2,10,10,2,2,10,96,164
64,2006,33,W.S. CENTRAL,0,1,23,45,86,0,0,6,18,20,2,21,360,407,"1,456"
65,2006,33,Ark.,0,0,3,8,11,0,0,2,5,3,1,2,21,50,210
66,2006,33,La.,0,0,1,2,27,0,0,1,1,4,0,0,3,3,41
67,2006,33,Okla.,0,0,4,8,13,0,0,0,0,2,0,0,124,18,1
68,2006,33,Tex.,0,1,16,27,35,0,0,4,12,11,1,18,215,336,"1,204"
69,2006,33,MOUNTAIN,0,1,5,47,70,0,0,4,25,19,12,64,230,"1,848","2,698"
70,2006,33,Ariz.,0,0,3,15,29,0,0,3,15,9,5,12,177,370,707
71,2006,33,Colo.,0,0,2,15,14,0,0,1,3,0,0,22,40,562,861
72,2006,33,Idaho,0,0,2,1,4,0,0,2,1,3,2,2,13,56,135
73,2006,33,Mont.,0,0,1,3,0,0,0,1,1,0,2,2,14,81,494
74,2006,33,Nev.,0,0,2,2,9,0,0,0,0,2,0,0,9,39,38
75,2006,33,N. Mex.,0,0,1,2,4,0,0,1,0,3,0,2,6,53,136
76,2006,33,Utah,0,0,1,5,10,0,0,1,1,2,2,15,39,634,296
77,2006,33,Wyo.,0,0,2,4,0,0,0,2,4,0,1,1,8,53,31
78,2006,33,PACIFIC,4,5,29,224,183,2,5,25,192,177,75,48,"1,334","1,290","2,205"
79,2006,33,Alaska,0,0,1,2,1,0,0,1,2,1,0,2,15,44,59
80,2006,33,Calif.,2,2,14,139,120,2,2,14,139,120,72,30,"1,136",884,924
81,2006,33,Hawaii,0,0,1,5,10,0,0,1,5,5,0,2,6,47,122
82,2006,33,Oreg.,0,1,7,51,33,0,1,4,35,33,0,3,11,81,567
83,2006,33,Wash.,2,0,25,27,19,0,0,11,11,18,3,9,195,234,533
84,2006,33,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,33,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,33,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
87,2006,33,P.R.,0,0,1,4,6,0,0,1,4,6,0,0,1,1,5
88,2006,33,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,34,UNITED STATES,6,20,85,754,873,6,13,58,499,534,131,281,"2,877","8,359","14,427"
23,2006,34,NEW ENGLAND,0,1,3,34,56,0,0,2,24,19,6,29,83,821,846
24,2006,34,Conn.,0,0,2,9,12,0,0,2,2,1,0,1,5,30,45
25,2006,34,Maine,0,0,1,4,2,0,0,1,3,2,6,1,5,34,25
26,2006,34,Mass.,0,0,2,14,26,0,0,2,14,5,0,22,43,564,645
27,2006,34,N.H.,0,0,2,5,9,0,0,2,5,9,0,2,36,107,45
28,2006,34,R.I.,0,0,1,0,2,0,0,0,0,0,0,0,17,0,15
29,2006,34,Vt.,0,0,1,2,5,0,0,0,0,2,0,1,14,86,71
30,2006,34,MID. ATLANTIC,0,3,14,113,107,0,2,11,86,82,37,32,137,"1,116",875
31,2006,34,N.J.,0,0,2,10,26,0,0,2,10,26,0,4,13,135,124
32,2006,34,N.Y. (Upstate),0,0,7,28,30,0,0,5,5,11,24,13,123,483,327
33,2006,34,N.Y. City,0,1,6,39,16,0,1,6,39,16,0,1,8,46,69
34,2006,34,Pa.,0,1,5,36,35,0,1,5,32,29,13,11,26,452,355
35,2006,34,E.N. CENTRAL,1,3,11,84,110,1,2,6,60,91,18,46,133,"1,193","2,464"
36,2006,34,Ill.,0,0,4,18,26,0,0,4,18,26,0,10,35,227,575
37,2006,34,Ind.,0,0,5,15,15,0,0,2,6,7,0,4,75,144,192
38,2006,34,Mich.,0,1,3,17,21,0,0,3,8,12,8,7,23,297,175
39,2006,34,Ohio,1,1,5,31,29,1,1,4,25,27,10,15,30,394,798
40,2006,34,Wis.,0,0,2,3,19,0,0,2,3,19,0,6,41,131,724
41,2006,34,W.N. CENTRAL,0,1,4,42,56,0,0,3,13,25,14,35,552,811,"2,291"
42,2006,34,Iowa,0,0,2,11,13,0,0,1,3,1,0,9,63,178,494
43,2006,34,Kans.,0,0,1,1,9,0,0,1,1,9,10,10,28,207,213
44,2006,34,Minn.,0,0,2,10,9,0,0,1,3,3,4,0,485,137,868
45,2006,34,Mo.,0,0,2,13,19,0,0,1,2,9,0,7,42,184,297
46,2006,34,Nebr.,0,0,2,5,4,0,0,1,3,3,0,3,10,68,196
47,2006,34,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,26,20,77
48,2006,34,S. Dak.,0,0,1,1,2,0,0,0,0,0,0,1,7,17,146
49,2006,34,S. ATLANTIC,0,3,14,131,158,0,2,7,54,64,16,22,46,630,963
50,2006,34,Del.,0,0,1,4,2,0,0,1,4,2,0,0,1,3,14
51,2006,34,D.C.,0,0,1,1,5,0,0,1,1,4,0,0,3,3,7
52,2006,34,Fla.,0,1,6,50,60,0,0,5,20,20,6,4,14,141,128
53,2006,34,Ga.,0,0,3,10,14,0,0,3,10,14,0,0,3,11,37
54,2006,34,Md.,0,0,2,8,14,0,0,1,1,1,0,3,9,83,142
55,2006,34,N.C.,0,0,11,23,24,0,0,3,7,5,10,0,22,141,64
56,2006,34,S.C.,0,0,2,15,13,0,0,1,5,8,0,4,22,97,279
57,2006,34,Va.,0,0,4,15,21,0,0,3,6,8,0,2,27,128,255
58,2006,34,W. Va.,0,0,2,5,5,0,0,0,0,2,0,0,9,23,37
59,2006,34,E.S. CENTRAL,0,1,4,27,42,0,0,4,21,33,1,6,13,200,386
60,2006,34,Ala.,0,0,1,4,4,0,0,1,3,3,0,1,4,36,60
61,2006,34,Ky.,0,0,2,7,15,0,0,2,7,15,0,1,5,41,115
62,2006,34,Miss.,0,0,1,1,5,0,0,1,1,5,0,0,4,23,44
63,2006,34,Tenn.,0,0,2,15,18,0,0,2,10,10,1,2,10,100,167
64,2006,34,W.S. CENTRAL,1,1,23,46,87,1,0,6,19,21,0,19,360,400,"1,540"
65,2006,34,Ark.,1,0,3,9,11,1,0,2,6,3,0,2,21,41,218
66,2006,34,La.,0,0,1,2,27,0,0,1,1,4,0,0,3,5,42
67,2006,34,Okla.,0,0,4,8,13,0,0,0,0,2,0,0,124,18,1
68,2006,34,Tex.,0,1,16,27,36,0,0,4,12,12,0,18,215,336,"1,279"
69,2006,34,MOUNTAIN,1,1,5,49,71,1,0,4,26,19,38,64,230,"1,889","2,772"
70,2006,34,Ariz.,0,0,3,15,29,0,0,3,15,9,4,12,177,376,722
71,2006,34,Colo.,0,0,2,15,15,0,0,1,3,0,11,22,40,573,881
72,2006,34,Idaho,1,0,2,3,4,1,0,2,2,3,1,2,13,57,142
73,2006,34,Mont.,0,0,1,3,0,0,0,1,1,0,6,2,14,87,502
74,2006,34,Nev.,0,0,2,2,9,0,0,0,0,2,0,0,9,39,38
75,2006,34,N. Mex.,0,0,1,2,4,0,0,1,0,3,0,2,6,54,138
76,2006,34,Utah,0,0,1,5,10,0,0,1,1,2,16,15,39,650,315
77,2006,34,Wyo.,0,0,2,4,0,0,0,2,4,0,0,1,8,53,34
78,2006,34,PACIFIC,3,5,29,228,186,3,5,25,196,180,1,48,"1,334","1,299","2,290"
79,2006,34,Alaska,0,0,1,2,1,0,0,1,2,1,1,2,15,45,66
80,2006,34,Calif.,3,2,14,142,122,3,2,14,142,122,0,30,"1,136",888,967
81,2006,34,Hawaii,0,0,1,5,10,0,0,1,5,5,0,2,6,50,122
82,2006,34,Oreg.,0,1,7,52,34,0,1,4,36,34,0,3,9,82,570
83,2006,34,Wash.,0,0,25,27,19,0,0,11,11,18,0,8,195,234,565
84,2006,34,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,34,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,34,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
87,2006,34,P.R.,0,0,1,4,6,0,0,1,4,6,0,0,1,1,5
88,2006,34,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,35,UNITED STATES,8,20,85,770,894,7,13,58,512,545,101,277,"2,877","8,544","14,891"
23,2006,35,NEW ENGLAND,0,1,3,34,58,0,0,2,24,20,2,29,83,850,890
24,2006,35,Conn.,0,0,2,9,12,0,0,2,2,1,0,1,5,32,48
25,2006,35,Maine,0,0,1,4,2,0,0,1,3,2,1,1,7,38,30
26,2006,35,Mass.,0,0,2,14,27,0,0,2,14,5,1,22,43,587,675
27,2006,35,N.H.,0,0,2,5,10,0,0,2,5,10,0,2,36,107,45
28,2006,35,R.I.,0,0,1,0,2,0,0,0,0,0,0,0,17,0,21
29,2006,35,Vt.,0,0,1,2,5,0,0,0,0,2,0,1,14,86,71
30,2006,35,MID. ATLANTIC,1,3,14,116,109,0,2,11,87,84,31,32,137,"1,163",909
31,2006,35,N.J.,0,0,2,11,26,0,0,2,11,26,0,4,13,140,128
32,2006,35,N.Y. (Upstate),1,1,7,30,30,0,0,5,5,11,23,13,123,505,341
33,2006,35,N.Y. City,0,1,6,39,17,0,1,6,39,17,0,1,8,52,73
34,2006,35,Pa.,0,1,5,36,36,0,1,5,32,30,8,11,26,466,367
35,2006,35,E.N. CENTRAL,2,3,11,88,113,2,2,6,64,93,16,44,133,"1,234","2,528"
36,2006,35,Ill.,0,0,4,18,26,0,0,4,18,26,0,10,35,227,589
37,2006,35,Ind.,1,0,5,18,16,1,0,2,9,7,3,5,75,153,202
38,2006,35,Mich.,0,0,3,17,23,0,0,3,8,14,4,7,23,319,181
39,2006,35,Ohio,1,1,5,32,29,1,1,4,26,27,9,14,30,403,810
40,2006,35,Wis.,0,0,2,3,19,0,0,2,3,19,0,6,41,132,746
41,2006,35,W.N. CENTRAL,0,1,4,43,59,0,0,3,14,26,14,33,552,820,"2,367"
42,2006,35,Iowa,0,0,2,12,14,0,0,1,4,1,1,7,63,180,523
43,2006,35,Kans.,0,0,1,1,9,0,0,1,1,9,5,8,28,205,235
44,2006,35,Minn.,0,0,2,10,9,0,0,1,3,3,0,0,485,137,868
45,2006,35,Mo.,0,0,2,13,20,0,0,1,2,10,0,7,42,184,312
46,2006,35,Nebr.,0,0,2,5,4,0,0,1,3,3,2,3,10,71,202
47,2006,35,N. Dak.,0,0,1,1,0,0,0,1,1,0,6,0,26,26,77
48,2006,35,S. Dak.,0,0,1,1,3,0,0,0,0,0,0,1,7,17,150
49,2006,35,S. ATLANTIC,0,3,14,131,164,0,2,7,53,65,25,22,46,659,986
50,2006,35,Del.,0,0,1,4,3,0,0,1,4,3,0,0,1,3,14
51,2006,35,D.C.,0,0,1,1,5,0,0,1,1,4,0,0,3,3,7
52,2006,35,Fla.,0,1,6,50,61,0,0,5,19,20,2,4,14,143,128
53,2006,35,Ga.,0,0,3,10,14,0,0,3,10,14,0,0,3,11,37
54,2006,35,Md.,0,0,2,8,15,0,0,1,1,1,3,3,9,86,148
55,2006,35,N.C.,0,0,11,23,27,0,0,3,7,5,0,0,22,141,64
56,2006,35,S.C.,0,0,2,15,13,0,0,1,5,8,5,4,22,103,287
57,2006,35,Va.,0,0,4,15,21,0,0,3,6,8,15,2,27,146,264
58,2006,35,W. Va.,0,0,2,5,5,0,0,0,0,2,0,0,9,23,37
59,2006,35,E.S. CENTRAL,1,1,4,28,44,1,0,4,22,34,10,6,14,216,394
60,2006,35,Ala.,1,0,1,5,4,1,0,1,4,3,6,1,4,47,61
61,2006,35,Ky.,0,0,2,7,15,0,0,2,7,15,0,1,5,41,116
62,2006,35,Miss.,0,0,1,1,5,0,0,1,1,5,0,0,4,23,45
63,2006,35,Tenn.,0,0,2,15,20,0,0,2,10,11,4,2,10,105,172
64,2006,35,W.S. CENTRAL,1,1,23,47,87,1,0,6,20,21,0,18,360,400,"1,599"
65,2006,35,Ark.,0,0,3,9,11,0,0,2,6,3,0,2,21,41,223
66,2006,35,La.,0,0,1,2,27,0,0,1,1,4,0,0,3,5,42
67,2006,35,Okla.,0,0,4,8,13,0,0,0,0,2,0,0,124,18,1
68,2006,35,Tex.,1,1,16,28,36,1,0,4,13,12,0,18,215,336,"1,333"
69,2006,35,MOUNTAIN,0,1,5,49,72,0,0,4,26,20,2,64,230,"1,894","2,862"
70,2006,35,Ariz.,0,0,3,15,30,0,0,3,15,10,0,11,177,376,726
71,2006,35,Colo.,0,0,2,15,15,0,0,1,3,0,0,22,40,573,904
72,2006,35,Idaho,0,0,2,3,4,0,0,2,2,3,1,2,13,58,155
73,2006,35,Mont.,0,0,1,3,0,0,0,1,1,0,0,2,14,87,516
74,2006,35,Nev.,0,0,2,2,9,0,0,0,0,2,0,0,9,39,40
75,2006,35,N. Mex.,0,0,1,2,4,0,0,1,0,3,0,2,6,54,141
76,2006,35,Utah,0,0,1,5,10,0,0,1,1,2,0,15,39,650,346
77,2006,35,Wyo.,0,0,2,4,0,0,0,2,4,0,1,1,8,57,34
78,2006,35,PACIFIC,3,5,29,234,188,3,5,25,202,182,1,47,"1,334","1,308","2,356"
79,2006,35,Alaska,0,0,1,2,1,0,0,1,2,1,0,2,15,50,73
80,2006,35,Calif.,3,3,14,145,123,3,3,14,145,123,1,29,"1,136",889,"1,010"
81,2006,35,Hawaii,0,0,1,6,10,0,0,1,6,5,0,2,6,51,124
82,2006,35,Oreg.,0,1,7,54,35,0,1,4,38,35,0,3,9,84,574
83,2006,35,Wash.,0,0,25,27,19,0,0,11,11,18,0,7,195,234,575
84,2006,35,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,35,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,35,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
87,2006,35,P.R.,0,0,1,4,6,0,0,1,4,6,0,0,1,1,5
88,2006,35,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,36,UNITED STATES,8,20,85,787,909,5,13,58,518,555,105,273,"2,877","8,784","15,304"
23,2006,36,NEW ENGLAND,1,1,3,35,58,1,0,2,25,20,6,28,83,876,919
24,2006,36,Conn.,0,0,2,9,12,0,0,2,2,1,0,1,5,32,49
25,2006,36,Maine,0,0,1,4,2,0,0,1,3,2,2,1,7,41,31
26,2006,36,Mass.,1,0,2,15,27,1,0,2,15,5,2,22,43,594,702
27,2006,36,N.H.,0,0,2,5,10,0,0,2,5,10,1,2,36,122,45
28,2006,36,R.I.,0,0,1,0,2,0,0,0,0,0,0,0,17,0,21
29,2006,36,Vt.,0,0,1,2,5,0,0,0,0,2,1,1,14,87,71
30,2006,36,MID. ATLANTIC,0,3,14,118,111,0,2,11,89,85,37,32,137,"1,207",934
31,2006,36,N.J.,0,0,2,11,26,0,0,2,11,26,0,4,13,142,131
32,2006,36,N.Y. (Upstate),0,1,7,31,31,0,0,5,6,11,26,13,123,532,350
33,2006,36,N.Y. City,0,0,6,39,17,0,0,6,39,17,0,1,8,52,75
34,2006,36,Pa.,0,1,5,37,37,0,1,5,33,31,11,11,26,481,378
35,2006,36,E.N. CENTRAL,3,2,11,91,115,3,1,6,65,95,11,42,133,"1,250","2,591"
36,2006,36,Ill.,0,0,4,18,26,0,0,4,18,26,0,9,35,227,609
37,2006,36,Ind.,2,0,5,20,16,2,0,2,9,7,4,4,75,157,209
38,2006,36,Mich.,0,0,3,17,23,0,0,3,8,14,0,7,23,324,190
39,2006,36,Ohio,1,1,5,33,31,1,1,4,27,29,7,14,30,410,810
40,2006,36,Wis.,0,0,2,3,19,0,0,2,3,19,0,6,41,132,773
41,2006,36,W.N. CENTRAL,0,1,4,43,62,0,0,3,14,27,6,30,552,833,"2,430"
42,2006,36,Iowa,0,0,2,12,15,0,0,1,4,1,0,6,63,192,548
43,2006,36,Kans.,0,0,1,1,9,0,0,1,1,9,6,8,28,206,252
44,2006,36,Minn.,0,0,2,10,11,0,0,1,3,4,0,0,485,137,868
45,2006,36,Mo.,0,0,2,13,20,0,0,1,2,10,0,7,42,184,316
46,2006,36,Nebr.,0,0,2,5,4,0,0,1,3,3,0,3,10,71,212
47,2006,36,N. Dak.,0,0,1,1,0,0,0,1,1,0,0,0,26,26,80
48,2006,36,S. Dak.,0,0,1,1,3,0,0,0,0,0,0,1,7,17,154
49,2006,36,S. ATLANTIC,3,3,14,136,167,0,2,7,54,67,10,22,46,678,"1,008"
50,2006,36,Del.,0,0,1,4,4,0,0,1,4,4,0,0,1,3,14
51,2006,36,D.C.,0,0,1,1,5,0,0,1,1,4,0,0,3,3,7
52,2006,36,Fla.,3,1,6,54,61,0,0,5,19,20,7,4,14,150,142
53,2006,36,Ga.,0,0,3,10,14,0,0,3,10,14,0,0,3,12,39
54,2006,36,Md.,0,0,2,9,16,0,0,1,2,2,0,3,9,88,149
55,2006,36,N.C.,0,0,11,23,27,0,0,3,7,5,0,0,22,141,64
56,2006,36,S.C.,0,0,2,15,13,0,0,1,5,8,0,4,22,106,292
57,2006,36,Va.,0,0,4,15,21,0,0,3,6,8,3,2,27,149,264
58,2006,36,W. Va.,0,0,2,5,6,0,0,0,0,2,0,0,9,26,37
59,2006,36,E.S. CENTRAL,0,1,4,29,45,0,0,4,23,34,5,7,15,235,401
60,2006,36,Ala.,0,0,1,5,5,0,0,1,4,3,0,1,7,51,63
61,2006,36,Ky.,0,0,2,7,15,0,0,2,7,15,3,2,5,52,117
62,2006,36,Miss.,0,0,1,2,5,0,0,1,2,5,0,0,4,23,45
63,2006,36,Tenn.,0,0,2,15,20,0,0,2,10,11,2,2,10,109,176
64,2006,36,W.S. CENTRAL,0,1,23,48,89,0,0,6,20,23,0,19,360,446,"1,640"
65,2006,36,Ark.,0,0,3,9,11,0,0,2,6,3,0,2,21,41,231
66,2006,36,La.,0,0,1,3,28,0,0,1,1,5,0,0,3,5,43
67,2006,36,Okla.,0,0,4,8,13,0,0,0,0,2,0,0,124,18,1
68,2006,36,Tex.,0,1,16,28,37,0,0,4,13,13,0,18,215,382,"1,365"
69,2006,36,MOUNTAIN,0,1,5,49,73,0,0,4,25,21,30,63,230,"1,945","2,933"
70,2006,36,Ariz.,0,0,3,15,30,0,0,3,15,10,2,11,177,388,740
71,2006,36,Colo.,0,0,2,15,15,0,0,1,3,0,7,21,40,580,931
72,2006,36,Idaho,0,0,2,3,4,0,0,2,2,3,1,2,11,60,156
73,2006,36,Mont.,0,0,1,3,0,0,0,1,1,0,3,2,11,90,527
74,2006,36,Nev.,0,0,2,2,9,0,0,0,0,2,0,0,9,39,41
75,2006,36,N. Mex.,0,0,1,2,5,0,0,1,0,4,0,2,6,55,143
76,2006,36,Utah,0,0,1,5,10,0,0,0,0,2,16,15,39,673,360
77,2006,36,Wyo.,0,0,2,4,0,0,0,2,4,0,1,1,8,60,35
78,2006,36,PACIFIC,1,5,29,238,189,1,5,25,203,183,0,45,"1,334","1,314","2,448"
79,2006,36,Alaska,0,0,1,2,1,0,0,1,2,1,0,2,15,51,79
80,2006,36,Calif.,1,3,14,146,124,1,3,14,146,124,0,28,"1,136",889,"1,051"
81,2006,36,Hawaii,0,0,1,6,10,0,0,1,6,5,0,1,6,52,130
82,2006,36,Oreg.,0,1,7,57,35,0,1,4,38,35,0,2,9,88,583
83,2006,36,Wash.,0,0,25,27,19,0,0,11,11,18,0,7,195,234,605
84,2006,36,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,36,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,36,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
87,2006,36,P.R.,0,0,1,4,6,0,0,1,4,6,0,0,1,1,5
88,2006,36,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,37,UNITED STATES,10,20,85,803,919,7,13,58,523,563,98,270,"2,877","9,062","15,818"
23,2006,37,NEW ENGLAND,0,1,3,35,58,0,0,2,25,20,3,28,83,884,947
24,2006,37,Conn.,0,0,2,9,12,0,0,2,2,1,0,1,5,35,49
25,2006,37,Maine,0,0,1,4,2,0,0,1,3,2,1,1,7,42,33
26,2006,37,Mass.,0,0,2,15,27,0,0,2,15,5,0,21,43,594,725
