,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2016,Lyme disease cummulative for 2015,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2016,Malaria cummulative for 2015,"Meningococcal disease, invasive�, All groups current week","Meningococcal disease, invasive�, All groups previous 52 weeks median ","Meningococcal disease, invasive�, All groups previous 52 weeks maximum ","Meningococcal disease, invasive�, All groups cummulative for 2016","Meningococcal disease, invasive�, All groups cummulative for 2015"
27,2016,5,N.H.,0,5,65,0,25,0,0,2,2,0,0,0,1,0,0
28,2016,5,R.I.,0,10,69,5,2,0,0,2,0,0,0,0,2,0,0
29,2016,5,Vt.,0,8,57,19,14,0,0,0,0,0,0,0,1,0,0
30,2016,5,MID. ATLANTIC,36,236,"1,263",417,403,7,5,24,19,16,0,1,4,0,2
31,2016,5,N.J.,0,44,325,37,129,0,1,5,1,2,0,0,1,0,1
32,2016,5,N.Y. (Upstate),15,46,231,57,32,1,1,7,3,5,0,0,1,0,0
33,2016,5,N.Y. City,0,3,560,11,12,5,2,17,13,6,0,0,2,0,0
34,2016,5,Pa.,21,130,853,312,230,1,0,3,2,3,0,0,2,0,1
35,2016,5,E.N. CENTRAL,0,21,179,8,34,2,2,6,5,13,1,1,5,2,5
36,2016,5,Ill.,0,2,28,0,4,0,1,3,1,7,0,0,2,0,1
37,2016,5,Ind.,0,0,9,0,3,0,0,1,0,1,0,0,1,0,0
38,2016,5,Mich.,0,2,11,4,2,0,0,2,1,1,0,0,1,0,0
39,2016,5,Ohio,0,2,18,2,4,2,0,3,3,3,1,0,4,2,2
40,2016,5,Wis.,0,16,133,2,21,0,0,1,0,1,0,0,2,0,2
41,2016,5,W.N. CENTRAL,0,4,30,2,3,0,0,3,1,4,0,0,3,0,2
42,2016,5,Iowa,0,2,28,2,3,0,0,2,0,1,0,0,1,0,1
43,2016,5,Kans.,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0
44,2016,5,Minn.,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
45,2016,5,Mo.,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
46,2016,5,Nebr.,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
47,2016,5,N. Dak.,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
48,2016,5,S. Dak.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
49,2016,5,S. ATLANTIC,15,70,236,74,152,3,6,15,17,28,1,1,4,5,14
50,2016,5,Del.,6,7,30,24,10,1,0,1,1,0,0,0,0,0,0
51,2016,5,D.C.,0,1,8,0,7,0,0,1,2,1,0,0,1,0,0
52,2016,5,Fla.,0,3,15,10,5,0,1,3,4,7,1,0,3,2,4
53,2016,5,Ga.,0,0,0,0,0,0,0,8,2,8,0,0,2,1,4
54,2016,5,Md.,5,26,113,19,90,0,2,9,4,3,0,0,1,0,1
55,2016,5,N.C.,0,0,57,0,6,0,0,5,0,1,0,0,1,0,2
56,2016,5,S.C.,0,1,3,3,1,1,0,1,1,1,0,0,2,2,0
57,2016,5,Va.,4,23,96,12,23,1,1,5,2,7,0,0,2,0,3
58,2016,5,W. Va.,0,3,24,6,10,0,0,1,1,0,0,0,1,0,0
59,2016,5,E.S. CENTRAL,2,2,12,7,3,0,0,4,4,2,0,0,2,1,1
60,2016,5,Ala.,0,0,4,3,3,0,0,2,1,2,0,0,1,1,0
61,2016,5,Ky.,1,0,6,1,0,0,0,1,0,0,0,0,1,0,0
62,2016,5,Miss.,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0
63,2016,5,Tenn.,1,0,4,2,0,0,0,2,1,0,0,0,1,0,1
64,2016,5,W.S. CENTRAL,0,1,6,0,0,1,2,9,6,5,0,1,5,3,5
65,2016,5,Ark.,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0
66,2016,5,La.,0,0,0,0,0,0,0,2,0,1,0,0,4,0,2
67,2016,5,Okla.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
68,2016,5,Tex.,0,1,6,0,0,1,1,8,6,2,0,0,3,1,3
69,2016,5,MOUNTAIN,2,1,2,2,2,0,1,3,0,2,0,0,3,1,0
70,2016,5,Ariz.,1,0,2,1,2,0,0,2,0,1,0,0,1,1,0
71,2016,5,Colo.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
72,2016,5,Idaho,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0
73,2016,5,Mont.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
74,2016,5,Nev.,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
75,2016,5,N. Mex.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
76,2016,5,Utah,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
77,2016,5,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
78,2016,5,PACIFIC,1,2,14,2,8,0,2,7,3,16,4,1,7,13,20
79,2016,5,Alaska,0,0,2,1,1,0,0,2,0,1,0,0,1,0,1
80,2016,5,Calif.,0,2,11,0,4,0,1,6,1,11,4,1,4,10,13
81,2016,5,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,2,0,1
82,2016,5,Oreg.,1,0,3,1,3,0,0,2,2,4,0,0,3,3,5
83,2016,5,Wash.,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0
84,2016,5,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,5,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,5,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,5,P.R.,N,0,0,N,N,0,0,5,0,0,0,0,0,0,0
88,2016,5,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2016,6,UNITED STATES,62,456,"2,274",695,"1,053",10,21,56,79,100,2,6,12,30,58
23,2016,6,NEW ENGLAND,1,84,723,54,309,0,1,6,5,6,0,0,2,0,4
24,2016,6,Conn.,0,27,187,7,85,0,0,1,1,1,0,0,0,0,0
25,2016,6,Maine,0,15,79,12,33,0,0,3,2,0,0,0,2,0,0
26,2016,6,Mass.,0,27,390,0,143,0,1,3,0,5,0,0,2,0,2
27,2016,6,N.H.,0,4,65,0,29,0,0,2,2,0,0,0,1,0,0
28,2016,6,R.I.,0,11,69,11,2,0,0,2,0,0,0,0,2,0,2
29,2016,6,Vt.,1,8,57,24,17,0,0,0,0,0,0,0,1,0,0
30,2016,6,MID. ATLANTIC,44,237,"1,267",506,503,2,5,24,24,17,2,0,4,2,4
31,2016,6,N.J.,0,44,325,46,154,0,1,5,3,3,0,0,1,0,2
32,2016,6,N.Y. (Upstate),18,45,231,75,51,0,1,7,3,5,0,0,1,0,1
33,2016,6,N.Y. City,0,3,560,11,14,2,3,17,15,6,2,0,2,2,0
34,2016,6,Pa.,26,130,857,374,284,0,0,3,3,3,0,0,2,0,1
35,2016,6,E.N. CENTRAL,0,24,187,16,43,1,2,6,6,15,0,1,5,3,6
36,2016,6,Ill.,0,2,28,0,6,0,1,3,1,8,0,0,2,0,1
37,2016,6,Ind.,0,0,9,0,3,0,0,1,0,2,0,0,1,1,0
38,2016,6,Mich.,0,2,11,6,3,0,0,2,1,1,0,0,1,0,1
39,2016,6,Ohio,0,2,18,5,6,1,0,3,4,3,0,0,4,2,2
40,2016,6,Wis.,0,18,141,5,25,0,0,1,0,1,0,0,2,0,2
41,2016,6,W.N. CENTRAL,0,4,30,4,4,0,0,3,1,4,0,0,3,0,4
42,2016,6,Iowa,0,2,28,4,4,0,0,2,0,1,0,0,1,0,2
43,2016,6,Kans.,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0
44,2016,6,Minn.,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
45,2016,6,Mo.,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
46,2016,6,Nebr.,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
47,2016,6,N. Dak.,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
48,2016,6,S. Dak.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
49,2016,6,S. ATLANTIC,17,70,236,100,175,6,6,15,24,32,0,1,4,5,14
50,2016,6,Del.,4,7,30,29,12,2,0,1,3,0,0,0,0,0,0
51,2016,6,D.C.,0,1,8,1,8,0,0,1,2,1,0,0,1,0,0
52,2016,6,Fla.,3,3,15,13,9,0,1,3,4,7,0,0,3,2,4
53,2016,6,Ga.,0,0,0,0,0,0,0,8,2,9,0,0,2,1,4
54,2016,6,Md.,4,24,113,27,96,4,2,9,8,6,0,0,1,0,1
55,2016,6,N.C.,0,1,57,0,9,0,0,6,0,1,0,0,1,0,2
56,2016,6,S.C.,0,1,3,3,1,0,0,1,1,1,0,0,2,2,0
57,2016,6,Va.,6,23,98,20,27,0,1,5,3,7,0,0,2,0,3
58,2016,6,W. Va.,0,3,24,7,13,0,0,1,1,0,0,0,1,0,0
59,2016,6,E.S. CENTRAL,0,2,12,10,5,0,0,4,4,2,0,0,2,1,1
60,2016,6,Ala.,0,0,4,4,5,0,0,2,1,2,0,0,1,1,0
61,2016,6,Ky.,0,1,6,2,0,0,0,1,0,0,0,0,1,0,0
62,2016,6,Miss.,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0
63,2016,6,Tenn.,0,0,4,3,0,0,0,2,1,0,0,0,1,0,1
64,2016,6,W.S. CENTRAL,0,1,6,0,0,0,2,9,6,5,0,0,5,3,5
65,2016,6,Ark.,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0
66,2016,6,La.,0,0,0,0,0,0,0,2,0,1,0,0,4,0,2
67,2016,6,Okla.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
68,2016,6,Tex.,0,1,6,0,0,0,1,8,6,2,0,0,3,1,3
69,2016,6,MOUNTAIN,0,1,2,2,3,0,1,3,0,2,0,0,3,1,0
70,2016,6,Ariz.,0,0,2,1,2,0,0,2,0,1,0,0,1,1,0
71,2016,6,Colo.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
72,2016,6,Idaho,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0
73,2016,6,Mont.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
74,2016,6,Nev.,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
75,2016,6,N. Mex.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
76,2016,6,Utah,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
77,2016,6,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
78,2016,6,PACIFIC,0,2,15,3,11,1,2,7,9,17,0,1,7,15,20
79,2016,6,Alaska,0,0,2,1,1,0,0,2,1,1,0,0,1,0,1
80,2016,6,Calif.,0,2,12,0,7,0,2,6,5,12,0,1,5,12,13
81,2016,6,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,2,0,1
82,2016,6,Oreg.,0,0,3,2,3,0,0,2,2,4,0,0,3,3,5
83,2016,6,Wash.,0,0,3,0,0,1,0,3,1,0,0,0,4,0,0
84,2016,6,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,6,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,6,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,6,P.R.,N,0,0,N,N,0,0,5,0,0,0,0,0,0,0
88,2016,6,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2016,7,UNITED STATES,39,473,"2,326",797,"1,216",5,21,57,93,108,1,6,12,35,65
23,2016,7,NEW ENGLAND,1,98,738,67,368,0,2,6,11,7,0,0,2,2,4
24,2016,7,Conn.,0,27,187,7,91,0,0,1,1,1,0,0,0,0,0
25,2016,7,Maine,0,16,79,21,39,0,0,3,2,0,0,0,2,0,0
26,2016,7,Mass.,0,31,403,1,164,0,1,3,6,5,0,0,2,2,2
27,2016,7,N.H.,0,3,65,0,36,0,0,2,2,0,0,0,1,0,0
28,2016,7,R.I.,0,11,69,12,20,0,0,2,0,1,0,0,1,0,2
29,2016,7,Vt.,1,8,57,26,18,0,0,0,0,0,0,0,1,0,0
30,2016,7,MID. ATLANTIC,32,239,"1,266",572,578,1,5,24,25,18,0,0,4,2,4
31,2016,7,N.J.,0,44,325,47,175,0,1,5,3,4,0,0,1,0,2
32,2016,7,N.Y. (Upstate),11,45,231,86,62,1,1,7,4,5,0,0,1,0,1
33,2016,7,N.Y. City,0,3,560,11,18,0,3,17,15,6,0,0,2,2,0
34,2016,7,Pa.,21,130,856,428,323,0,0,3,3,3,0,0,2,0,1
35,2016,7,E.N. CENTRAL,0,24,194,21,47,1,2,6,7,16,0,1,5,4,7
36,2016,7,Ill.,0,2,28,1,6,0,1,3,1,8,0,0,2,0,1
37,2016,7,Ind.,0,0,11,0,4,0,0,1,0,3,0,0,1,2,1
38,2016,7,Mich.,0,2,11,9,3,0,0,2,1,1,0,0,1,0,1
39,2016,7,Ohio,0,2,18,5,6,1,1,3,5,3,0,0,4,2,2
40,2016,7,Wis.,0,18,144,6,28,0,0,1,0,1,0,0,2,0,2
41,2016,7,W.N. CENTRAL,0,4,30,4,4,0,0,3,1,4,0,0,3,0,5
42,2016,7,Iowa,0,2,28,4,4,0,0,2,0,1,0,0,1,0,2
43,2016,7,Kans.,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0
44,2016,7,Minn.,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
45,2016,7,Mo.,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2
46,2016,7,Nebr.,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
47,2016,7,N. Dak.,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
48,2016,7,S. Dak.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
49,2016,7,S. ATLANTIC,6,70,236,120,199,2,6,15,26,34,0,1,4,5,14
50,2016,7,Del.,2,7,30,32,14,0,0,2,3,0,0,0,0,0,0
51,2016,7,D.C.,0,1,8,1,8,0,0,1,2,1,0,0,1,0,0
52,2016,7,Fla.,2,3,15,15,9,1,0,3,5,7,0,0,3,2,4
53,2016,7,Ga.,0,0,0,0,0,0,0,8,2,10,0,0,2,1,4
54,2016,7,Md.,2,24,113,38,108,1,2,9,9,7,0,0,1,0,1
55,2016,7,N.C.,0,1,57,0,9,0,0,6,0,1,0,0,1,0,2
56,2016,7,S.C.,0,1,3,3,2,0,0,1,1,1,0,0,2,2,0
57,2016,7,Va.,0,23,104,20,35,0,1,5,3,7,0,0,2,0,3
58,2016,7,W. Va.,0,3,24,11,14,0,0,1,1,0,0,0,1,0,0
59,2016,7,E.S. CENTRAL,0,2,12,8,5,1,0,4,5,2,0,0,2,1,1
60,2016,7,Ala.,0,0,4,4,5,1,0,2,2,2,0,0,1,1,0
61,2016,7,Ky.,0,1,6,2,0,0,0,1,0,0,0,0,1,0,0
62,2016,7,Miss.,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
63,2016,7,Tenn.,0,0,4,2,0,0,0,2,1,0,0,0,1,0,1
64,2016,7,W.S. CENTRAL,0,1,6,0,0,0,2,9,9,5,0,1,5,4,6
65,2016,7,Ark.,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1
66,2016,7,La.,0,0,0,0,0,0,0,2,0,1,0,0,4,1,2
67,2016,7,Okla.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
68,2016,7,Tex.,0,1,6,0,0,0,1,8,9,2,0,0,3,1,3
69,2016,7,MOUNTAIN,0,1,2,2,4,0,1,3,0,3,0,0,3,1,0
70,2016,7,Ariz.,0,0,2,1,3,0,0,2,0,1,0,0,1,1,0
71,2016,7,Colo.,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
72,2016,7,Idaho,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0
73,2016,7,Mont.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
74,2016,7,Nev.,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
75,2016,7,N. Mex.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
76,2016,7,Utah,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
77,2016,7,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
78,2016,7,PACIFIC,0,2,15,3,11,0,2,7,9,19,1,1,7,16,24
79,2016,7,Alaska,0,0,2,1,1,0,0,2,1,1,0,0,1,0,1
80,2016,7,Calif.,0,1,12,0,7,0,2,6,5,14,0,1,5,12,16
81,2016,7,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,2,0,1
82,2016,7,Oreg.,0,0,3,2,3,0,0,2,2,4,1,0,3,4,6
83,2016,7,Wash.,0,0,3,0,0,0,0,3,1,0,0,0,4,0,0
84,2016,7,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,7,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,7,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,7,P.R.,N,0,0,N,N,0,0,5,0,0,0,0,0,0,0
88,2016,7,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2016,8,UNITED STATES,47,489,"2,342",928,"1,381",8,21,57,115,114,3,6,12,42,74
23,2016,8,NEW ENGLAND,0,102,742,80,414,0,2,6,11,7,1,0,2,4,5
24,2016,8,Conn.,0,27,187,7,100,0,0,1,1,1,0,0,0,0,0
25,2016,8,Maine,0,16,79,22,46,0,0,3,2,0,0,0,2,0,0
26,2016,8,Mass.,0,34,407,1,183,0,1,3,6,5,1,0,2,4,2
27,2016,8,N.H.,0,2,65,0,42,0,0,2,2,0,0,0,1,0,0
28,2016,8,R.I.,0,10,69,24,23,0,0,2,0,1,0,0,1,0,2
29,2016,8,Vt.,0,8,57,26,20,0,0,0,0,0,0,0,1,0,1
30,2016,8,MID. ATLANTIC,34,244,"1,272",653,664,1,5,24,26,21,0,0,4,2,5
31,2016,8,N.J.,0,44,325,47,202,0,1,5,3,5,0,0,1,0,2
32,2016,8,N.Y. (Upstate),14,46,231,100,72,0,1,7,4,6,0,0,1,0,1
33,2016,8,N.Y. City,0,2,560,11,18,1,3,17,16,6,0,0,2,2,1
34,2016,8,Pa.,20,132,862,495,372,0,0,3,3,4,0,0,2,0,1
35,2016,8,E.N. CENTRAL,2,24,194,26,50,1,2,6,9,16,0,1,5,4,7
36,2016,8,Ill.,0,2,28,1,6,0,1,3,2,8,0,0,2,0,1
37,2016,8,Ind.,0,0,11,0,5,0,0,0,0,3,0,0,1,2,1
38,2016,8,Mich.,1,2,11,10,3,0,0,2,1,1,0,0,1,0,1
39,2016,8,Ohio,1,2,18,6,6,1,1,3,6,3,0,0,4,2,2
40,2016,8,Wis.,0,18,144,9,30,0,0,1,0,1,0,0,2,0,2
41,2016,8,W.N. CENTRAL,0,4,30,4,6,0,0,3,2,4,0,0,3,0,6
42,2016,8,Iowa,0,2,28,4,6,0,0,2,1,1,0,0,1,0,2
43,2016,8,Kans.,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1
44,2016,8,Minn.,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
45,2016,8,Mo.,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
46,2016,8,Nebr.,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
47,2016,8,N. Dak.,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
48,2016,8,S. Dak.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
49,2016,8,S. ATLANTIC,11,70,236,148,226,3,6,15,38,34,0,1,4,6,18
50,2016,8,Del.,3,7,30,37,17,1,0,2,4,0,0,0,0,0,0
51,2016,8,D.C.,0,1,8,3,8,0,0,1,2,1,0,0,1,0,0
52,2016,8,Fla.,1,3,15,15,10,0,1,3,5,7,0,0,3,2,7
53,2016,8,Ga.,0,0,0,0,0,0,0,8,6,10,0,0,2,2,4
54,2016,8,Md.,5,24,113,54,114,2,2,9,11,7,0,0,1,0,1
55,2016,8,N.C.,0,1,56,2,9,0,0,6,4,1,0,0,1,0,2
56,2016,8,S.C.,0,1,3,3,4,0,0,1,1,1,0,0,2,2,0
57,2016,8,Va.,2,23,106,23,49,0,1,5,4,7,0,0,2,0,4
58,2016,8,W. Va.,0,3,24,11,15,0,0,1,1,0,0,0,1,0,0
59,2016,8,E.S. CENTRAL,0,2,12,9,5,0,0,4,5,3,1,0,2,2,2
60,2016,8,Ala.,0,0,4,4,5,0,0,2,2,2,0,0,1,1,1
61,2016,8,Ky.,0,1,6,2,0,0,0,1,0,0,0,0,1,0,0
62,2016,8,Miss.,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
63,2016,8,Tenn.,0,0,4,3,0,0,0,2,1,1,1,0,1,1,1
64,2016,8,W.S. CENTRAL,0,1,6,0,0,1,2,9,12,5,0,0,5,4,6
65,2016,8,Ark.,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1
66,2016,8,La.,0,0,0,0,0,0,0,2,2,1,0,0,4,1,2
67,2016,8,Okla.,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
68,2016,8,Tex.,0,1,6,0,0,1,1,8,10,2,0,0,3,1,3
69,2016,8,MOUNTAIN,0,1,2,3,5,0,1,5,0,4,0,0,3,1,0
70,2016,8,Ariz.,0,0,2,1,4,0,0,2,0,1,0,0,1,1,0
71,2016,8,Colo.,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0
72,2016,8,Idaho,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0
73,2016,8,Mont.,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
74,2016,8,Nev.,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
75,2016,8,N. Mex.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
76,2016,8,Utah,0,0,1,0,1,0,0,1,0,2,0,0,1,0,0
77,2016,8,Wyo.,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
78,2016,8,PACIFIC,0,2,15,5,11,2,2,7,12,20,1,1,7,19,25
79,2016,8,Alaska,0,0,2,1,1,0,0,2,1,1,0,0,1,1,1
80,2016,8,Calif.,0,1,12,0,7,0,2,6,6,15,0,1,5,13,18
81,2016,8,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,2,0,0
82,2016,8,Oreg.,0,0,3,4,3,0,0,2,2,4,0,0,3,4,6
83,2016,8,Wash.,0,0,3,0,0,2,0,3,3,0,1,0,4,1,0
84,2016,8,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2016,8,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,8,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2016,8,P.R.,N,0,0,N,N,0,0,5,0,0,0,0,0,0,0
88,2016,8,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2016,9,UNITED STATES,53,502,"2,360","1,107","1,586",6,22,57,128,124,3,6,12,47,82
23,2016,9,NEW ENGLAND,1,107,744,114,488,0,2,6,11,8,1,0,2,5,5
24,2016,9,Conn.,0,31,187,11,119,0,0,2,1,1,0,0,1,1,0
25,2016,9,Maine,0,16,79,34,51,0,0,3,2,0,1,0,2,1,0
26,2016,9,Mass.,0,36,409,1,219,0,1,3,6,6,0,0,2,3,2
27,2016,9,N.H.,0,2,65,0,48,0,0,2,2,0,0,0,1,0,0
28,2016,9,R.I.,1,11,71,41,29,0,0,2,0,1,0,0,1,0,2
29,2016,9,Vt.,0,8,57,27,22,0,0,0,0,0,0,0,0,0,1
30,2016,9,MID. ATLANTIC,32,245,"1,281",741,757,4,5,24,30,24,0,0,4,2,5
31,2016,9,N.J.,0,44,325,47,243,0,1,5,3,5,0,0,1,0,2
32,2016,9,N.Y. (Upstate),16,46,231,117,81,2,1,7,6,7,0,0,1,0,1
33,2016,9,N.Y. City,0,2,560,11,22,2,3,17,18,7,0,0,2,2,1
34,2016,9,Pa.,16,131,871,566,411,0,0,3,3,5,0,0,2,0,1
35,2016,9,E.N. CENTRAL,0,25,208,27,65,0,2,6,9,16,0,1,5,4,7
36,2016,9,Ill.,0,2,28,1,7,0,1,3,2,8,0,0,2,0,1
37,2016,9,Ind.,0,1,15,0,6,0,0,0,0,3,0,0,1,2,1
38,2016,9,Mich.,0,2,11,10,3,0,0,2,1,1,0,0,1,0,1
39,2016,9,Ohio,0,2,18,3,9,0,1,3,6,3,0,0,4,2,2
40,2016,9,Wis.,0,18,149,13,40,0,0,1,0,1,0,0,2,0,2
41,2016,9,W.N. CENTRAL,0,4,30,5,7,0,0,3,4,4,0,0,3,1,6
42,2016,9,Iowa,0,2,28,5,6,0,0,2,1,1,0,0,1,1,2
43,2016,9,Kans.,0,0,2,0,1,0,0,1,0,0,0,0,1,0,1
44,2016,9,Minn.,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
45,2016,9,Mo.,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
46,2016,9,Nebr.,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
47,2016,9,N. Dak.,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
48,2016,9,S. Dak.,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0
49,2016,9,S. ATLANTIC,19,70,236,198,245,0,6,15,41,37,2,1,4,8,21
50,2016,9,Del.,3,7,30,43,19,0,0,2,4,0,0,0,0,0,0
51,2016,9,D.C.,0,1,8,3,8,0,0,1,2,1,0,0,1,0,1
52,2016,9,Fla.,2,3,15,17,10,0,1,3,5,7,0,0,2,2,8
53,2016,9,Ga.,0,0,0,0,0,0,0,8,6,10,0,0,2,2,5
54,2016,9,Md.,8,26,113,76,117,0,2,9,11,8,0,0,1,0,1
55,2016,9,N.C.,0,1,56,11,12,0,0,6,5,2,0,0,1,0,2
56,2016,9,S.C.,0,1,3,5,4,0,0,1,1,1,0,0,2,2,0
57,2016,9,Va.,6,23,109,31,59,0,1,5,6,8,2,0,2,2,4
58,2016,9,W. Va.,0,3,24,12,16,0,0,1,1,0,0,0,1,0,0
59,2016,9,E.S. CENTRAL,1,2,12,11,7,1,0,4,6,3,0,0,2,2,3
60,2016,9,Ala.,0,0,4,4,6,0,0,2,2,2,0,0,1,1,2
61,2016,9,Ky.,0,1,6,2,1,0,0,1,0,0,0,0,1,0,0
62,2016,9,Miss.,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
63,2016,9,Tenn.,1,0,4,5,0,1,0,2,2,1,0,0,1,1,1
64,2016,9,W.S. CENTRAL,0,1,6,1,0,1,2,9,14,6,0,0,5,4,9
65,2016,9,Ark.,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1
66,2016,9,La.,0,0,0,0,0,0,0,2,2,1,0,0,4,1,4
67,2016,9,Okla.,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0
68,2016,9,Tex.,0,1,6,1,0,0,1,8,11,3,0,0,3,1,4
69,2016,9,MOUNTAIN,0,1,2,3,5,0,1,5,0,4,0,0,3,1,0
70,2016,9,Ariz.,0,0,2,1,4,0,0,2,0,1,0,0,1,1,0
71,2016,9,Colo.,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0
72,2016,9,Idaho,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0
73,2016,9,Mont.,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
74,2016,9,Nev.,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
75,2016,9,N. Mex.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
