,year,mmwr_week,Reporting Area,Malaria cummulative for 2003,Malaria cummulative for 2002,Meningococcal Disease cummulative for 2003,Meningococcal Disease cummulative for 2002,Pertussis cummulative for 2003,Pertussis cummulative for 2002,"Rabies, Animal cummulative for 2003","Rabies, Animal cummulative for 2002",Rocky Mountain Spotted Fever cummulative for 2003,Rocky Mountain Spotted Fever cummulative for 2002
53,2003,25,Fla.,31,30,76,75,30,18,43,82,4,3
54,2003,25,E.S. CENTRAL,7,8,43,56,57,90,30,138,27,47
55,2003,25,Ky.,1,2,7,8,15,28,18,13,0,2
56,2003,25,Tenn.,4,2,11,21,27,38,0,108,21,22
57,2003,25,Ala.,2,2,12,14,12,17,12,17,3,5
58,2003,25,Miss.,0,2,13,13,3,7,0,0,3,18
59,2003,25,W.S. CENTRAL,10,22,62,125,179,782,145,634,3,20
60,2003,25,Ark.,3,1,9,20,0,401,25,0,0,0
61,2003,25,La.,1,2,24,24,5,5,0,0,0,0
62,2003,25,Okla.,2,0,8,14,12,34,120,52,2,13
63,2003,25,Tex.,4,19,21,67,162,342,0,582,1,7
64,2003,25,MOUNTAIN,15,22,43,59,471,406,59,103,4,4
65,2003,25,Mont.,0,0,2,2,0,2,8,5,1,1
66,2003,25,Idaho,1,0,6,3,25,42,2,0,1,0
67,2003,25,Wyo.,0,0,2,0,78,6,2,12,1,2
68,2003,25,Colo.,10,11,12,19,186,166,9,0,0,0
69,2003,25,N. Mex.,0,1,3,2,22,57,3,5,0,0
70,2003,25,Ariz.,2,4,14,18,101,90,32,80,1,0
71,2003,25,Utah,1,3,0,1,47,26,2,0,0,0
72,2003,25,Nev.,1,3,4,14,12,17,1,1,0,1
73,2003,25,PACIFIC,78,95,175,212,812,667,91,130,0,0
74,2003,25,Wash.,11,10,15,38,200,186,0,0,0,0
75,2003,25,Oreg.,7,4,34,33,199,72,3,1,0,0
76,2003,25,Calif.,58,73,123,134,409,397,85,103,0,0
77,2003,25,Alaska,0,2,1,1,0,2,3,26,0,0
78,2003,25,Hawaii,2,6,2,6,4,10,0,0,0,0
79,2003,25,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,25,P.R.,0,1,2,4,0,2,28,41,N,N
81,2003,25,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,25,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,25,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,26,UNITED STATES,382,584,870,"1,080","2,718","3,454","2,327","3,515",196,334
18,2003,26,NEW ENGLAND,10,36,43,61,256,319,221,392,0,1
19,2003,26,Maine,1,1,5,2,4,3,22,22,0,0
20,2003,26,N.H.,1,5,3,7,19,7,5,15,0,0
21,2003,26,Vt.,0,1,0,4,29,58,15,59,0,0
22,2003,26,Mass.,8,15,27,33,197,234,87,132,0,1
23,2003,26,R.I.,0,3,2,4,6,1,26,29,0,0
24,2003,26,Conn.,0,11,6,11,1,16,66,135,0,0
25,2003,26,MID. ATLANTIC,87,150,107,144,248,151,210,502,13,33
26,2003,26,Upstate N.Y.,25,20,24,32,126,101,147,273,1,0
27,2003,26,N.Y. City,43,90,23,23,0,9,1,10,4,7
28,2003,26,N.J.,4,22,13,21,18,0,62,71,6,12
29,2003,26,Pa.,15,18,47,68,104,41,0,148,2,14
30,2003,26,E.N. CENTRAL,39,83,140,163,197,404,41,40,4,9
31,2003,26,Ohio,10,11,43,53,110,204,16,10,3,4
32,2003,26,Ind.,0,3,28,22,28,22,2,7,0,0
33,2003,26,Ill.,14,37,31,36,0,61,6,7,0,5
34,2003,26,Mich.,13,24,26,25,24,33,15,10,1,0
35,2003,26,Wis.,2,8,12,27,35,84,2,6,0,0
36,2003,26,W.N. CENTRAL,21,38,82,86,143,277,329,249,10,52
37,2003,26,Minn.,12,14,17,20,56,92,14,16,0,0
38,2003,26,Iowa,3,2,15,13,28,92,45,32,1,1
39,2003,26,Mo.,1,8,36,34,30,54,4,18,8,49
40,2003,26,N. Dak.,0,1,1,0,2,5,33,23,0,0
41,2003,26,S. Dak.,1,0,1,2,2,5,58,52,0,0
42,2003,26,Nebr.,0,5,5,12,2,3,60,0,1,2
43,2003,26,Kans.,4,8,7,5,23,26,115,108,0,0
44,2003,26,S. ATLANTIC,112,121,164,161,235,204,"1,186","1,271",133,160
45,2003,26,Del.,0,1,7,6,1,2,23,24,0,0
46,2003,26,Md.,31,40,16,4,31,28,147,207,41,18
47,2003,26,D.C.,7,8,0,0,0,1,0,0,0,0
48,2003,26,Va.,7,11,15,26,58,88,275,284,2,7
49,2003,26,W. Va.,4,2,1,0,5,7,43,90,0,1
50,2003,26,N.C.,8,9,19,17,71,20,387,323,60,91
51,2003,26,S.C.,3,4,9,14,13,26,74,45,10,27
52,2003,26,Ga.,21,16,20,18,23,13,187,212,16,13
53,2003,26,Fla.,31,30,77,76,33,19,50,86,4,3
54,2003,26,E.S. CENTRAL,7,8,45,59,58,99,32,140,29,54
55,2003,26,Ky.,1,2,8,9,15,34,20,14,0,2
56,2003,26,Tenn.,4,2,11,23,28,40,0,108,21,25
57,2003,26,Ala.,2,2,12,14,12,18,12,18,3,7
58,2003,26,Miss.,0,2,14,13,3,7,0,0,5,20
59,2003,26,W.S. CENTRAL,11,22,63,130,204,812,149,655,3,20
60,2003,26,Ark.,4,1,9,20,4,409,25,0,0,0
61,2003,26,La.,1,2,24,25,5,5,0,0,0,0
62,2003,26,Okla.,2,0,9,16,12,34,124,57,2,13
63,2003,26,Tex.,4,19,21,69,183,364,0,598,1,7
64,2003,26,MOUNTAIN,16,25,45,61,530,426,66,126,4,5
65,2003,26,Mont.,0,0,2,2,1,2,12,5,1,1
66,2003,26,Idaho,1,0,6,3,29,46,2,2,1,0
67,2003,26,Wyo.,0,0,2,0,118,7,2,13,1,2
68,2003,26,Colo.,11,14,12,20,188,172,9,16,0,1
69,2003,26,N. Mex.,0,1,5,3,27,65,4,5,0,0
70,2003,26,Ariz.,2,4,14,18,103,90,32,81,1,0
71,2003,26,Utah,1,3,0,1,52,26,4,2,0,0
72,2003,26,Nev.,1,3,4,14,12,18,1,2,0,1
73,2003,26,PACIFIC,79,101,181,215,847,762,93,140,0,0
74,2003,26,Wash.,12,11,15,38,219,243,0,0,0,0
75,2003,26,Oreg.,7,4,34,33,208,85,3,3,0,0
76,2003,26,Calif.,58,78,128,137,412,422,87,111,0,0
77,2003,26,Alaska,0,2,1,1,0,2,3,26,0,0
78,2003,26,Hawaii,2,6,3,6,8,10,0,0,0,0
79,2003,26,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,26,P.R.,0,1,2,4,0,2,31,45,N,N
81,2003,26,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,26,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,26,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,27,UNITED STATES,389,609,896,"1,108","2,833","3,623","2,401","3,662",209,350
18,2003,27,NEW ENGLAND,11,38,44,64,265,331,226,406,0,1
19,2003,27,Maine,1,1,5,2,4,3,22,22,0,0
20,2003,27,N.H.,1,5,3,8,20,7,5,16,0,0
21,2003,27,Vt.,0,1,0,4,29,61,16,61,0,0
22,2003,27,Mass.,9,16,28,33,205,239,91,134,0,1
23,2003,27,R.I.,0,3,2,4,6,4,26,29,0,0
24,2003,27,Conn.,0,12,6,13,1,17,66,144,0,0
25,2003,27,MID. ATLANTIC,88,157,111,146,273,158,218,543,14,35
26,2003,27,Upstate N.Y.,25,21,26,32,142,108,155,293,1,0
27,2003,27,N.Y. City,43,96,23,23,0,9,1,10,4,8
28,2003,27,N.J.,4,22,13,21,18,0,62,75,6,13
29,2003,27,Pa.,16,18,49,70,113,41,0,165,3,14
30,2003,27,E.N. CENTRAL,40,87,143,167,202,424,41,44,5,11
31,2003,27,Ohio,10,11,44,53,114,215,16,10,3,4
32,2003,27,Ind.,0,3,28,22,28,22,2,7,0,0
33,2003,27,Ill.,15,40,33,37,0,63,6,8,0,6
34,2003,27,Mich.,13,25,26,26,25,33,15,12,2,1
35,2003,27,Wis.,2,8,12,29,35,91,2,7,0,0
36,2003,27,W.N. CENTRAL,21,39,82,88,154,291,333,256,12,56
37,2003,27,Minn.,12,14,17,20,56,99,16,16,0,0
38,2003,27,Iowa,3,2,15,13,38,95,46,35,2,1
39,2003,27,Mo.,1,9,36,35,31,58,5,19,9,53
40,2003,27,N. Dak.,0,1,1,0,2,5,33,23,0,0
41,2003,27,S. Dak.,1,0,1,2,2,5,58,52,0,0
42,2003,27,Nebr.,0,5,5,13,2,3,60,0,1,2
43,2003,27,Kans.,4,8,7,5,23,26,115,111,0,0
44,2003,27,S. ATLANTIC,113,124,166,167,243,207,"1,232","1,315",141,166
45,2003,27,Del.,0,1,7,6,1,2,23,24,0,0
46,2003,27,Md.,32,42,16,4,34,28,147,217,44,19
47,2003,27,D.C.,7,8,0,0,0,1,0,0,0,0
48,2003,27,Va.,7,11,17,26,58,88,284,286,2,7
49,2003,27,W. Va.,4,2,1,0,5,7,45,92,3,1
50,2003,27,N.C.,8,9,19,19,74,20,399,339,60,94
51,2003,27,S.C.,3,5,9,15,13,26,74,47,10,29
52,2003,27,Ga.,21,16,20,18,23,13,199,220,17,13
53,2003,27,Fla.,31,30,77,79,35,22,61,90,5,3
54,2003,27,E.S. CENTRAL,7,8,46,60,64,110,33,145,30,55
55,2003,27,Ky.,1,2,8,10,15,45,21,16,0,2
56,2003,27,Tenn.,4,2,12,23,34,40,0,108,22,26
57,2003,27,Ala.,2,2,12,14,12,18,12,21,3,7
58,2003,27,Miss.,0,2,14,13,3,7,0,0,5,20
59,2003,27,W.S. CENTRAL,11,22,65,133,213,878,154,674,3,20
60,2003,27,Ark.,4,1,10,20,6,412,25,0,0,0
61,2003,27,La.,1,2,24,26,6,5,0,0,0,0
62,2003,27,Okla.,2,0,10,16,12,34,129,58,2,13
63,2003,27,Tex.,4,19,21,71,189,427,0,616,1,7
64,2003,27,MOUNTAIN,16,27,46,63,539,435,69,132,4,5
65,2003,27,Mont.,0,0,2,2,1,2,12,5,1,1
66,2003,27,Idaho,1,0,6,3,33,46,3,6,1,0
67,2003,27,Wyo.,0,0,2,0,118,7,1,13,1,2
68,2003,27,Colo.,11,14,12,21,189,176,10,16,0,1
69,2003,27,N. Mex.,0,1,6,3,28,68,5,5,0,0
70,2003,27,Ariz.,2,5,14,19,104,90,33,83,1,0
71,2003,27,Utah,1,4,0,1,53,27,4,2,0,0
72,2003,27,Nev.,1,3,4,14,13,19,1,2,0,1
73,2003,27,PACIFIC,82,107,193,220,880,789,95,147,0,1
74,2003,27,Wash.,12,12,15,41,252,245,0,0,0,0
75,2003,27,Oreg.,7,5,35,34,208,89,3,3,0,1
76,2003,27,Calif.,59,82,139,138,412,442,89,118,0,0
77,2003,27,Alaska,0,2,1,1,0,2,3,26,0,0
78,2003,27,Hawaii,4,6,3,6,8,11,0,0,0,0
79,2003,27,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,27,P.R.,0,1,2,4,0,2,36,46,N,N
81,2003,27,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,27,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,27,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,28,UNITED STATES,427,640,930,"1,129","2,951","3,818","2,528","3,804",224,401
18,2003,28,NEW ENGLAND,11,38,48,65,275,343,238,423,0,2
19,2003,28,Maine,1,1,5,2,9,5,22,23,0,0
20,2003,28,N.H.,1,5,3,8,23,7,5,18,0,0
21,2003,28,Vt.,0,1,0,4,30,63,18,61,0,0
22,2003,28,Mass.,9,16,31,34,206,246,93,140,0,2
23,2003,28,R.I.,0,3,2,4,6,4,26,32,0,0
24,2003,28,Conn.,0,12,7,13,1,18,74,149,0,0
25,2003,28,MID. ATLANTIC,100,162,120,150,284,165,233,582,11,37
26,2003,28,Upstate N.Y.,29,21,28,34,148,112,170,316,1,0
27,2003,28,N.Y. City,45,100,24,23,0,9,1,10,4,8
28,2003,28,N.J.,9,23,19,23,23,0,62,84,3,14
29,2003,28,Pa.,17,18,49,70,113,44,0,172,3,15
30,2003,28,E.N. CENTRAL,44,94,150,171,209,448,45,45,6,12
31,2003,28,Ohio,11,12,45,54,120,225,17,10,4,4
32,2003,28,Ind.,1,5,28,22,29,22,5,8,0,1
33,2003,28,Ill.,15,42,33,39,0,72,6,8,0,6
34,2003,28,Mich.,15,27,30,26,25,33,15,12,2,1
35,2003,28,Wis.,2,8,14,30,35,96,2,7,0,0
36,2003,28,W.N. CENTRAL,25,41,87,89,170,310,356,262,16,61
37,2003,28,Minn.,13,14,18,21,59,109,17,16,1,0
38,2003,28,Iowa,3,2,16,13,41,98,50,36,2,1
39,2003,28,Mo.,2,11,38,35,38,62,6,19,11,57
40,2003,28,N. Dak.,1,1,1,0,2,5,35,23,0,0
41,2003,28,S. Dak.,1,0,1,2,3,5,67,53,0,0
42,2003,28,Nebr.,0,5,6,13,2,3,60,0,1,3
43,2003,28,Kans.,5,8,7,5,25,28,121,115,1,0
44,2003,28,S. ATLANTIC,123,129,169,171,246,223,"1,290","1,355",151,185
45,2003,28,Del.,0,1,7,6,1,2,23,24,0,0
46,2003,28,Md.,34,45,16,4,34,28,147,223,45,22
47,2003,28,D.C.,7,8,0,0,0,1,0,0,0,0
48,2003,28,Va.,14,12,18,27,58,90,290,290,4,12
49,2003,28,W. Va.,4,2,1,0,5,12,47,95,3,1
50,2003,28,N.C.,8,9,19,19,75,20,412,354,67,101
51,2003,28,S.C.,3,5,9,16,13,28,109,47,10,31
52,2003,28,Ga.,21,17,20,20,23,18,199,228,17,15
53,2003,28,Fla.,32,30,79,79,37,24,63,94,5,3
54,2003,28,E.S. CENTRAL,7,9,46,63,69,114,33,147,32,60
55,2003,28,Ky.,1,2,8,11,19,47,21,16,0,2
56,2003,28,Tenn.,4,2,12,23,35,40,0,108,24,29
57,2003,28,Ala.,2,3,12,15,12,20,12,23,3,9
58,2003,28,Miss.,0,2,14,14,3,7,0,0,5,20
59,2003,28,W.S. CENTRAL,13,25,65,135,237,892,157,696,3,35
60,2003,28,Ark.,4,1,10,20,7,414,25,0,0,0
61,2003,28,La.,2,3,24,27,6,5,0,0,0,0
62,2003,28,Okla.,3,0,10,16,12,34,132,64,2,28
63,2003,28,Tex.,4,21,21,72,212,439,0,632,1,7
64,2003,28,MOUNTAIN,17,28,47,63,550,461,73,142,5,8
65,2003,28,Mont.,0,0,2,2,1,2,11,7,1,1
66,2003,28,Idaho,1,0,6,3,33,46,3,8,1,0
67,2003,28,Wyo.,1,0,2,0,118,7,1,13,2,2
68,2003,28,Colo.,11,15,12,21,191,183,11,20,0,1
69,2003,28,N. Mex.,0,1,6,3,29,87,5,5,0,0
70,2003,28,Ariz.,2,5,14,19,106,90,36,85,1,0
71,2003,28,Utah,1,4,1,1,55,27,5,2,0,0
72,2003,28,Nev.,1,3,4,14,17,19,1,2,0,4
73,2003,28,PACIFIC,87,114,198,222,911,862,103,152,0,1
74,2003,28,Wash.,13,12,16,42,258,276,0,0,0,0
75,2003,28,Oreg.,7,5,35,34,233,98,4,3,0,1
76,2003,28,Calif.,63,89,142,139,412,471,96,123,0,0
77,2003,28,Alaska,0,2,1,1,0,4,3,26,0,0
78,2003,28,Hawaii,4,6,4,6,8,13,0,0,0,0
79,2003,28,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,28,P.R.,0,1,2,5,0,2,38,46,N,N
81,2003,28,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,28,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,28,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,29,UNITED STATES,443,679,958,"1,149","3,123","3,998","2,726","3,953",246,427
18,2003,29,NEW ENGLAND,13,41,50,68,290,367,256,448,0,2
19,2003,29,Maine,2,2,5,3,9,5,27,26,0,0
20,2003,29,N.H.,2,5,3,8,24,7,10,21,0,0
21,2003,29,Vt.,0,1,0,4,33,69,18,63,0,0
22,2003,29,Mass.,9,18,32,35,216,262,95,147,0,2
23,2003,29,R.I.,0,3,2,5,7,4,28,34,0,0
24,2003,29,Conn.,0,12,8,13,1,20,78,157,0,0
25,2003,29,MID. ATLANTIC,103,167,127,152,347,172,247,606,13,38
26,2003,29,Upstate N.Y.,30,24,31,34,157,114,184,330,1,0
27,2003,29,N.Y. City,46,102,25,24,0,9,1,10,4,8
28,2003,29,N.J.,10,23,19,23,22,0,62,87,5,14
29,2003,29,Pa.,17,18,52,71,168,49,0,179,3,16
30,2003,29,E.N. CENTRAL,46,101,153,172,224,478,50,50,6,16
31,2003,29,Ohio,11,12,45,55,120,234,19,12,4,6
32,2003,29,Ind.,1,5,31,22,29,24,6,8,0,1
33,2003,29,Ill.,16,44,34,39,0,83,6,8,0,8
34,2003,29,Mich.,16,32,29,26,29,33,17,13,2,1
35,2003,29,Wis.,2,8,14,30,46,104,2,9,0,0
36,2003,29,W.N. CENTRAL,25,42,87,90,176,324,364,270,18,65
37,2003,29,Minn.,13,14,18,21,59,117,17,17,1,0
38,2003,29,Iowa,3,2,16,13,42,98,51,38,2,1
39,2003,29,Mo.,2,11,38,36,42,67,9,19,12,60
40,2003,29,N. Dak.,1,1,1,0,3,5,36,23,0,0
41,2003,29,S. Dak.,1,1,1,2,3,5,67,55,1,0
42,2003,29,Nebr.,0,5,6,13,2,3,60,0,1,4
43,2003,29,Kans.,5,8,7,5,25,29,124,118,1,0
44,2003,29,S. ATLANTIC,129,140,175,175,273,226,"1,355","1,409",167,188
45,2003,29,Del.,0,1,7,6,1,2,23,24,0,0
46,2003,29,Md.,34,50,18,4,38,28,147,233,46,23
47,2003,29,D.C.,7,8,0,0,0,1,0,0,0,0
48,2003,29,Va.,17,12,18,27,59,91,308,305,6,12
49,2003,29,W. Va.,4,2,3,0,5,14,50,100,4,1
50,2003,29,N.C.,9,9,21,19,75,20,427,367,74,102
51,2003,29,S.C.,3,5,9,16,33,28,120,47,11,31
52,2003,29,Ga.,21,20,20,22,23,18,199,234,21,16
53,2003,29,Fla.,34,33,79,81,39,24,81,99,5,3
54,2003,29,E.S. CENTRAL,7,10,48,63,73,122,115,147,34,63
55,2003,29,Ky.,1,3,9,11,20,49,21,16,0,2
56,2003,29,Tenn.,4,2,12,23,35,44,79,108,26,31
57,2003,29,Ala.,2,3,13,15,14,22,15,23,3,10
58,2003,29,Miss.,0,2,14,14,4,7,0,0,5,20
59,2003,29,W.S. CENTRAL,13,28,67,138,245,939,159,716,3,44
60,2003,29,Ark.,4,1,10,20,8,434,25,0,0,2
61,2003,29,La.,2,3,24,29,6,5,0,0,0,0
62,2003,29,Okla.,3,0,10,16,12,34,134,67,2,35
63,2003,29,Tex.,4,24,23,73,219,466,0,649,1,7
64,2003,29,MOUNTAIN,19,31,48,66,560,484,75,147,5,10
65,2003,29,Mont.,0,1,3,2,1,3,11,8,1,1
66,2003,29,Idaho,1,0,6,3,35,46,3,9,1,0
67,2003,29,Wyo.,1,0,2,0,118,7,1,13,2,3
68,2003,29,Colo.,11,16,12,21,196,191,12,22,0,1
69,2003,29,N. Mex.,0,2,6,3,31,95,5,5,0,0
70,2003,29,Ariz.,4,5,14,21,106,94,36,86,1,0
71,2003,29,Utah,1,4,1,1,56,27,5,2,0,0
72,2003,29,Nev.,1,3,4,15,17,21,2,2,0,5
73,2003,29,PACIFIC,88,119,203,225,935,886,105,160,0,1
74,2003,29,Wash.,13,12,16,44,268,276,0,0,0,0
75,2003,29,Oreg.,7,5,36,34,247,110,4,3,0,1
76,2003,29,Calif.,65,94,146,140,412,483,98,131,0,0
77,2003,29,Alaska,0,2,1,1,0,4,3,26,0,0
78,2003,29,Hawaii,3,6,4,6,8,13,0,0,0,0
79,2003,29,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,29,P.R.,0,1,2,5,0,2,44,46,N,N
81,2003,29,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,29,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,29,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,30,UNITED STATES,475,718,980,"1,170","3,419","4,162","2,855","4,123",270,465
18,2003,30,NEW ENGLAND,22,42,50,70,307,382,277,468,0,2
19,2003,30,Maine,2,2,5,4,9,5,27,27,0,0
20,2003,30,N.H.,2,5,3,8,24,8,11,21,0,0
21,2003,30,Vt.,0,1,0,4,38,72,18,64,0,0
22,2003,30,Mass.,9,19,32,36,228,271,99,157,0,2
23,2003,30,R.I.,0,3,2,5,7,4,28,35,0,0
24,2003,30,Conn.,9,12,8,13,1,22,94,164,0,0
25,2003,30,MID. ATLANTIC,107,177,129,153,361,176,256,636,15,38
26,2003,30,Upstate N.Y.,32,26,31,34,169,118,193,349,1,0
27,2003,30,N.Y. City,48,108,25,25,0,9,1,10,6,8
28,2003,30,N.J.,10,23,19,23,22,0,62,91,5,14
29,2003,30,Pa.,17,20,54,71,170,49,0,186,3,16
30,2003,30,E.N. CENTRAL,49,103,154,175,240,500,55,56,6,17
31,2003,30,Ohio,11,12,45,56,132,243,21,13,4,7
32,2003,30,Ind.,1,6,31,22,32,24,7,12,0,1
33,2003,30,Ill.,18,44,34,40,0,93,7,9,0,8
34,2003,30,Mich.,16,32,30,26,30,34,18,13,2,1
35,2003,30,Wis.,3,9,14,31,46,106,2,9,0,0
36,2003,30,W.N. CENTRAL,27,46,89,91,183,331,368,277,21,67
37,2003,30,Minn.,14,16,19,22,59,117,18,17,1,0
38,2003,30,Iowa,3,2,16,13,44,101,52,42,2,1
39,2003,30,Mo.,2,12,39,36,45,69,10,19,14,62
40,2003,30,N. Dak.,1,1,1,0,3,5,37,23,0,0
41,2003,30,S. Dak.,2,1,1,2,3,5,67,57,2,0
42,2003,30,Nebr.,0,5,6,13,4,3,60,0,1,4
43,2003,30,Kans.,5,9,7,5,25,31,124,119,1,0
44,2003,30,S. ATLANTIC,138,154,182,178,289,232,"1,431","1,471",183,208
45,2003,30,Del.,0,1,7,6,1,2,23,24,0,0
46,2003,30,Md.,35,53,18,4,41,28,147,238,51,24
47,2003,30,D.C.,7,12,0,0,0,1,0,0,0,0
48,2003,30,Va.,17,15,19,28,60,94,323,325,11,15
49,2003,30,W. Va.,4,3,3,0,6,17,51,103,4,1
50,2003,30,N.C.,12,9,24,19,79,20,453,381,78,116
51,2003,30,S.C.,3,5,10,16,39,28,120,54,11,31
52,2003,30,Ga.,22,21,21,22,23,18,227,241,22,17
53,2003,30,Fla.,38,35,80,83,40,24,87,105,6,4
54,2003,30,E.S. CENTRAL,7,10,50,65,75,134,117,152,36,68
55,2003,30,Ky.,1,3,10,12,20,52,22,17,0,3
56,2003,30,Tenn.,4,2,13,24,37,52,80,108,28,34
57,2003,30,Ala.,2,3,13,15,14,23,15,27,3,10
58,2003,30,Miss.,0,2,14,14,4,7,0,0,5,21
59,2003,30,W.S. CENTRAL,14,30,68,139,256,976,161,745,3,54
60,2003,30,Ark.,4,1,10,20,8,435,25,0,0,12
61,2003,30,La.,3,3,24,30,6,5,0,0,0,0
62,2003,30,Okla.,3,0,11,16,12,34,136,72,2,35
63,2003,30,Tex.,4,26,23,73,230,502,0,673,1,7
64,2003,30,MOUNTAIN,19,32,49,67,580,509,78,152,6,10
65,2003,30,Mont.,0,1,3,2,1,3,12,8,1,1
66,2003,30,Idaho,1,0,6,3,40,46,3,11,1,0
67,2003,30,Wyo.,1,0,2,0,119,9,1,14,2,3
68,2003,30,Colo.,11,17,13,21,203,198,13,23,1,1
69,2003,30,N. Mex.,0,2,6,3,34,106,5,5,0,0
70,2003,30,Ariz.,4,5,14,21,106,97,36,87,1,0
71,2003,30,Utah,1,4,1,1,59,29,6,2,0,0
72,2003,30,Nev.,1,3,4,16,18,21,2,2,0,5
73,2003,30,PACIFIC,92,124,209,232,"1,128",922,112,166,0,1
74,2003,30,Wash.,14,12,17,44,307,281,0,0,0,0
75,2003,30,Oreg.,7,6,36,34,258,117,4,6,0,1
76,2003,30,Calif.,67,98,150,147,555,507,105,134,0,0
77,2003,30,Alaska,0,2,1,1,0,4,3,26,0,0
78,2003,30,Hawaii,4,6,5,6,8,13,0,0,0,0
79,2003,30,Guam,0,0,0,1,0,2,0,0,0,0
80,2003,30,P.R.,0,1,2,5,0,2,44,47,N,N
81,2003,30,V.I.,0,0,0,0,0,0,0,0,0,0
82,2003,30,Amer. Samoa,U,U,U,U,U,U,U,U,U,U
83,2003,30,C.N.M.I.,0,U,0,U,0,U,0,U,0,U
17,2003,31,UNITED STATES,505,773,"1,006","1,196","3,474","4,432","2,933","4,313",314,512
18,2003,31,NEW ENGLAND,22,44,50,70,312,398,283,488,0,2
19,2003,31,Maine,2,2,5,4,11,5,27,28,0,0
20,2003,31,N.H.,2,5,3,8,25,9,11,21,0,0
21,2003,31,Vt.,0,1,0,4,39,76,18,70,0,0
22,2003,31,Mass.,9,21,32,36,229,282,104,161,0,2
23,2003,31,R.I.,0,3,2,5,7,4,28,37,0,0
24,2003,31,Conn.,9,12,8,13,1,22,95,171,0,0
25,2003,31,MID. ATLANTIC,113,191,132,154,324,180,265,664,15,40
26,2003,31,Upstate N.Y.,32,26,32,35,176,121,202,369,1,0
27,2003,31,N.Y. City,51,118,25,25,0,10,1,10,6,9
28,2003,31,N.J.,10,26,19,23,22,0,62,95,5,14
29,2003,31,Pa.,20,21,56,71,126,49,0,190,3,17
30,2003,31,E.N. CENTRAL,49,109,156,178,255,531,56,64,6,19
31,2003,31,Ohio,11,13,46,56,141,256,21,16,4,8
32,2003,31,Ind.,1,8,31,22,32,36,7,13,0,1
33,2003,31,Ill.,18,46,34,41,0,93,7,10,0,8
34,2003,31,Mich.,16,33,31,28,31,36,19,16,2,2
35,2003,31,Wis.,3,9,14,31,51,110,2,9,0,0
36,2003,31,W.N. CENTRAL,28,46,91,91,185,338,376,292,25,69
37,2003,31,Minn.,15,16,20,22,59,118,21,18,1,0
38,2003,31,Iowa,3,2,16,13,44,102,52,42,2,1
39,2003,31,Mo.,2,12,40,36,46,70,10,21,18,64
40,2003,31,N. Dak.,1,1,1,0,3,5,39,29,0,0
41,2003,31,S. Dak.,2,1,1,2,3,5,67,59,2,0
42,2003,31,Nebr.,0,5,6,13,4,3,60,0,1,4
43,2003,31,Kans.,5,9,7,5,26,35,127,123,1,0
44,2003,31,S. ATLANTIC,152,170,189,185,297,237,"1,465","1,555",205,225
45,2003,31,Del.,1,1,7,6,1,2,26,24,0,0
46,2003,31,Md.,39,57,21,4,41,32,147,249,54,27
47,2003,31,D.C.,7,15,0,0,0,1,0,0,0,0
48,2003,31,Va.,19,16,20,28,64,95,330,337,14,16
49,2003,31,W. Va.,4,3,4,2,6,17,52,109,4,1
50,2003,31,N.C.,13,11,25,19,79,20,467,403,92,125
51,2003,31,S.C.,3,5,10,18,39,28,120,69,11,34
52,2003,31,Ga.,24,25,21,22,23,18,227,252,23,18
53,2003,31,Fla.,42,37,81,86,44,24,96,112,7,4
54,2003,31,E.S. CENTRAL,7,10,50,70,83,146,122,156,38,70
55,2003,31,Ky.,1,3,10,12,28,57,25,17,0,3
56,2003,31,Tenn.,4,2,13,28,37,56,82,108,30,35
57,2003,31,Ala.,2,3,13,16,14,25,15,31,3,11
58,2003,31,Miss.,0,2,14,14,4,8,0,0,5,21
59,2003,31,W.S. CENTRAL,14,38,69,144,262,"1,101",162,761,19,76
60,2003,31,Ark.,4,1,10,20,8,440,25,0,0,21
61,2003,31,La.,3,3,24,30,6,5,0,0,0,0
62,2003,31,Okla.,3,4,12,16,12,34,137,75,18,47
63,2003,31,Tex.,4,30,23,78,236,622,0,686,1,8
64,2003,31,MOUNTAIN,21,34,51,68,592,533,83,160,6,10
