,year,mmwr_week,Reporting Area,Meningococcal Disease cummulative for 2002,Meningococcal Disease cummulative for 2001,Mumps cummulative for 2002,Mumps cummulative for 2001,Pertussis cummulative for 2002,Pertussis cummulative for 2001,"Rabies, Animal cummulative for 2002","Rabies, Animal cummulative for 2001"
78,2002,43,P.R.,5,5,0,1,2,0,49,82
79,2002,43,V.I.,0,0,0,0,0,0,0,0
80,2002,43,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,43,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,44,UNITED STATES,"1,425","1,961",227,208,"6,399","4,642","5,301","6,178"
16,2002,44,NEW ENGLAND,83,92,7,1,525,439,803,645
17,2002,44,Maine,7,4,0,0,13,22,54,63
18,2002,44,N.H.,11,12,4,0,17,17,44,19
19,2002,44,Vt.,4,5,0,0,117,33,86,58
20,2002,44,Mass.,42,49,2,1,340,345,263,239
21,2002,44,R.I.,5,4,0,0,13,5,68,62
22,2002,44,Conn.,14,18,1,0,25,17,288,204
23,2002,44,MID. ATLANTIC,131,219,25,24,394,297,997,"1,145"
24,2002,44,Upstate N.Y.,39,58,7,3,283,125,622,699
25,2002,44,N.Y. City,21,39,2,12,13,51,10,33
26,2002,44,N.J.,25,36,0,3,3,18,157,168
27,2002,44,Pa.,46,86,16,6,95,103,208,245
28,2002,44,E.N. CENTRAL,187,306,31,25,761,741,142,133
29,2002,44,Ohio,71,79,13,1,366,270,37,42
30,2002,44,Ind.,29,34,2,3,113,78,31,2
31,2002,44,Ill.,36,77,8,16,136,83,30,24
32,2002,44,Mich.,39,68,7,3,47,132,44,46
33,2002,44,Wis.,12,48,1,2,99,178,0,19
34,2002,44,W.N. CENTRAL,129,134,16,8,657,314,356,332
35,2002,44,Minn.,32,18,4,3,335,146,36,43
36,2002,44,Iowa,18,28,1,0,129,44,67,76
37,2002,44,Mo.,43,47,5,1,124,89,49,39
38,2002,44,N. Dak.,0,6,1,0,0,4,26,35
39,2002,44,S. Dak.,2,5,0,0,6,4,65,50
40,2002,44,Nebr.,26,16,0,1,8,5,0,4
41,2002,44,Kans.,8,14,5,3,55,22,113,85
42,2002,44,S. ATLANTIC,252,298,25,36,371,216,"2,215","2,156"
43,2002,44,Del.,7,3,0,0,3,0,24,30
44,2002,44,Md.,8,38,5,5,57,35,321,445
45,2002,44,D.C.,0,0,0,0,2,1,0,0
46,2002,44,Va.,37,36,4,8,128,40,441,411
47,2002,44,W. Va.,4,12,0,0,31,3,157,127
48,2002,44,N.C.,30,61,2,5,40,63,632,505
49,2002,44,S.C.,28,30,3,5,41,31,131,102
50,2002,44,Ga.,32,44,4,8,21,20,347,359
51,2002,44,Fla.,106,74,7,5,48,23,162,177
52,2002,44,E.S. CENTRAL,84,122,13,9,228,146,149,197
53,2002,44,Ky.,13,21,3,3,87,51,26,26
54,2002,44,Tenn.,36,55,2,1,100,56,95,106
55,2002,44,Ala.,21,30,3,0,32,35,24,61
56,2002,44,Miss.,14,16,5,5,9,4,4,4
57,2002,44,W.S. CENTRAL,185,291,17,11,"1,476",537,109,983
58,2002,44,Ark.,23,21,0,0,459,111,3,0
59,2002,44,La.,30,71,1,2,7,8,0,8
60,2002,44,Okla.,19,27,0,0,66,26,105,57
61,2002,44,Tex.,113,172,16,9,944,392,1,918
62,2002,44,MOUNTAIN,77,83,18,14,847,"1,194",272,246
63,2002,44,Mont.,2,4,0,1,5,34,18,36
64,2002,44,Idaho,3,7,2,1,64,170,37,28
65,2002,44,Wyo.,0,5,0,1,11,1,18,28
66,2002,44,Colo.,21,31,2,3,348,274,59,0
67,2002,44,N. Mex.,4,10,1,2,151,127,7,15
68,2002,44,Ariz.,23,13,1,1,128,496,113,124
69,2002,44,Utah,4,7,7,1,93,74,12,14
70,2002,44,Nev.,20,6,5,4,47,18,8,1
71,2002,44,PACIFIC,297,416,75,80,"1,140",758,258,341
72,2002,44,Wash.,57,59,0,2,379,134,0,0
73,2002,44,Oreg.,41,56,N,N,173,47,13,4
74,2002,44,Calif.,188,287,61,39,567,535,221,299
75,2002,44,Alaska,4,2,0,1,4,9,24,38
76,2002,44,Hawaii,7,12,14,38,17,33,0,0
77,2002,44,Guam,0,0,0,0,0,0,0,0
78,2002,44,P.R.,5,5,0,1,2,0,49,83
79,2002,44,V.I.,0,0,0,0,0,0,0,0
80,2002,44,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,44,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,45,UNITED STATES,"1,425","2,008",230,210,"6,531","4,770","5,423","6,301"
16,2002,45,NEW ENGLAND,79,93,7,1,534,460,828,655
17,2002,45,Maine,7,4,0,0,17,22,54,63
18,2002,45,N.H.,11,12,4,0,17,17,46,19
19,2002,45,Vt.,4,5,0,0,122,33,86,58
20,2002,45,Mass.,38,50,2,1,340,365,269,243
21,2002,45,R.I.,5,4,0,0,13,5,69,64
22,2002,45,Conn.,14,18,1,0,25,18,304,208
23,2002,45,MID. ATLANTIC,133,228,25,25,403,316,999,"1,167"
24,2002,45,Upstate N.Y.,40,62,7,3,292,128,622,711
25,2002,45,N.Y. City,21,41,2,12,13,51,10,34
26,2002,45,N.J.,25,39,0,3,3,18,157,173
27,2002,45,Pa.,47,86,16,7,95,119,210,249
28,2002,45,E.N. CENTRAL,188,310,32,25,785,751,146,147
29,2002,45,Ohio,72,79,13,1,378,270,38,42
30,2002,45,Ind.,29,35,2,3,119,78,31,15
31,2002,45,Ill.,36,78,8,16,141,89,31,24
32,2002,45,Mich.,39,70,8,3,47,133,46,46
33,2002,45,Wis.,12,48,1,2,100,181,0,20
34,2002,45,W.N. CENTRAL,132,141,16,8,670,320,402,338
35,2002,45,Minn.,32,20,4,3,340,146,36,43
36,2002,45,Iowa,21,29,1,0,130,46,72,76
37,2002,45,Mo.,43,50,5,1,127,91,49,40
38,2002,45,N. Dak.,0,6,1,0,0,4,26,35
39,2002,45,S. Dak.,2,5,0,0,6,4,65,53
40,2002,45,Nebr.,26,17,0,1,8,5,0,4
41,2002,45,Kans.,8,14,5,3,59,24,154,87
42,2002,45,S. ATLANTIC,257,312,25,36,375,223,"2,248","2,193"
43,2002,45,Del.,7,5,0,0,3,0,24,30
44,2002,45,Md.,8,38,5,5,57,37,321,455
45,2002,45,D.C.,0,0,0,0,2,1,0,0
46,2002,45,Va.,37,37,4,8,132,40,454,423
47,2002,45,W. Va.,4,12,0,0,31,3,161,131
48,2002,45,N.C.,30,61,2,5,40,68,644,510
49,2002,45,S.C.,28,31,3,5,41,31,133,102
50,2002,45,Ga.,33,45,4,8,21,20,347,365
51,2002,45,Fla.,110,83,7,5,48,23,164,177
52,2002,45,E.S. CENTRAL,85,122,13,9,231,164,153,197
53,2002,45,Ky.,13,21,3,3,89,68,26,26
54,2002,45,Tenn.,37,55,2,1,101,57,97,106
55,2002,45,Ala.,21,30,3,0,32,35,26,61
56,2002,45,Miss.,14,16,5,5,9,4,4,4
57,2002,45,W.S. CENTRAL,174,297,17,12,"1,476",559,109,"1,006"
58,2002,45,Ark.,23,21,0,0,459,130,3,0
59,2002,45,La.,30,74,1,2,7,8,0,8
60,2002,45,Okla.,19,28,0,0,66,27,105,57
61,2002,45,Tex.,102,174,16,10,944,394,1,941
62,2002,45,MOUNTAIN,78,86,18,14,913,"1,204",278,252
63,2002,45,Mont.,2,4,0,1,5,34,18,37
64,2002,45,Idaho,4,7,2,1,65,170,37,28
65,2002,45,Wyo.,0,5,0,1,11,1,18,28
66,2002,45,Colo.,21,33,2,3,359,282,59,0
67,2002,45,N. Mex.,4,10,1,2,163,129,7,15
68,2002,45,Ariz.,23,13,1,1,167,496,115,128
69,2002,45,Utah,4,8,7,1,96,74,13,15
70,2002,45,Nev.,20,6,5,4,47,18,11,1
71,2002,45,PACIFIC,299,419,77,80,"1,144",773,260,346
72,2002,45,Wash.,58,59,0,2,383,140,0,0
73,2002,45,Oreg.,42,56,N,N,173,49,13,4
74,2002,45,Calif.,188,289,63,39,567,541,223,304
75,2002,45,Alaska,4,2,0,1,4,9,24,38
76,2002,45,Hawaii,7,13,14,38,17,34,0,0
77,2002,45,Guam,0,0,0,0,0,0,0,0
78,2002,45,P.R.,5,5,0,1,3,0,49,85
79,2002,45,V.I.,0,0,0,0,0,0,0,0
80,2002,45,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,45,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,46,UNITED STATES,"1,467","2,031",236,217,"6,632","4,939","5,507","6,418"
16,2002,46,NEW ENGLAND,80,95,8,2,552,496,841,663
17,2002,46,Maine,7,4,1,0,17,22,54,63
18,2002,46,N.H.,11,12,4,0,17,27,45,19
19,2002,46,Vt.,4,5,0,0,124,35,87,58
20,2002,46,Mass.,39,52,2,2,355,389,276,246
21,2002,46,R.I.,5,4,0,0,13,5,70,65
22,2002,46,Conn.,14,18,1,0,26,18,309,212
23,2002,46,MID. ATLANTIC,136,231,24,25,411,320,"1,037","1,187"
24,2002,46,Upstate N.Y.,40,64,6,3,298,130,637,724
25,2002,46,N.Y. City,22,41,2,12,13,53,10,36
26,2002,46,N.J.,26,40,0,3,4,18,171,175
27,2002,46,Pa.,48,86,16,7,96,119,219,252
28,2002,46,E.N. CENTRAL,194,315,38,27,801,767,147,148
29,2002,46,Ohio,72,80,13,1,380,280,39,42
30,2002,46,Ind.,31,35,2,3,123,79,31,15
31,2002,46,Ill.,36,79,14,16,144,90,31,24
32,2002,46,Mich.,40,73,8,5,49,133,46,47
33,2002,46,Wis.,15,48,1,2,105,185,0,20
34,2002,46,W.N. CENTRAL,137,141,16,8,673,344,407,342
35,2002,46,Minn.,32,20,4,3,340,146,36,43
36,2002,46,Iowa,21,29,1,0,130,65,72,77
37,2002,46,Mo.,45,50,5,1,129,93,49,40
38,2002,46,N. Dak.,3,6,1,0,1,4,29,35
39,2002,46,S. Dak.,2,5,0,0,6,4,65,55
40,2002,46,Nebr.,26,17,0,1,8,5,0,4
41,2002,46,Kans.,8,14,5,3,59,27,156,88
42,2002,46,S. ATLANTIC,263,316,25,38,376,230,"2,266","2,247"
43,2002,46,Del.,7,5,0,0,3,0,24,30
44,2002,46,Md.,8,38,5,6,57,42,321,466
45,2002,46,D.C.,0,0,0,0,2,1,0,0
46,2002,46,Va.,40,37,4,8,133,40,460,441
47,2002,46,W. Va.,4,12,0,0,31,3,161,131
48,2002,46,N.C.,30,62,2,5,40,69,654,522
49,2002,46,S.C.,28,31,3,5,41,31,133,102
50,2002,46,Ga.,34,48,4,9,21,21,347,372
51,2002,46,Fla.,112,83,7,5,48,23,166,183
52,2002,46,E.S. CENTRAL,86,125,13,9,236,177,156,197
53,2002,46,Ky.,14,22,3,3,91,80,26,26
54,2002,46,Tenn.,36,56,2,1,104,58,98,106
55,2002,46,Ala.,22,31,3,0,32,35,28,61
56,2002,46,Miss.,14,16,5,5,9,4,4,4
57,2002,46,W.S. CENTRAL,180,298,17,13,"1,485",594,112,"1,030"
58,2002,46,Ark.,23,21,0,0,468,151,3,0
59,2002,46,La.,33,74,1,2,7,8,0,8
60,2002,46,Okla.,20,28,0,0,66,28,108,57
61,2002,46,Tex.,104,175,16,11,944,407,1,965
62,2002,46,MOUNTAIN,86,87,17,14,938,"1,225",279,253
63,2002,46,Mont.,2,4,0,1,5,36,18,38
64,2002,46,Idaho,4,7,1,1,65,170,38,28
65,2002,46,Wyo.,0,5,0,1,11,1,18,28
66,2002,46,Colo.,21,34,2,3,374,294,59,0
67,2002,46,N. Mex.,4,10,1,2,170,129,7,15
68,2002,46,Ariz.,30,13,1,1,169,496,115,128
69,2002,46,Utah,5,8,7,1,97,75,13,15
70,2002,46,Nev.,20,6,5,4,47,24,11,1
71,2002,46,PACIFIC,305,423,78,81,"1,160",786,262,351
72,2002,46,Wash.,60,59,0,2,399,140,0,0
73,2002,46,Oreg.,42,56,N,N,173,51,13,4
74,2002,46,Calif.,191,293,64,39,567,549,225,309
75,2002,46,Alaska,4,2,0,1,4,11,24,38
76,2002,46,Hawaii,8,13,14,39,17,35,0,0
77,2002,46,Guam,0,0,0,0,0,0,0,0
78,2002,46,P.R.,5,5,0,1,3,0,49,85
79,2002,46,V.I.,0,0,0,0,0,0,0,0
80,2002,46,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,46,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,47,UNITED STATES,"1,484","2,060",238,220,"6,793","5,071","5,593","6,509"
16,2002,47,NEW ENGLAND,82,98,8,2,611,528,861,677
17,2002,47,Maine,8,4,1,0,17,22,58,63
18,2002,47,N.H.,12,12,4,0,17,27,45,21
19,2002,47,Vt.,4,6,0,0,132,38,88,59
20,2002,47,Mass.,39,54,2,2,406,418,285,250
21,2002,47,R.I.,5,4,0,0,13,5,71,65
22,2002,47,Conn.,14,18,1,0,26,18,314,219
23,2002,47,MID. ATLANTIC,137,235,24,25,429,323,"1,061","1,207"
24,2002,47,Upstate N.Y.,41,65,6,3,316,131,654,735
25,2002,47,N.Y. City,22,41,2,12,13,53,17,36
26,2002,47,N.J.,26,42,0,3,4,18,171,178
27,2002,47,Pa.,48,87,16,7,96,121,219,258
28,2002,47,E.N. CENTRAL,197,319,38,27,828,777,147,156
29,2002,47,Ohio,72,80,13,1,401,285,39,50
30,2002,47,Ind.,32,36,2,3,125,79,31,15
31,2002,47,Ill.,36,80,14,16,147,91,31,24
32,2002,47,Mich.,42,74,8,5,50,135,46,47
33,2002,47,Wis.,15,49,1,2,105,187,0,20
34,2002,47,W.N. CENTRAL,139,146,17,10,677,351,411,344
35,2002,47,Minn.,32,20,4,3,340,146,36,43
36,2002,47,Iowa,23,29,1,0,133,68,74,77
37,2002,47,Mo.,45,52,5,2,129,94,49,40
38,2002,47,N. Dak.,3,6,1,0,2,5,31,37
39,2002,47,S. Dak.,2,5,0,0,6,4,65,55
40,2002,47,Nebr.,26,20,0,1,8,7,0,4
41,2002,47,Kans.,8,14,6,4,59,27,156,88
42,2002,47,S. ATLANTIC,265,321,25,38,378,232,"2,287","2,282"
43,2002,47,Del.,7,5,0,0,3,0,24,30
44,2002,47,Md.,8,38,5,6,58,42,321,470
45,2002,47,D.C.,0,0,0,0,2,1,0,0
46,2002,47,Va.,40,37,4,8,133,40,468,449
47,2002,47,W. Va.,4,13,0,0,31,4,164,131
48,2002,47,N.C.,30,62,2,5,40,69,663,533
49,2002,47,S.C.,28,32,3,5,41,31,133,106
50,2002,47,Ga.,34,51,4,9,21,22,347,375
51,2002,47,Fla.,114,83,7,5,49,23,167,188
52,2002,47,E.S. CENTRAL,86,128,13,9,242,179,164,202
53,2002,47,Ky.,14,24,3,3,91,80,27,29
54,2002,47,Tenn.,36,56,2,1,110,58,102,106
55,2002,47,Ala.,22,31,3,0,32,36,31,63
56,2002,47,Miss.,14,17,5,5,9,5,4,4
57,2002,47,W.S. CENTRAL,183,300,17,13,"1,494",615,116,"1,035"
58,2002,47,Ark.,23,21,0,0,470,168,3,0
59,2002,47,La.,35,74,1,2,7,9,0,8
60,2002,47,Okla.,21,28,0,0,66,28,112,57
61,2002,47,Tex.,104,177,16,11,951,410,1,970
62,2002,47,MOUNTAIN,87,88,18,14,972,"1,253",284,253
63,2002,47,Mont.,2,4,0,1,5,36,18,38
64,2002,47,Idaho,4,7,1,1,67,170,38,28
65,2002,47,Wyo.,0,5,0,1,11,1,18,28
66,2002,47,Colo.,21,34,2,3,387,305,59,0
67,2002,47,N. Mex.,4,10,1,2,170,129,7,15
68,2002,47,Ariz.,30,13,1,1,187,507,120,128
69,2002,47,Utah,6,8,8,1,98,76,13,15
70,2002,47,Nev.,20,7,5,4,47,29,11,1
71,2002,47,PACIFIC,308,425,78,82,"1,162",813,262,353
72,2002,47,Wash.,60,59,0,2,399,157,0,0
73,2002,47,Oreg.,45,56,N,N,175,52,13,4
74,2002,47,Calif.,191,295,64,39,567,552,225,311
75,2002,47,Alaska,4,2,0,1,4,12,24,38
76,2002,47,Hawaii,8,13,14,40,17,40,0,0
77,2002,47,Guam,0,0,0,0,0,0,0,0
78,2002,47,P.R.,5,5,0,1,3,0,49,87
79,2002,47,V.I.,0,0,0,0,0,0,0,0
80,2002,47,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,47,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,48,UNITED STATES,"1,520","2,108",233,226,"7,120","5,276","5,762","6,620"
16,2002,48,NEW ENGLAND,86,101,8,2,619,573,870,690
17,2002,48,Maine,8,4,1,0,17,22,58,63
18,2002,48,N.H.,14,12,4,0,19,27,46,21
19,2002,48,Vt.,4,6,0,0,135,44,89,60
20,2002,48,Mass.,41,54,2,2,409,455,288,254
21,2002,48,R.I.,5,6,0,0,13,6,72,67
22,2002,48,Conn.,14,19,1,0,26,19,317,225
23,2002,48,MID. ATLANTIC,138,238,24,26,456,339,"1,082","1,241"
24,2002,48,Upstate N.Y.,41,66,6,3,326,133,668,748
25,2002,48,N.Y. City,22,41,2,12,13,55,17,36
26,2002,48,N.J.,26,42,0,3,4,18,171,181
27,2002,48,Pa.,49,89,16,8,113,133,226,276
28,2002,48,E.N. CENTRAL,201,336,38,27,849,792,147,157
29,2002,48,Ohio,73,86,14,1,406,287,39,51
30,2002,48,Ind.,32,37,2,3,128,80,31,15
31,2002,48,Ill.,36,81,14,16,147,99,31,24
32,2002,48,Mich.,44,81,7,5,55,136,46,47
33,2002,48,Wis.,16,51,1,2,113,190,0,20
34,2002,48,W.N. CENTRAL,145,149,17,11,682,381,426,349
35,2002,48,Minn.,35,22,4,3,340,167,36,44
36,2002,48,Iowa,23,29,1,0,133,75,74,77
37,2002,48,Mo.,48,53,5,2,134,95,50,40
38,2002,48,N. Dak.,3,6,1,0,2,5,31,37
39,2002,48,S. Dak.,2,5,0,0,6,4,79,56
40,2002,48,Nebr.,26,20,0,1,8,7,0,4
41,2002,48,Kans.,8,14,6,5,59,28,156,91
42,2002,48,S. ATLANTIC,269,326,25,40,383,243,"2,401","2,322"
43,2002,48,Del.,7,6,0,0,3,0,53,30
44,2002,48,Md.,8,40,5,8,58,43,321,476
45,2002,48,D.C.,0,0,0,0,2,1,0,0
46,2002,48,Va.,40,38,4,8,133,48,482,461
47,2002,48,W. Va.,4,13,0,0,31,4,167,131
48,2002,48,N.C.,32,62,2,5,43,70,680,544
49,2002,48,S.C.,28,32,3,5,42,31,133,109
50,2002,48,Ga.,35,52,4,9,22,23,395,380
51,2002,48,Fla.,115,83,7,5,49,23,170,191
52,2002,48,E.S. CENTRAL,86,130,13,9,244,184,166,203
53,2002,48,Ky.,14,24,3,3,92,84,27,29
54,2002,48,Tenn.,36,57,2,1,110,58,104,106
55,2002,48,Ala.,22,31,3,0,33,37,31,64
56,2002,48,Miss.,14,18,5,5,9,5,4,4
57,2002,48,W.S. CENTRAL,184,309,11,14,"1,464",658,116,"1,049"
58,2002,48,Ark.,23,22,0,0,477,193,3,0
59,2002,48,La.,35,75,1,2,7,10,0,8
60,2002,48,Okla.,21,28,0,0,66,28,112,59
61,2002,48,Tex.,105,184,10,12,914,427,1,982
62,2002,48,MOUNTAIN,89,91,18,14,"1,133","1,277",285,253
63,2002,48,Mont.,2,4,0,1,5,36,19,38
64,2002,48,Idaho,4,7,1,1,128,170,38,28
65,2002,48,Wyo.,0,5,0,1,11,1,18,28
66,2002,48,Colo.,22,37,2,3,399,320,59,0
67,2002,48,N. Mex.,4,10,1,2,174,131,7,15
68,2002,48,Ariz.,31,13,1,1,269,507,120,128
69,2002,48,Utah,6,8,8,1,100,76,13,15
70,2002,48,Nev.,20,7,5,4,47,36,11,1
71,2002,48,PACIFIC,322,428,79,83,"1,290",829,269,356
72,2002,48,Wash.,61,59,0,2,409,159,0,0
73,2002,48,Oreg.,45,57,N,N,176,52,13,4
74,2002,48,Calif.,204,296,64,40,684,565,232,313
75,2002,48,Alaska,4,3,0,1,4,13,24,39
76,2002,48,Hawaii,8,13,15,40,17,40,0,0
77,2002,48,Guam,0,0,0,0,0,0,0,0
78,2002,48,P.R.,5,6,0,1,3,0,49,91
79,2002,48,V.I.,0,0,0,0,0,0,0,0
80,2002,48,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,48,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,49,UNITED STATES,"1,541","2,160",234,236,"7,468","5,473","5,853","6,752"
16,2002,49,NEW ENGLAND,86,105,7,2,696,607,882,709
17,2002,49,Maine,8,6,0,0,17,22,58,64
18,2002,49,N.H.,14,12,4,0,43,27,48,21
19,2002,49,Vt.,4,6,0,0,141,51,89,60
20,2002,49,Mass.,41,56,2,2,456,481,295,266
21,2002,49,R.I.,5,6,0,0,13,6,72,69
22,2002,49,Conn.,14,19,1,0,26,20,320,229
23,2002,49,MID. ATLANTIC,145,243,24,27,467,347,"1,102","1,264"
24,2002,49,Upstate N.Y.,42,68,6,3,337,136,668,760
25,2002,49,N.Y. City,22,41,2,12,13,56,23,36
26,2002,49,N.J.,26,43,0,4,4,22,171,186
27,2002,49,Pa.,55,91,16,8,113,133,240,282
28,2002,49,E.N. CENTRAL,201,345,38,27,884,821,147,158
29,2002,49,Ohio,73,90,14,1,414,304,39,52
30,2002,49,Ind.,32,41,2,3,139,80,31,15
31,2002,49,Ill.,36,82,14,16,148,102,31,24
32,2002,49,Mich.,44,81,7,5,58,143,46,47
33,2002,49,Wis.,16,51,1,2,125,192,0,20
34,2002,49,W.N. CENTRAL,147,163,17,16,704,403,430,356
35,2002,49,Minn.,35,25,4,5,356,179,34,46
36,2002,49,Iowa,24,31,1,1,136,80,77,80
37,2002,49,Mo.,49,56,5,4,136,97,50,40
38,2002,49,N. Dak.,3,6,1,0,2,5,33,37
39,2002,49,S. Dak.,2,5,0,0,6,4,79,56
40,2002,49,Nebr.,26,25,0,1,8,7,0,4
41,2002,49,Kans.,8,15,6,5,60,31,157,93
42,2002,49,S. ATLANTIC,274,329,25,40,386,248,"2,440","2,373"
43,2002,49,Del.,7,6,0,0,3,0,53,30
44,2002,49,Md.,9,41,5,8,59,43,336,486
45,2002,49,D.C.,0,0,0,0,2,1,0,0
46,2002,49,Va.,41,38,4,8,133,49,490,476
47,2002,49,W. Va.,4,13,0,0,31,4,168,136
48,2002,49,N.C.,32,62,2,5,43,72,687,550
49,2002,49,S.C.,28,32,3,5,43,33,137,111
50,2002,49,Ga.,36,53,4,9,22,23,395,386
51,2002,49,Fla.,117,84,7,5,50,23,174,198
52,2002,49,E.S. CENTRAL,86,133,13,9,248,188,170,203
53,2002,49,Ky.,14,25,3,3,93,86,27,29
54,2002,49,Tenn.,36,57,2,1,113,60,106,106
55,2002,49,Ala.,22,33,3,0,33,37,33,64
56,2002,49,Miss.,14,18,5,5,9,5,4,4
57,2002,49,W.S. CENTRAL,187,315,11,14,"1,526",706,125,"1,077"
58,2002,49,Ark.,23,23,0,0,480,213,8,0
59,2002,49,La.,37,75,1,2,7,10,0,9
60,2002,49,Okla.,22,31,0,0,66,28,116,60
61,2002,49,Tex.,105,186,10,12,973,455,1,"1,008"
62,2002,49,MOUNTAIN,90,93,19,14,"1,246","1,309",288,253
63,2002,49,Mont.,2,4,0,1,9,36,19,38
64,2002,49,Idaho,4,7,1,1,144,170,38,28
65,2002,49,Wyo.,0,5,0,1,11,1,18,28
66,2002,49,Colo.,23,37,2,3,413,334,59,0
67,2002,49,N. Mex.,4,11,1,2,178,136,7,15
68,2002,49,Ariz.,31,14,1,1,340,517,123,128
69,2002,49,Utah,6,8,8,1,104,76,13,15
70,2002,49,Nev.,20,7,6,4,47,39,11,1
71,2002,49,PACIFIC,325,434,80,87,"1,311",844,269,359
72,2002,49,Wash.,62,63,0,2,425,163,0,0
73,2002,49,Oreg.,45,58,N,N,179,52,13,4
74,2002,49,Calif.,206,297,64,44,685,574,232,316
75,2002,49,Alaska,4,3,0,1,5,14,24,39
76,2002,49,Hawaii,8,13,16,40,17,41,0,0
77,2002,49,Guam,0,0,0,0,0,0,0,0
78,2002,49,P.R.,5,6,0,1,3,0,49,93
79,2002,49,V.I.,0,0,0,0,0,0,0,0
80,2002,49,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,49,C.N.M.I.,0,U,0,U,1,U,0,U
15,2002,50,UNITED STATES,"1,555","2,191",235,239,"7,611","5,702","6,017","6,819"
16,2002,50,NEW ENGLAND,87,107,7,2,715,658,886,725
17,2002,50,Maine,8,6,0,0,17,22,59,67
18,2002,50,N.H.,14,14,4,0,57,28,48,21
19,2002,50,Vt.,4,6,0,0,146,75,89,61
20,2002,50,Mass.,41,56,2,2,456,506,295,273
21,2002,50,R.I.,5,6,0,0,13,6,72,70
22,2002,50,Conn.,15,19,1,0,26,21,323,233
23,2002,50,MID. ATLANTIC,151,244,25,27,482,351,"1,127","1,282"
24,2002,50,Upstate N.Y.,44,68,6,3,352,138,681,766
25,2002,50,N.Y. City,23,42,2,12,13,57,23,37
26,2002,50,N.J.,27,43,0,4,1,23,182,193
27,2002,50,Pa.,57,91,17,8,116,133,241,286
28,2002,50,E.N. CENTRAL,202,347,38,27,902,835,148,158
29,2002,50,Ohio,74,91,14,1,420,305,39,52
30,2002,50,Ind.,32,41,2,3,145,90,32,15
31,2002,50,Ill.,36,83,14,16,154,102,31,24
32,2002,50,Mich.,44,81,7,5,58,146,46,47
33,2002,50,Wis.,16,51,1,2,125,192,0,20
34,2002,50,W.N. CENTRAL,149,164,17,16,713,426,433,358
35,2002,50,Minn.,35,26,4,5,356,188,34,46
36,2002,50,Iowa,26,31,1,1,143,88,77,81
37,2002,50,Mo.,49,56,5,4,136,103,50,40
38,2002,50,N. Dak.,3,6,1,0,3,5,36,37
39,2002,50,S. Dak.,2,5,0,0,6,4,79,56
40,2002,50,Nebr.,26,25,0,1,8,7,0,4
41,2002,50,Kans.,8,15,6,5,61,31,157,94
42,2002,50,S. ATLANTIC,269,332,23,42,387,264,"2,463","2,395"
43,2002,50,Del.,7,6,0,0,4,0,53,30
44,2002,50,Md.,9,41,5,8,59,50,352,491
45,2002,50,D.C.,0,0,0,0,2,1,0,0
46,2002,50,Va.,41,40,4,8,140,56,498,478
47,2002,50,W. Va.,4,14,0,0,32,4,169,137
48,2002,50,N.C.,32,62,2,5,43,73,697,561
49,2002,50,S.C.,30,32,3,7,43,33,140,111
50,2002,50,Ga.,28,53,2,9,14,23,375,389
51,2002,50,Fla.,118,84,7,5,50,24,179,198
52,2002,50,E.S. CENTRAL,88,140,13,9,250,195,170,203
53,2002,50,Ky.,15,27,3,3,93,92,27,29
54,2002,50,Tenn.,36,60,2,1,114,61,106,106
55,2002,50,Ala.,23,34,3,0,34,37,33,64
56,2002,50,Miss.,14,19,5,5,9,5,4,4
57,2002,50,W.S. CENTRAL,187,322,12,14,"1,562",745,228,"1,083"
58,2002,50,Ark.,23,23,0,0,488,230,8,0
59,2002,50,La.,38,76,1,2,7,12,0,9
60,2002,50,Okla.,22,31,0,0,66,31,118,60
61,2002,50,Tex.,104,192,11,12,"1,001",472,102,"1,014"
62,2002,50,MOUNTAIN,93,96,19,15,"1,266","1,368",290,253
63,2002,50,Mont.,3,4,0,1,9,36,19,38
64,2002,50,Idaho,5,8,1,1,148,170,38,28
65,2002,50,Wyo.,0,5,0,2,11,1,18,28
66,2002,50,Colo.,24,37,2,3,423,361,59,0
67,2002,50,N. Mex.,4,11,1,2,183,136,7,15
68,2002,50,Ariz.,31,16,1,1,340,549,125,128
69,2002,50,Utah,6,8,8,1,104,76,13,15
70,2002,50,Nev.,20,7,6,4,48,39,11,1
71,2002,50,PACIFIC,329,439,81,87,"1,334",860,272,362
72,2002,50,Wash.,63,63,0,2,439,164,0,0
73,2002,50,Oreg.,45,59,N,N,188,52,13,4
74,2002,50,Calif.,208,301,65,44,685,588,235,317
75,2002,50,Alaska,4,3,0,1,5,15,24,41
