,year,mmwr_week,Reporting Area,"Meningococcal disease, All serogroups cummulative for 2005","Meningococcal disease, All serogroups cummulative for 2004","Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2005","Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2004","Meningococcal disease, Serogroup B cummulative for 2005","Meningococcal disease, Serogroup B cummulative for 2004","Meningococcal disease, Other serogroup cummulative for 2005","Meningococcal disease, Other serogroup cummulative for 2004","Meningococcal disease, Serogroup unknown cummulative for 2005","Meningococcal disease, Serogroup unknown cummulative for 2004"
30,2005,31,E.N. CENTRAL,80,87,16,19,8,5,0,0,56,63
31,2005,31,Ohio,28,43,0,3,5,4,0,0,23,36
32,2005,31,Ind.,14,15,0,1,3,1,0,0,11,13
33,2005,31,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,31,Mich.,16,15,16,15,0,0,0,0,0,0
35,2005,31,Wis.,10,13,0,0,0,0,0,0,10,13
36,2005,31,W.N. CENTRAL,54,54,2,0,1,4,0,0,51,50
37,2005,31,Minn.,9,17,1,0,0,0,0,0,8,17
38,2005,31,Iowa,12,12,0,0,1,2,0,0,11,10
39,2005,31,Mo.,19,15,1,0,0,1,0,0,18,14
40,2005,31,N. Dak.,0,1,0,0,0,0,0,0,0,1
41,2005,31,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,31,Nebr.,4,2,0,0,0,0,0,0,4,2
43,2005,31,Kans.,8,5,0,0,0,0,0,0,8,5
44,2005,31,S. ATLANTIC,147,153,4,2,7,2,0,0,136,149
45,2005,31,Del.,2,2,0,0,0,0,0,0,2,2
46,2005,31,Md.,15,8,2,0,2,0,0,0,11,8
47,2005,31,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,31,Va.,18,10,0,0,0,0,0,0,18,10
49,2005,31,W. Va.,5,5,1,0,0,0,0,0,4,5
50,2005,31,N.C.,22,24,1,0,5,2,0,0,16,22
51,2005,31,S.C.,13,13,0,0,0,0,0,0,13,13
52,2005,31,Ga.,13,9,0,0,0,0,0,0,13,9
53,2005,31,Fla.,59,77,0,0,0,0,0,0,59,77
54,2005,31,E.S. CENTRAL,38,39,1,1,3,0,0,0,34,38
55,2005,31,Ky.,13,6,0,1,3,0,0,0,10,5
56,2005,31,Tenn.,16,13,0,0,0,0,0,0,16,13
57,2005,31,Ala.,5,10,1,0,0,0,0,0,4,10
58,2005,31,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,31,W.S. CENTRAL,60,48,1,1,5,1,0,0,54,46
60,2005,31,Ark.,11,12,0,0,0,0,0,0,11,12
61,2005,31,La.,24,27,0,1,2,0,0,0,22,26
62,2005,31,Okla.,12,6,1,0,3,1,0,0,8,5
63,2005,31,Tex.,13,3,0,0,0,0,0,0,13,3
64,2005,31,MOUNTAIN,65,50,4,1,5,5,0,0,56,44
65,2005,31,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,31,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,31,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,31,Colo.,14,12,3,0,0,0,0,0,11,12
69,2005,31,N. Mex.,1,6,0,1,0,3,0,0,1,2
70,2005,31,Ariz.,34,9,0,0,2,1,0,0,32,8
71,2005,31,Utah,9,4,1,0,2,0,0,0,6,4
72,2005,31,Nev.,5,7,0,0,1,1,0,0,4,6
73,2005,31,PACIFIC,186,215,1,2,7,5,0,0,178,208
74,2005,31,Wash.,35,19,1,2,4,5,0,0,30,12
75,2005,31,Oreg.,26,42,0,0,0,0,0,0,26,42
76,2005,31,Calif.,113,147,0,0,0,0,0,0,113,147
77,2005,31,Alaska,1,2,0,0,0,0,0,0,1,2
78,2005,31,Hawaii,11,5,0,0,3,0,0,0,8,5
79,2005,31,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,31,P.R.,4,11,0,0,0,0,0,0,4,11
81,2005,31,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,31,Amer. Samoa,0,1,0,0,0,0,0,0,0,1
83,2005,31,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,32,UNITED STATES,802,826,59,65,40,34,0,1,703,726
18,2005,32,NEW ENGLAND,56,51,1,5,0,6,0,1,55,39
19,2005,32,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,32,N.H.,9,3,0,0,0,0,0,0,9,3
21,2005,32,Vt.,5,2,0,0,0,0,0,0,5,2
22,2005,32,Mass.,27,30,0,5,0,5,0,0,27,20
23,2005,32,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,32,Conn.,11,6,1,0,0,0,0,1,10,5
25,2005,32,MID. ATLANTIC,106,116,29,33,4,5,0,0,73,78
26,2005,32,Upstate N.Y.,28,33,4,5,3,3,0,0,21,25
27,2005,32,N.Y. City,14,20,0,0,0,0,0,0,14,20
28,2005,32,N.J.,29,23,0,0,0,0,0,0,29,23
29,2005,32,Pa.,35,40,25,28,1,2,0,0,9,10
30,2005,32,E.N. CENTRAL,80,89,16,19,8,6,0,0,56,64
31,2005,32,Ohio,28,45,0,3,5,5,0,0,23,37
32,2005,32,Ind.,14,15,0,1,3,1,0,0,11,13
33,2005,32,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,32,Mich.,16,15,16,15,0,0,0,0,0,0
35,2005,32,Wis.,10,13,0,0,0,0,0,0,10,13
36,2005,32,W.N. CENTRAL,55,56,2,0,1,4,0,0,52,52
37,2005,32,Minn.,9,17,1,0,0,0,0,0,8,17
38,2005,32,Iowa,12,13,0,0,1,2,0,0,11,11
39,2005,32,Mo.,20,15,1,0,0,1,0,0,19,14
40,2005,32,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,32,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,32,Nebr.,4,2,0,0,0,0,0,0,4,2
43,2005,32,Kans.,8,5,0,0,0,0,0,0,8,5
44,2005,32,S. ATLANTIC,152,155,4,2,7,2,0,0,141,151
45,2005,32,Del.,3,2,0,0,0,0,0,0,3,2
46,2005,32,Md.,15,8,2,0,2,0,0,0,11,8
47,2005,32,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,32,Va.,20,11,0,0,0,0,0,0,20,11
49,2005,32,W. Va.,5,5,1,0,0,0,0,0,4,5
50,2005,32,N.C.,23,24,1,0,5,2,0,0,17,22
51,2005,32,S.C.,14,13,0,0,0,0,0,0,14,13
52,2005,32,Ga.,13,9,0,0,0,0,0,0,13,9
53,2005,32,Fla.,59,78,0,0,0,0,0,0,59,78
54,2005,32,E.S. CENTRAL,39,40,1,1,3,0,0,0,35,39
55,2005,32,Ky.,13,7,0,1,3,0,0,0,10,6
56,2005,32,Tenn.,17,13,0,0,0,0,0,0,17,13
57,2005,32,Ala.,5,10,1,0,0,0,0,0,4,10
58,2005,32,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,32,W.S. CENTRAL,61,49,1,1,5,1,0,0,55,47
60,2005,32,Ark.,11,12,0,0,0,0,0,0,11,12
61,2005,32,La.,24,27,0,1,2,0,0,0,22,26
62,2005,32,Okla.,12,7,1,0,3,1,0,0,8,6
63,2005,32,Tex.,14,3,0,0,0,0,0,0,14,3
64,2005,32,MOUNTAIN,65,50,4,1,5,5,0,0,56,44
65,2005,32,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,32,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,32,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,32,Colo.,14,12,3,0,0,0,0,0,11,12
69,2005,32,N. Mex.,1,6,0,1,0,3,0,0,1,2
70,2005,32,Ariz.,34,9,0,0,2,1,0,0,32,8
71,2005,32,Utah,9,4,1,0,2,0,0,0,6,4
72,2005,32,Nev.,5,7,0,0,1,1,0,0,4,6
73,2005,32,PACIFIC,188,220,1,3,7,5,0,0,180,212
74,2005,32,Wash.,35,21,1,3,4,5,0,0,30,13
75,2005,32,Oreg.,26,43,0,0,0,0,0,0,26,43
76,2005,32,Calif.,115,149,0,0,0,0,0,0,115,149
77,2005,32,Alaska,1,2,0,0,0,0,0,0,1,2
78,2005,32,Hawaii,11,5,0,0,3,0,0,0,8,5
79,2005,32,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,32,P.R.,4,13,0,0,0,0,0,0,4,13
81,2005,32,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,32,Amer. Samoa,0,1,0,0,0,0,0,0,0,1
83,2005,32,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,33,UNITED STATES,813,834,59,65,42,35,0,1,712,733
18,2005,33,NEW ENGLAND,58,51,1,5,0,6,0,1,57,39
19,2005,33,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,33,N.H.,9,3,0,0,0,0,0,0,9,3
21,2005,33,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,33,Mass.,27,30,0,5,0,5,0,0,27,20
23,2005,33,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,33,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,33,MID. ATLANTIC,106,117,29,33,4,5,0,0,73,79
26,2005,33,Upstate N.Y.,28,33,4,5,3,3,0,0,21,25
27,2005,33,N.Y. City,14,20,0,0,0,0,0,0,14,20
28,2005,33,N.J.,29,24,0,0,0,0,0,0,29,24
29,2005,33,Pa.,35,40,25,28,1,2,0,0,9,10
30,2005,33,E.N. CENTRAL,81,90,16,19,9,6,0,0,56,65
31,2005,33,Ohio,28,46,0,3,5,5,0,0,23,38
32,2005,33,Ind.,15,15,0,1,4,1,0,0,11,13
33,2005,33,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,33,Mich.,16,15,16,15,0,0,0,0,0,0
35,2005,33,Wis.,10,13,0,0,0,0,0,0,10,13
36,2005,33,W.N. CENTRAL,55,58,2,0,1,4,0,0,52,54
37,2005,33,Minn.,9,17,1,0,0,0,0,0,8,17
38,2005,33,Iowa,12,13,0,0,1,2,0,0,11,11
39,2005,33,Mo.,20,16,1,0,0,1,0,0,19,15
40,2005,33,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,33,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,33,Nebr.,4,3,0,0,0,0,0,0,4,3
43,2005,33,Kans.,8,5,0,0,0,0,0,0,8,5
44,2005,33,S. ATLANTIC,155,156,4,2,8,2,0,0,143,152
45,2005,33,Del.,3,2,0,0,0,0,0,0,3,2
46,2005,33,Md.,15,8,2,0,2,0,0,0,11,8
47,2005,33,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,33,Va.,21,11,0,0,0,0,0,0,21,11
49,2005,33,W. Va.,5,5,1,0,0,0,0,0,4,5
50,2005,33,N.C.,24,24,1,0,6,2,0,0,17,22
51,2005,33,S.C.,14,13,0,0,0,0,0,0,14,13
52,2005,33,Ga.,13,9,0,0,0,0,0,0,13,9
53,2005,33,Fla.,60,79,0,0,0,0,0,0,60,79
54,2005,33,E.S. CENTRAL,40,41,1,1,3,1,0,0,36,39
55,2005,33,Ky.,14,8,0,1,3,1,0,0,11,6
56,2005,33,Tenn.,17,13,0,0,0,0,0,0,17,13
57,2005,33,Ala.,5,10,1,0,0,0,0,0,4,10
58,2005,33,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,33,W.S. CENTRAL,63,49,1,1,5,1,0,0,57,47
60,2005,33,Ark.,11,12,0,0,0,0,0,0,11,12
61,2005,33,La.,25,27,0,1,2,0,0,0,23,26
62,2005,33,Okla.,12,7,1,0,3,1,0,0,8,6
63,2005,33,Tex.,15,3,0,0,0,0,0,0,15,3
64,2005,33,MOUNTAIN,66,50,4,1,5,5,0,0,57,44
65,2005,33,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,33,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,33,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,33,Colo.,14,12,3,0,0,0,0,0,11,12
69,2005,33,N. Mex.,2,6,0,1,0,3,0,0,2,2
70,2005,33,Ariz.,34,9,0,0,2,1,0,0,32,8
71,2005,33,Utah,9,4,1,0,2,0,0,0,6,4
72,2005,33,Nev.,5,7,0,0,1,1,0,0,4,6
73,2005,33,PACIFIC,189,222,1,3,7,5,0,0,181,214
74,2005,33,Wash.,36,21,1,3,4,5,0,0,31,13
75,2005,33,Oreg.,26,43,0,0,0,0,0,0,26,43
76,2005,33,Calif.,115,150,0,0,0,0,0,0,115,150
77,2005,33,Alaska,1,3,0,0,0,0,0,0,1,3
78,2005,33,Hawaii,11,5,0,0,3,0,0,0,8,5
79,2005,33,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,33,P.R.,4,13,0,0,0,0,0,0,4,13
81,2005,33,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,33,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,33,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,34,UNITED STATES,828,846,59,68,43,35,0,1,726,742
18,2005,34,NEW ENGLAND,58,51,1,5,0,6,0,1,57,39
19,2005,34,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,34,N.H.,9,3,0,0,0,0,0,0,9,3
21,2005,34,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,34,Mass.,27,30,0,5,0,5,0,0,27,20
23,2005,34,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,34,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,34,MID. ATLANTIC,112,119,29,34,5,5,0,0,78,80
26,2005,34,Upstate N.Y.,29,33,4,5,3,3,0,0,22,25
27,2005,34,N.Y. City,15,20,0,0,0,0,0,0,15,20
28,2005,34,N.J.,30,24,0,0,0,0,0,0,30,24
29,2005,34,Pa.,38,42,25,29,2,2,0,0,11,11
30,2005,34,E.N. CENTRAL,82,94,16,21,9,6,0,0,57,67
31,2005,34,Ohio,29,48,0,3,5,5,0,0,24,40
32,2005,34,Ind.,15,15,0,1,4,1,0,0,11,13
33,2005,34,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,34,Mich.,16,17,16,17,0,0,0,0,0,0
35,2005,34,Wis.,10,13,0,0,0,0,0,0,10,13
36,2005,34,W.N. CENTRAL,56,60,2,0,1,4,0,0,53,56
37,2005,34,Minn.,9,18,1,0,0,0,0,0,8,18
38,2005,34,Iowa,13,13,0,0,1,2,0,0,12,11
39,2005,34,Mo.,20,16,1,0,0,1,0,0,19,15
40,2005,34,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,34,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,34,Nebr.,4,4,0,0,0,0,0,0,4,4
43,2005,34,Kans.,8,5,0,0,0,0,0,0,8,5
44,2005,34,S. ATLANTIC,156,157,4,2,8,2,0,0,144,153
45,2005,34,Del.,3,2,0,0,0,0,0,0,3,2
46,2005,34,Md.,15,8,2,0,2,0,0,0,11,8
47,2005,34,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,34,Va.,21,12,0,0,0,0,0,0,21,12
49,2005,34,W. Va.,5,5,1,0,0,0,0,0,4,5
50,2005,34,N.C.,24,24,1,0,6,2,0,0,17,22
51,2005,34,S.C.,14,13,0,0,0,0,0,0,14,13
52,2005,34,Ga.,14,9,0,0,0,0,0,0,14,9
53,2005,34,Fla.,60,79,0,0,0,0,0,0,60,79
54,2005,34,E.S. CENTRAL,40,41,1,1,3,1,0,0,36,39
55,2005,34,Ky.,14,8,0,1,3,1,0,0,11,6
56,2005,34,Tenn.,17,13,0,0,0,0,0,0,17,13
57,2005,34,Ala.,5,10,1,0,0,0,0,0,4,10
58,2005,34,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,34,W.S. CENTRAL,63,49,1,1,5,1,0,0,57,47
60,2005,34,Ark.,11,12,0,0,0,0,0,0,11,12
61,2005,34,La.,25,27,0,1,2,0,0,0,23,26
62,2005,34,Okla.,12,7,1,0,3,1,0,0,8,6
63,2005,34,Tex.,15,3,0,0,0,0,0,0,15,3
64,2005,34,MOUNTAIN,67,51,4,1,5,5,0,0,58,45
65,2005,34,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,34,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,34,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,34,Colo.,15,12,3,0,0,0,0,0,12,12
69,2005,34,N. Mex.,2,6,0,1,0,3,0,0,2,2
70,2005,34,Ariz.,34,10,0,0,2,1,0,0,32,9
71,2005,34,Utah,9,4,1,0,2,0,0,0,6,4
72,2005,34,Nev.,5,7,0,0,1,1,0,0,4,6
73,2005,34,PACIFIC,194,224,1,3,7,5,0,0,186,216
74,2005,34,Wash.,38,21,1,3,4,5,0,0,33,13
75,2005,34,Oreg.,28,43,0,0,0,0,0,0,28,43
76,2005,34,Calif.,116,152,0,0,0,0,0,0,116,152
77,2005,34,Alaska,1,3,0,0,0,0,0,0,1,3
78,2005,34,Hawaii,11,5,0,0,3,0,0,0,8,5
79,2005,34,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,34,P.R.,4,13,0,0,0,0,0,0,4,13
81,2005,34,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,34,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,34,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,35,UNITED STATES,840,855,61,70,44,35,0,1,735,749
18,2005,35,NEW ENGLAND,59,51,1,5,0,6,0,1,58,39
19,2005,35,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,35,N.H.,9,3,0,0,0,0,0,0,9,3
21,2005,35,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,35,Mass.,28,30,0,5,0,5,0,0,28,20
23,2005,35,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,35,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,35,MID. ATLANTIC,114,120,30,35,5,5,0,0,79,80
26,2005,35,Upstate N.Y.,29,33,4,5,3,3,0,0,22,25
27,2005,35,N.Y. City,16,20,0,0,0,0,0,0,16,20
28,2005,35,N.J.,30,24,0,0,0,0,0,0,30,24
29,2005,35,Pa.,39,43,26,30,2,2,0,0,11,11
30,2005,35,E.N. CENTRAL,84,96,17,22,9,6,0,0,58,68
31,2005,35,Ohio,29,48,0,3,5,5,0,0,24,40
32,2005,35,Ind.,16,15,0,1,4,1,0,0,12,13
33,2005,35,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,35,Mich.,17,18,17,18,0,0,0,0,0,0
35,2005,35,Wis.,10,14,0,0,0,0,0,0,10,14
36,2005,35,W.N. CENTRAL,57,61,2,0,1,4,0,0,54,57
37,2005,35,Minn.,9,18,1,0,0,0,0,0,8,18
38,2005,35,Iowa,13,13,0,0,1,2,0,0,12,11
39,2005,35,Mo.,21,17,1,0,0,1,0,0,20,16
40,2005,35,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,35,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,35,Nebr.,4,4,0,0,0,0,0,0,4,4
43,2005,35,Kans.,8,5,0,0,0,0,0,0,8,5
44,2005,35,S. ATLANTIC,161,157,4,2,9,2,0,0,148,153
45,2005,35,Del.,3,2,0,0,0,0,0,0,3,2
46,2005,35,Md.,16,8,2,0,2,0,0,0,12,8
47,2005,35,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,35,Va.,21,12,0,0,0,0,0,0,21,12
49,2005,35,W. Va.,5,5,1,0,0,0,0,0,4,5
50,2005,35,N.C.,27,24,1,0,7,2,0,0,19,22
51,2005,35,S.C.,14,13,0,0,0,0,0,0,14,13
52,2005,35,Ga.,14,9,0,0,0,0,0,0,14,9
53,2005,35,Fla.,61,79,0,0,0,0,0,0,61,79
54,2005,35,E.S. CENTRAL,41,41,1,1,3,1,0,0,37,39
55,2005,35,Ky.,14,8,0,1,3,1,0,0,11,6
56,2005,35,Tenn.,18,13,0,0,0,0,0,0,18,13
57,2005,35,Ala.,5,10,1,0,0,0,0,0,4,10
58,2005,35,Miss.,4,10,0,0,0,0,0,0,4,10
59,2005,35,W.S. CENTRAL,71,49,1,1,5,1,0,0,65,47
60,2005,35,Ark.,11,12,0,0,0,0,0,0,11,12
61,2005,35,La.,25,27,0,1,2,0,0,0,23,26
62,2005,35,Okla.,12,7,1,0,3,1,0,0,8,6
63,2005,35,Tex.,23,3,0,0,0,0,0,0,23,3
64,2005,35,MOUNTAIN,68,51,4,1,5,5,0,0,59,45
65,2005,35,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,35,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,35,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,35,Colo.,15,12,3,0,0,0,0,0,12,12
69,2005,35,N. Mex.,2,6,0,1,0,3,0,0,2,2
70,2005,35,Ariz.,35,10,0,0,2,1,0,0,33,9
71,2005,35,Utah,9,4,1,0,2,0,0,0,6,4
72,2005,35,Nev.,5,7,0,0,1,1,0,0,4,6
73,2005,35,PACIFIC,185,229,1,3,7,5,0,0,177,221
74,2005,35,Wash.,38,21,1,3,4,5,0,0,33,13
75,2005,35,Oreg.,28,43,0,0,0,0,0,0,28,43
76,2005,35,Calif.,107,157,0,0,0,0,0,0,107,157
77,2005,35,Alaska,1,3,0,0,0,0,0,0,1,3
78,2005,35,Hawaii,11,5,0,0,3,0,0,0,8,5
79,2005,35,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,35,P.R.,4,13,0,0,0,0,0,0,4,13
81,2005,35,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,35,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,35,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,36,UNITED STATES,864,875,63,70,44,35,0,1,757,769
18,2005,36,NEW ENGLAND,60,52,1,5,0,6,0,1,59,40
19,2005,36,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,36,N.H.,10,4,0,0,0,0,0,0,10,4
21,2005,36,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,36,Mass.,28,30,0,5,0,5,0,0,28,20
23,2005,36,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,36,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,36,MID. ATLANTIC,116,123,31,35,5,5,0,0,80,83
26,2005,36,Upstate N.Y.,30,33,4,5,3,3,0,0,23,25
27,2005,36,N.Y. City,17,22,0,0,0,0,0,0,17,22
28,2005,36,N.J.,30,25,0,0,0,0,0,0,30,25
29,2005,36,Pa.,39,43,27,30,2,2,0,0,10,11
30,2005,36,E.N. CENTRAL,87,97,18,22,9,6,0,0,60,69
31,2005,36,Ohio,31,48,0,3,5,5,0,0,26,40
32,2005,36,Ind.,16,15,0,1,4,1,0,0,12,13
33,2005,36,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,36,Mich.,18,18,18,18,0,0,0,0,0,0
35,2005,36,Wis.,10,15,0,0,0,0,0,0,10,15
36,2005,36,W.N. CENTRAL,56,61,2,0,1,4,0,0,53,57
37,2005,36,Minn.,11,18,1,0,0,0,0,0,10,18
38,2005,36,Iowa,13,13,0,0,1,2,0,0,12,11
39,2005,36,Mo.,18,17,1,0,0,1,0,0,17,16
40,2005,36,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,36,S. Dak.,2,2,0,0,0,1,0,0,2,1
42,2005,36,Nebr.,4,4,0,0,0,0,0,0,4,4
43,2005,36,Kans.,8,5,0,0,0,0,0,0,8,5
44,2005,36,S. ATLANTIC,165,163,4,2,9,2,0,0,152,159
45,2005,36,Del.,3,3,0,0,0,0,0,0,3,3
46,2005,36,Md.,18,8,2,0,2,0,0,0,14,8
47,2005,36,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,36,Va.,21,12,0,0,0,0,0,0,21,12
49,2005,36,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,36,N.C.,27,26,1,0,7,2,0,0,19,24
51,2005,36,S.C.,14,13,0,0,0,0,0,0,14,13
52,2005,36,Ga.,15,11,0,0,0,0,0,0,15,11
53,2005,36,Fla.,61,80,0,0,0,0,0,0,61,80
54,2005,36,E.S. CENTRAL,42,44,1,1,3,1,0,0,38,42
55,2005,36,Ky.,14,8,0,1,3,1,0,0,11,6
56,2005,36,Tenn.,18,14,0,0,0,0,0,0,18,14
57,2005,36,Ala.,6,11,1,0,0,0,0,0,5,11
58,2005,36,Miss.,4,11,0,0,0,0,0,0,4,11
59,2005,36,W.S. CENTRAL,72,50,1,1,5,1,0,0,66,48
60,2005,36,Ark.,11,13,0,0,0,0,0,0,11,13
61,2005,36,La.,25,27,0,1,2,0,0,0,23,26
62,2005,36,Okla.,12,7,1,0,3,1,0,0,8,6
63,2005,36,Tex.,24,3,0,0,0,0,0,0,24,3
64,2005,36,MOUNTAIN,69,51,4,1,5,5,0,0,60,45
65,2005,36,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,36,Idaho,2,6,0,0,0,0,0,0,2,6
67,2005,36,Wyo.,0,3,0,0,0,0,0,0,0,3
68,2005,36,Colo.,16,12,3,0,0,0,0,0,13,12
69,2005,36,N. Mex.,2,6,0,1,0,3,0,0,2,2
70,2005,36,Ariz.,35,10,0,0,2,1,0,0,33,9
71,2005,36,Utah,9,4,1,0,2,0,0,0,6,4
72,2005,36,Nev.,5,7,0,0,1,1,0,0,4,6
73,2005,36,PACIFIC,197,234,1,3,7,5,0,0,189,226
74,2005,36,Wash.,38,21,1,3,4,5,0,0,33,13
75,2005,36,Oreg.,28,46,0,0,0,0,0,0,28,46
76,2005,36,Calif.,119,158,0,0,0,0,0,0,119,158
77,2005,36,Alaska,1,4,0,0,0,0,0,0,1,4
78,2005,36,Hawaii,11,5,0,0,3,0,0,0,8,5
79,2005,36,Guam,0,0,0,0,0,0,0,0,0,0
80,2005,36,P.R.,6,13,0,0,0,0,0,0,6,13
81,2005,36,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,36,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,36,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,37,UNITED STATES,880,897,69,71,44,36,0,1,767,789
18,2005,37,NEW ENGLAND,60,52,1,5,0,6,0,1,59,40
19,2005,37,Maine,2,9,0,0,0,1,0,0,2,8
20,2005,37,N.H.,10,4,0,0,0,0,0,0,10,4
21,2005,37,Vt.,6,2,0,0,0,0,0,0,6,2
22,2005,37,Mass.,28,30,0,5,0,5,0,0,28,20
23,2005,37,R.I.,2,1,0,0,0,0,0,0,2,1
24,2005,37,Conn.,12,6,1,0,0,0,0,1,11,5
25,2005,37,MID. ATLANTIC,115,127,31,35,5,5,0,0,79,87
26,2005,37,Upstate N.Y.,29,33,4,5,3,3,0,0,22,25
27,2005,37,N.Y. City,17,22,0,0,0,0,0,0,17,22
28,2005,37,N.J.,30,28,0,0,0,0,0,0,30,28
29,2005,37,Pa.,39,44,27,30,2,2,0,0,10,12
30,2005,37,E.N. CENTRAL,91,101,22,23,9,6,0,0,60,72
31,2005,37,Ohio,31,50,0,3,5,5,0,0,26,42
32,2005,37,Ind.,16,16,0,1,4,1,0,0,12,14
33,2005,37,Ill.,12,1,0,0,0,0,0,0,12,1
34,2005,37,Mich.,22,19,22,19,0,0,0,0,0,0
35,2005,37,Wis.,10,15,0,0,0,0,0,0,10,15
36,2005,37,W.N. CENTRAL,59,64,3,0,1,4,0,0,55,60
37,2005,37,Minn.,11,21,1,0,0,0,0,0,10,21
38,2005,37,Iowa,15,13,0,0,1,2,0,0,14,11
39,2005,37,Mo.,18,17,1,0,0,1,0,0,17,16
40,2005,37,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,37,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,37,Nebr.,4,4,0,0,0,0,0,0,4,4
