,year,mmwr_week,Reporting Area,"Meningococcal disease, Other serogroups; Current week","Meningococcal disease, Other serogroups; Previous 52 weeks Max �","Meningococcal disease, Other serogroups; Cum YTD 2021 �","Meningococcal disease, Other serogroups; Cum YTD 2020 �","Meningococcal disease, Unknown serogroup; Current week","Meningococcal disease, Unknown serogroup; Previous 52 weeks Max �","Meningococcal disease, Unknown serogroup; Cum YTD 2021 �","Meningococcal disease, Unknown serogroup; Cum YTD 2020 �",column labels (in same order that data fields appears in each record below):
46,2021,26,Maryland,0,0,0,0,1,1,1,3,
47,2021,26,North Carolina,0,0,0,0,0,1,2,1,
48,2021,26,South Carolina,0,0,0,0,0,0,0,0,
49,2021,26,Virginia,0,0,0,0,0,1,1,5,
50,2021,26,West Virginia,0,0,0,0,0,1,1,0,
51,2021,26,East South Central,0,0,0,2,0,1,4,3,
52,2021,26,Alabama,0,0,0,2,0,1,3,2,
53,2021,26,Kentucky,0,0,0,0,0,1,1,1,
54,2021,26,Mississippi,0,0,0,0,0,0,0,0,
55,2021,26,Tennessee,0,0,0,0,0,0,0,0,
56,2021,26,West South Central,0,0,0,4,0,1,0,12,
57,2021,26,Arkansas,0,0,0,0,0,1,0,4,
58,2021,26,Louisiana,0,0,0,0,0,0,0,1,
59,2021,26,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,26,Texas,0,0,0,2,0,1,0,7,
61,2021,26,Mountain,0,0,0,1,0,1,4,4,
62,2021,26,Arizona,0,0,0,0,0,1,1,0,
63,2021,26,Colorado,0,0,0,0,0,0,0,4,
64,2021,26,Idaho,0,0,0,0,0,0,0,0,
65,2021,26,Montana,0,0,0,0,0,1,1,0,
66,2021,26,Nevada,0,0,0,1,0,0,0,0,
67,2021,26,New Mexico,0,0,0,0,0,0,0,0,
68,2021,26,Utah,0,0,0,0,0,1,1,0,
69,2021,26,Wyoming,0,0,0,0,0,1,1,0,
70,2021,26,Pacific,0,0,0,0,2,2,10,24,
71,2021,26,Alaska,0,0,0,0,1,0,1,0,
72,2021,26,California,0,0,0,0,1,2,8,17,
73,2021,26,Hawaii,0,0,0,0,0,0,0,0,
74,2021,26,Oregon,0,0,0,0,0,1,1,0,
75,2021,26,Washington,0,0,0,0,0,1,0,7,
76,2021,26,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,26,American Samoa,0,0,0,0,0,0,0,0,
78,2021,26,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,26,Guam,0,0,0,0,0,0,0,0,
80,2021,26,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,26,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,26,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,26,Total,0,2,4,12,5,5,49,105,
14,2021,27,"U.S. Residents, excluding U.S. Territories",0,2,4,12,1,6,51,108,
15,2021,27,New England,0,0,0,0,0,0,0,1,
16,2021,27,Connecticut,0,0,0,0,0,0,0,0,
17,2021,27,Maine,0,0,0,0,0,0,0,0,
18,2021,27,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,27,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,27,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,27,Vermont,0,0,0,0,0,0,0,0,
22,2021,27,Middle Atlantic,0,0,0,0,0,3,12,26,
23,2021,27,New Jersey,0,0,0,0,0,1,0,7,
24,2021,27,New York (excluding New York City),0,0,0,0,0,1,3,2,
25,2021,27,New York City,0,0,0,0,0,1,5,3,
26,2021,27,Pennsylvania,0,0,0,0,0,1,4,14,
27,2021,27,East North Central,0,2,4,4,0,1,1,4,
28,2021,27,Illinois,0,1,1,2,0,0,0,1,
29,2021,27,Indiana,0,1,1,0,0,1,0,1,
30,2021,27,Michigan,0,0,0,0,0,1,0,1,
31,2021,27,Ohio,0,1,2,2,0,1,1,1,
32,2021,27,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,27,West North Central,0,0,0,0,0,2,3,9,
34,2021,27,Iowa,0,0,0,0,0,0,0,1,
35,2021,27,Kansas,0,0,0,0,0,0,0,1,
36,2021,27,Minnesota,0,0,0,0,0,1,0,0,
37,2021,27,Missouri,0,0,0,0,0,1,1,7,
38,2021,27,Nebraska,0,0,0,0,0,1,2,0,
39,2021,27,North Dakota,0,0,0,0,0,0,0,0,
40,2021,27,South Dakota,0,0,0,0,0,0,0,0,
41,2021,27,South Atlantic,0,0,0,1,1,2,17,24,
42,2021,27,Delaware,0,0,0,0,0,1,1,1,
43,2021,27,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,27,Florida,0,0,0,0,1,2,10,14,
45,2021,27,Georgia,0,0,0,1,0,1,1,0,
46,2021,27,Maryland,0,0,0,0,0,1,1,3,
47,2021,27,North Carolina,0,0,0,0,0,1,2,1,
48,2021,27,South Carolina,0,0,0,0,0,0,0,0,
49,2021,27,Virginia,0,0,0,0,0,1,1,5,
50,2021,27,West Virginia,0,0,0,0,0,1,1,0,
51,2021,27,East South Central,0,0,0,2,0,1,4,3,
52,2021,27,Alabama,0,0,0,2,0,1,3,2,
53,2021,27,Kentucky,0,0,0,0,0,1,1,1,
54,2021,27,Mississippi,0,0,0,0,0,0,0,0,
55,2021,27,Tennessee,0,0,0,0,0,0,0,0,
56,2021,27,West South Central,0,0,0,4,0,1,0,12,
57,2021,27,Arkansas,0,0,0,0,0,1,0,4,
58,2021,27,Louisiana,0,0,0,0,0,0,0,1,
59,2021,27,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,27,Texas,0,0,0,2,0,1,0,7,
61,2021,27,Mountain,0,0,0,1,0,1,4,4,
62,2021,27,Arizona,0,0,0,0,0,1,1,0,
63,2021,27,Colorado,0,0,0,0,0,0,0,4,
64,2021,27,Idaho,0,0,0,0,0,0,0,0,
65,2021,27,Montana,0,0,0,0,0,1,1,0,
66,2021,27,Nevada,0,0,0,1,0,0,0,0,
67,2021,27,New Mexico,0,0,0,0,0,0,0,0,
68,2021,27,Utah,0,0,0,0,0,1,1,0,
69,2021,27,Wyoming,0,0,0,0,0,1,1,0,
70,2021,27,Pacific,0,0,0,0,0,2,10,25,
71,2021,27,Alaska,0,0,0,0,0,1,1,0,
72,2021,27,California,0,0,0,0,0,2,8,17,
73,2021,27,Hawaii,0,0,0,0,0,0,0,0,
74,2021,27,Oregon,0,0,0,0,0,1,1,0,
75,2021,27,Washington,0,0,0,0,0,0,0,8,
76,2021,27,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,27,American Samoa,0,0,0,0,0,0,0,0,
78,2021,27,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,27,Guam,0,0,0,0,0,0,0,0,
80,2021,27,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,27,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,27,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,27,Total,0,2,4,12,1,6,51,108,
14,2021,28,"U.S. Residents, excluding U.S. Territories",0,2,4,12,1,6,55,109,
15,2021,28,New England,0,0,0,0,0,0,0,1,
16,2021,28,Connecticut,0,0,0,0,0,0,0,0,
17,2021,28,Maine,0,0,0,0,0,0,0,0,
18,2021,28,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,28,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,28,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,28,Vermont,0,0,0,0,0,0,0,0,
22,2021,28,Middle Atlantic,0,0,0,0,0,3,12,27,
23,2021,28,New Jersey,0,0,0,0,0,1,0,7,
24,2021,28,New York (excluding New York City),0,0,0,0,0,1,3,2,
25,2021,28,New York City,0,0,0,0,0,1,5,3,
26,2021,28,Pennsylvania,0,0,0,0,0,1,4,15,
27,2021,28,East North Central,0,2,4,4,0,1,1,4,
28,2021,28,Illinois,0,1,1,2,0,0,0,1,
29,2021,28,Indiana,0,1,1,0,0,1,0,1,
30,2021,28,Michigan,0,0,0,0,0,1,0,1,
31,2021,28,Ohio,0,1,2,2,0,1,1,1,
32,2021,28,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,28,West North Central,0,0,0,0,0,1,3,9,
34,2021,28,Iowa,0,0,0,0,0,0,0,1,
35,2021,28,Kansas,0,0,0,0,0,0,0,1,
36,2021,28,Minnesota,0,0,0,0,0,1,0,0,
37,2021,28,Missouri,0,0,0,0,0,1,1,7,
38,2021,28,Nebraska,0,0,0,0,0,1,2,0,
39,2021,28,North Dakota,0,0,0,0,0,0,0,0,
40,2021,28,South Dakota,0,0,0,0,0,0,0,0,
41,2021,28,South Atlantic,0,0,0,1,1,3,20,24,
42,2021,28,Delaware,0,0,0,0,0,1,1,1,
43,2021,28,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,28,Florida,0,0,0,0,0,2,10,14,
45,2021,28,Georgia,0,0,0,1,0,1,1,0,
46,2021,28,Maryland,0,0,0,0,0,2,3,3,
47,2021,28,North Carolina,0,0,0,0,0,1,2,1,
48,2021,28,South Carolina,0,0,0,0,0,0,0,0,
49,2021,28,Virginia,0,0,0,0,1,1,2,5,
50,2021,28,West Virginia,0,0,0,0,0,1,1,0,
51,2021,28,East South Central,0,0,0,2,0,1,5,3,
52,2021,28,Alabama,0,0,0,2,0,1,4,2,
53,2021,28,Kentucky,0,0,0,0,0,1,1,1,
54,2021,28,Mississippi,0,0,0,0,0,0,0,0,
55,2021,28,Tennessee,0,0,0,0,0,0,0,0,
56,2021,28,West South Central,0,0,0,4,0,1,0,12,
57,2021,28,Arkansas,0,0,0,0,0,1,0,4,
58,2021,28,Louisiana,0,0,0,0,0,0,0,1,
59,2021,28,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,28,Texas,0,0,0,2,0,1,0,7,
61,2021,28,Mountain,0,0,0,1,0,1,4,4,
62,2021,28,Arizona,0,0,0,0,0,1,1,0,
63,2021,28,Colorado,0,0,0,0,0,0,0,4,
64,2021,28,Idaho,0,0,0,0,0,0,0,0,
65,2021,28,Montana,0,0,0,0,0,1,1,0,
66,2021,28,Nevada,0,0,0,1,0,0,0,0,
67,2021,28,New Mexico,0,0,0,0,0,0,0,0,
68,2021,28,Utah,0,0,0,0,0,1,1,0,
69,2021,28,Wyoming,0,0,0,0,0,1,1,0,
70,2021,28,Pacific,0,0,0,0,0,2,10,25,
71,2021,28,Alaska,0,0,0,0,0,1,1,0,
72,2021,28,California,0,0,0,0,0,2,8,17,
73,2021,28,Hawaii,0,0,0,0,0,0,0,0,
74,2021,28,Oregon,0,0,0,0,0,1,1,0,
75,2021,28,Washington,0,0,0,0,0,0,0,8,
76,2021,28,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,28,American Samoa,0,0,0,0,0,0,0,0,
78,2021,28,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,28,Guam,0,0,0,0,0,0,0,0,
80,2021,28,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,28,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,28,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,28,Total,0,2,4,12,1,6,55,109,
14,2021,29,"U.S. Residents, excluding U.S. Territories",0,2,4,12,2,7,59,110,
15,2021,29,New England,0,0,0,0,0,0,0,1,
16,2021,29,Connecticut,0,0,0,0,0,0,0,0,
17,2021,29,Maine,0,0,0,0,0,0,0,0,
18,2021,29,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,29,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,29,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,29,Vermont,0,0,0,0,0,0,0,0,
22,2021,29,Middle Atlantic,0,0,0,0,1,3,14,27,
23,2021,29,New Jersey,0,0,0,0,0,1,0,7,
24,2021,29,New York (excluding New York City),0,0,0,0,0,1,3,2,
25,2021,29,New York City,0,0,0,0,1,1,6,3,
26,2021,29,Pennsylvania,0,0,0,0,0,2,5,15,
27,2021,29,East North Central,0,2,4,4,0,1,1,4,
28,2021,29,Illinois,0,1,1,2,0,0,0,1,
29,2021,29,Indiana,0,1,1,0,0,1,0,1,
30,2021,29,Michigan,0,0,0,0,0,1,0,1,
31,2021,29,Ohio,0,1,2,2,0,1,1,1,
32,2021,29,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,29,West North Central,0,0,0,0,0,1,3,9,
34,2021,29,Iowa,0,0,0,0,0,0,0,1,
35,2021,29,Kansas,0,0,0,0,0,0,0,1,
36,2021,29,Minnesota,0,0,0,0,0,1,0,0,
37,2021,29,Missouri,0,0,0,0,0,1,1,7,
38,2021,29,Nebraska,0,0,0,0,0,1,2,0,
39,2021,29,North Dakota,0,0,0,0,0,0,0,0,
40,2021,29,South Dakota,0,0,0,0,0,0,0,0,
41,2021,29,South Atlantic,0,0,0,1,1,3,21,24,
42,2021,29,Delaware,0,0,0,0,0,1,1,1,
43,2021,29,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,29,Florida,0,0,0,0,1,2,11,14,
45,2021,29,Georgia,0,0,0,1,0,1,1,0,
46,2021,29,Maryland,0,0,0,0,0,2,3,3,
47,2021,29,North Carolina,0,0,0,0,0,1,2,1,
48,2021,29,South Carolina,0,0,0,0,0,0,0,0,
49,2021,29,Virginia,0,0,0,0,0,1,2,5,
50,2021,29,West Virginia,0,0,0,0,0,1,1,0,
51,2021,29,East South Central,0,0,0,2,0,1,6,3,
52,2021,29,Alabama,0,0,0,2,0,1,4,2,
53,2021,29,Kentucky,0,0,0,0,0,1,1,1,
54,2021,29,Mississippi,0,0,0,0,0,1,1,0,
55,2021,29,Tennessee,0,0,0,0,0,0,0,0,
56,2021,29,West South Central,0,0,0,4,0,1,0,12,
57,2021,29,Arkansas,0,0,0,0,0,1,0,4,
58,2021,29,Louisiana,0,0,0,0,0,0,0,1,
59,2021,29,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,29,Texas,0,0,0,2,0,1,0,7,
61,2021,29,Mountain,0,0,0,1,0,1,4,4,
62,2021,29,Arizona,0,0,0,0,0,1,1,0,
63,2021,29,Colorado,0,0,0,0,0,0,0,4,
64,2021,29,Idaho,0,0,0,0,0,0,0,0,
65,2021,29,Montana,0,0,0,0,0,1,1,0,
66,2021,29,Nevada,0,0,0,1,0,0,0,0,
67,2021,29,New Mexico,0,0,0,0,0,0,0,0,
68,2021,29,Utah,0,0,0,0,0,1,1,0,
69,2021,29,Wyoming,0,0,0,0,0,1,1,0,
70,2021,29,Pacific,0,0,0,0,0,2,10,26,
71,2021,29,Alaska,0,0,0,0,0,1,1,0,
72,2021,29,California,0,0,0,0,0,2,8,18,
73,2021,29,Hawaii,0,0,0,0,0,0,0,0,
74,2021,29,Oregon,0,0,0,0,0,1,1,0,
75,2021,29,Washington,0,0,0,0,0,0,0,8,
76,2021,29,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,29,American Samoa,0,0,0,0,0,0,0,0,
78,2021,29,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,29,Guam,0,0,0,0,0,0,0,0,
80,2021,29,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,29,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,29,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,29,Total,0,2,4,12,2,7,59,110,
14,2021,30,"U.S. Residents, excluding U.S. Territories",0,2,4,12,0,7,58,112,
15,2021,30,New England,0,0,0,0,0,0,0,1,
16,2021,30,Connecticut,0,0,0,0,0,0,0,0,
17,2021,30,Maine,0,0,0,0,0,0,0,0,
18,2021,30,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,30,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,30,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,30,Vermont,0,0,0,0,0,0,0,0,
22,2021,30,Middle Atlantic,0,0,0,0,0,3,14,28,
23,2021,30,New Jersey,0,0,0,0,0,1,0,7,
24,2021,30,New York (excluding New York City),0,0,0,0,0,1,3,2,
25,2021,30,New York City,0,0,0,0,0,1,6,4,
26,2021,30,Pennsylvania,0,0,0,0,0,2,5,15,
27,2021,30,East North Central,0,2,4,4,0,1,1,5,
28,2021,30,Illinois,0,1,1,2,0,0,0,1,
29,2021,30,Indiana,0,1,1,0,0,1,0,2,
30,2021,30,Michigan,0,0,0,0,0,1,0,1,
31,2021,30,Ohio,0,1,2,2,0,1,1,1,
32,2021,30,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,30,West North Central,0,0,0,0,0,1,3,9,
34,2021,30,Iowa,0,0,0,0,0,0,0,1,
35,2021,30,Kansas,0,0,0,0,0,0,0,1,
36,2021,30,Minnesota,0,0,0,0,0,1,0,0,
37,2021,30,Missouri,0,0,0,0,0,1,1,7,
38,2021,30,Nebraska,0,0,0,0,0,1,2,0,
39,2021,30,North Dakota,0,0,0,0,0,0,0,0,
40,2021,30,South Dakota,0,0,0,0,0,0,0,0,
41,2021,30,South Atlantic,0,0,0,1,0,3,20,24,
42,2021,30,Delaware,0,0,0,0,0,0,0,1,
43,2021,30,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,30,Florida,0,0,0,0,0,2,11,14,
45,2021,30,Georgia,0,0,0,1,0,1,1,0,
46,2021,30,Maryland,0,0,0,0,0,2,3,3,
47,2021,30,North Carolina,0,0,0,0,0,1,2,1,
48,2021,30,South Carolina,0,0,0,0,0,0,0,0,
49,2021,30,Virginia,0,0,0,0,0,1,2,5,
50,2021,30,West Virginia,0,0,0,0,0,1,1,0,
51,2021,30,East South Central,0,0,0,2,0,1,6,3,
52,2021,30,Alabama,0,0,0,2,0,1,4,2,
53,2021,30,Kentucky,0,0,0,0,0,1,1,1,
54,2021,30,Mississippi,0,0,0,0,0,1,1,0,
55,2021,30,Tennessee,0,0,0,0,0,0,0,0,
56,2021,30,West South Central,0,0,0,4,0,1,0,12,
57,2021,30,Arkansas,0,0,0,0,0,1,0,4,
58,2021,30,Louisiana,0,0,0,0,0,0,0,1,
59,2021,30,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,30,Texas,0,0,0,2,0,1,0,7,
61,2021,30,Mountain,0,0,0,1,0,1,4,4,
62,2021,30,Arizona,0,0,0,0,0,1,1,0,
63,2021,30,Colorado,0,0,0,0,0,0,0,4,
64,2021,30,Idaho,0,0,0,0,0,0,0,0,
65,2021,30,Montana,0,0,0,0,0,1,1,0,
66,2021,30,Nevada,0,0,0,1,0,0,0,0,
67,2021,30,New Mexico,0,0,0,0,0,0,0,0,
68,2021,30,Utah,0,0,0,0,0,1,1,0,
69,2021,30,Wyoming,0,0,0,0,0,1,1,0,
70,2021,30,Pacific,0,0,0,0,0,2,10,26,
71,2021,30,Alaska,0,0,0,0,0,1,1,0,
72,2021,30,California,0,0,0,0,0,2,8,18,
73,2021,30,Hawaii,0,0,0,0,0,0,0,0,
74,2021,30,Oregon,0,0,0,0,0,1,1,0,
75,2021,30,Washington,0,0,0,0,0,0,0,8,
76,2021,30,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,30,American Samoa,0,0,0,0,0,0,0,0,
78,2021,30,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,30,Guam,0,0,0,0,0,0,0,0,
80,2021,30,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,30,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,30,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,30,Total,0,2,4,12,0,7,58,112,
14,2021,31,"U.S. Residents, excluding U.S. Territories",0,2,4,13,0,7,61,110,
15,2021,31,New England,0,0,0,0,0,0,0,1,
16,2021,31,Connecticut,0,0,0,0,0,0,0,0,
17,2021,31,Maine,0,0,0,0,0,0,0,0,
18,2021,31,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,31,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,31,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,31,Vermont,0,0,0,0,0,0,0,0,
22,2021,31,Middle Atlantic,0,0,0,0,0,3,14,28,
23,2021,31,New Jersey,0,0,0,0,0,1,0,7,
24,2021,31,New York (excluding New York City),0,0,0,0,0,1,3,2,
25,2021,31,New York City,0,0,0,0,0,1,6,4,
26,2021,31,Pennsylvania,0,0,0,0,0,2,5,15,
27,2021,31,East North Central,0,2,4,4,0,1,1,5,
28,2021,31,Illinois,0,1,1,2,0,0,0,1,
29,2021,31,Indiana,0,1,1,0,0,1,0,2,
30,2021,31,Michigan,0,0,0,0,0,1,0,1,
31,2021,31,Ohio,0,1,2,2,0,1,1,1,
32,2021,31,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,31,West North Central,0,0,0,0,0,1,3,9,
34,2021,31,Iowa,0,0,0,0,0,0,0,1,
35,2021,31,Kansas,0,0,0,0,0,0,0,1,
36,2021,31,Minnesota,0,0,0,0,0,1,0,0,
37,2021,31,Missouri,0,0,0,0,0,1,1,7,
38,2021,31,Nebraska,0,0,0,0,0,1,2,0,
39,2021,31,North Dakota,0,0,0,0,0,0,0,0,
40,2021,31,South Dakota,0,0,0,0,0,0,0,0,
41,2021,31,South Atlantic,0,0,0,1,0,3,20,24,
42,2021,31,Delaware,0,0,0,0,0,0,0,1,
43,2021,31,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,31,Florida,0,0,0,0,0,2,11,14,
45,2021,31,Georgia,0,0,0,1,0,1,1,0,
46,2021,31,Maryland,0,0,0,0,0,2,3,3,
47,2021,31,North Carolina,0,0,0,0,0,1,2,1,
48,2021,31,South Carolina,0,0,0,0,0,0,0,0,
49,2021,31,Virginia,0,0,0,0,0,1,2,5,
50,2021,31,West Virginia,0,0,0,0,0,1,1,0,
51,2021,31,East South Central,0,0,0,2,0,1,6,3,
52,2021,31,Alabama,0,0,0,2,0,1,4,2,
53,2021,31,Kentucky,0,0,0,0,0,1,1,1,
54,2021,31,Mississippi,0,0,0,0,0,1,1,0,
55,2021,31,Tennessee,0,0,0,0,0,0,0,0,
56,2021,31,West South Central,0,0,0,4,0,1,3,12,
57,2021,31,Arkansas,0,0,0,0,0,1,0,4,
58,2021,31,Louisiana,0,0,0,0,0,0,0,1,
59,2021,31,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,31,Texas,0,0,0,2,0,1,3,7,
61,2021,31,Mountain,0,0,0,2,0,1,4,1,
62,2021,31,Arizona,0,0,0,0,0,1,1,0,
63,2021,31,Colorado,0,0,0,1,0,0,0,1,
64,2021,31,Idaho,0,0,0,0,0,0,0,0,
65,2021,31,Montana,0,0,0,0,0,1,1,0,
66,2021,31,Nevada,0,0,0,1,0,0,0,0,
67,2021,31,New Mexico,0,0,0,0,0,0,0,0,
68,2021,31,Utah,0,0,0,0,0,1,1,0,
69,2021,31,Wyoming,0,0,0,0,0,1,1,0,
70,2021,31,Pacific,0,0,0,0,0,2,10,27,
71,2021,31,Alaska,0,0,0,0,0,1,1,0,
72,2021,31,California,0,0,0,0,0,2,8,19,
73,2021,31,Hawaii,0,0,0,0,0,0,0,0,
74,2021,31,Oregon,0,0,0,0,0,1,1,0,
75,2021,31,Washington,0,0,0,0,0,0,0,8,
76,2021,31,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,31,American Samoa,0,0,0,0,0,0,0,0,
78,2021,31,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,31,Guam,0,0,0,0,0,0,0,0,
80,2021,31,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,31,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
82,2021,31,Non-U.S. Residents,0,0,0,0,0,0,0,0,
83,2021,31,Total,0,2,4,13,0,7,61,110,
14,2021,32,"U.S. Residents, excluding U.S. Territories",0,2,4,13,1,7,63,102,
15,2021,32,New England,0,0,0,0,0,0,0,1,
16,2021,32,Connecticut,0,0,0,0,0,0,0,0,
17,2021,32,Maine,0,0,0,0,0,0,0,0,
18,2021,32,Massachusetts,0,0,0,0,0,0,0,1,
19,2021,32,New Hampshire,0,0,0,0,0,0,0,0,
20,2021,32,Rhode Island,0,0,0,0,0,0,0,0,
21,2021,32,Vermont,0,0,0,0,0,0,0,0,
22,2021,32,Middle Atlantic,0,0,0,0,0,3,13,19,
23,2021,32,New Jersey,0,0,0,0,0,1,0,7,
24,2021,32,New York (excluding New York City),0,0,0,0,0,1,3,3,
25,2021,32,New York City,0,0,0,0,0,1,6,4,
26,2021,32,Pennsylvania,0,0,0,0,0,2,4,5,
27,2021,32,East North Central,0,2,4,4,0,1,2,5,
28,2021,32,Illinois,0,1,1,2,0,0,0,1,
29,2021,32,Indiana,0,1,1,0,0,1,0,2,
30,2021,32,Michigan,0,0,0,0,0,1,1,1,
31,2021,32,Ohio,0,1,2,2,0,1,1,1,
32,2021,32,Wisconsin,0,0,0,0,0,1,0,0,
33,2021,32,West North Central,0,0,0,0,0,1,4,9,
34,2021,32,Iowa,0,0,0,0,0,0,0,1,
35,2021,32,Kansas,0,0,0,0,0,1,1,1,
36,2021,32,Minnesota,0,0,0,0,0,1,0,0,
37,2021,32,Missouri,0,0,0,0,0,1,1,7,
38,2021,32,Nebraska,0,0,0,0,0,1,2,0,
39,2021,32,North Dakota,0,0,0,0,0,0,0,0,
40,2021,32,South Dakota,0,0,0,0,0,0,0,0,
41,2021,32,South Atlantic,0,0,0,1,0,3,20,25,
42,2021,32,Delaware,0,0,0,0,0,0,0,1,
43,2021,32,District of Columbia,0,0,0,0,0,0,0,0,
44,2021,32,Florida,0,0,0,0,0,2,11,14,
45,2021,32,Georgia,0,0,0,1,0,1,1,0,
46,2021,32,Maryland,0,0,0,0,0,2,3,4,
47,2021,32,North Carolina,0,0,0,0,0,1,2,1,
48,2021,32,South Carolina,0,0,0,0,0,0,0,0,
49,2021,32,Virginia,0,0,0,0,0,1,2,5,
50,2021,32,West Virginia,0,0,0,0,0,1,1,0,
51,2021,32,East South Central,0,0,0,2,0,1,6,3,
52,2021,32,Alabama,0,0,0,2,0,1,4,2,
53,2021,32,Kentucky,0,0,0,0,0,1,1,1,
54,2021,32,Mississippi,0,0,0,0,0,1,1,0,
55,2021,32,Tennessee,0,0,0,0,0,0,0,0,
56,2021,32,West South Central,0,0,0,4,0,1,3,12,
57,2021,32,Arkansas,0,0,0,0,0,1,0,4,
58,2021,32,Louisiana,0,0,0,0,0,0,0,1,
59,2021,32,Oklahoma,0,0,0,2,0,0,0,0,
60,2021,32,Texas,0,0,0,2,0,1,3,7,
61,2021,32,Mountain,0,0,0,2,0,1,4,1,
62,2021,32,Arizona,0,0,0,0,0,1,1,0,
63,2021,32,Colorado,0,0,0,1,0,0,0,1,
64,2021,32,Idaho,0,0,0,0,0,0,0,0,
65,2021,32,Montana,0,0,0,0,0,1,1,0,
66,2021,32,Nevada,0,0,0,1,0,0,0,0,
67,2021,32,New Mexico,0,0,0,0,0,0,0,0,
68,2021,32,Utah,0,0,0,0,0,1,1,0,
69,2021,32,Wyoming,0,0,0,0,0,1,1,0,
70,2021,32,Pacific,0,0,0,0,1,2,11,27,
71,2021,32,Alaska,0,0,0,0,0,1,1,0,
72,2021,32,California,0,0,0,0,0,2,8,19,
73,2021,32,Hawaii,0,0,0,0,0,0,0,0,
74,2021,32,Oregon,0,0,0,0,1,1,2,0,
75,2021,32,Washington,0,0,0,0,0,0,0,8,
76,2021,32,U.S. Territories,0,0,0,0,0,0,0,0,
77,2021,32,American Samoa,0,0,0,0,0,0,0,0,
78,2021,32,Commonwealth of Northern Mariana Islands,0,0,0,0,0,0,0,0,
79,2021,32,Guam,0,0,0,0,0,0,0,0,
80,2021,32,Puerto Rico,0,0,0,0,0,0,0,0,
81,2021,32,U.S. Virgin Islands,0,0,0,0,0,0,0,0,
