,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2012","Meningococcal diseases, invasive �, All groups cummulative for 2011",Mumps current week,Mumps previous 52 weeks median ,Mumps previous 52 weeks maximum ,Mumps cummulative for 2012,Mumps cummulative for 2011,Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2012,Pertussis cummulative for 2011
70,2012,27,Ariz.,0,0,2,1,8,0,0,2,3,0,3,17,34,575,479
71,2012,27,Colo.,0,0,2,5,7,0,0,2,3,4,0,10,43,442,253
72,2012,27,Idaho,1,0,1,4,3,0,0,2,0,0,6,3,13,96,60
73,2012,27,Mont.,0,0,1,6,3,0,0,1,1,0,6,3,48,333,66
74,2012,27,Nev.,0,0,1,2,3,0,0,0,0,0,0,1,5,33,15
75,2012,27,N. Mex.,0,0,1,2,1,0,0,1,0,0,0,8,26,275,68
76,2012,27,Utah,0,0,1,1,9,0,0,1,3,0,0,14,29,412,332
77,2012,27,Wyo.,0,0,1,2,0,0,0,1,1,0,0,0,5,29,6
78,2012,27,PACIFIC,0,2,10,82,124,0,1,11,14,11,171,66,311,"3,594","2,036"
79,2012,27,Alaska,0,0,0,0,2,0,0,1,1,1,1,1,6,41,15
80,2012,27,Calif.,0,1,7,58,80,0,0,11,12,5,0,15,53,267,"1,663"
81,2012,27,Hawaii,0,0,1,2,4,0,0,1,0,2,0,1,5,41,26
82,2012,27,Oreg.,0,0,4,18,23,0,0,1,0,3,2,8,47,496,149
83,2012,27,Wash.,0,0,3,4,15,0,0,1,1,0,168,28,256,"2,749",183
84,2012,27,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,27,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,27,Guam,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6
87,2012,27,P.R.,0,0,0,0,0,0,0,1,3,3,0,0,1,0,6
88,2012,27,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,28,UNITED STATES,6,11,30,308,473,0,5,20,95,170,368,494,"1,071","17,920","8,284"
23,2012,28,NEW ENGLAND,0,0,2,4,22,0,0,2,2,6,6,22,48,639,266
24,2012,28,Conn.,0,0,1,1,3,0,0,0,0,0,0,2,7,76,30
25,2012,28,Maine,0,0,1,0,3,0,0,2,0,0,5,4,31,239,70
26,2012,28,Mass.,0,0,1,2,11,0,0,1,1,3,0,6,12,90,109
27,2012,28,N.H.,0,0,0,0,1,0,0,1,1,0,1,2,15,62,36
28,2012,28,R.I.,0,0,1,0,0,0,0,2,0,2,0,1,10,20,13
29,2012,28,Vt.,0,0,1,1,4,0,0,0,0,1,0,3,18,152,8
30,2012,28,MID. ATLANTIC,1,2,4,50,51,0,0,7,15,19,139,85,199,"2,835",738
31,2012,28,N.J.,0,0,2,10,5,0,0,1,0,8,0,10,26,330,97
32,2012,28,N.Y. (Upstate),1,0,3,14,16,0,0,3,3,3,111,36,140,"1,391",216
33,2012,28,N.Y. City,0,0,2,14,16,0,0,6,11,8,0,8,42,213,29
34,2012,28,Pa.,0,0,2,12,14,0,0,1,1,0,28,22,57,901,396
35,2012,28,E.N. CENTRAL,0,2,6,36,60,0,1,13,27,42,0,151,303,"4,797","1,626"
36,2012,28,Ill.,0,0,3,10,17,0,1,11,14,27,0,40,123,"1,026",413
37,2012,28,Ind.,0,0,2,1,12,0,0,2,4,0,0,5,22,114,131
38,2012,28,Mich.,0,0,2,10,4,0,0,2,5,3,0,10,33,237,426
39,2012,28,Ohio,0,0,2,13,18,0,0,2,3,9,0,13,27,379,432
40,2012,28,Wis.,0,0,2,2,9,0,0,1,1,3,0,70,223,"3,041",224
41,2012,28,W.N. CENTRAL,0,1,4,17,38,0,0,2,3,22,20,34,111,"1,252",748
42,2012,28,Iowa,0,0,1,2,8,0,0,2,0,4,0,7,87,753,120
43,2012,28,Kans.,0,0,1,1,2,0,0,0,0,4,0,3,8,35,58
44,2012,28,Minn.,0,0,2,1,11,0,0,1,0,1,0,0,23,0,347
45,2012,28,Mo.,0,0,3,11,8,0,0,2,2,6,15,14,32,382,149
46,2012,28,Nebr.,0,0,1,2,7,0,0,1,1,3,5,1,7,61,36
47,2012,28,N. Dak.,0,0,0,0,0,0,0,0,0,4,0,0,16,16,29
48,2012,28,S. Dak.,0,0,1,0,2,0,0,0,0,0,0,0,7,5,9
49,2012,28,S. ATLANTIC,3,2,7,52,83,0,0,4,10,14,30,30,79,"1,084",721
50,2012,28,Del.,0,0,1,1,1,0,0,0,0,0,0,0,5,19,20
51,2012,28,D.C.,0,0,1,0,1,0,0,1,0,0,0,0,2,9,3
52,2012,28,Fla.,3,1,3,32,35,0,0,2,3,2,20,8,19,293,150
53,2012,28,Ga.,0,0,2,6,9,0,0,1,0,4,0,3,7,62,106
54,2012,28,Md.,0,0,2,3,9,0,0,1,0,1,2,3,9,107,53
55,2012,28,N.C.,0,0,1,1,11,0,0,2,1,4,0,4,53,203,51
56,2012,28,S.C.,0,0,1,2,7,0,0,1,0,0,0,3,12,78,81
57,2012,28,Va.,0,0,2,2,8,0,0,4,5,3,8,8,25,258,212
58,2012,28,W. Va.,0,0,3,5,2,0,0,1,1,0,0,0,24,55,45
59,2012,28,E.S. CENTRAL,0,0,3,7,22,0,0,1,2,3,4,12,37,388,232
60,2012,28,Ala.,0,0,1,3,9,0,0,1,0,1,0,2,8,81,82
61,2012,28,Ky.,0,0,2,1,4,0,0,0,0,0,0,4,25,177,74
62,2012,28,Miss.,0,0,1,0,2,0,0,1,2,2,0,1,4,37,16
63,2012,28,Tenn.,0,0,1,3,7,0,0,1,0,0,4,2,8,93,60
64,2012,28,W.S. CENTRAL,0,1,5,35,37,0,0,4,10,48,25,22,161,870,532
65,2012,28,Ark.,0,0,2,4,7,0,0,2,1,1,0,1,11,34,41
66,2012,28,La.,0,0,1,2,9,0,0,0,0,0,0,0,2,16,22
67,2012,28,Okla.,0,0,2,4,6,0,0,2,0,2,2,0,16,28,27
68,2012,28,Tex.,0,1,3,25,15,0,0,4,9,45,23,20,134,792,442
69,2012,28,MOUNTAIN,0,1,3,23,35,0,0,2,11,5,16,65,152,"2,309","1,316"
70,2012,28,Ariz.,0,0,2,1,8,0,0,2,3,0,1,17,34,579,490
71,2012,28,Colo.,0,0,2,5,7,0,0,2,3,4,0,10,43,442,257
72,2012,28,Idaho,0,0,1,4,4,0,0,2,0,0,7,3,13,104,66
73,2012,28,Mont.,0,0,1,6,3,0,0,1,1,0,5,3,48,338,66
74,2012,28,Nev.,0,0,1,2,3,0,0,0,0,0,2,1,5,35,15
75,2012,28,N. Mex.,0,0,1,2,1,0,0,1,0,1,0,8,26,283,72
76,2012,28,Utah,0,0,1,1,9,0,0,1,3,0,1,14,33,499,343
77,2012,28,Wyo.,0,0,1,2,0,0,0,1,1,0,0,0,5,29,7
78,2012,28,PACIFIC,2,2,10,84,125,0,1,11,15,11,128,66,311,"3,746","2,105"
79,2012,28,Alaska,0,0,0,0,2,0,0,1,1,1,1,1,6,43,15
80,2012,28,Calif.,0,1,7,58,81,0,0,11,13,5,2,15,53,275,"1,709"
81,2012,28,Hawaii,0,0,1,2,4,0,0,1,0,2,0,1,5,42,31
82,2012,28,Oreg.,1,0,4,19,23,0,0,1,0,3,2,8,49,532,159
83,2012,28,Wash.,1,0,3,5,15,0,0,1,1,0,123,30,256,"2,854",191
84,2012,28,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,28,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,28,Guam,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6
87,2012,28,P.R.,0,0,0,0,0,0,0,1,3,3,0,0,1,0,6
88,2012,28,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,29,UNITED STATES,6,11,30,323,481,0,5,20,100,174,469,512,"1,075","19,540","8,579"
23,2012,29,NEW ENGLAND,0,0,3,6,23,0,0,2,3,6,13,27,58,854,285
24,2012,29,Conn.,0,0,1,1,3,0,0,0,0,0,0,2,7,76,31
25,2012,29,Maine,0,0,1,0,3,0,0,2,0,0,1,4,32,262,73
26,2012,29,Mass.,0,0,2,4,11,0,0,1,2,3,7,8,19,262,118
27,2012,29,N.H.,0,0,0,0,1,0,0,1,1,0,0,3,15,65,40
28,2012,29,R.I.,0,0,1,0,0,0,0,2,0,2,0,0,10,20,14
29,2012,29,Vt.,0,0,1,1,5,0,0,0,0,1,5,4,18,169,9
30,2012,29,MID. ATLANTIC,1,2,4,51,51,0,0,7,14,20,140,85,199,"3,028",779
31,2012,29,N.J.,0,0,2,10,5,0,0,1,0,8,0,10,28,337,101
32,2012,29,N.Y. (Upstate),1,0,2,15,16,0,0,3,2,3,100,36,140,"1,490",238
33,2012,29,N.Y. City,0,0,2,14,16,0,0,6,11,8,0,8,42,223,30
34,2012,29,Pa.,0,0,2,12,14,0,0,1,1,1,40,23,57,978,410
35,2012,29,E.N. CENTRAL,3,2,6,40,62,0,1,13,29,43,73,153,315,"5,243","1,682"
36,2012,29,Ill.,0,0,3,11,17,0,1,11,14,27,0,41,123,"1,048",435
37,2012,29,Ind.,0,0,2,1,13,0,0,2,4,0,0,5,22,119,134
38,2012,29,Mich.,0,0,2,10,4,0,0,2,5,4,5,10,33,264,432
39,2012,29,Ohio,3,0,2,16,19,0,0,2,3,9,63,13,27,442,439
40,2012,29,Wis.,0,0,2,2,9,0,0,1,3,3,5,75,230,"3,370",242
41,2012,29,W.N. CENTRAL,1,1,4,22,39,0,0,2,6,22,31,40,130,"1,643",774
42,2012,29,Iowa,0,0,1,2,8,0,0,2,0,4,1,7,90,813,126
43,2012,29,Kans.,0,0,1,3,2,0,0,1,3,4,0,5,20,218,63
44,2012,29,Minn.,1,0,2,4,11,0,0,1,0,1,0,0,23,0,359
45,2012,29,Mo.,0,0,3,11,9,0,0,2,2,6,14,14,32,434,152
46,2012,29,Nebr.,0,0,1,2,7,0,0,1,1,3,4,1,8,69,36
47,2012,29,N. Dak.,0,0,0,0,0,0,0,0,0,4,12,1,17,104,29
48,2012,29,S. Dak.,0,0,1,0,2,0,0,0,0,0,0,0,7,5,9
49,2012,29,S. ATLANTIC,1,2,6,55,84,0,0,4,10,14,38,35,79,"1,173",758
50,2012,29,Del.,0,0,1,1,1,0,0,0,0,0,0,0,2,19,21
51,2012,29,D.C.,0,0,0,0,1,0,0,1,0,0,0,0,2,9,3
52,2012,29,Fla.,1,1,3,33,35,0,0,2,3,2,15,8,20,308,167
53,2012,29,Ga.,0,0,2,6,9,0,0,1,0,4,0,3,7,62,111
54,2012,29,Md.,0,0,2,3,9,0,0,1,0,1,4,3,12,119,54
55,2012,29,N.C.,0,0,1,3,11,0,0,2,1,4,7,4,53,222,51
56,2012,29,S.C.,0,0,1,2,7,0,0,1,0,0,2,3,12,90,85
57,2012,29,Va.,0,0,2,2,9,0,0,4,5,3,10,8,25,288,221
58,2012,29,W. Va.,0,0,3,5,2,0,0,1,1,0,0,1,24,56,45
59,2012,29,E.S. CENTRAL,0,0,3,7,22,0,0,1,2,3,10,13,38,428,245
60,2012,29,Ala.,0,0,1,3,9,0,0,1,0,1,0,3,8,91,84
61,2012,29,Ky.,0,0,2,1,4,0,0,0,0,0,5,5,25,200,80
62,2012,29,Miss.,0,0,1,0,2,0,0,1,2,2,0,1,4,37,18
63,2012,29,Tenn.,0,0,1,3,7,0,0,1,0,0,5,3,8,100,63
64,2012,29,W.S. CENTRAL,0,1,5,35,38,0,0,4,10,49,35,23,161,931,541
65,2012,29,Ark.,0,0,2,4,7,0,0,2,1,1,0,1,11,40,42
66,2012,29,La.,0,0,1,2,9,0,0,0,0,0,0,0,2,18,22
67,2012,29,Okla.,0,0,2,4,7,0,0,2,0,2,6,0,16,34,27
68,2012,29,Tex.,0,1,3,25,15,0,0,4,9,46,29,20,134,839,450
69,2012,29,MOUNTAIN,0,1,3,23,35,0,0,2,11,6,21,65,152,"2,363","1,349"
70,2012,29,Ariz.,0,0,2,1,8,0,0,2,3,0,0,17,34,579,501
71,2012,29,Colo.,0,0,2,5,7,0,0,2,3,5,0,11,43,442,258
72,2012,29,Idaho,0,0,1,4,4,0,0,2,0,0,7,3,13,115,77
73,2012,29,Mont.,0,0,1,6,3,0,0,1,1,0,11,3,48,357,66
74,2012,29,Nev.,0,0,1,2,3,0,0,0,0,0,3,1,5,40,16
75,2012,29,N. Mex.,0,0,1,2,1,0,0,0,0,1,0,9,26,298,73
76,2012,29,Utah,0,0,1,1,9,0,0,1,3,0,0,14,33,499,351
77,2012,29,Wyo.,0,0,1,2,0,0,0,1,1,0,0,0,5,33,7
78,2012,29,PACIFIC,0,2,10,84,127,0,1,11,15,11,108,66,311,"3,877","2,166"
79,2012,29,Alaska,0,0,0,0,2,0,0,1,1,1,0,1,6,43,17
80,2012,29,Calif.,0,1,7,58,83,0,0,11,13,5,0,15,53,286,"1,745"
81,2012,29,Hawaii,0,0,1,2,4,0,0,1,0,2,0,1,4,44,33
82,2012,29,Oreg.,0,0,4,19,23,0,0,1,0,3,1,8,50,551,168
83,2012,29,Wash.,0,0,3,5,15,0,0,1,1,0,107,32,256,"2,953",203
84,2012,29,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,29,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,29,Guam,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6
87,2012,29,P.R.,0,0,0,0,0,0,0,1,3,3,0,0,1,0,6
88,2012,29,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,30,UNITED STATES,2,11,30,332,489,0,5,20,102,177,455,517,"1,081","20,469","8,846"
23,2012,30,NEW ENGLAND,0,0,3,7,23,0,0,2,3,6,9,28,60,910,298
24,2012,30,Conn.,0,0,1,1,3,0,0,0,0,0,0,2,7,83,32
25,2012,30,Maine,0,0,1,1,3,0,0,2,0,0,5,5,33,299,78
26,2012,30,Mass.,0,0,2,4,11,0,0,1,2,3,0,8,19,262,122
27,2012,30,N.H.,0,0,0,0,1,0,0,1,1,0,1,3,15,74,41
28,2012,30,R.I.,0,0,1,0,0,0,0,2,0,2,0,0,10,20,14
29,2012,30,Vt.,0,0,1,1,5,0,0,0,0,1,3,5,18,172,11
30,2012,30,MID. ATLANTIC,0,2,4,52,51,0,0,7,14,21,131,88,199,"3,188",809
31,2012,30,N.J.,0,0,2,10,5,0,0,1,0,8,0,10,28,345,108
32,2012,30,N.Y. (Upstate),0,0,2,15,16,0,0,3,2,4,91,36,140,"1,578",250
33,2012,30,N.Y. City,0,0,2,14,16,0,0,6,11,8,0,8,42,223,31
34,2012,30,Pa.,0,0,2,13,14,0,0,1,1,1,40,23,58,"1,042",420
35,2012,30,E.N. CENTRAL,0,2,6,43,64,0,1,13,29,43,35,154,317,"5,446","1,743"
36,2012,30,Ill.,0,0,3,12,19,0,1,11,14,27,0,41,123,"1,048",457
37,2012,30,Ind.,0,0,2,3,13,0,0,2,4,0,0,6,22,129,138
38,2012,30,Mich.,0,0,2,10,4,0,0,2,5,4,6,10,33,289,442
39,2012,30,Ohio,0,0,2,16,19,0,0,2,3,9,19,14,27,461,452
40,2012,30,Wis.,0,0,2,2,9,0,0,1,3,3,10,81,234,"3,519",254
41,2012,30,W.N. CENTRAL,1,1,4,23,40,0,0,2,6,23,23,40,132,"1,718",800
42,2012,30,Iowa,0,0,1,2,8,0,0,2,0,4,0,7,91,856,131
43,2012,30,Kans.,0,0,1,3,2,0,0,1,3,4,0,5,20,218,64
44,2012,30,Minn.,0,0,2,4,11,0,0,1,0,1,0,0,23,0,372
45,2012,30,Mo.,0,0,3,11,10,0,0,2,2,7,17,14,32,459,156
46,2012,30,Nebr.,0,0,1,2,7,0,0,1,1,3,3,1,8,73,37
47,2012,30,N. Dak.,1,0,0,1,0,0,0,0,0,4,3,1,17,107,30
48,2012,30,S. Dak.,0,0,1,0,2,0,0,0,0,0,0,0,7,5,10
49,2012,30,S. ATLANTIC,1,2,6,57,88,0,0,4,12,14,40,35,79,"1,249",787
50,2012,30,Del.,0,0,1,1,1,0,0,0,0,0,0,0,2,20,21
51,2012,30,D.C.,0,0,1,1,1,0,0,2,2,0,0,0,2,9,3
52,2012,30,Fla.,1,1,3,34,36,0,0,2,3,2,26,8,20,334,179
53,2012,30,Ga.,0,0,2,6,9,0,0,1,0,4,0,3,7,62,115
54,2012,30,Md.,0,0,2,3,9,0,0,1,0,1,3,4,13,125,56
55,2012,30,N.C.,0,0,1,3,11,0,0,2,1,4,5,6,53,253,54
56,2012,30,S.C.,0,0,1,2,7,0,0,1,0,0,0,3,12,90,87
57,2012,30,Va.,0,0,2,2,9,0,0,4,5,3,5,8,25,299,227
58,2012,30,W. Va.,0,0,3,5,5,0,0,1,1,0,1,1,24,57,45
59,2012,30,E.S. CENTRAL,0,0,3,7,22,0,0,1,2,3,5,13,38,467,259
60,2012,30,Ala.,0,0,1,3,9,0,0,1,0,1,2,3,8,101,89
61,2012,30,Ky.,0,0,2,1,4,0,0,0,0,0,2,5,25,220,82
62,2012,30,Miss.,0,0,1,0,2,0,0,1,2,2,0,1,4,43,21
63,2012,30,Tenn.,0,0,1,3,7,0,0,1,0,0,1,3,8,103,67
64,2012,30,W.S. CENTRAL,0,1,5,35,39,0,0,4,10,49,7,23,161,958,561
65,2012,30,Ark.,0,0,2,4,7,0,0,2,1,1,0,1,11,44,44
66,2012,30,La.,0,0,1,2,10,0,0,0,0,0,0,0,2,19,23
67,2012,30,Okla.,0,0,2,4,7,0,0,2,0,2,0,0,16,34,27
68,2012,30,Tex.,0,1,3,25,15,0,0,4,9,46,7,21,134,861,467
69,2012,30,MOUNTAIN,0,1,3,24,35,0,0,2,11,6,14,66,153,"2,460","1,380"
70,2012,30,Ariz.,0,0,2,1,8,0,0,2,3,0,2,18,35,630,514
71,2012,30,Colo.,0,0,2,5,7,0,0,2,3,5,0,11,43,468,261
72,2012,30,Idaho,0,0,1,4,4,0,0,2,0,0,1,3,13,117,80
73,2012,30,Mont.,0,0,1,6,3,0,0,1,1,0,7,3,48,364,66
74,2012,30,Nev.,0,0,1,2,3,0,0,0,0,0,4,1,5,44,17
75,2012,30,N. Mex.,0,0,1,2,1,0,0,0,0,1,0,9,26,305,75
76,2012,30,Utah,0,0,1,2,9,0,0,1,3,0,0,14,33,499,360
77,2012,30,Wyo.,0,0,1,2,0,0,0,1,1,0,0,0,5,33,7
78,2012,30,PACIFIC,0,2,10,84,127,0,1,11,15,12,191,71,311,"4,073","2,209"
79,2012,30,Alaska,0,0,0,0,2,0,0,1,1,1,5,1,6,54,17
80,2012,30,Calif.,0,1,7,58,83,0,0,11,13,5,0,14,53,286,"1,778"
81,2012,30,Hawaii,0,0,1,2,4,0,0,1,0,2,0,1,4,44,36
82,2012,30,Oreg.,0,0,4,19,23,0,0,1,0,4,1,8,51,570,172
83,2012,30,Wash.,0,0,3,5,15,0,0,1,1,0,185,33,255,"3,119",206
84,2012,30,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,30,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,30,Guam,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6
87,2012,30,P.R.,0,0,0,0,0,0,0,1,3,3,0,0,1,0,6
88,2012,30,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,31,UNITED STATES,1,11,30,340,506,2,5,20,106,182,394,531,"1,094","21,401","9,181"
23,2012,31,NEW ENGLAND,0,0,3,7,23,0,0,2,3,7,19,29,60,989,313
24,2012,31,Conn.,0,0,1,1,3,0,0,0,0,0,0,2,7,93,32
25,2012,31,Maine,0,0,1,1,3,0,0,2,0,0,3,5,33,320,79
26,2012,31,Mass.,0,0,2,4,11,0,0,1,2,4,0,8,19,262,130
27,2012,31,N.H.,0,0,0,0,1,0,0,1,1,0,3,3,15,92,46
28,2012,31,R.I.,0,0,1,0,0,0,0,2,0,2,8,1,10,32,14
29,2012,31,Vt.,0,0,1,1,5,0,0,0,0,1,5,5,18,190,12
30,2012,31,MID. ATLANTIC,0,2,4,52,53,1,0,7,15,23,101,92,199,"3,357",863
31,2012,31,N.J.,0,0,2,10,5,0,0,1,0,9,0,11,28,385,112
32,2012,31,N.Y. (Upstate),0,0,2,15,17,1,0,3,3,4,70,37,140,"1,642",272
33,2012,31,N.Y. City,0,0,2,14,17,0,0,6,11,9,0,8,42,243,46
34,2012,31,Pa.,0,0,2,13,14,0,0,1,1,1,31,24,58,"1,087",433
35,2012,31,E.N. CENTRAL,1,2,6,45,68,0,1,13,29,43,44,155,317,"5,523","1,815"
36,2012,31,Ill.,0,0,3,13,21,0,1,11,14,27,0,41,123,"1,048",473
37,2012,31,Ind.,0,0,2,3,13,0,0,2,4,0,0,6,22,136,142
38,2012,31,Mich.,1,0,2,11,4,0,0,2,5,4,9,11,33,324,453
39,2012,31,Ohio,0,0,2,16,20,0,0,2,3,9,35,15,27,496,469
40,2012,31,Wis.,0,0,2,2,10,0,0,1,3,3,0,81,234,"3,519",278
41,2012,31,W.N. CENTRAL,0,1,4,24,41,0,0,2,6,24,38,42,135,"1,876",835
42,2012,31,Iowa,0,0,1,2,8,0,0,2,0,4,0,8,91,901,138
43,2012,31,Kans.,0,0,1,4,2,0,0,1,3,4,0,5,23,263,67
44,2012,31,Minn.,0,0,2,4,11,0,0,1,0,1,0,0,23,0,387
45,2012,31,Mo.,0,0,3,11,11,0,0,2,2,7,29,15,32,502,164
46,2012,31,Nebr.,0,0,1,2,7,0,0,1,1,4,9,1,9,85,37
47,2012,31,N. Dak.,0,0,1,1,0,0,0,0,0,4,0,1,17,107,30
48,2012,31,S. Dak.,0,0,1,0,2,0,0,0,0,0,0,1,7,18,12
49,2012,31,S. ATLANTIC,0,2,6,58,92,1,1,4,14,14,35,36,79,"1,323",817
50,2012,31,Del.,0,0,1,1,1,0,0,0,0,0,0,0,2,20,21
51,2012,31,D.C.,0,0,1,1,1,0,0,2,2,0,1,0,2,10,3
52,2012,31,Fla.,0,1,3,34,36,0,0,2,3,2,10,8,25,343,185
53,2012,31,Ga.,0,0,2,6,10,0,0,1,0,4,0,2,7,62,121
54,2012,31,Md.,0,0,2,3,9,0,0,1,0,1,7,4,13,141,56
55,2012,31,N.C.,0,0,1,3,12,0,0,2,1,4,1,6,53,266,55
56,2012,31,S.C.,0,0,1,3,8,0,0,1,1,0,10,3,12,109,89
57,2012,31,Va.,0,0,2,2,10,0,0,4,5,3,6,8,25,315,235
58,2012,31,W. Va.,0,0,3,5,5,1,0,1,2,0,0,1,24,57,52
59,2012,31,E.S. CENTRAL,0,0,3,7,22,0,0,1,3,3,8,13,41,550,267
60,2012,31,Ala.,0,0,1,3,9,0,0,1,1,1,1,3,8,109,90
61,2012,31,Ky.,0,0,2,1,4,0,0,0,0,0,0,5,28,281,84
62,2012,31,Miss.,0,0,1,0,2,0,0,1,2,2,0,1,4,49,23
63,2012,31,Tenn.,0,0,1,3,7,0,0,1,0,0,7,3,8,111,70
64,2012,31,W.S. CENTRAL,0,1,5,36,41,0,0,4,10,50,36,24,161,"1,032",571
65,2012,31,Ark.,0,0,2,4,7,0,0,2,1,1,0,1,11,45,44
66,2012,31,La.,0,0,1,3,10,0,0,0,0,0,0,0,2,23,23
67,2012,31,Okla.,0,0,2,4,7,0,0,2,0,2,7,0,16,41,27
68,2012,31,Tex.,0,1,3,25,17,0,0,4,9,47,29,21,134,923,477
69,2012,31,MOUNTAIN,0,1,3,24,36,0,0,2,11,6,19,66,154,"2,516","1,425"
70,2012,31,Ariz.,0,0,2,1,9,0,0,2,3,0,0,18,35,630,530
71,2012,31,Colo.,0,0,2,5,7,0,0,2,3,5,0,11,43,468,263
72,2012,31,Idaho,0,0,1,4,4,0,0,2,0,0,3,3,13,121,85
73,2012,31,Mont.,0,0,1,6,3,0,0,1,1,0,14,3,48,386,67
74,2012,31,Nev.,0,0,1,2,3,0,0,0,0,0,2,1,5,46,18
75,2012,31,N. Mex.,0,0,1,2,1,0,0,0,0,1,0,9,26,323,82
76,2012,31,Utah,0,0,1,2,9,0,0,1,3,0,0,14,33,509,373
77,2012,31,Wyo.,0,0,1,2,0,0,0,1,1,0,0,0,5,33,7
78,2012,31,PACIFIC,0,2,10,87,130,0,1,11,15,12,94,75,311,"4,235","2,275"
79,2012,31,Alaska,0,0,0,0,2,0,0,1,1,1,0,1,6,54,17
80,2012,31,Calif.,0,1,7,61,86,0,0,11,13,5,0,15,53,334,"1,816"
81,2012,31,Hawaii,0,0,1,2,4,0,0,1,0,2,0,1,4,47,36
82,2012,31,Oreg.,0,0,4,19,23,0,0,0,0,4,4,8,51,598,184
83,2012,31,Wash.,0,0,3,5,15,0,0,1,1,0,90,40,255,"3,202",222
84,2012,31,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2012,31,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2012,31,Guam,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6
87,2012,31,P.R.,0,0,0,0,0,0,0,1,3,3,0,0,1,0,6
88,2012,31,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2012,32,UNITED STATES,1,11,30,344,518,0,5,20,110,190,437,535,"1,106","22,740","9,558"
23,2012,32,NEW ENGLAND,0,0,3,7,23,0,0,2,3,7,7,29,63,"1,032",325
24,2012,32,Conn.,0,0,1,1,3,0,0,0,0,0,0,2,8,101,32
25,2012,32,Maine,0,0,1,1,3,0,0,2,0,0,5,5,33,344,81
26,2012,32,Mass.,0,0,2,4,11,0,0,1,2,4,0,7,19,262,136
27,2012,32,N.H.,0,0,0,0,1,0,0,1,1,0,0,4,15,97,48
28,2012,32,R.I.,0,0,1,0,0,0,0,2,0,2,0,1,10,32,16
29,2012,32,Vt.,0,0,1,1,5,0,0,0,0,1,2,5,18,196,12
30,2012,32,MID. ATLANTIC,0,2,4,52,55,0,0,7,17,24,128,93,199,"3,541",947
31,2012,32,N.J.,0,0,2,10,5,0,0,1,0,9,0,11,28,389,120
32,2012,32,N.Y. (Upstate),0,0,2,15,18,0,0,3,3,5,100,39,140,"1,733",332
33,2012,32,N.Y. City,0,0,2,14,18,0,0,6,12,9,0,8,42,251,48
34,2012,32,Pa.,0,0,2,13,14,0,0,1,2,1,28,25,60,"1,168",447
35,2012,32,E.N. CENTRAL,0,2,6,45,70,0,1,13,30,45,44,159,323,"5,923","1,880"
36,2012,32,Ill.,0,0,3,13,21,0,1,11,14,29,0,41,123,"1,048",493
37,2012,32,Ind.,0,0,2,3,14,0,0,2,4,0,0,6,22,149,147
38,2012,32,Mich.,0,0,2,11,5,0,0,2,5,4,9,10,33,365,466
39,2012,32,Ohio,0,0,2,16,20,0,0,2,3,9,28,15,35,524,480
40,2012,32,Wis.,0,0,2,2,10,0,0,1,4,3,7,86,234,"3,837",294
41,2012,32,W.N. CENTRAL,0,1,4,24,42,0,0,2,6,24,21,44,135,"1,982",871
42,2012,32,Iowa,0,0,1,2,8,0,0,2,0,4,0,9,91,956,141
43,2012,32,Kans.,0,0,1,4,2,0,0,1,3,4,0,5,23,268,69
44,2012,32,Minn.,0,0,2,4,11,0,0,1,0,1,0,0,23,0,398
45,2012,32,Mo.,0,0,3,11,11,0,0,2,2,7,14,15,40,532,179
46,2012,32,Nebr.,0,0,1,2,8,0,0,1,1,4,7,1,11,101,37
