,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2010","Meningococcal diseases, invasive �, All groups cummulative for 2009",Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2010,Pertussis cummulative for 2009,"Rabies, animal current week","Rabies, animal previous 52 weeks median ","Rabies, animal previous 52 weeks maximum ","Rabies, animal cummulative for 2010","Rabies, animal cummulative for 2009"
29,2010,19,Vt.,0,0,1,3,1,0,0,1,3,6,1,1,5,18,26
30,2010,19,MID. ATLANTIC,0,2,4,30,48,10,20,42,225,421,9,10,23,220,211
31,2010,19,N.J.,0,0,2,8,6,0,4,10,28,96,0,0,0,0,0
32,2010,19,N.Y. (Upstate),0,0,3,6,9,7,5,27,92,65,9,9,22,160,109
33,2010,19,N.Y. City,0,0,2,7,10,0,0,11,3,35,0,0,11,60,2
34,2010,19,Pa.,0,1,2,9,23,3,9,22,102,225,0,0,0,0,100
35,2010,19,E.N. CENTRAL,1,3,7,45,78,55,54,105,809,964,3,2,19,17,28
36,2010,19,Ill.,0,0,4,7,19,0,9,29,104,247,0,1,9,5,13
37,2010,19,Ind.,0,0,3,11,17,0,6,16,60,116,0,0,7,0,4
38,2010,19,Mich.,0,0,5,7,11,9,16,41,255,204,2,1,6,7,11
39,2010,19,Ohio,1,1,2,17,19,46,19,49,385,346,1,0,5,5,0
40,2010,19,Wis.,0,0,1,3,12,0,2,12,5,51,N,0,0,N,N
41,2010,19,W.N. CENTRAL,1,1,6,19,33,7,26,626,241,866,3,6,14,74,119
42,2010,19,Iowa,0,0,2,3,3,0,4,12,62,70,0,0,4,0,9
43,2010,19,Kans.,0,0,2,1,6,0,3,12,40,83,0,1,4,22,37
44,2010,19,Minn.,0,0,2,2,8,6,0,601,6,168,1,0,9,13,18
45,2010,19,Mo.,0,0,3,8,10,0,12,35,102,452,1,1,5,15,13
46,2010,19,Nebr.,1,0,2,5,3,1,2,5,28,81,1,1,6,21,34
47,2010,19,N. Dak.,0,0,1,0,0,0,0,12,0,2,0,0,7,3,4
48,2010,19,S. Dak.,0,0,2,0,3,0,1,6,3,10,0,0,1,0,4
49,2010,19,S. ATLANTIC,3,2,7,63,87,9,22,63,311,508,2,25,43,350,687
50,2010,19,Del.,0,0,1,1,2,0,0,2,0,5,0,0,0,0,0
51,2010,19,D.C.,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0
52,2010,19,Fla.,2,1,5,34,28,6,6,29,78,164,0,0,30,51,161
53,2010,19,Ga.,1,0,2,6,14,0,4,8,64,101,0,5,16,0,164
54,2010,19,Md.,0,0,1,2,3,0,3,8,41,46,0,8,15,130,131
55,2010,19,N.C.,0,0,2,5,23,0,1,9,0,76,N,0,4,N,N
56,2010,19,S.C.,0,0,1,4,5,1,4,18,77,55,0,0,0,0,0
57,2010,19,Va.,0,0,2,10,8,2,4,15,42,53,0,10,26,141,195
58,2010,19,W. Va.,0,0,2,1,4,0,0,6,7,5,2,2,6,28,36
59,2010,19,E.S. CENTRAL,1,0,4,15,19,0,16,31,255,281,2,1,7,42,58
60,2010,19,Ala.,0,0,2,3,4,0,5,19,66,83,2,0,4,13,0
61,2010,19,Ky.,0,0,2,5,3,0,4,15,93,90,0,0,2,0,22
62,2010,19,Miss.,0,0,2,2,4,0,2,12,18,49,0,0,2,0,2
63,2010,19,Tenn.,1,0,2,5,8,0,4,10,78,59,0,0,6,29,34
64,2010,19,W.S. CENTRAL,1,1,9,35,35,11,70,754,932,744,0,0,17,10,15
65,2010,19,Ark.,0,0,2,3,5,0,5,30,30,97,0,0,10,6,11
66,2010,19,La.,0,0,3,7,9,0,1,10,8,65,0,0,0,0,0
67,2010,19,Okla.,0,0,7,12,2,0,0,41,5,9,0,0,15,4,4
68,2010,19,Tex.,1,1,7,13,19,11,62,681,889,573,0,0,0,0,0
69,2010,19,MOUNTAIN,0,1,4,24,35,8,17,41,267,392,0,2,8,15,39
70,2010,19,Ariz.,0,0,2,7,7,0,6,12,108,71,N,0,5,N,N
71,2010,19,Colo.,0,0,3,6,11,4,3,13,42,101,0,0,0,0,0
72,2010,19,Idaho,0,0,1,3,3,2,1,19,54,37,0,0,2,1,0
73,2010,19,Mont.,0,0,2,1,3,1,1,6,6,10,0,0,4,0,11
74,2010,19,Nev.,0,0,1,4,3,1,0,6,2,6,0,0,1,0,0
75,2010,19,N. Mex.,0,0,1,2,3,0,1,6,27,30,0,0,3,4,14
76,2010,19,Utah,0,0,1,1,1,0,2,6,27,123,0,0,2,0,1
77,2010,19,Wyo.,0,0,1,0,4,0,0,3,1,14,0,0,3,10,13
78,2010,19,PACIFIC,6,3,16,68,88,16,26,186,187,338,1,4,12,52,80
79,2010,19,Alaska,0,0,2,0,3,0,0,4,11,26,0,0,2,11,14
80,2010,19,Calif.,2,2,13,48,54,5,12,162,27,121,1,3,11,37,66
81,2010,19,Hawaii,0,0,1,0,3,0,0,3,0,11,0,0,0,0,0
82,2010,19,Oreg.,0,0,5,12,19,4,5,12,98,81,0,0,2,4,0
83,2010,19,Wash.,4,0,7,8,9,7,5,24,51,99,0,0,0,0,0
84,2010,19,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,19,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,19,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,19,P.R.,0,0,1,0,0,0,0,0,0,1,0,1,3,19,18
88,2010,19,V.I.,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
22,2010,20,UNITED STATES,5,16,43,310,457,93,270,"1,748","3,488","5,080",25,77,147,926,"1,952"
23,2010,20,NEW ENGLAND,0,0,2,4,16,0,7,23,29,250,3,5,24,92,121
24,2010,20,Conn.,0,0,2,0,2,0,1,4,14,14,0,1,22,43,49
25,2010,20,Maine,0,0,1,1,2,0,0,10,5,35,2,1,4,24,20
26,2010,20,Mass.,0,0,1,0,9,0,4,12,0,161,0,0,0,0,0
27,2010,20,N.H.,0,0,1,0,1,0,1,6,3,26,0,0,3,3,13
28,2010,20,R.I.,0,0,1,0,1,0,0,8,4,8,0,0,5,3,13
29,2010,20,Vt.,0,0,1,3,1,0,0,1,3,6,1,1,5,19,26
30,2010,20,MID. ATLANTIC,0,2,4,30,50,4,20,42,232,441,11,10,23,231,231
31,2010,20,N.J.,0,0,2,8,6,0,3,10,29,97,0,0,0,0,0
32,2010,20,N.Y. (Upstate),0,0,3,6,11,2,5,27,94,68,11,9,22,171,129
33,2010,20,N.Y. City,0,0,2,7,10,0,0,11,3,35,0,0,11,60,2
34,2010,20,Pa.,0,0,2,9,23,2,9,22,106,241,0,0,0,0,100
35,2010,20,E.N. CENTRAL,0,2,7,44,78,34,56,105,882,"1,014",5,2,19,33,43
36,2010,20,Ill.,0,0,4,7,20,0,9,29,122,253,1,1,9,15,16
37,2010,20,Ind.,0,0,2,11,19,0,6,16,60,122,0,0,7,0,11
38,2010,20,Mich.,0,0,5,7,12,4,17,41,280,215,3,1,6,12,14
39,2010,20,Ohio,0,1,2,16,19,30,19,49,415,369,1,0,5,6,2
40,2010,20,Wis.,0,0,1,3,8,0,2,12,5,55,0,0,0,0,0
41,2010,20,W.N. CENTRAL,1,1,6,20,35,6,26,627,262,886,4,6,18,78,138
42,2010,20,Iowa,0,0,2,3,4,0,4,12,71,77,0,0,4,0,9
43,2010,20,Kans.,0,0,2,1,6,0,3,12,45,85,0,1,4,22,40
44,2010,20,Minn.,0,0,2,2,8,0,0,601,6,168,0,0,9,13,18
45,2010,20,Mo.,1,0,3,9,12,1,12,35,104,463,3,1,5,18,14
46,2010,20,Nebr.,0,0,2,5,3,5,2,5,33,82,1,1,6,22,36
47,2010,20,N. Dak.,0,0,1,0,0,0,0,12,0,2,0,0,7,3,4
48,2010,20,S. Dak.,0,0,2,0,2,0,0,6,3,9,0,0,4,0,17
49,2010,20,S. ATLANTIC,1,2,7,65,92,12,22,63,331,547,1,31,58,368,903
50,2010,20,Del.,0,0,1,1,2,0,0,2,0,6,0,0,0,0,0
51,2010,20,D.C.,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0
52,2010,20,Fla.,1,1,5,35,28,6,6,29,84,182,0,0,21,38,161
53,2010,20,Ga.,0,0,2,6,16,4,3,8,71,106,0,5,14,0,173
54,2010,20,Md.,0,0,1,2,4,2,3,8,43,46,0,7,15,130,137
55,2010,20,N.C.,0,0,2,5,24,0,1,9,0,83,0,6,17,0,187
56,2010,20,S.C.,0,0,1,5,6,0,4,18,82,55,0,0,0,0,0
57,2010,20,Va.,0,0,2,10,8,0,4,15,42,61,0,10,26,171,206
58,2010,20,W. Va.,0,0,2,1,4,0,0,6,7,5,1,2,6,29,39
59,2010,20,E.S. CENTRAL,1,0,4,17,19,4,15,31,276,312,1,1,7,46,60
60,2010,20,Ala.,0,0,2,4,4,0,5,17,66,97,0,0,4,14,0
61,2010,20,Ky.,1,0,2,6,3,2,4,15,112,92,1,0,2,3,24
62,2010,20,Miss.,0,0,2,2,4,0,2,12,18,55,0,0,2,0,2
63,2010,20,Tenn.,0,0,2,5,8,2,4,10,80,68,0,0,6,29,34
64,2010,20,W.S. CENTRAL,1,1,9,37,37,23,70,754,987,854,0,10,40,10,327
65,2010,20,Ark.,0,0,2,3,5,0,5,30,30,99,0,0,10,6,11
66,2010,20,La.,0,0,3,8,9,1,1,10,9,75,0,0,0,0,0
67,2010,20,Okla.,0,0,7,12,2,0,0,41,5,11,0,0,15,4,4
68,2010,20,Tex.,1,1,7,14,21,22,61,681,943,669,0,9,30,0,312
69,2010,20,MOUNTAIN,0,1,4,24,39,6,17,41,294,408,0,2,8,15,42
70,2010,20,Ariz.,0,0,2,7,7,1,6,12,110,73,0,0,5,0,0
71,2010,20,Colo.,0,0,3,6,11,0,3,13,42,106,0,0,0,0,0
72,2010,20,Idaho,0,0,1,3,5,5,1,19,60,39,0,0,2,1,0
73,2010,20,Mont.,0,0,2,1,5,0,1,6,7,10,0,0,4,0,13
74,2010,20,Nev.,0,0,1,4,3,0,0,6,2,6,0,0,1,0,0
75,2010,20,N. Mex.,0,0,1,2,3,0,1,6,29,30,0,0,3,4,15
76,2010,20,Utah,0,0,1,1,1,0,3,6,43,127,0,0,2,0,1
77,2010,20,Wyo.,0,0,1,0,4,0,0,3,1,17,0,0,3,10,13
78,2010,20,PACIFIC,1,3,16,69,91,4,25,186,195,368,0,4,12,53,87
79,2010,20,Alaska,0,0,2,0,3,0,0,4,11,26,0,0,2,11,16
80,2010,20,Calif.,0,2,13,48,57,0,11,162,27,137,0,3,11,38,71
81,2010,20,Hawaii,0,0,2,0,3,0,0,4,0,13,0,0,0,0,0
82,2010,20,Oreg.,0,0,5,12,19,2,5,12,104,86,0,0,2,4,0
83,2010,20,Wash.,1,0,7,9,9,2,5,24,53,106,0,0,0,0,0
84,2010,20,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,20,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,20,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,20,P.R.,0,0,1,0,0,0,0,0,0,1,0,1,3,19,20
88,2010,20,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,21,UNITED STATES,8,16,43,322,477,157,266,"1,752","3,770","5,321",53,73,147,"1,002","2,074"
23,2010,21,NEW ENGLAND,0,0,2,4,16,2,7,23,32,261,7,5,24,100,125
24,2010,21,Conn.,0,0,2,0,2,0,1,4,14,14,7,1,22,50,49
25,2010,21,Maine,0,0,1,1,2,2,0,10,7,37,0,1,4,25,20
26,2010,21,Mass.,0,0,1,0,9,0,4,12,0,167,0,0,0,0,0
27,2010,21,N.H.,0,0,1,0,1,0,1,6,3,29,0,0,3,3,14
28,2010,21,R.I.,0,0,1,0,1,0,0,8,5,8,0,0,5,3,15
29,2010,21,Vt.,0,0,1,3,1,0,0,1,3,6,0,1,5,19,27
30,2010,21,MID. ATLANTIC,1,2,4,32,52,18,20,42,259,466,14,10,23,245,238
31,2010,21,N.J.,0,0,2,8,6,0,4,10,32,103,0,0,0,0,0
32,2010,21,N.Y. (Upstate),1,0,3,7,11,8,5,27,103,69,14,9,22,185,136
33,2010,21,N.Y. City,0,0,2,7,10,0,0,11,3,42,0,0,11,60,2
34,2010,21,Pa.,0,1,2,10,25,10,8,22,121,252,0,0,0,0,100
35,2010,21,E.N. CENTRAL,1,3,7,45,87,55,56,105,978,"1,057",1,2,19,35,49
36,2010,21,Ill.,0,0,4,7,21,0,9,29,122,264,0,1,9,15,17
37,2010,21,Ind.,0,0,2,11,21,0,6,16,79,127,0,0,5,0,11
38,2010,21,Mich.,0,0,5,7,12,13,18,41,316,224,1,1,6,14,16
39,2010,21,Ohio,1,1,2,17,20,42,19,49,456,382,0,0,5,6,5
40,2010,21,Wis.,0,0,2,3,13,0,1,12,5,60,0,0,0,0,0
41,2010,21,W.N. CENTRAL,1,1,6,23,36,11,27,627,311,916,3,6,18,81,152
42,2010,21,Iowa,0,0,3,4,4,0,4,17,102,87,0,0,4,0,13
43,2010,21,Kans.,0,0,2,1,6,0,3,12,45,89,0,1,4,22,41
44,2010,21,Minn.,0,0,2,2,8,0,0,601,6,173,0,0,9,13,18
45,2010,21,Mo.,1,0,3,11,13,7,12,35,118,473,2,1,5,20,15
46,2010,21,Nebr.,0,0,2,5,3,4,2,5,37,83,1,1,6,23,42
47,2010,21,N. Dak.,0,0,1,0,0,0,0,12,0,2,0,0,7,3,4
48,2010,21,S. Dak.,0,0,2,0,2,0,0,6,3,9,0,0,4,0,19
49,2010,21,S. ATLANTIC,1,2,7,66,95,32,22,63,381,580,26,31,58,413,943
50,2010,21,Del.,0,0,1,1,2,0,0,2,0,6,0,0,0,0,0
51,2010,21,D.C.,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0
52,2010,21,Fla.,0,1,5,35,29,28,6,29,112,196,0,0,21,43,161
53,2010,21,Ga.,0,0,1,6,17,0,3,8,71,113,0,5,14,0,180
54,2010,21,Md.,1,0,1,3,4,0,3,8,43,50,0,7,15,137,146
55,2010,21,N.C.,0,0,2,5,24,0,1,9,0,87,0,5,17,0,198
56,2010,21,S.C.,0,0,1,5,6,2,4,18,98,58,0,0,0,0,0
57,2010,21,Va.,0,0,2,10,9,2,4,15,48,62,22,10,26,200,216
58,2010,21,W. Va.,0,0,2,1,4,0,0,6,7,5,4,2,6,33,42
59,2010,21,E.S. CENTRAL,1,0,4,18,17,1,15,31,285,299,0,2,7,48,73
60,2010,21,Ala.,0,0,2,4,4,0,4,17,66,107,0,0,4,16,0
61,2010,21,Ky.,0,0,2,7,3,0,4,15,113,93,0,0,2,3,24
62,2010,21,Miss.,0,0,1,2,2,0,1,6,19,29,0,0,1,0,1
63,2010,21,Tenn.,1,0,2,5,8,1,4,10,87,70,0,1,6,29,48
64,2010,21,W.S. CENTRAL,0,1,9,37,39,28,69,754,"1,025",930,1,9,40,11,355
65,2010,21,Ark.,0,0,2,3,5,0,5,30,30,102,0,0,10,6,16
66,2010,21,La.,0,0,3,8,10,0,1,7,9,76,0,0,0,0,0
67,2010,21,Okla.,0,0,7,12,2,0,0,41,5,12,1,0,15,5,4
68,2010,21,Tex.,0,1,7,14,22,28,61,681,981,740,0,8,30,0,335
69,2010,21,MOUNTAIN,1,1,4,25,39,5,17,41,304,425,0,1,8,15,44
70,2010,21,Ariz.,0,0,2,7,7,0,6,12,110,81,0,0,5,0,0
71,2010,21,Colo.,0,0,3,6,11,0,3,13,42,111,0,0,0,0,0
72,2010,21,Idaho,1,0,1,4,5,5,1,19,65,41,0,0,2,1,0
73,2010,21,Mont.,0,0,1,1,5,0,1,6,7,10,0,0,4,0,13
74,2010,21,Nev.,0,0,1,4,3,0,0,6,2,6,0,0,1,0,0
75,2010,21,N. Mex.,0,0,1,2,3,0,1,6,29,30,0,0,3,4,15
76,2010,21,Utah,0,0,1,1,1,0,3,7,47,129,0,0,2,0,1
77,2010,21,Wyo.,0,0,1,0,4,0,0,2,2,17,0,0,3,10,15
78,2010,21,PACIFIC,2,3,16,72,96,5,22,186,195,387,1,4,12,54,95
79,2010,21,Alaska,0,0,2,1,3,0,0,4,11,26,0,0,2,11,16
80,2010,21,Calif.,1,2,13,49,62,0,11,162,27,148,1,3,11,39,79
81,2010,21,Hawaii,0,0,2,0,3,0,0,4,0,14,0,0,0,0,0
82,2010,21,Oreg.,1,0,5,13,19,2,4,12,101,89,0,0,2,4,0
83,2010,21,Wash.,0,0,7,9,9,3,5,24,56,110,0,0,0,0,0
84,2010,21,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,21,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,21,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,21,P.R.,0,0,1,0,0,0,0,0,0,1,0,1,3,20,20
88,2010,21,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,22,UNITED STATES,5,16,43,333,493,97,268,"1,751","4,198","5,667",43,68,147,"1,052","2,194"
23,2010,22,NEW ENGLAND,0,0,2,4,16,0,7,23,33,284,2,5,24,102,138
24,2010,22,Conn.,0,0,2,0,2,0,1,4,14,14,2,1,22,52,59
25,2010,22,Maine,0,0,1,1,2,0,0,10,7,47,0,1,4,25,21
26,2010,22,Mass.,0,0,1,0,9,0,4,12,0,174,0,0,0,0,0
27,2010,22,N.H.,0,0,1,0,1,0,1,6,4,35,0,0,3,3,14
28,2010,22,R.I.,0,0,1,0,1,0,0,8,5,8,0,0,5,3,17
29,2010,22,Vt.,0,0,1,3,1,0,0,1,3,6,0,1,5,19,27
30,2010,22,MID. ATLANTIC,0,1,4,32,56,16,20,42,282,489,14,10,25,263,252
31,2010,22,N.J.,0,0,2,8,7,0,3,10,34,109,0,0,0,0,0
32,2010,22,N.Y. (Upstate),0,0,3,7,11,7,6,27,109,72,14,9,22,199,150
33,2010,22,N.Y. City,0,0,2,7,12,5,0,11,13,42,0,0,11,64,2
34,2010,22,Pa.,0,0,2,10,26,4,8,22,126,266,0,0,0,0,100
35,2010,22,E.N. CENTRAL,0,2,7,46,90,18,57,105,"1,043","1,132",2,2,19,39,58
36,2010,22,Ill.,0,0,4,7,21,0,10,29,164,282,0,1,9,16,18
37,2010,22,Ind.,0,0,2,11,23,0,6,16,79,135,0,0,5,0,13
38,2010,22,Mich.,0,0,5,8,12,1,18,41,323,235,0,1,6,15,18
39,2010,22,Ohio,0,1,2,17,21,17,20,49,472,412,2,0,5,8,9
40,2010,22,Wis.,0,0,2,3,13,0,1,12,5,68,0,0,0,0,0
41,2010,22,W.N. CENTRAL,1,1,6,25,37,0,26,627,340,948,6,6,18,87,162
42,2010,22,Iowa,0,0,3,5,5,0,5,17,112,96,0,0,4,0,13
43,2010,22,Kans.,0,0,2,2,6,0,3,12,50,100,0,1,4,22,44
44,2010,22,Minn.,0,0,2,2,8,0,0,601,6,174,1,0,9,14,20
45,2010,22,Mo.,1,0,3,12,13,0,12,35,120,482,4,1,5,24,16
46,2010,22,Nebr.,0,0,2,4,3,0,2,6,38,85,1,1,6,24,45
47,2010,22,N. Dak.,0,0,1,0,0,0,0,12,0,2,0,0,7,3,4
48,2010,22,S. Dak.,0,0,2,0,2,0,1,6,14,9,0,0,4,0,20
49,2010,22,S. ATLANTIC,2,2,7,69,99,20,22,63,411,604,16,30,58,425,988
50,2010,22,Del.,0,0,1,1,2,0,0,2,0,6,0,0,0,0,0
51,2010,22,D.C.,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0
52,2010,22,Fla.,1,1,5,36,30,10,6,29,122,201,0,0,21,45,161
53,2010,22,Ga.,0,0,1,6,18,1,3,8,78,116,0,5,14,0,191
54,2010,22,Md.,0,0,1,3,5,0,3,8,43,54,0,7,15,137,153
55,2010,22,N.C.,0,0,2,5,24,0,1,9,0,91,0,4,17,0,207
56,2010,22,S.C.,1,0,1,6,6,6,4,18,105,62,0,0,0,0,0
57,2010,22,Va.,0,0,2,11,10,3,4,15,54,66,16,10,26,210,229
58,2010,22,W. Va.,0,0,2,1,4,0,0,6,7,5,0,2,6,33,47
59,2010,22,E.S. CENTRAL,0,1,4,19,18,1,15,31,292,328,0,2,7,48,74
60,2010,22,Ala.,0,0,2,4,5,0,4,17,66,124,0,0,4,16,0
61,2010,22,Ky.,0,0,2,8,3,1,4,15,115,97,0,0,2,3,25
62,2010,22,Miss.,0,0,1,2,2,0,1,6,21,34,0,0,1,0,1
63,2010,22,Tenn.,0,0,2,5,8,0,4,10,90,73,0,1,6,29,48
64,2010,22,W.S. CENTRAL,0,1,9,39,40,24,69,753,"1,107","1,027",1,8,40,17,380
65,2010,22,Ark.,0,0,2,5,5,0,5,29,43,117,0,0,10,11,22
66,2010,22,La.,0,0,3,8,10,0,1,7,12,77,0,0,0,0,0
67,2010,22,Okla.,0,0,7,12,2,6,0,41,11,12,1,0,15,6,4
68,2010,22,Tex.,0,1,7,14,23,18,61,681,"1,041",821,0,7,30,0,354
69,2010,22,MOUNTAIN,1,1,4,27,39,10,17,41,338,442,0,1,8,15,46
70,2010,22,Ariz.,0,0,2,7,7,0,6,12,114,88,0,0,5,0,0
71,2010,22,Colo.,1,0,3,8,11,4,3,13,48,116,0,0,0,0,0
72,2010,22,Idaho,0,0,1,4,5,3,1,19,69,41,0,0,2,1,0
73,2010,22,Mont.,0,0,1,1,5,0,1,6,8,10,0,0,4,0,13
74,2010,22,Nev.,0,0,1,4,3,3,0,6,6,6,0,0,1,0,0
75,2010,22,N. Mex.,0,0,1,2,3,0,1,6,29,30,0,0,3,4,15
76,2010,22,Utah,0,0,1,1,1,0,3,7,62,134,0,0,2,0,2
77,2010,22,Wyo.,0,0,1,0,4,0,0,2,2,17,0,0,3,10,16
78,2010,22,PACIFIC,1,3,16,72,98,8,27,186,352,413,2,3,12,56,96
79,2010,22,Alaska,0,0,2,1,3,0,0,6,12,27,0,0,2,11,9
80,2010,22,Calif.,0,2,13,48,63,1,15,162,172,160,2,3,11,41,87
81,2010,22,Hawaii,0,0,2,0,3,0,0,4,0,16,0,0,0,0,0
82,2010,22,Oreg.,1,0,5,14,20,5,4,12,110,90,0,0,2,4,0
83,2010,22,Wash.,0,0,7,9,9,2,5,24,58,120,0,0,0,0,0
84,2010,22,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,22,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,22,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,22,P.R.,0,0,1,0,0,0,0,0,0,1,1,1,3,21,20
88,2010,22,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,23,UNITED STATES,5,16,43,353,503,109,264,"1,751","4,656","6,017",22,67,147,"1,101","2,290"
23,2010,23,NEW ENGLAND,0,0,2,5,16,0,7,21,33,304,1,5,24,103,142
24,2010,23,Conn.,0,0,2,0,2,0,1,4,14,14,1,1,22,53,59
25,2010,23,Maine,0,0,1,2,2,0,0,8,7,55,0,1,4,25,22
26,2010,23,Mass.,0,0,1,0,9,0,3,12,0,181,0,0,0,0,0
27,2010,23,N.H.,0,0,1,0,1,0,0,4,4,39,0,0,3,3,17
28,2010,23,R.I.,0,0,1,0,1,0,0,8,5,8,0,0,5,3,17
29,2010,23,Vt.,0,0,1,3,1,0,0,1,3,7,0,1,5,19,27
30,2010,23,MID. ATLANTIC,0,1,4,34,58,15,19,42,303,508,9,10,25,272,259
31,2010,23,N.J.,0,0,2,8,9,0,3,10,41,114,0,0,0,0,0
32,2010,23,N.Y. (Upstate),0,0,3,8,11,8,6,27,113,75,9,9,22,208,157
33,2010,23,N.Y. City,0,0,2,8,12,3,0,11,16,46,0,0,11,64,2
34,2010,23,Pa.,0,0,2,10,26,4,7,22,133,273,0,0,0,0,100
35,2010,23,E.N. CENTRAL,0,2,7,53,93,47,56,105,"1,127","1,212",5,2,19,45,62
36,2010,23,Ill.,0,0,4,7,22,0,10,29,164,295,0,1,9,16,19
37,2010,23,Ind.,0,0,2,11,23,0,6,16,79,139,0,0,5,0,13
38,2010,23,Mich.,0,0,5,9,12,13,18,41,353,245,1,1,6,17,19
39,2010,23,Ohio,0,1,2,17,22,34,19,49,506,461,4,0,5,12,11
40,2010,23,Wis.,0,0,2,9,14,0,2,12,25,72,0,0,0,0,0
41,2010,23,W.N. CENTRAL,2,2,6,29,39,7,25,627,366,972,5,6,18,99,171
42,2010,23,Iowa,0,0,3,6,6,0,5,17,127,100,0,0,4,7,14
43,2010,23,Kans.,1,0,2,3,6,0,3,12,53,103,0,1,4,22,46
44,2010,23,Minn.,0,0,2,2,8,0,0,601,6,178,0,0,9,14,20
45,2010,23,Mo.,1,0,3,14,13,2,12,35,124,493,4,1,5,28,17
46,2010,23,Nebr.,0,0,2,4,4,1,2,5,38,87,0,1,6,24,47
47,2010,23,N. Dak.,0,0,1,0,0,4,0,12,4,2,1,0,7,4,4
48,2010,23,S. Dak.,0,0,2,0,2,0,1,6,14,9,0,0,4,0,23
49,2010,23,S. ATLANTIC,1,2,7,71,100,15,23,63,448,664,0,29,58,438,"1,029"
50,2010,23,Del.,0,0,1,1,2,0,0,2,0,6,0,0,0,0,0
51,2010,23,D.C.,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0
52,2010,23,Fla.,1,1,5,37,30,6,6,29,128,230,0,0,21,46,161
53,2010,23,Ga.,0,0,1,6,18,0,3,8,78,121,0,5,14,0,199
54,2010,23,Md.,0,0,1,3,5,0,2,8,45,55,0,7,15,149,163
55,2010,23,N.C.,0,0,2,5,25,0,1,9,0,97,0,4,17,0,213
56,2010,23,S.C.,0,0,1,6,6,6,5,20,128,77,0,0,0,0,0
57,2010,23,Va.,0,0,2,11,10,3,4,15,59,70,0,10,26,210,243
58,2010,23,W. Va.,0,0,2,2,4,0,0,6,8,5,0,2,6,33,50
59,2010,23,E.S. CENTRAL,0,0,4,19,18,3,15,31,316,352,0,2,7,49,77
60,2010,23,Ala.,0,0,2,4,5,1,4,16,87,132,0,0,4,17,0
61,2010,23,Ky.,0,0,2,8,3,0,4,15,116,103,0,0,2,3,25
62,2010,23,Miss.,0,0,1,2,2,1,1,6,22,37,0,0,1,0,1
63,2010,23,Tenn.,0,0,2,5,8,1,4,10,91,80,0,1,6,29,51
64,2010,23,W.S. CENTRAL,0,1,9,39,41,13,68,753,"1,155","1,103",0,8,40,17,404
65,2010,23,Ark.,0,0,2,5,5,0,5,29,43,121,0,0,10,11,27
66,2010,23,La.,0,0,3,8,10,0,1,7,14,80,0,0,0,0,0
67,2010,23,Okla.,0,0,7,12,2,0,0,41,11,13,0,0,15,6,4
68,2010,23,Tex.,0,0,7,14,24,13,61,681,"1,087",889,0,6,30,0,373
69,2010,23,MOUNTAIN,0,1,4,27,40,1,18,41,400,457,0,1,8,18,47
70,2010,23,Ariz.,0,0,2,7,8,0,6,13,159,93,0,0,5,0,0
71,2010,23,Colo.,0,0,3,8,11,0,3,13,48,120,0,0,0,0,0
72,2010,23,Idaho,0,0,1,4,5,1,1,19,71,42,0,0,2,1,0
73,2010,23,Mont.,0,0,1,1,5,0,1,6,12,11,0,0,4,2,13
74,2010,23,Nev.,0,0,1,4,3,0,0,6,7,6,0,0,1,0,0
75,2010,23,N. Mex.,0,0,1,2,3,0,1,6,33,31,0,0,3,5,15
76,2010,23,Utah,0,0,1,1,1,0,3,8,68,137,0,0,2,0,2
