,model_name,weigth,date_forecast,forecast_window
1,eakf_model1,1.1748977863104738e-08,2008-10-31,5m
2,eakf_model2,4.6834045e-316,2008-10-31,5m
3,eakf_model3,0.999999988251022,2008-10-31,5m
4,sarima,0.0,2008-10-31,5m
0,arima,0.0,2008-10-31,6m
1,eakf_model1,4.612209454272047e-09,2008-10-31,6m
2,eakf_model2,1.7656995350096657e-217,2008-10-31,6m
3,eakf_model3,0.9999999953877904,2008-10-31,6m
4,sarima,0.0,2008-10-31,6m
0,arima,0.0,2008-11-30,1m
1,eakf_model1,0.9999999993806444,2008-11-30,1m
2,eakf_model2,2.205846659648771e-32,2008-11-30,1m
3,eakf_model3,6.193557305725773e-10,2008-11-30,1m
4,sarima,4.5982072656915204e-291,2008-11-30,1m
0,arima,1.565247651184537e-227,2008-11-30,2m
1,eakf_model1,0.999999999797113,2008-11-30,2m
2,eakf_model2,6.716504611367978e-24,2008-11-30,2m
3,eakf_model3,2.0288732602696777e-10,2008-11-30,2m
4,sarima,4.817215339659893e-192,2008-11-30,2m
0,arima,4.821532242040946e-236,2008-11-30,3m
1,eakf_model1,0.999999999831572,2008-11-30,3m
2,eakf_model2,2.56324889130022e-30,2008-11-30,3m
3,eakf_model3,1.6842759755492955e-10,2008-11-30,3m
4,sarima,1.2116552752115322e-210,2008-11-30,3m
0,arima,0.0,2008-11-30,4m
1,eakf_model1,0.9999999996248328,2008-11-30,4m
2,eakf_model2,6.016234177090702e-57,2008-11-30,4m
3,eakf_model3,3.7516686663390226e-10,2008-11-30,4m
4,sarima,0.0,2008-11-30,4m
0,arima,0.0,2008-11-30,5m
1,eakf_model1,0.0692109867022674,2008-11-30,5m
2,eakf_model2,1.8e-322,2008-11-30,5m
3,eakf_model3,0.9307890132977326,2008-11-30,5m
4,sarima,0.0,2008-11-30,5m
0,arima,0.0,2008-11-30,6m
1,eakf_model1,2.2719179614285344e-08,2008-11-30,6m
2,eakf_model2,1.6e-322,2008-11-30,6m
3,eakf_model3,0.9999999772808204,2008-11-30,6m
4,sarima,0.0,2008-11-30,6m
0,arima,3.824594450880649e-245,2008-12-31,1m
1,eakf_model1,0.999999999717666,2008-12-31,1m
2,eakf_model2,1.545504416911011e-16,2008-12-31,1m
3,eakf_model3,2.823337874980163e-10,2008-12-31,1m
4,sarima,1.3889527771703248e-215,2008-12-31,1m
0,arima,4.7088116628887624e-220,2008-12-31,2m
1,eakf_model1,0.9999999998337976,2008-12-31,2m
2,eakf_model2,1.7514627640489177e-22,2008-12-31,2m
3,eakf_model3,1.6620250546709948e-10,2008-12-31,2m
4,sarima,1.7106496130259738e-185,2008-12-31,2m
0,arima,2.0249756093233803e-250,2008-12-31,3m
1,eakf_model1,0.9999999998303885,2008-12-31,3m
2,eakf_model2,2.434010970256375e-28,2008-12-31,3m
3,eakf_model3,1.6961190494350732e-10,2008-12-31,3m
4,sarima,1.5066541102328066e-218,2008-12-31,3m
0,arima,0.0,2008-12-31,4m
1,eakf_model1,0.9999999996774906,2008-12-31,4m
2,eakf_model2,1.3147640569470532e-51,2008-12-31,4m
3,eakf_model3,3.225090887168702e-10,2008-12-31,4m
4,sarima,2.42937e-319,2008-12-31,4m
0,arima,0.0,2008-12-31,5m
1,eakf_model1,4.722734595776511e-08,2008-12-31,5m
2,eakf_model2,2.57e-322,2008-12-31,5m
3,eakf_model3,0.999999952772654,2008-12-31,5m
4,sarima,0.0,2008-12-31,5m
0,arima,0.0,2008-12-31,6m
1,eakf_model1,9.861039014380477e-08,2008-12-31,6m
2,eakf_model2,1.83e-322,2008-12-31,6m
3,eakf_model3,0.99999990138961,2008-12-31,6m
4,sarima,0.0,2008-12-31,6m
0,arima,1.7874313715576403e-248,2009-01-31,1m
1,eakf_model1,0.9999999997393504,2009-01-31,1m
2,eakf_model2,3.327879964185081e-15,2009-01-31,1m
3,eakf_model3,2.606462476148486e-10,2009-01-31,1m
4,sarima,3.860791010910191e-232,2009-01-31,1m
0,arima,4.62128410931038e-192,2009-01-31,2m
1,eakf_model1,0.9999999998920192,2009-01-31,2m
2,eakf_model2,6.627294934928347e-16,2009-01-31,2m
3,eakf_model3,1.0798006353974335e-10,2009-01-31,2m
4,sarima,6.920097463225603e-166,2009-01-31,2m
0,arima,1.444066714255259e-242,2009-01-31,3m
1,eakf_model1,0.9999999998585688,2009-01-31,3m
2,eakf_model2,4.8868038570533264e-26,2009-01-31,3m
3,eakf_model3,1.4143115479245878e-10,2009-01-31,3m
4,sarima,2.3727995813948044e-215,2009-01-31,3m
0,arima,0.0,2009-01-31,4m
1,eakf_model1,0.99999999970509,2009-01-31,4m
2,eakf_model2,5.995548130049827e-47,2009-01-31,4m
3,eakf_model3,2.9491021630001793e-10,2009-01-31,4m
4,sarima,1.45e-320,2009-01-31,4m
0,arima,0.0,2009-01-31,5m
1,eakf_model1,1.7451530280210686e-06,2009-01-31,5m
2,eakf_model2,2e-322,2009-01-31,5m
3,eakf_model3,0.9999982548469716,2009-01-31,5m
4,sarima,0.0,2009-01-31,5m
0,arima,0.0,2009-01-31,6m
1,eakf_model1,7.698563691048155e-09,2009-01-31,6m
2,eakf_model2,8.016875318167659e-250,2009-01-31,6m
3,eakf_model3,0.999999992301436,2009-01-31,6m
4,sarima,0.0,2009-01-31,6m
0,arima,6.229847296169978e-267,2009-02-28,1m
1,eakf_model1,0.999999999716698,2009-02-28,1m
2,eakf_model2,1.278571200987898e-20,2009-02-28,1m
3,eakf_model3,2.8330211085567857e-10,2009-02-28,1m
4,sarima,2.017670054109782e-258,2009-02-28,1m
0,arima,4.849252771609133e-211,2009-02-28,2m
1,eakf_model1,0.9999999998755889,2009-02-28,2m
2,eakf_model2,4.5730488941384975e-18,2009-02-28,2m
3,eakf_model3,1.2441114726453387e-10,2009-02-28,2m
4,sarima,4.13646605091189e-191,2009-02-28,2m
0,arima,6.16260155633538e-238,2009-02-28,3m
1,eakf_model1,0.9999999998746314,2009-02-28,3m
2,eakf_model2,1.0667629923872888e-23,2009-02-28,3m
3,eakf_model3,1.25368630859477e-10,2009-02-28,3m
4,sarima,3.6642999141424616e-216,2009-02-28,3m
0,arima,0.0,2009-02-28,4m
1,eakf_model1,0.9999999997438748,2009-02-28,4m
2,eakf_model2,7.401866545828931e-44,2009-02-28,4m
3,eakf_model3,2.5612555068064386e-10,2009-02-28,4m
4,sarima,5.487716e-318,2009-02-28,4m
0,arima,0.0,2009-02-28,5m
1,eakf_model1,0.2764131968760718,2009-02-28,5m
2,eakf_model2,3.16e-322,2009-02-28,5m
3,eakf_model3,0.7235868031239283,2009-02-28,5m
4,sarima,0.0,2009-02-28,5m
0,arima,0.0,2009-02-28,6m
1,eakf_model1,1.356670471693819e-06,2009-02-28,6m
2,eakf_model2,2.8e-322,2009-02-28,6m
3,eakf_model3,0.999998643329528,2009-02-28,6m
4,sarima,0.0,2009-02-28,6m
0,arima,8.495354887179226e-255,2009-03-31,1m
1,eakf_model1,0.9999999997012436,2009-03-31,1m
2,eakf_model2,1.1970964030139052e-24,2009-03-31,1m
3,eakf_model3,2.9875654625460637e-10,2009-03-31,1m
4,sarima,2.3860323297086207e-250,2009-03-31,1m
0,arima,1.5943668281403015e-229,2009-03-31,2m
1,eakf_model1,0.999999999836279,2009-03-31,2m
2,eakf_model2,5.101379991559118e-23,2009-03-31,2m
3,eakf_model3,1.6372101596219342e-10,2009-03-31,2m
4,sarima,4.802073718751469e-213,2009-03-31,2m
0,arima,6.807550984241272e-266,2009-03-31,3m
1,eakf_model1,0.999999999834285,2009-03-31,3m
2,eakf_model2,2.655975460948177e-28,2009-03-31,3m
3,eakf_model3,1.657149651339685e-10,2009-03-31,3m
4,sarima,2.907951866319239e-254,2009-03-31,3m
0,arima,0.0,2009-03-31,4m
1,eakf_model1,0.999999999694829,2009-03-31,4m
2,eakf_model2,1.919815309854933e-46,2009-03-31,4m
3,eakf_model3,3.0517096537805845e-10,2009-03-31,4m
4,sarima,0.0,2009-03-31,4m
0,arima,0.0,2009-03-31,5m
1,eakf_model1,0.8158891834208337,2009-03-31,5m
2,eakf_model2,3.26e-322,2009-03-31,5m
3,eakf_model3,0.1841108165791665,2009-03-31,5m
4,sarima,0.0,2009-03-31,5m
0,arima,0.0,2009-03-31,6m
1,eakf_model1,0.3393330105747938,2009-03-31,6m
2,eakf_model2,3.47343876661914e-204,2009-03-31,6m
3,eakf_model3,0.6606669894252064,2009-03-31,6m
4,sarima,0.0,2009-03-31,6m
0,arima,1.4013657580136738e-292,2009-04-30,1m
1,eakf_model1,0.9999999996260176,2009-04-30,1m
2,eakf_model2,9.994953905433533e-30,2009-04-30,1m
3,eakf_model3,3.73982670950396e-10,2009-04-30,1m
4,sarima,1.5735389604487495e-298,2009-04-30,1m
0,arima,1.7862192521623912e-240,2009-04-30,2m
1,eakf_model1,0.9999999998023792,2009-04-30,2m
2,eakf_model2,5.928012293393258e-28,2009-04-30,2m
3,eakf_model3,1.97620974832812e-10,2009-04-30,2m
4,sarima,1.2135570013994731e-229,2009-04-30,2m
0,arima,1.416282157929623e-302,2009-04-30,3m
1,eakf_model1,0.999999999764679,2009-04-30,3m
2,eakf_model2,1.28008307842533e-35,2009-04-30,3m
3,eakf_model3,2.3532109477481304e-10,2009-04-30,3m
4,sarima,5.275270162871652e-298,2009-04-30,3m
0,arima,0.0,2009-04-30,4m
1,eakf_model1,0.9999999995152508,2009-04-30,4m
2,eakf_model2,4.980829208836498e-59,2009-04-30,4m
3,eakf_model3,4.847491005056962e-10,2009-04-30,4m
4,sarima,0.0,2009-04-30,4m
0,arima,0.0,2009-04-30,5m
1,eakf_model1,0.4983255820570226,2009-04-30,5m
2,eakf_model2,1.7835600730846263e-97,2009-04-30,5m
3,eakf_model3,0.5016744179429772,2009-04-30,5m
4,sarima,0.0,2009-04-30,5m
0,arima,0.0,2009-04-30,6m
1,eakf_model1,0.7963952855125045,2009-04-30,6m
2,eakf_model2,1.0684584086443435e-270,2009-04-30,6m
3,eakf_model3,0.2036047144874956,2009-04-30,6m
4,sarima,0.0,2009-04-30,6m
0,arima,7.648220523566125e-294,2009-05-31,1m
1,eakf_model1,0.9999999996080902,2009-05-31,1m
2,eakf_model2,6.517739489840631e-32,2009-05-31,1m
3,eakf_model3,3.9191013780656703e-10,2009-05-31,1m
4,sarima,2.10698149032484e-302,2009-05-31,1m
0,arima,1.70596511466e-313,2009-05-31,2m
1,eakf_model1,0.9999999996513794,2009-05-31,2m
2,eakf_model2,2.9475370420540404e-38,2009-05-31,2m
3,eakf_model3,3.4862062115338136e-10,2009-05-31,2m
4,sarima,3.11199532302514e-307,2009-05-31,2m
0,arima,0.0,2009-05-31,3m
1,eakf_model1,0.9999999996386848,2009-05-31,3m
2,eakf_model2,1.2715915312157267e-46,2009-05-31,3m
3,eakf_model3,3.613153627544029e-10,2009-05-31,3m
4,sarima,0.0,2009-05-31,3m
0,arima,0.0,2009-05-31,4m
1,eakf_model1,0.999999999029085,2009-05-31,4m
2,eakf_model2,1.7138149650623944e-83,2009-05-31,4m
3,eakf_model3,9.709149566253164e-10,2009-05-31,4m
4,sarima,0.0,2009-05-31,4m
0,arima,0.0,2009-05-31,5m
1,eakf_model1,1.2259469034119576e-07,2009-05-31,5m
2,eakf_model2,2.37e-322,2009-05-31,5m
3,eakf_model3,0.9999998774053096,2009-05-31,5m
4,sarima,0.0,2009-05-31,5m
0,arima,0.0,2009-05-31,6m
1,eakf_model1,0.7180869659071429,2009-05-31,6m
2,eakf_model2,2.0076586444771383e-228,2009-05-31,6m
3,eakf_model3,0.2819130340928569,2009-05-31,6m
4,sarima,0.0,2009-05-31,6m
0,arima,2.7403963491839092e-278,2009-06-30,1m
1,eakf_model1,0.9999999996857823,2009-06-30,1m
2,eakf_model2,2.0354351447780512e-28,2009-06-30,1m
3,eakf_model3,3.1421742208311237e-10,2009-06-30,1m
4,sarima,1.2209183658795698e-282,2009-06-30,1m
0,arima,3.789119028850944e-304,2009-06-30,2m
1,eakf_model1,0.999999999681839,2009-06-30,2m
2,eakf_model2,4.091360718942044e-36,2009-06-30,2m
3,eakf_model3,3.181612286001525e-10,2009-06-30,2m
4,sarima,5.981790936073552e-298,2009-06-30,2m
0,arima,0.0,2009-06-30,3m
1,eakf_model1,0.9999999995735296,2009-06-30,3m
2,eakf_model2,8.442252288109129e-51,2009-06-30,3m
3,eakf_model3,4.2647056820763825e-10,2009-06-30,3m
4,sarima,0.0,2009-06-30,3m
0,arima,0.0,2009-06-30,4m
1,eakf_model1,0.9999999983805428,2009-06-30,4m
2,eakf_model2,1.090316266733327e-107,2009-06-30,4m
3,eakf_model3,1.6194573191201943e-09,2009-06-30,4m
4,sarima,0.0,2009-06-30,4m
0,arima,0.0,2009-06-30,5m
1,eakf_model1,7.217900590616321e-09,2009-06-30,5m
2,eakf_model2,5.590545882848571e-225,2009-06-30,5m
3,eakf_model3,0.9999999927820994,2009-06-30,5m
4,sarima,0.0,2009-06-30,5m
0,arima,0.0,2009-06-30,6m
1,eakf_model1,0.2953102346860638,2009-06-30,6m
2,eakf_model2,1.2036666045800705e-237,2009-06-30,6m
3,eakf_model3,0.7046897653139362,2009-06-30,6m
4,sarima,0.0,2009-06-30,6m
0,arima,1.3033141443034076e-273,2009-07-31,1m
1,eakf_model1,0.9999999996833232,2009-07-31,1m
2,eakf_model2,4.103453187289858e-28,2009-07-31,1m
3,eakf_model3,3.166770225057716e-10,2009-07-31,1m
4,sarima,1.50202656e-316,2009-07-31,1m
0,arima,0.0,2009-07-31,2m
1,eakf_model1,0.9999999995561076,2009-07-31,2m
2,eakf_model2,6.849624707731079e-40,2009-07-31,2m
3,eakf_model3,4.438923759702444e-10,2009-07-31,2m
4,sarima,0.0,2009-07-31,2m
0,arima,0.0,2009-07-31,3m
1,eakf_model1,0.9999999994817742,2009-07-31,3m
2,eakf_model2,4.354584424180176e-54,2009-07-31,3m
3,eakf_model3,5.182259235404638e-10,2009-07-31,3m
4,sarima,0.0,2009-07-31,3m
0,arima,0.0,2009-07-31,4m
1,eakf_model1,0.9999999964132474,2009-07-31,4m
2,eakf_model2,3.1659624339800954e-153,2009-07-31,4m
3,eakf_model3,3.5867526624868744e-09,2009-07-31,4m
4,sarima,0.0,2009-07-31,4m
0,arima,0.0,2009-07-31,5m
1,eakf_model1,4.8871414086141305e-09,2009-07-31,5m
2,eakf_model2,5.713331406671504e-196,2009-07-31,5m
3,eakf_model3,0.9999999951128588,2009-07-31,5m
4,sarima,0.0,2009-07-31,5m
0,arima,0.0,2009-07-31,6m
1,eakf_model1,0.0468535804200837,2009-07-31,6m
2,eakf_model2,3.66e-322,2009-07-31,6m
3,eakf_model3,0.9531464195799162,2009-07-31,6m
4,sarima,0.0,2009-07-31,6m
0,arima,5.961462522638005e-292,2009-08-31,1m
1,eakf_model1,0.9999999996839198,2009-08-31,1m
2,eakf_model2,1.1035596440858023e-27,2009-08-31,1m
3,eakf_model3,3.160800958602776e-10,2009-08-31,1m
4,sarima,0.0,2009-08-31,1m
0,arima,0.0,2009-08-31,2m
1,eakf_model1,0.9999999995474728,2009-08-31,2m
2,eakf_model2,1.4754041140111348e-39,2009-08-31,2m
3,eakf_model3,4.525275878778442e-10,2009-08-31,2m
4,sarima,0.0,2009-08-31,2m
0,arima,0.0,2009-08-31,3m
1,eakf_model1,0.9999999993997124,2009-08-31,3m
2,eakf_model2,7.593004299707188e-56,2009-08-31,3m
3,eakf_model3,6.002875529527632e-10,2009-08-31,3m
4,sarima,0.0,2009-08-31,3m
0,arima,0.0,2009-08-31,4m
1,eakf_model1,0.9999999951952204,2009-08-31,4m
2,eakf_model2,1.6354084364216438e-169,2009-08-31,4m
3,eakf_model3,4.804779736918977e-09,2009-08-31,4m
4,sarima,0.0,2009-08-31,4m
0,arima,0.0,2009-08-31,5m
1,eakf_model1,2.4006601616735243e-09,2009-08-31,5m
2,eakf_model2,3.330531081088061e-146,2009-08-31,5m
3,eakf_model3,0.99999999759934,2009-08-31,5m
4,sarima,0.0,2009-08-31,5m
0,arima,0.0,2009-08-31,6m
1,eakf_model1,0.0298009644751218,2009-08-31,6m
2,eakf_model2,3.8e-322,2009-08-31,6m
3,eakf_model3,0.9701990355248782,2009-08-31,6m
4,sarima,0.0,2009-08-31,6m
0,arima,0.0,2009-09-30,1m
1,eakf_model1,0.9999999996302116,2009-09-30,1m
2,eakf_model2,4.480495710596093e-26,2009-09-30,1m
3,eakf_model3,3.6978824311188044e-10,2009-09-30,1m
4,sarima,0.0,2009-09-30,1m
0,arima,0.0,2009-09-30,2m
1,eakf_model1,0.9999999995964506,2009-09-30,2m
2,eakf_model2,3.252127861450144e-38,2009-09-30,2m
3,eakf_model3,4.035494502844944e-10,2009-09-30,2m
4,sarima,0.0,2009-09-30,2m
0,arima,0.0,2009-09-30,3m
1,eakf_model1,0.9999999993859072,2009-09-30,3m
2,eakf_model2,2.2050981327786437e-55,2009-09-30,3m
3,eakf_model3,6.140928379995822e-10,2009-09-30,3m
4,sarima,0.0,2009-09-30,3m
0,arima,0.0,2009-09-30,4m
1,eakf_model1,0.9999999970682388,2009-09-30,4m
2,eakf_model2,1.032994341530689e-134,2009-09-30,4m
3,eakf_model3,2.931761032790732e-09,2009-09-30,4m
4,sarima,0.0,2009-09-30,4m
0,arima,0.0,2009-09-30,5m
1,eakf_model1,2.0722090292982632e-09,2009-09-30,5m
2,eakf_model2,1.2212317677816558e-134,2009-09-30,5m
3,eakf_model3,0.999999997927791,2009-09-30,5m
4,sarima,0.0,2009-09-30,5m
0,arima,0.0,2009-09-30,6m
1,eakf_model1,2.3245429630224265e-08,2009-09-30,6m
2,eakf_model2,3.95e-322,2009-09-30,6m
3,eakf_model3,0.9999999767545704,2009-09-30,6m
4,sarima,0.0,2009-09-30,6m
0,arima,1.3203466209213645e-297,2009-10-31,1m
1,eakf_model1,0.9999999997221912,2009-10-31,1m
2,eakf_model2,6.368064158032633e-21,2009-10-31,1m
3,eakf_model3,2.778089955104472e-10,2009-10-31,1m
4,sarima,3.7821e-319,2009-10-31,1m
0,arima,0.0,2009-10-31,2m
1,eakf_model1,0.999999999634587,2009-10-31,2m
2,eakf_model2,2.79958721699507e-33,2009-10-31,2m
3,eakf_model3,3.6541298671148667e-10,2009-10-31,2m
4,sarima,0.0,2009-10-31,2m
0,arima,0.0,2009-10-31,3m
1,eakf_model1,0.9999999994665478,2009-10-31,3m
2,eakf_model2,1.681829573141505e-53,2009-10-31,3m
3,eakf_model3,5.334522349378548e-10,2009-10-31,3m
4,sarima,0.0,2009-10-31,3m
0,arima,0.0,2009-10-31,4m
1,eakf_model1,0.9999999970449732,2009-10-31,4m
2,eakf_model2,4.359623369688275e-133,2009-10-31,4m
3,eakf_model3,2.9550268300540604e-09,2009-10-31,4m
4,sarima,0.0,2009-10-31,4m
0,arima,0.0,2009-10-31,5m
1,eakf_model1,4.448587415636797e-09,2009-10-31,5m
2,eakf_model2,2.0828879815736343e-185,2009-10-31,5m
3,eakf_model3,0.9999999955514124,2009-10-31,5m
4,sarima,0.0,2009-10-31,5m
0,arima,0.0,2009-10-31,6m
1,eakf_model1,6.750328894639125e-09,2009-10-31,6m
2,eakf_model2,8.363157540900403e-216,2009-10-31,6m
3,eakf_model3,0.9999999932496714,2009-10-31,6m
4,sarima,0.0,2009-10-31,6m
0,arima,1.5626303130210956e-282,2009-11-30,1m
1,eakf_model1,0.9999999997210448,2009-11-30,1m
2,eakf_model2,1.9255544816574878e-22,2009-11-30,1m
3,eakf_model3,2.789552774368001e-10,2009-11-30,1m
4,sarima,5.6711406483471565e-303,2009-11-30,1m
0,arima,0.0,2009-11-30,2m
1,eakf_model1,0.999999999467852,2009-11-30,2m
2,eakf_model2,3.828633262088081e-38,2009-11-30,2m
3,eakf_model3,5.321479583853705e-10,2009-11-30,2m
4,sarima,0.0,2009-11-30,2m
0,arima,0.0,2009-11-30,3m
1,eakf_model1,0.9999999994324535,2009-11-30,3m
2,eakf_model2,4.562613413452022e-52,2009-11-30,3m
3,eakf_model3,5.675462589360092e-10,2009-11-30,3m
4,sarima,0.0,2009-11-30,3m
0,arima,0.0,2009-11-30,4m
1,eakf_model1,0.9999999978145672,2009-11-30,4m
2,eakf_model2,1.1326133650615975e-112,2009-11-30,4m
3,eakf_model3,2.185432673536132e-09,2009-11-30,4m
4,sarima,0.0,2009-11-30,4m
0,arima,0.0,2009-11-30,5m
1,eakf_model1,4.7996482157750915e-09,2009-11-30,5m
2,eakf_model2,2.5330108225307105e-188,2009-11-30,5m
3,eakf_model3,0.999999995200352,2009-11-30,5m
4,sarima,0.0,2009-11-30,5m
0,arima,0.0,2009-11-30,6m
1,eakf_model1,1.0692601517512925e-07,2009-11-30,6m
2,eakf_model2,4.25e-322,2009-11-30,6m
3,eakf_model3,0.9999998930739848,2009-11-30,6m
4,sarima,0.0,2009-11-30,6m
0,arima,1.4692372268269223e-276,2009-12-31,1m
1,eakf_model1,0.9999999997096772,2009-12-31,1m
2,eakf_model2,7.603501051884925e-27,2009-12-31,1m
3,eakf_model3,2.9032271210811597e-10,2009-12-31,1m
4,sarima,2.108759074340861e-296,2009-12-31,1m
0,arima,0.0,2009-12-31,2m
1,eakf_model1,0.9999999992962828,2009-12-31,2m
2,eakf_model2,1.151806338626331e-44,2009-12-31,2m
3,eakf_model3,7.037172568877646e-10,2009-12-31,2m
4,sarima,0.0,2009-12-31,2m
0,arima,0.0,2009-12-31,3m
1,eakf_model1,0.9999999984111192,2009-12-31,3m
2,eakf_model2,3.464802989819945e-79,2009-12-31,3m
3,eakf_model3,1.5888807369117483e-09,2009-12-31,3m
4,sarima,0.0,2009-12-31,3m
0,arima,0.0,2009-12-31,4m
1,eakf_model1,0.9999999968505928,2009-12-31,4m
2,eakf_model2,6.746231840924604e-125,2009-12-31,4m
3,eakf_model3,3.149407087775892e-09,2009-12-31,4m
4,sarima,0.0,2009-12-31,4m
0,arima,0.0,2009-12-31,5m
1,eakf_model1,1.3965366275928552e-08,2009-12-31,5m
2,eakf_model2,1.7294810856679405e-272,2009-12-31,5m
3,eakf_model3,0.9999999860346338,2009-12-31,5m
4,sarima,0.0,2009-12-31,5m
0,arima,0.0,2009-12-31,6m
1,eakf_model1,1.7291938264788308e-07,2009-12-31,6m
2,eakf_model2,4.4e-322,2009-12-31,6m
3,eakf_model3,0.9999998270806176,2009-12-31,6m
4,sarima,0.0,2009-12-31,6m
0,arima,1.2401017829148296e-279,2010-01-31,1m
1,eakf_model1,0.9999999997324432,2010-01-31,1m
2,eakf_model2,2.025026901984629e-27,2010-01-31,1m
3,eakf_model3,2.675568867664473e-10,2010-01-31,1m
4,sarima,1.134233185184298e-298,2010-01-31,1m
0,arima,0.0,2010-01-31,2m
1,eakf_model1,0.9999999992758396,2010-01-31,2m
2,eakf_model2,1.0468317901592868e-49,2010-01-31,2m
3,eakf_model3,7.24160308940984e-10,2010-01-31,2m
4,sarima,0.0,2010-01-31,2m
0,arima,0.0,2010-01-31,3m
1,eakf_model1,0.999999997661284,2010-01-31,3m
2,eakf_model2,1.0129908414001598e-94,2010-01-31,3m
3,eakf_model3,2.338715891760405e-09,2010-01-31,3m
4,sarima,0.0,2010-01-31,3m
0,arima,0.0,2010-01-31,4m
1,eakf_model1,0.9999999674956974,2010-01-31,4m
2,eakf_model2,4.9e-322,2010-01-31,4m
3,eakf_model3,3.250430241799178e-08,2010-01-31,4m
4,sarima,0.0,2010-01-31,4m
0,arima,0.0,2010-01-31,5m
1,eakf_model1,8.942427316508651e-09,2010-01-31,5m
2,eakf_model2,5.5057271902955026e-216,2010-01-31,5m
3,eakf_model3,0.9999999910575726,2010-01-31,5m
4,sarima,0.0,2010-01-31,5m
0,arima,0.0,2010-01-31,6m
1,eakf_model1,0.2413966582945629,2010-01-31,6m
2,eakf_model2,1.214159989887116e-285,2010-01-31,6m
3,eakf_model3,0.758603341705437,2010-01-31,6m
4,sarima,0.0,2010-01-31,6m
0,arima,1.3538550376893224e-297,2010-02-28,1m
1,eakf_model1,0.9999999997198544,2010-02-28,1m
2,eakf_model2,3.862966226075143e-27,2010-02-28,1m
3,eakf_model3,2.8014580565781857e-10,2010-02-28,1m
4,sarima,7.119595e-317,2010-02-28,1m
0,arima,0.0,2010-02-28,2m
1,eakf_model1,0.9999999993840352,2010-02-28,2m
2,eakf_model2,3.513867121898808e-47,2010-02-28,2m
3,eakf_model3,6.159649221528385e-10,2010-02-28,2m
4,sarima,0.0,2010-02-28,2m
0,arima,0.0,2010-02-28,3m
1,eakf_model1,0.9999999977964216,2010-02-28,3m
2,eakf_model2,5.147143581069543e-97,2010-02-28,3m
3,eakf_model3,2.2035781279252078e-09,2010-02-28,3m
4,sarima,0.0,2010-02-28,3m
0,arima,0.0,2010-02-28,4m
1,eakf_model1,0.9999998388071526,2010-02-28,4m
2,eakf_model2,5.04e-322,2010-02-28,4m
3,eakf_model3,1.6119284733706025e-07,2010-02-28,4m
4,sarima,0.0,2010-02-28,4m
0,arima,0.0,2010-02-28,5m
1,eakf_model1,2.6799245572995796e-09,2010-02-28,5m
2,eakf_model2,2.5259833007858207e-128,2010-02-28,5m
3,eakf_model3,0.9999999973200752,2010-02-28,5m
4,sarima,0.0,2010-02-28,5m
0,arima,0.0,2010-02-28,6m
1,eakf_model1,0.0556571556375053,2010-02-28,6m
2,eakf_model2,4.7e-322,2010-02-28,6m
3,eakf_model3,0.9443428443624946,2010-02-28,6m
4,sarima,0.0,2010-02-28,6m
0,arima,2.898961659e-314,2010-03-31,1m
1,eakf_model1,0.9999999996527336,2010-03-31,1m
2,eakf_model2,4.141561050877727e-33,2010-03-31,1m
3,eakf_model3,3.4726620423623067e-10,2010-03-31,1m
4,sarima,0.0,2010-03-31,1m
0,arima,0.0,2010-03-31,2m
1,eakf_model1,0.9999999990691214,2010-03-31,2m
2,eakf_model2,3.5068466807390625e-58,2010-03-31,2m
3,eakf_model3,9.308787169686291e-10,2010-03-31,2m
4,sarima,0.0,2010-03-31,2m
0,arima,0.0,2010-03-31,3m
1,eakf_model1,0.9999999975416722,2010-03-31,3m
2,eakf_model2,1.4950283692119312e-104,2010-03-31,3m
3,eakf_model3,2.4583280775073262e-09,2010-03-31,3m
4,sarima,0.0,2010-03-31,3m
0,arima,0.0,2010-03-31,4m
1,eakf_model1,0.999999350914057,2010-03-31,4m
2,eakf_model2,5.14e-322,2010-03-31,4m
3,eakf_model3,6.490859427893983e-07,2010-03-31,4m
4,sarima,0.0,2010-03-31,4m
0,arima,0.0,2010-03-31,5m
1,eakf_model1,2.658432929582065e-09,2010-03-31,5m
2,eakf_model2,7.697999568681547e-126,2010-03-31,5m
3,eakf_model3,0.9999999973415672,2010-03-31,5m
4,sarima,0.0,2010-03-31,5m
0,arima,0.0,2010-03-31,6m
1,eakf_model1,6.69439354056162e-08,2010-03-31,6m
2,eakf_model2,4.84e-322,2010-03-31,6m
3,eakf_model3,0.9999999330560646,2010-03-31,6m
4,sarima,0.0,2010-03-31,6m
0,arima,2.01e-321,2010-04-30,1m
1,eakf_model1,0.9999999996622304,2010-04-30,1m
2,eakf_model2,5.546781271130784e-30,2010-04-30,1m
3,eakf_model3,3.3776958455278343e-10,2010-04-30,1m
4,sarima,0.0,2010-04-30,1m
0,arima,0.0,2010-04-30,2m
1,eakf_model1,0.9999999989678822,2010-04-30,2m
2,eakf_model2,6.319170654661606e-62,2010-04-30,2m
3,eakf_model3,1.03211762966876e-09,2010-04-30,2m
4,sarima,0.0,2010-04-30,2m
0,arima,0.0,2010-04-30,3m
