eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
3m,9.395555555610201,9.000000000093793,17.295528455403925,imd_incidence,2022-04-30,all_past_ens,6m,2007-08-31,wis,all_past_ens
4m,9.3075000000279,8.750000000070344,16.898917683013362,imd_incidence,2022-04-30,all_past_ens,6m,2007-08-31,wis,all_past_ens
5m,16.34733333330913,15.80000000001688,30.33843597557787,imd_incidence,2022-04-30,all_past_ens,6m,2007-08-31,wis,all_past_ens
6m,13.972777777846906,12.666666666596315,27.023630589452928,imd_incidence,2022-04-30,all_past_ens,6m,2007-08-31,wis,all_past_ens
1m,8.660204720731365,8.0,15.427435765520846,imd_incidence,2022-04-30,all_past_ens,1m,2007-09-30,wis,all_past_ens
2m,10.670789592846287,10.03070810970532,18.638036932854266,imd_incidence,2022-04-30,all_past_ens,1m,2007-09-30,wis,all_past_ens
3m,9.890849679744585,9.381101503986052,17.263810585667816,imd_incidence,2022-04-30,all_past_ens,1m,2007-09-30,wis,all_past_ens
4m,18.037184311416738,17.42362117370009,33.072793740120694,imd_incidence,2022-04-30,all_past_ens,1m,2007-09-30,wis,all_past_ens
5m,15.396342666119867,12.936849731646387,28.833916363364423,imd_incidence,2022-04-30,all_past_ens,1m,2007-09-30,wis,all_past_ens
6m,22.492587806683513,1.0051180182842228,42.45305895574367,imd_incidence,2022-04-30,all_past_ens,1m,2007-09-30,wis,all_past_ens
1m,8.660000010471272,8.0,15.418415095568504,imd_incidence,2022-04-30,all_past_ens,2m,2007-09-30,wis,all_past_ens
2m,10.646667900531074,10.000001570690195,18.5919078473838,imd_incidence,2022-04-30,all_past_ens,2m,2007-09-30,wis,all_past_ens
3m,9.851113143700571,9.333335776629193,17.195343949336017,imd_incidence,2022-04-30,all_past_ens,2m,2007-09-30,wis,all_past_ens
4m,17.996668739105118,17.375002486926142,33.00503776461056,imd_incidence,2022-04-30,all_past_ens,2m,2007-09-30,wis,all_past_ens
5m,15.36066849145963,12.900001884828233,28.76982644903669,imd_incidence,2022-04-30,all_past_ens,2m,2007-09-30,wis,all_past_ens
6m,22.43722505411847,1.0000002617816979,42.348656255004755,imd_incidence,2022-04-30,all_past_ens,2m,2007-09-30,wis,all_past_ens
1m,8.660000000015508,8.000000000000007,15.418414634829757,imd_incidence,2022-04-30,all_past_ens,3m,2007-09-30,wis,all_past_ens
2m,10.64666666849412,10.000000002326324,18.59190549129962,imd_incidence,2022-04-30,all_past_ens,3m,2007-09-30,wis,all_past_ens
3m,9.851111114121544,9.333333336952057,17.195340452341497,imd_incidence,2022-04-30,all_past_ens,3m,2007-09-30,wis,all_past_ens
