,model_name,weigth,date_forecast,forecast_window,past_months
3,eakf_model3,4.176822846189995e-11,2012-05-31,3m,2
0,arima,3.267503e-318,2012-05-31,4m,2
1,eakf_model1,0.9999999999859456,2012-05-31,4m,2
2,eakf_model2,1.2571090866035392e-11,2012-05-31,4m,2
3,eakf_model3,1.4834643458337052e-12,2012-05-31,4m,2
0,arima,0.0,2012-05-31,5m,2
1,eakf_model1,0.9999999997390904,2012-05-31,5m,2
2,eakf_model2,2.609097112718093e-10,2012-05-31,5m,2
3,eakf_model3,2.973304761894285e-19,2012-05-31,5m,2
0,arima,0.0,2012-05-31,6m,2
1,eakf_model1,0.9999999994178946,2012-05-31,6m,2
2,eakf_model2,1.6747664989934894e-16,2012-05-31,6m,2
3,eakf_model3,5.82105216154604e-10,2012-05-31,6m,2
0,arima,0.0,2012-06-30,1m,2
1,eakf_model1,0.9999999999719164,2012-06-30,1m,2
2,eakf_model2,2.8083541105059166e-11,2012-06-30,1m,2
3,eakf_model3,5.587059887140209e-21,2012-06-30,1m,2
0,arima,0.0,2012-06-30,2m,2
1,eakf_model1,0.9999999997819428,2012-06-30,2m,2
2,eakf_model2,2.180573686808957e-10,2012-06-30,2m,2
3,eakf_model3,9.634465069305567e-71,2012-06-30,2m,2
0,arima,0.0,2012-06-30,3m,2
1,eakf_model1,0.9999999999791332,2012-06-30,3m,2
2,eakf_model2,2.086694543701535e-11,2012-06-30,3m,2
3,eakf_model3,1.6863011573484203e-20,2012-06-30,3m,2
0,arima,2.0865201627718786e-268,2012-06-30,4m,2
1,eakf_model1,0.999999999988734,2012-06-30,4m,2
2,eakf_model2,1.0721839669919223e-11,2012-06-30,4m,2
3,eakf_model3,5.439843971820049e-13,2012-06-30,4m,2
0,arima,0.0,2012-06-30,5m,2
1,eakf_model1,0.9999999999843696,2012-06-30,5m,2
2,eakf_model2,1.5628741193285848e-11,2012-06-30,5m,2
3,eakf_model3,1.5294713477618321e-15,2012-06-30,5m,2
0,arima,0.0,2012-06-30,6m,2
1,eakf_model1,0.999999999821191,2012-06-30,6m,2
2,eakf_model2,1.7879876731650178e-10,2012-06-30,6m,2
3,eakf_model3,1.0205980347323203e-14,2012-06-30,6m,2
0,arima,0.0,2012-07-31,1m,2
1,eakf_model1,0.9999999999457848,2012-07-31,1m,2
2,eakf_model2,7.447394555900819e-33,2012-07-31,1m,2
3,eakf_model3,5.4215060156620974e-11,2012-07-31,1m,2
0,arima,0.0,2012-07-31,2m,2
1,eakf_model1,0.999999999978794,2012-07-31,2m,2
2,eakf_model2,2.1206251979823228e-11,2012-07-31,2m,2
3,eakf_model3,3.1432506716897383e-39,2012-07-31,2m,2
0,arima,0.0,2012-07-31,3m,2
1,eakf_model1,0.9999999995987858,2012-07-31,3m,2
2,eakf_model2,4.012141385878489e-10,2012-07-31,3m,2
3,eakf_model3,3.427553300239128e-144,2012-07-31,3m,2
0,arima,7.062175741272e-311,2012-07-31,4m,2
1,eakf_model1,0.9999999999841253,2012-07-31,4m,2
2,eakf_model2,1.5874736948601194e-11,2012-07-31,4m,2
3,eakf_model3,5.0083022169864164e-29,2012-07-31,4m,2
0,arima,1.946802767547554e-242,2012-07-31,5m,2
1,eakf_model1,0.9999999999901068,2012-07-31,5m,2
2,eakf_model2,9.891080410924792e-12,2012-07-31,5m,2
3,eakf_model3,2.1951565073401628e-15,2012-07-31,5m,2
0,arima,2.253e-320,2012-07-31,6m,2
1,eakf_model1,0.9999999999852068,2012-07-31,6m,2
2,eakf_model2,1.4603133087790607e-11,2012-07-31,6m,2
3,eakf_model3,1.899942202783874e-13,2012-07-31,6m,2
0,arima,6.076449199111256e-150,2012-08-31,1m,2
1,eakf_model1,1.932491308551098e-11,2012-08-31,1m,2
2,eakf_model2,1.2655828726788055e-46,2012-08-31,1m,2
3,eakf_model3,0.999999999980675,2012-08-31,1m,2
0,arima,9.645749555996677e-109,2012-08-31,2m,2
1,eakf_model1,0.999999999994664,2012-08-31,2m,2
2,eakf_model2,3.901717083879689e-13,2012-08-31,2m,2
3,eakf_model3,4.9456411169862594e-12,2012-08-31,2m,2
0,arima,5.010467751965868e-238,2012-08-31,3m,2
1,eakf_model1,0.9999999999797028,2012-08-31,3m,2
2,eakf_model2,2.029730436341344e-11,2012-08-31,3m,2
3,eakf_model3,4.059154643841778e-44,2012-08-31,3m,2
0,arima,0.0,2012-08-31,4m,2
1,eakf_model1,0.9999999999058252,2012-08-31,4m,2
2,eakf_model2,9.417466434817044e-11,2012-08-31,4m,2
3,eakf_model3,4.264183865124206e-86,2012-08-31,4m,2
0,arima,8.541829553098782e-192,2012-08-31,5m,2
1,eakf_model1,0.9999999999914738,2012-08-31,5m,2
2,eakf_model2,8.526200948566841e-12,2012-08-31,5m,2
3,eakf_model3,6.867344076925388e-22,2012-08-31,5m,2
0,arima,5.57117235260188e-202,2012-08-31,6m,2
1,eakf_model1,0.9999999999915382,2012-08-31,6m,2
2,eakf_model2,1.6408601067121365e-12,2012-08-31,6m,2
3,eakf_model3,6.820872458144393e-12,2012-08-31,6m,2
0,arima,3.7511706559150764e-60,2012-09-30,1m,2
1,eakf_model1,7.698753908836371e-12,2012-09-30,1m,2
2,eakf_model2,1.215244227336032e-39,2012-09-30,1m,2
3,eakf_model3,0.9999999999923012,2012-09-30,1m,2
0,arima,1e-323,2012-09-30,2m,2
1,eakf_model1,0.999999999721281,2012-09-30,2m,2
2,eakf_model2,1.24013289209602e-113,2012-09-30,2m,2
3,eakf_model3,2.787191009317481e-10,2012-09-30,2m,2
0,arima,3.2867394467402546e-72,2012-09-30,3m,2
1,eakf_model1,0.999999999995876,2012-09-30,3m,2
2,eakf_model2,2.033043572060434e-12,2012-09-30,3m,2
3,eakf_model3,2.0910476472796828e-12,2012-09-30,3m,2
0,arima,5.1205692998895804e-132,2012-09-30,4m,2
1,eakf_model1,0.9999999999894308,2012-09-30,4m,2
2,eakf_model2,1.0569208334367974e-11,2012-09-30,4m,2
3,eakf_model3,1.2502607999061246e-33,2012-09-30,4m,2
0,arima,1.4449994161972531e-204,2012-09-30,5m,2
1,eakf_model1,0.9999999999815,2012-09-30,5m,2
2,eakf_model2,1.849993646846764e-11,2012-09-30,5m,2
3,eakf_model3,1.707456941721191e-35,2012-09-30,5m,2
0,arima,1.6143240151087091e-131,2012-09-30,6m,2
1,eakf_model1,0.9999999999945256,2012-09-30,6m,2
2,eakf_model2,5.057590753904598e-12,2012-09-30,6m,2
3,eakf_model3,4.1661750554983227e-13,2012-09-30,6m,2
0,arima,1.862497731047513e-36,2012-10-31,1m,2
1,eakf_model1,2.9751787330989205e-12,2012-10-31,1m,2
2,eakf_model2,8.300164026381488e-29,2012-10-31,1m,2
3,eakf_model3,0.9999999999970248,2012-10-31,1m,2
0,arima,6.355193613908586e-197,2012-10-31,2m,2
1,eakf_model1,1.6945387148627804e-10,2012-10-31,2m,2
2,eakf_model2,5.740103795110565e-132,2012-10-31,2m,2
3,eakf_model3,0.999999999830546,2012-10-31,2m,2
0,arima,6.270667380141519e-131,2012-10-31,3m,2
1,eakf_model1,0.9999999999506842,2012-10-31,3m,2
2,eakf_model2,5.0784852972496455e-56,2012-10-31,3m,2
3,eakf_model3,4.931580199405137e-11,2012-10-31,3m,2
0,arima,1.2068337869945677e-62,2012-10-31,4m,2
1,eakf_model1,0.9999999999949892,2012-10-31,4m,2
2,eakf_model2,5.266883414401233e-16,2012-10-31,4m,2
3,eakf_model3,5.0101832738151646e-12,2012-10-31,4m,2
0,arima,5.0957589554760335e-84,2012-10-31,5m,2
1,eakf_model1,0.9999999999947844,2012-10-31,5m,2
2,eakf_model2,5.215479241626577e-12,2012-10-31,5m,2
3,eakf_model3,2.9751864420455988e-21,2012-10-31,5m,2
0,arima,1.2165426630753768e-118,2012-10-31,6m,2
1,eakf_model1,0.9999999999923708,2012-10-31,6m,2
2,eakf_model2,7.629237771151924e-12,2012-10-31,6m,2
3,eakf_model3,2.068785846430787e-17,2012-10-31,6m,2
0,arima,8.984434624222545e-56,2012-11-30,1m,2
1,eakf_model1,3.5543891362058655e-12,2012-11-30,1m,2
2,eakf_model2,1.6588758327802872e-16,2012-11-30,1m,2
3,eakf_model3,0.9999999999964454,2012-11-30,1m,2
0,arima,2.0926311960218902e-60,2012-11-30,2m,2
1,eakf_model1,1.1554340965502311e-11,2012-11-30,2m,2
2,eakf_model2,1.6171046810060498e-42,2012-11-30,2m,2
3,eakf_model3,0.9999999999884456,2012-11-30,2m,2
0,arima,1.033296325651957e-185,2012-11-30,3m,2
1,eakf_model1,0.99999999982233,2012-11-30,3m,2
2,eakf_model2,1.4003925239356545e-138,2012-11-30,3m,2
3,eakf_model3,1.7766986824901535e-10,2012-11-30,3m,2
0,arima,6.967232626845311e-126,2012-11-30,4m,2
1,eakf_model1,0.999999999949916,2012-11-30,4m,2
2,eakf_model2,1.011615028719278e-67,2012-11-30,4m,2
3,eakf_model3,5.0083807691844116e-11,2012-11-30,4m,2
0,arima,8.968967382598983e-71,2012-11-30,5m,2
1,eakf_model1,0.999999999991648,2012-11-30,5m,2
2,eakf_model2,1.8089287253861346e-23,2012-11-30,5m,2
3,eakf_model3,8.351885988264694e-12,2012-11-30,5m,2
0,arima,1.5643343211699546e-60,2012-11-30,6m,2
1,eakf_model1,0.9999999999968372,2012-11-30,6m,2
2,eakf_model2,2.328583775088213e-12,2012-11-30,6m,2
3,eakf_model3,8.340824689240442e-13,2012-11-30,6m,2
0,arima,3.944010700015306e-168,2012-12-31,1m,2
1,eakf_model1,0.9999999999726604,2012-12-31,1m,2
2,eakf_model2,2.7339682067729768e-11,2012-12-31,1m,2
3,eakf_model3,3.2395875942539463e-19,2012-12-31,1m,2
0,arima,4.55146929008381e-243,2012-12-31,2m,2
1,eakf_model1,1.210516881393273e-10,2012-12-31,2m,2
2,eakf_model2,7.4373485282515914e-37,2012-12-31,2m,2
3,eakf_model3,0.9999999998789484,2012-12-31,2m,2
0,arima,1.7721311857140906e-172,2012-12-31,3m,2
1,eakf_model1,8.474354196038012e-11,2012-12-31,3m,2
2,eakf_model2,5.0986751142664076e-79,2012-12-31,3m,2
3,eakf_model3,0.9999999999152565,2012-12-31,3m,2
0,arima,1.6862593872739587e-125,2012-12-31,4m,2
1,eakf_model1,0.9999999999561962,2012-12-31,4m,2
2,eakf_model2,2.5781860529188e-74,2012-12-31,4m,2
3,eakf_model3,4.380384248033933e-11,2012-12-31,4m,2
0,arima,4.119888458979704e-148,2012-12-31,5m,2
1,eakf_model1,0.9999999999459636,2012-12-31,5m,2
2,eakf_model2,1.3428480515889234e-72,2012-12-31,5m,2
3,eakf_model3,5.403643941660522e-11,2012-12-31,5m,2
0,arima,1.919913526201008e-91,2012-12-31,6m,2
1,eakf_model1,0.9999999999884556,2012-12-31,6m,2
2,eakf_model2,4.5389632548001e-30,2012-12-31,6m,2
3,eakf_model3,1.1544246455271491e-11,2012-12-31,6m,2
0,arima,8.634875467151291e-149,2013-01-31,1m,2
1,eakf_model1,0.9999999999595042,2013-01-31,1m,2
2,eakf_model2,4.049592617767517e-11,2013-01-31,1m,2
3,eakf_model3,1.2557593022159658e-39,2013-01-31,1m,2
0,arima,4.721807256665152e-141,2013-01-31,2m,2
1,eakf_model1,0.9999999999729496,2013-01-31,2m,2
2,eakf_model2,2.7050344133567856e-11,2013-01-31,2m,2
3,eakf_model3,4.053220497350868e-27,2013-01-31,2m,2
0,arima,1e-323,2013-01-31,3m,2
1,eakf_model1,0.9999997992088066,2013-01-31,3m,2
2,eakf_model2,2.6399042024018687e-227,2013-01-31,3m,2
3,eakf_model3,2.0079119347049859e-07,2013-01-31,3m,2
0,arima,1e-323,2013-01-31,4m,2
1,eakf_model1,2.115297853391086e-09,2013-01-31,4m,2
2,eakf_model2,2.7709405685036583e-182,2013-01-31,4m,2
3,eakf_model3,0.9999999978847022,2013-01-31,4m,2
0,arima,3.773967063650529e-107,2013-01-31,5m,2
1,eakf_model1,0.999999999979871,2013-01-31,5m,2
2,eakf_model2,3.1234441222553145e-44,2013-01-31,5m,2
3,eakf_model3,2.0128932383716927e-11,2013-01-31,5m,2
0,arima,1.8307431683844253e-123,2013-01-31,6m,2
1,eakf_model1,0.999999999975503,2013-01-31,6m,2
2,eakf_model2,3.222399524453985e-47,2013-01-31,6m,2
3,eakf_model3,2.4496979129383508e-11,2013-01-31,6m,2
0,arima,1.1413882877115932e-296,2013-02-28,1m,2
1,eakf_model1,0.9999999996201712,2013-02-28,1m,2
2,eakf_model2,7.183486182397222e-62,2013-02-28,1m,2
3,eakf_model3,3.7982883359318576e-10,2013-02-28,1m,2
0,arima,1e-323,2013-02-28,2m,2
1,eakf_model1,0.9999999993722586,2013-02-28,2m,2
2,eakf_model2,6.277413229777839e-10,2013-02-28,2m,2
3,eakf_model3,5.1172037244758506e-77,2013-02-28,2m,2
0,arima,1.3789367846845251e-235,2013-02-28,3m,2
1,eakf_model1,0.9999999998818192,2013-02-28,3m,2
2,eakf_model2,1.1818070952768882e-10,2013-02-28,3m,2
3,eakf_model3,6.203839351834435e-48,2013-02-28,3m,2
0,arima,2.0311494217805143e-278,2013-02-28,4m,2
1,eakf_model1,1.4137664849853779e-10,2013-02-28,4m,2
2,eakf_model2,0.9999999998586234,2013-02-28,4m,2
3,eakf_model3,2.7668581056896552e-24,2013-02-28,4m,2
0,arima,5.830882567046807e-263,2013-02-28,5m,2
1,eakf_model1,0.9999999998616798,2013-02-28,5m,2
2,eakf_model2,9.752416021650318e-25,2013-02-28,5m,2
3,eakf_model3,1.3832021541193168e-10,2013-02-28,5m,2
0,arima,9.646942364962347e-77,2013-02-28,6m,2
1,eakf_model1,0.9999999999925804,2013-02-28,6m,2
2,eakf_model2,3.6007064092949564e-23,2013-02-28,6m,2
3,eakf_model3,7.419522943289975e-12,2013-02-28,6m,2
0,arima,3.610151589371523e-43,2013-03-31,1m,2
1,eakf_model1,2.822148035911568e-11,2013-03-31,1m,2
2,eakf_model2,2.877172273651725e-65,2013-03-31,1m,2
3,eakf_model3,0.9999999999717786,2013-03-31,1m,2
0,arima,4.2599609307554816e-82,2013-03-31,2m,2
1,eakf_model1,4.833832532022069e-11,2013-03-31,2m,2
2,eakf_model2,1.0119260931167376e-19,2013-03-31,2m,2
3,eakf_model3,0.9999999999516618,2013-03-31,2m,2
0,arima,2e-323,2013-03-31,3m,2
1,eakf_model1,0.5281139721382747,2013-03-31,3m,2
2,eakf_model2,0.4718860278617252,2013-03-31,3m,2
3,eakf_model3,1.6123499954160857e-111,2013-03-31,3m,2
0,arima,1e-323,2013-03-31,4m,2
1,eakf_model1,1.5250692546831222e-08,2013-03-31,4m,2
2,eakf_model2,0.9999999847493074,2013-03-31,4m,2
3,eakf_model3,8e-323,2013-03-31,4m,2
0,arima,1.1468436823151421e-91,2013-03-31,5m,2
1,eakf_model1,1.6244641878842334e-11,2013-03-31,5m,2
2,eakf_model2,0.9999999999837554,2013-03-31,5m,2
3,eakf_model3,7.357170356086661e-21,2013-03-31,5m,2
0,arima,1e-323,2013-03-31,6m,2
1,eakf_model1,0.4025855622684884,2013-03-31,6m,2
2,eakf_model2,0.5974144377315116,2013-03-31,6m,2
3,eakf_model3,6.171133754367872e-73,2013-03-31,6m,2
0,arima,2.760830279786664e-14,2013-04-30,1m,2
1,eakf_model1,1.3834731081835648e-11,2013-04-30,1m,2
2,eakf_model2,3.4474700581942777e-41,2013-04-30,1m,2
3,eakf_model3,0.9999999999861376,2013-04-30,1m,2
0,arima,2.2195167701947535e-16,2013-04-30,2m,2
1,eakf_model1,5.233106112997926e-12,2013-04-30,2m,2
2,eakf_model2,3.7745128540081252e-34,2013-04-30,2m,2
3,eakf_model3,0.9999999999947666,2013-04-30,2m,2
0,arima,1.7623101012584216e-47,2013-04-30,3m,2
1,eakf_model1,4.023984303349319e-11,2013-04-30,3m,2
2,eakf_model2,1.7835736333688593e-14,2013-04-30,3m,2
3,eakf_model3,0.9999999999597424,2013-04-30,3m,2
0,arima,5.532541811426296e-86,2013-04-30,4m,2
1,eakf_model1,6.18705337159038e-11,2013-04-30,4m,2
2,eakf_model2,0.9999999999381294,2013-04-30,4m,2
3,eakf_model3,1.1173386454037346e-28,2013-04-30,4m,2
0,arima,2.0887417397922225e-107,2013-04-30,5m,2
1,eakf_model1,6.544429167766132e-11,2013-04-30,5m,2
2,eakf_model2,0.9999999999345556,2013-04-30,5m,2
3,eakf_model3,1.5023819179773526e-48,2013-04-30,5m,2
0,arima,6.025838772765967e-47,2013-04-30,6m,2
1,eakf_model1,4.450731817476959e-12,2013-04-30,6m,2
2,eakf_model2,0.9999999999955492,2013-04-30,6m,2
3,eakf_model3,2.2388302288241983e-22,2013-04-30,6m,2
0,arima,0.0,2013-05-31,1m,2
1,eakf_model1,5.69789180537194e-09,2013-05-31,1m,2
2,eakf_model2,1.2544321478034078e-170,2013-05-31,1m,2
3,eakf_model3,0.9999999943021084,2013-05-31,1m,2
0,arima,1.8577913167623e-48,2013-05-31,2m,2
1,eakf_model1,1.4025980190595095e-11,2013-05-31,2m,2
2,eakf_model2,2.248862017442999e-32,2013-05-31,2m,2
3,eakf_model3,0.999999999985974,2013-05-31,2m,2
0,arima,5.6743297431699684e-36,2013-05-31,3m,2
1,eakf_model1,2.2469422816659447e-11,2013-05-31,3m,2
2,eakf_model2,1.9587085537578584e-41,2013-05-31,3m,2
3,eakf_model3,0.9999999999775306,2013-05-31,3m,2
0,arima,1.0692639713229724e-118,2013-05-31,4m,2
1,eakf_model1,1.6404859041462088e-15,2013-05-31,4m,2
2,eakf_model2,2.3048198449606282e-10,2013-05-31,4m,2
3,eakf_model3,0.9999999997695164,2013-05-31,4m,2
0,arima,3.540857770075667e-151,2013-05-31,5m,2
1,eakf_model1,1.9753804788828678e-10,2013-05-31,5m,2
2,eakf_model2,0.999999999802462,2013-05-31,5m,2
3,eakf_model3,2.043819089367373e-42,2013-05-31,5m,2
0,arima,4.023686038186672e-102,2013-05-31,6m,2
1,eakf_model1,5.83623511044772e-11,2013-05-31,6m,2
2,eakf_model2,0.9999999999416378,2013-05-31,6m,2
3,eakf_model3,1.1831337198569219e-47,2013-05-31,6m,2
0,arima,2.25840102993766e-192,2013-06-30,1m,2
1,eakf_model1,2.4334745826431984e-15,2013-06-30,1m,2
2,eakf_model2,0.9999999999818504,2013-06-30,1m,2
3,eakf_model3,1.8147261608449048e-11,2013-06-30,1m,2
0,arima,6.946503103138848e-166,2013-06-30,2m,2
1,eakf_model1,0.9999999999624696,2013-06-30,2m,2
2,eakf_model2,3.753030261478482e-11,2013-06-30,2m,2
3,eakf_model3,1.1017346344428443e-16,2013-06-30,2m,2
0,arima,1.1584159306182758e-182,2013-06-30,3m,2
1,eakf_model1,0.9999999997672356,2013-06-30,3m,2
2,eakf_model2,2.8528480935349852e-46,2013-06-30,3m,2
3,eakf_model3,2.327644178107249e-10,2013-06-30,3m,2
0,arima,2e-323,2013-06-30,4m,2
1,eakf_model1,2.8234257433135227e-09,2013-06-30,4m,2
2,eakf_model2,6.0221084550908015e-180,2013-06-30,4m,2
3,eakf_model3,0.9999999971765744,2013-06-30,4m,2
0,arima,2.504932597231446e-170,2013-06-30,5m,2
1,eakf_model1,2.84706435380236e-10,2013-06-30,5m,2
2,eakf_model2,2.038413541551167e-19,2013-06-30,5m,2
3,eakf_model3,0.9999999997152936,2013-06-30,5m,2
0,arima,1.679579198909629e-139,2013-06-30,6m,2
1,eakf_model1,0.9999999998501128,2013-06-30,6m,2
2,eakf_model2,1.4937710645071516e-10,2013-06-30,6m,2
3,eakf_model3,5.102637892855273e-13,2013-06-30,6m,2
0,arima,2.669180418859604e-148,2013-07-31,1m,2
1,eakf_model1,6.1163571512633844e-21,2013-07-31,1m,2
2,eakf_model2,1.743725878667115e-11,2013-07-31,1m,2
3,eakf_model3,0.9999999999825628,2013-07-31,1m,2
0,arima,1e-323,2013-07-31,2m,2
1,eakf_model1,1.925145724326633e-10,2013-07-31,2m,2
2,eakf_model2,0.9999999998074854,2013-07-31,2m,2
3,eakf_model3,2.70023158627757e-32,2013-07-31,2m,2
0,arima,1.9890313957805825e-195,2013-07-31,3m,2
1,eakf_model1,0.9999999999526106,2013-07-31,3m,2
2,eakf_model2,4.7389319902560953e-11,2013-07-31,3m,2
3,eakf_model3,1.7310389069908775e-31,2013-07-31,3m,2
0,arima,4.867908178804074e-79,2013-07-31,4m,2
1,eakf_model1,0.9999999999791592,2013-07-31,4m,2
2,eakf_model2,2.0780959288491122e-11,2013-07-31,4m,2
3,eakf_model3,6.000949399633136e-14,2013-07-31,4m,2
0,arima,8.745984422887513e-181,2013-07-31,5m,2
1,eakf_model1,0.9999999996946872,2013-07-31,5m,2
2,eakf_model2,1.2804907331600153e-52,2013-07-31,5m,2
3,eakf_model3,3.0531268088969804e-10,2013-07-31,5m,2
0,arima,1.2099978808807157e-93,2013-07-31,6m,2
1,eakf_model1,4.3628498624928944e-11,2013-07-31,6m,2
2,eakf_model2,2.875376415936692e-24,2013-07-31,6m,2
3,eakf_model3,0.9999999999563712,2013-07-31,6m,2
0,arima,3.133667474573682e-88,2013-08-31,1m,2
1,eakf_model1,2.912681072377558e-12,2013-08-31,1m,2
2,eakf_model2,6.542474132910132e-26,2013-08-31,1m,2
3,eakf_model3,0.9999999999970872,2013-08-31,1m,2
0,arima,3.4202338562302e-226,2013-08-31,2m,2
1,eakf_model1,7.540644002768996e-19,2013-08-31,2m,2
2,eakf_model2,3.4437217880534145e-11,2013-08-31,2m,2
3,eakf_model3,0.9999999999655628,2013-08-31,2m,2
0,arima,1e-323,2013-08-31,3m,2
1,eakf_model1,0.9999999997581446,2013-08-31,3m,2
2,eakf_model2,2.4185534276629665e-10,2013-08-31,3m,2
3,eakf_model3,5.879389600600786e-47,2013-08-31,3m,2
0,arima,5.667555591729659e-134,2013-08-31,4m,2
1,eakf_model1,0.9999999999836532,2013-08-31,4m,2
2,eakf_model2,1.634667798925405e-11,2013-08-31,4m,2
3,eakf_model3,9.066054295605684e-22,2013-08-31,4m,2
0,arima,4.1325110117552445e-97,2013-08-31,5m,2
1,eakf_model1,0.9999999999779488,2013-08-31,5m,2
2,eakf_model2,2.203950207590936e-11,2013-08-31,5m,2
3,eakf_model3,1.1720949237361154e-14,2013-08-31,5m,2
0,arima,2e-323,2013-08-31,6m,2
1,eakf_model1,0.9999999991864188,2013-08-31,6m,2
2,eakf_model2,3.16259125900894e-83,2013-08-31,6m,2
3,eakf_model3,8.135811729135928e-10,2013-08-31,6m,2
0,arima,3.490183332011242e-217,2013-09-30,1m,2
1,eakf_model1,1.6914153547205375e-11,2013-09-30,1m,2
2,eakf_model2,1.345346512039016e-42,2013-09-30,1m,2
3,eakf_model3,0.999999999983086,2013-09-30,1m,2
0,arima,7.515644631796707e-130,2013-09-30,2m,2
1,eakf_model1,5.455105354382629e-12,2013-09-30,2m,2
2,eakf_model2,2.616746894778504e-24,2013-09-30,2m,2
3,eakf_model3,0.9999999999945448,2013-09-30,2m,2
0,arima,0.0,2013-09-30,3m,2
1,eakf_model1,3.673560608126207e-12,2013-09-30,3m,2
2,eakf_model2,1.4109260144000288e-10,2013-09-30,3m,2
3,eakf_model3,0.9999999998552338,2013-09-30,3m,2
0,arima,4.3042057389701894e-197,2013-09-30,4m,2
1,eakf_model1,0.999999999976008,2013-09-30,4m,2
2,eakf_model2,2.399209471731953e-11,2013-09-30,4m,2
3,eakf_model3,6.976786720640291e-17,2013-09-30,4m,2
0,arima,4.869827609534701e-113,2013-09-30,5m,2
1,eakf_model1,0.999999999991242,2013-09-30,5m,2
2,eakf_model2,8.657453248249289e-12,2013-09-30,5m,2
3,eakf_model3,1.0060833634798657e-13,2013-09-30,5m,2
0,arima,1.9549268174509444e-108,2013-09-30,6m,2
1,eakf_model1,0.9999999999823108,2013-09-30,6m,2
2,eakf_model2,1.4460965922748148e-11,2013-09-30,6m,2
3,eakf_model3,3.2282602682577267e-12,2013-09-30,6m,2
0,arima,7.796070765097444e-163,2013-10-31,1m,2
1,eakf_model1,1.175107062715629e-11,2013-10-31,1m,2
2,eakf_model2,2.213578711711857e-18,2013-10-31,1m,2
3,eakf_model3,0.999999999988249,2013-10-31,1m,2
0,arima,9.597624526908215e-182,2013-10-31,2m,2
1,eakf_model1,1.4948792060567258e-11,2013-10-31,2m,2
2,eakf_model2,1.0271225389192505e-41,2013-10-31,2m,2
3,eakf_model3,0.9999999999850512,2013-10-31,2m,2
0,arima,5.7806666077380346e-161,2013-10-31,3m,2
1,eakf_model1,9.73757780623758e-12,2013-10-31,3m,2
2,eakf_model2,2.211883658498271e-31,2013-10-31,3m,2
3,eakf_model3,0.9999999999902623,2013-10-31,3m,2
0,arima,1e-323,2013-10-31,4m,2
1,eakf_model1,3.46057780166102e-10,2013-10-31,4m,2
2,eakf_model2,2.4947362404402823e-39,2013-10-31,4m,2
3,eakf_model3,0.9999999996539422,2013-10-31,4m,2
0,arima,2.282182935116372e-196,2013-10-31,5m,2
1,eakf_model1,0.9999999999766418,2013-10-31,5m,2
2,eakf_model2,1.5654175453987756e-15,2013-10-31,5m,2
3,eakf_model3,2.335666667189666e-11,2013-10-31,5m,2
0,arima,1.0204095031571916e-141,2013-10-31,6m,2
1,eakf_model1,0.9999999999868284,2013-10-31,6m,2
2,eakf_model2,5.0038533669862304e-18,2013-10-31,6m,2
3,eakf_model3,1.3171569660403859e-11,2013-10-31,6m,2
0,arima,1e-323,2013-11-30,1m,2
1,eakf_model1,0.9999999994819572,2013-11-30,1m,2
2,eakf_model2,7.845298394633014e-37,2013-11-30,1m,2
3,eakf_model3,5.18042754251562e-10,2013-11-30,1m,2
0,arima,3.0045549021189073e-144,2013-11-30,2m,2
1,eakf_model1,2.9710760812077496e-11,2013-11-30,2m,2
2,eakf_model2,4.366510331085121e-25,2013-11-30,2m,2
3,eakf_model3,0.9999999999702892,2013-11-30,2m,2
0,arima,1.0789973425080968e-183,2013-11-30,3m,2
1,eakf_model1,2.795531266287137e-11,2013-11-30,3m,2
2,eakf_model2,5.52537193052979e-41,2013-11-30,3m,2
3,eakf_model3,0.9999999999720448,2013-11-30,3m,2
0,arima,8.260525542137927e-204,2013-11-30,4m,2
1,eakf_model1,2.7020577059562983e-11,2013-11-30,4m,2
2,eakf_model2,1.1716218451418014e-30,2013-11-30,4m,2
3,eakf_model3,0.9999999999729796,2013-11-30,4m,2
0,arima,1e-323,2013-11-30,5m,2
1,eakf_model1,5.461485507343999e-10,2013-11-30,5m,2
2,eakf_model2,3.2085620169589553e-18,2013-11-30,5m,2
3,eakf_model3,0.9999999994538514,2013-11-30,5m,2
0,arima,7.1618643071803886e-186,2013-11-30,6m,2
1,eakf_model1,0.9999999999761756,2013-11-30,6m,2
2,eakf_model2,1.3079156511088004e-16,2013-11-30,6m,2
3,eakf_model3,2.382427021824928e-11,2013-11-30,6m,2
0,arima,2.0638964066295038e-95,2013-12-31,1m,2
1,eakf_model1,0.9999999999833328,2013-12-31,1m,2
2,eakf_model2,1.6667206004050376e-11,2013-12-31,1m,2
3,eakf_model3,6.74237991316223e-29,2013-12-31,1m,2
0,arima,1e-323,2013-12-31,2m,2
1,eakf_model1,0.9999999548215928,2013-12-31,2m,2
2,eakf_model2,4.5178407270612683e-08,2013-12-31,2m,2
3,eakf_model3,2.0566222797555805e-137,2013-12-31,2m,2
0,arima,5.535387377566379e-284,2013-12-31,3m,2
1,eakf_model1,1.4084280905723884e-10,2013-12-31,3m,2
2,eakf_model2,3.8218399881206573e-13,2013-12-31,3m,2
3,eakf_model3,0.999999999858775,2013-12-31,3m,2
0,arima,9.835149792863726e-273,2013-12-31,4m,2
1,eakf_model1,8.448759304331279e-11,2013-12-31,4m,2
2,eakf_model2,1.4832575334473445e-21,2013-12-31,4m,2
