,model_name,weigth,date_forecast,forecast_window
1,eakf_model1,0.9999999974417164,2013-01-31,1m
2,eakf_model2,7.471856764351755e-53,2013-01-31,1m
3,eakf_model3,2.558283277394149e-09,2013-01-31,1m
0,arima,0.0,2013-01-31,2m
1,eakf_model1,0.999999999214086,2013-01-31,2m
2,eakf_model2,2.4214894063182397e-87,2013-01-31,2m
3,eakf_model3,7.859137599848831e-10,2013-01-31,2m
0,arima,0.0,2013-01-31,3m
1,eakf_model1,0.9999999990368602,2013-01-31,3m
2,eakf_model2,1.6691160400983014e-102,2013-01-31,3m
3,eakf_model3,9.631399777810907e-10,2013-01-31,3m
0,arima,0.0,2013-01-31,4m
1,eakf_model1,0.9999999996859756,2013-01-31,4m
2,eakf_model2,3.999162612518513e-62,2013-01-31,4m
3,eakf_model3,3.140246373088108e-10,2013-01-31,4m
0,arima,0.0,2013-01-31,5m
1,eakf_model1,0.9999999998926516,2013-01-31,5m
2,eakf_model2,1.4628560331248954e-37,2013-01-31,5m
3,eakf_model3,1.0734899717424088e-10,2013-01-31,5m
0,arima,2.8212963237500344e-170,2013-01-31,6m
1,eakf_model1,0.9999999999820433,2013-01-31,6m
2,eakf_model2,9.436732221150674e-18,2013-01-31,6m
3,eakf_model3,1.795705131390611e-11,2013-01-31,6m
0,arima,0.0,2013-02-28,1m
1,eakf_model1,0.9999999991841536,2013-02-28,1m
2,eakf_model2,2.35645244738874e-38,2013-02-28,1m
3,eakf_model3,8.158463847219003e-10,2013-02-28,1m
0,arima,0.0,2013-02-28,2m
1,eakf_model1,0.999999999497798,2013-02-28,2m
2,eakf_model2,1.2367006585300916e-75,2013-02-28,2m
3,eakf_model3,5.022016893111831e-10,2013-02-28,2m
0,arima,0.0,2013-02-28,3m
1,eakf_model1,0.9999999995518336,2013-02-28,3m
2,eakf_model2,2.3899991018671674e-78,2013-02-28,3m
3,eakf_model3,4.4816621410960677e-10,2013-02-28,3m
0,arima,0.0,2013-02-28,4m
1,eakf_model1,0.999999999783556,2013-02-28,4m
2,eakf_model2,3.1977373141007063e-53,2013-02-28,4m
3,eakf_model3,2.1644433044496344e-10,2013-02-28,4m
0,arima,0.0,2013-02-28,5m
1,eakf_model1,0.9999999999075736,2013-02-28,5m
2,eakf_model2,1.1551229607803898e-34,2013-02-28,5m
3,eakf_model3,9.242670890471062e-11,2013-02-28,5m
0,arima,1.2986740145999652e-176,2013-02-28,6m
1,eakf_model1,0.9999999999795514,2013-02-28,6m
2,eakf_model2,8.111525978263389e-18,2013-02-28,6m
3,eakf_model3,2.0448760649460534e-11,2013-02-28,6m
0,arima,0.0,2013-03-31,1m
1,eakf_model1,0.999999999564607,2013-03-31,1m
2,eakf_model2,2.1183317613297983e-34,2013-03-31,1m
3,eakf_model3,4.353926172556744e-10,2013-03-31,1m
0,arima,0.0,2013-03-31,2m
1,eakf_model1,0.9999999997194042,2013-03-31,2m
2,eakf_model2,3.979176532302486e-62,2013-03-31,2m
3,eakf_model3,2.8059590993642887e-10,2013-03-31,2m
0,arima,0.0,2013-03-31,3m
1,eakf_model1,0.9999999996920714,2013-03-31,3m
2,eakf_model2,5.815246640360326e-70,2013-03-31,3m
3,eakf_model3,3.0792842936157795e-10,2013-03-31,3m
0,arima,0.0,2013-03-31,4m
1,eakf_model1,0.9999999998557244,2013-03-31,4m
2,eakf_model2,5.155385123227622e-47,2013-03-31,4m
3,eakf_model3,1.4427552258413694e-10,2013-03-31,4m
0,arima,1.0880071053836443e-304,2013-03-31,5m
1,eakf_model1,0.9999999999276712,2013-03-31,5m
2,eakf_model2,1.714951206946152e-31,2013-03-31,5m
3,eakf_model3,7.232922915939005e-11,2013-03-31,5m
0,arima,1.763336644206213e-166,2013-03-31,6m
1,eakf_model1,0.9999999999819962,2013-03-31,6m
2,eakf_model2,8.409082153253113e-17,2013-03-31,6m
3,eakf_model3,1.8004152345719438e-11,2013-03-31,6m
0,arima,0.0,2013-04-30,1m
1,eakf_model1,0.999999999713098,2013-04-30,1m
2,eakf_model2,1.7114429510219994e-32,2013-04-30,1m
3,eakf_model3,2.869017185829286e-10,2013-04-30,1m
0,arima,0.0,2013-04-30,2m
1,eakf_model1,0.9999999998147332,2013-04-30,2m
2,eakf_model2,6.197861178000282e-55,2013-04-30,2m
3,eakf_model3,1.8526713150888366e-10,2013-04-30,2m
0,arima,0.0,2013-04-30,3m
1,eakf_model1,0.999999999803856,2013-04-30,3m
2,eakf_model2,1.83789930991251e-59,2013-04-30,3m
3,eakf_model3,1.961435235716596e-10,2013-04-30,3m
0,arima,0.0,2013-04-30,4m
1,eakf_model1,0.9999999998838052,2013-04-30,4m
2,eakf_model2,1.6593132736060005e-44,2013-04-30,4m
3,eakf_model3,1.1619530872154095e-10,2013-04-30,4m
0,arima,1.457809351884923e-268,2013-04-30,5m
1,eakf_model1,0.999999999944179,2013-04-30,5m
2,eakf_model2,1.3589483199007813e-29,2013-04-30,5m
3,eakf_model3,5.582064768107047e-11,2013-04-30,5m
0,arima,6.006908173292841e-155,2013-04-30,6m
1,eakf_model1,0.9999999999838802,2013-04-30,6m
2,eakf_model2,4.643206580387217e-16,2013-04-30,6m
3,eakf_model3,1.6119367695927788e-11,2013-04-30,6m
0,arima,0.0,2013-05-31,1m
1,eakf_model1,0.9999999997674924,2013-05-31,1m
2,eakf_model2,1.3826007484031285e-32,2013-05-31,1m
3,eakf_model3,2.3250705363081572e-10,2013-05-31,1m
0,arima,0.0,2013-05-31,2m
1,eakf_model1,0.9999999998583898,2013-05-31,2m
2,eakf_model2,4.493981293445923e-51,2013-05-31,2m
3,eakf_model3,1.4161027977080784e-10,2013-05-31,2m
0,arima,0.0,2013-05-31,3m
1,eakf_model1,0.9999999998623602,2013-05-31,3m
2,eakf_model2,1.3776672564607194e-53,2013-05-31,3m
3,eakf_model3,1.3763979771617655e-10,2013-05-31,3m
0,arima,0.0,2013-05-31,4m
1,eakf_model1,0.9999999999109442,2013-05-31,4m
2,eakf_model2,6.58735568126997e-41,2013-05-31,4m
3,eakf_model3,8.905575700966018e-11,2013-05-31,4m
0,arima,3.454882933970469e-248,2013-05-31,5m
1,eakf_model1,0.9999999999520252,2013-05-31,5m
2,eakf_model2,7.851949676602593e-29,2013-05-31,5m
3,eakf_model3,4.797503838256133e-11,2013-05-31,5m
0,arima,1.1099291050565717e-146,2013-05-31,6m
1,eakf_model1,0.9999999999855236,2013-05-31,6m
2,eakf_model2,4.614201193190954e-16,2013-05-31,6m
3,eakf_model3,1.4475807964962718e-11,2013-05-31,6m
0,arima,0.0,2013-06-30,1m
1,eakf_model1,0.9999999998461712,2013-06-30,1m
2,eakf_model2,5.9073874138304674e-30,2013-06-30,1m
3,eakf_model3,1.5382953136657196e-10,2013-06-30,1m
0,arima,0.0,2013-06-30,2m
1,eakf_model1,0.9999999998783508,2013-06-30,2m
2,eakf_model2,1.4253058683641356e-49,2013-06-30,2m
3,eakf_model3,1.2164907719806314e-10,2013-06-30,2m
0,arima,0.0,2013-06-30,3m
1,eakf_model1,0.999999999889308,2013-06-30,3m
2,eakf_model2,9.443139583601644e-51,2013-06-30,3m
3,eakf_model3,1.1069200544033564e-10,2013-06-30,3m
0,arima,2.626950123061619e-297,2013-06-30,4m
1,eakf_model1,0.999999999929892,2013-06-30,4m
2,eakf_model2,1.889947168380877e-38,2013-06-30,4m
3,eakf_model3,7.010804636511721e-11,2013-06-30,4m
0,arima,7.093596466252897e-225,2013-06-30,5m
1,eakf_model1,0.9999999999585882,2013-06-30,5m
2,eakf_model2,2.2395191410397877e-27,2013-06-30,5m
3,eakf_model3,4.141172887300779e-11,2013-06-30,5m
0,arima,1.3591097579454118e-141,2013-06-30,6m
1,eakf_model1,0.9999999999862612,2013-06-30,6m
2,eakf_model2,3.20699340763159e-16,2013-06-30,6m
3,eakf_model3,1.3738251074214258e-11,2013-06-30,6m
0,arima,0.0,2013-07-31,1m
1,eakf_model1,0.9999999998872589,2013-07-31,1m
2,eakf_model2,3.100376461624808e-28,2013-07-31,1m
3,eakf_model3,1.1274108639291676e-10,2013-07-31,1m
0,arima,1.6446184877367114e-292,2013-07-31,2m
1,eakf_model1,0.999999999908286,2013-07-31,2m
2,eakf_model2,8.436432051127303e-46,2013-07-31,2m
3,eakf_model3,9.171436489917329e-11,2013-07-31,2m
0,arima,1.13303793e-316,2013-07-31,3m
1,eakf_model1,0.9999999999005184,2013-07-31,3m
2,eakf_model2,3.3806519215257188e-49,2013-07-31,3m
3,eakf_model3,9.948112628937552e-11,2013-07-31,3m
0,arima,1.5176746729187363e-273,2013-07-31,4m
1,eakf_model1,0.9999999999410716,2013-07-31,4m
2,eakf_model2,5.103404700505396e-37,2013-07-31,4m
3,eakf_model3,5.892851442347039e-11,2013-07-31,4m
0,arima,4.954088102203127e-205,2013-07-31,5m
1,eakf_model1,0.9999999999658428,2013-07-31,5m
2,eakf_model2,1.9477842540847463e-26,2013-07-31,5m
3,eakf_model3,3.415725024261085e-11,2013-07-31,5m
0,arima,2.3411274178444503e-135,2013-07-31,6m
1,eakf_model1,0.9999999999877712,2013-07-31,6m
2,eakf_model2,3.9797750483834314e-16,2013-07-31,6m
3,eakf_model3,1.2228456204915792e-11,2013-07-31,6m
0,arima,1.456959387e-315,2013-08-31,1m
1,eakf_model1,0.9999999999205896,2013-08-31,1m
2,eakf_model2,6.745449838905192e-26,2013-08-31,1m
3,eakf_model3,7.941064090127589e-11,2013-08-31,1m
0,arima,3.4709640102101018e-258,2013-08-31,2m
1,eakf_model1,0.9999999999280704,2013-08-31,2m
2,eakf_model2,4.0892136620471785e-42,2013-08-31,2m
3,eakf_model3,7.193010631431236e-11,2013-08-31,2m
0,arima,1.093570765888296e-283,2013-08-31,3m
1,eakf_model1,0.9999999999231864,2013-08-31,3m
2,eakf_model2,3.835764034728418e-46,2013-08-31,3m
3,eakf_model3,7.68138676174824e-11,2013-08-31,3m
0,arima,8.187016142638701e-257,2013-08-31,4m
1,eakf_model1,0.999999999945353,2013-08-31,4m
2,eakf_model2,2.426370514801748e-36,2013-08-31,4m
3,eakf_model3,5.464649292585146e-11,2013-08-31,4m
0,arima,1.7091225351087174e-191,2013-08-31,5m
1,eakf_model1,0.9999999999702964,2013-08-31,5m
2,eakf_model2,8.254149887086541e-26,2013-08-31,5m
3,eakf_model3,2.9703451836495325e-11,2013-08-31,5m
0,arima,4.0643158827232007e-129,2013-08-31,6m
1,eakf_model1,0.9999999999883902,2013-08-31,6m
2,eakf_model2,3.843868106684695e-16,2013-08-31,6m
3,eakf_model3,1.1609582974896926e-11,2013-08-31,6m
0,arima,1.9747345615465702e-286,2013-09-30,1m
1,eakf_model1,0.9999999999366423,2013-09-30,1m
2,eakf_model2,4.381350623243451e-25,2013-09-30,1m
3,eakf_model3,6.335760578825094e-11,2013-09-30,1m
0,arima,3.246787389351098e-230,2013-09-30,2m
1,eakf_model1,0.999999999946452,2013-09-30,2m
2,eakf_model2,2.9228762997570903e-39,2013-09-30,2m
3,eakf_model3,5.3548039907761385e-11,2013-09-30,2m
0,arima,3.3588830627514534e-251,2013-09-30,3m
1,eakf_model1,0.999999999940808,2013-09-30,3m
2,eakf_model2,1.711722637417523e-42,2013-09-30,3m
3,eakf_model3,5.919266979453169e-11,2013-09-30,3m
0,arima,3.6951353282997426e-235,2013-09-30,4m
1,eakf_model1,0.9999999999543124,2013-09-30,4m
2,eakf_model2,7.113351361334596e-35,2013-09-30,4m
3,eakf_model3,4.5688232584544247e-11,2013-09-30,4m
0,arima,4.256784135612382e-181,2013-09-30,5m
1,eakf_model1,0.9999999999717846,2013-09-30,5m
2,eakf_model2,1.5668159904345396e-25,2013-09-30,5m
3,eakf_model3,2.8215212701463764e-11,2013-09-30,5m
0,arima,8.656474549876247e-125,2013-09-30,6m
1,eakf_model1,0.9999999999890964,2013-09-30,6m
2,eakf_model2,3.5724268147986566e-16,2013-09-30,6m
3,eakf_model3,1.0903457127292459e-11,2013-09-30,6m
0,arima,0.0,2013-10-31,1m
1,eakf_model1,0.999999999903814,2013-10-31,1m
2,eakf_model2,1.500999686663441e-25,2013-10-31,1m
3,eakf_model3,9.618595262927712e-11,2013-10-31,1m
0,arima,9.408633786174654e-217,2013-10-31,2m
1,eakf_model1,0.9999999999503592,2013-10-31,2m
2,eakf_model2,2.890617024081253e-38,2013-10-31,2m
3,eakf_model3,4.964070823606515e-11,2013-10-31,2m
0,arima,4.192433797616828e-226,2013-10-31,3m
1,eakf_model1,0.99999999995184,2013-10-31,3m
2,eakf_model2,8.485741417208119e-40,2013-10-31,3m
3,eakf_model3,4.816017194954672e-11,2013-10-31,3m
0,arima,2.6797705317559987e-213,2013-10-31,4m
1,eakf_model1,0.9999999999627222,2013-10-31,4m
2,eakf_model2,5.559454562298575e-33,2013-10-31,4m
3,eakf_model3,3.7277891081897986e-11,2013-10-31,4m
0,arima,1.7872395245966698e-168,2013-10-31,5m
1,eakf_model1,0.9999999999761174,2013-10-31,5m
2,eakf_model2,6.899344634801663e-25,2013-10-31,5m
3,eakf_model3,2.3882896918030328e-11,2013-10-31,5m
0,arima,3.086736973323472e-121,2013-10-31,6m
1,eakf_model1,0.9999999999889584,2013-10-31,6m
2,eakf_model2,2.6691829229299163e-16,2013-10-31,6m
3,eakf_model3,1.1041454063343784e-11,2013-10-31,6m
0,arima,2.26976409575671e-301,2013-11-30,1m
1,eakf_model1,0.999999999923733,2013-11-30,1m
2,eakf_model2,2.6097111428984573e-25,2013-11-30,1m
3,eakf_model3,7.626708483506109e-11,2013-11-30,1m
0,arima,1.580147706521156e-219,2013-11-30,2m
1,eakf_model1,0.9999999999487796,2013-11-30,2m
2,eakf_model2,8.062779682381433e-39,2013-11-30,2m
3,eakf_model3,5.1220527677798966e-11,2013-11-30,2m
0,arima,1.6343600772201398e-213,2013-11-30,3m
1,eakf_model1,0.9999999999582504,2013-11-30,3m
2,eakf_model2,6.96591900017402e-39,2013-11-30,3m
3,eakf_model3,4.174952238896984e-11,2013-11-30,3m
0,arima,1.5235594227915128e-194,2013-11-30,4m
1,eakf_model1,0.9999999999677274,2013-11-30,4m
2,eakf_model2,2.505017924280819e-31,2013-11-30,4m
3,eakf_model3,3.2272743717754985e-11,2013-11-30,4m
0,arima,1.9208484501888265e-155,2013-11-30,5m
1,eakf_model1,0.9999999999785704,2013-11-30,5m
2,eakf_model2,6.4604193437496856e-24,2013-11-30,5m
3,eakf_model3,2.142960745694968e-11,2013-11-30,5m
0,arima,1.4893879689497584e-116,2013-11-30,6m
1,eakf_model1,0.9999999999896256,2013-11-30,6m
2,eakf_model2,2.7284903463579457e-16,2013-11-30,6m
3,eakf_model3,1.0374143892282023e-11,2013-11-30,6m
0,arima,1.2951139951341441e-282,2013-12-31,1m
1,eakf_model1,0.9999999999321562,2013-12-31,1m
2,eakf_model2,7.542240386705289e-26,2013-12-31,1m
3,eakf_model3,6.784429845145395e-11,2013-12-31,1m
0,arima,2.358417570341108e-205,2013-12-31,2m
1,eakf_model1,0.99999999995489,2013-12-31,2m
2,eakf_model2,4.3725238437408654e-38,2013-12-31,2m
3,eakf_model3,4.510981394926457e-11,2013-12-31,2m
0,arima,8.588750557390815e-213,2013-12-31,3m
1,eakf_model1,0.9999999999565572,2013-12-31,3m
2,eakf_model2,3.9412377471420335e-39,2013-12-31,3m
3,eakf_model3,4.344303352335198e-11,2013-12-31,3m
0,arima,7.400642361764254e-185,2013-12-31,4m
1,eakf_model1,0.9999999999718264,2013-12-31,4m
2,eakf_model2,7.992207134697982e-31,2013-12-31,4m
3,eakf_model3,2.817335628794826e-11,2013-12-31,4m
0,arima,1.2768391834881794e-144,2013-12-31,5m
1,eakf_model1,0.9999999999817962,2013-12-31,5m
2,eakf_model2,3.7529744139690404e-23,2013-12-31,5m
3,eakf_model3,1.8203934717088442e-11,2013-12-31,5m
0,arima,2.0371522392126297e-111,2013-12-31,6m
1,eakf_model1,0.999999999990414,2013-12-31,6m
2,eakf_model2,4.087271577159741e-16,2013-12-31,6m
3,eakf_model3,9.585773059455736e-12,2013-12-31,6m
0,arima,1.5876547363181243e-260,2014-01-31,1m
1,eakf_model1,0.999999999942352,2014-01-31,1m
2,eakf_model2,7.409139258172283e-26,2014-01-31,1m
3,eakf_model3,5.764796145839344e-11,2014-01-31,1m
0,arima,2.3079313872783843e-196,2014-01-31,2m
1,eakf_model1,0.9999999999589784,2014-01-31,2m
2,eakf_model2,5.275052251764644e-38,2014-01-31,2m
3,eakf_model3,4.102218679226302e-11,2014-01-31,2m
0,arima,2.2055271169912582e-202,2014-01-31,3m
1,eakf_model1,0.9999999999615214,2014-01-31,3m
2,eakf_model2,1.3115265331860206e-38,2014-01-31,3m
3,eakf_model3,3.847833895252674e-11,2014-01-31,3m
0,arima,2.3156279579634723e-184,2014-01-31,4m
1,eakf_model1,0.9999999999710246,2014-01-31,4m
2,eakf_model2,6.030401091419591e-31,2014-01-31,4m
3,eakf_model3,2.8975569740772315e-11,2014-01-31,4m
0,arima,4.2243871717681484e-138,2014-01-31,5m
1,eakf_model1,0.9999999999832052,2014-01-31,5m
2,eakf_model2,6.920858565827694e-23,2014-01-31,5m
3,eakf_model3,1.679473974134358e-11,2014-01-31,5m
0,arima,9.684529384749928e-107,2014-01-31,6m
1,eakf_model1,0.9999999999911744,2014-01-31,6m
2,eakf_model2,5.87152883124451e-16,2014-01-31,6m
3,eakf_model3,8.825059368772804e-12,2014-01-31,6m
0,arima,1.1825144030872457e-239,2014-02-28,1m
1,eakf_model1,0.999999999951136,2014-02-28,1m
2,eakf_model2,2.7685471123854265e-25,2014-02-28,1m
3,eakf_model3,4.8864089120361275e-11,2014-02-28,1m
0,arima,1.3225289165884378e-185,2014-02-28,2m
1,eakf_model1,0.9999999999638296,2014-02-28,2m
2,eakf_model2,1.856366658303324e-37,2014-02-28,2m
3,eakf_model3,3.6171179233800046e-11,2014-02-28,2m
0,arima,9.11083049400712e-196,2014-02-28,3m
1,eakf_model1,0.9999999999629696,2014-02-28,3m
2,eakf_model2,1.3483521182169836e-38,2014-02-28,3m
3,eakf_model3,3.7030606379425855e-11,2014-02-28,3m
0,arima,3.8372990912802915e-175,2014-02-28,4m
1,eakf_model1,0.9999999999734566,2014-02-28,4m
2,eakf_model2,1.3728440961278432e-30,2014-02-28,4m
3,eakf_model3,2.654346068830656e-11,2014-02-28,4m
0,arima,7.05471790775251e-136,2014-02-28,5m
1,eakf_model1,0.9999999999835504,2014-02-28,5m
2,eakf_model2,8.508948969123841e-23,2014-02-28,5m
3,eakf_model3,1.6449937072447943e-11,2014-02-28,5m
0,arima,8.933286997763174e-104,2014-02-28,6m
1,eakf_model1,0.9999999999916372,2014-02-28,6m
2,eakf_model2,5.43469688224417e-16,2014-02-28,6m
3,eakf_model3,8.362642415218659e-12,2014-02-28,6m
0,arima,1.33602106020319e-221,2014-03-31,1m
1,eakf_model1,0.9999999999575082,2014-03-31,1m
2,eakf_model2,5.075578663419328e-25,2014-03-31,1m
3,eakf_model3,4.2491773238144487e-11,2014-03-31,1m
0,arima,5.467279101119989e-174,2014-03-31,2m
1,eakf_model1,0.9999999999679208,2014-03-31,2m
2,eakf_model2,2.4542888259722323e-36,2014-03-31,2m
3,eakf_model3,3.207922703980603e-11,2014-03-31,2m
0,arima,5.3717182011156126e-188,2014-03-31,3m
1,eakf_model1,0.9999999999665627,2014-03-31,3m
2,eakf_model2,2.81700341613913e-38,2014-03-31,3m
3,eakf_model3,3.3437030461828605e-11,2014-03-31,3m
0,arima,2.932217676294301e-170,2014-03-31,4m
1,eakf_model1,0.9999999999748934,2014-03-31,4m
2,eakf_model2,8.722732038948388e-31,2014-03-31,4m
3,eakf_model3,2.5107097966832787e-11,2014-03-31,4m
0,arima,2.688753865693965e-130,2014-03-31,5m
1,eakf_model1,0.9999999999849248,2014-03-31,5m
2,eakf_model2,1.0305983468330126e-22,2014-03-31,5m
3,eakf_model3,1.5074934394023702e-11,2014-03-31,5m
0,arima,1.1945262796900682e-101,2014-03-31,6m
1,eakf_model1,0.9999999999918138,2014-03-31,6m
2,eakf_model2,6.882505914047886e-16,2014-03-31,6m
3,eakf_model3,8.185655798844614e-12,2014-03-31,6m
0,arima,4.163007943555352e-201,2014-04-30,1m
1,eakf_model1,0.999999999964674,2014-04-30,1m
2,eakf_model2,2.7747428078600957e-24,2014-04-30,1m
3,eakf_model3,3.5325922541321437e-11,2014-04-30,1m
0,arima,4.390116276624055e-164,2014-04-30,2m
1,eakf_model1,0.9999999999716108,2014-04-30,2m
2,eakf_model2,1.1037426080047096e-35,2014-04-30,2m
3,eakf_model3,2.838933316004461e-11,2014-04-30,2m
0,arima,1.151014417159582e-178,2014-04-30,3m
1,eakf_model1,0.9999999999702188,2014-04-30,3m
2,eakf_model2,2.4160278628978262e-37,2014-04-30,3m
3,eakf_model3,2.9781356405072324e-11,2014-04-30,3m
0,arima,1.2434548533670865e-163,2014-04-30,4m
1,eakf_model1,0.999999999976369,2014-04-30,4m
2,eakf_model2,1.2534871402068027e-30,2014-04-30,4m
3,eakf_model3,2.3630755950744112e-11,2014-04-30,4m
0,arima,7.385312364387258e-127,2014-04-30,5m
1,eakf_model1,0.9999999999856564,2014-04-30,5m
2,eakf_model2,7.076271963951063e-23,2014-04-30,5m
3,eakf_model3,1.4343590775759943e-11,2014-04-30,5m
0,arima,3.5744281862779422e-99,2014-04-30,6m
1,eakf_model1,0.9999999999923808,2014-04-30,6m
2,eakf_model2,4.885773217301621e-16,2014-04-30,6m
3,eakf_model3,7.618688222288403e-12,2014-04-30,6m
0,arima,2.676987416416609e-210,2014-05-31,1m
1,eakf_model1,0.9999999999619846,2014-05-31,1m
2,eakf_model2,1.0323330894859723e-24,2014-05-31,1m
3,eakf_model3,3.801535682630696e-11,2014-05-31,1m
0,arima,4.5239831524908396e-154,2014-05-31,2m
1,eakf_model1,0.9999999999740232,2014-05-31,2m
2,eakf_model2,1.1105213834136523e-34,2014-05-31,2m
3,eakf_model3,2.597662109065997e-11,2014-05-31,2m
0,arima,1.6157810876908081e-170,2014-05-31,3m
1,eakf_model1,0.999999999973444,2014-05-31,3m
2,eakf_model2,8.70754532596721e-37,2014-05-31,3m
3,eakf_model3,2.6556259156987027e-11,2014-05-31,3m
0,arima,8.99902436949127e-156,2014-05-31,4m
1,eakf_model1,0.9999999999789656,2014-05-31,4m
2,eakf_model2,5.047711691640358e-30,2014-05-31,4m
3,eakf_model3,2.103502035205374e-11,2014-05-31,4m
0,arima,7.64874456847909e-123,2014-05-31,5m
1,eakf_model1,0.9999999999867022,2014-05-31,5m
2,eakf_model2,6.441369018624571e-23,2014-05-31,5m
3,eakf_model3,1.3297966514987076e-11,2014-05-31,5m
0,arima,1.0533258891568221e-97,2014-05-31,6m
1,eakf_model1,0.9999999999925157,2014-05-31,6m
2,eakf_model2,2.893904011024712e-16,2014-05-31,6m
3,eakf_model3,7.483909636694328e-12,2014-05-31,6m
0,arima,5.0267996691040615e-217,2014-06-30,1m
1,eakf_model1,0.9999999999592476,2014-06-30,1m
2,eakf_model2,5.411394784008263e-25,2014-06-30,1m
3,eakf_model3,4.075227181760649e-11,2014-06-30,1m
0,arima,1.3161035203171299e-156,2014-06-30,2m
1,eakf_model1,0.999999999973923,2014-06-30,2m
2,eakf_model2,5.051302618918033e-35,2014-06-30,2m
3,eakf_model3,2.6076622148704447e-11,2014-06-30,2m
0,arima,3.9024679370089724e-162,2014-06-30,3m
1,eakf_model1,0.99999999997545,2014-06-30,3m
2,eakf_model2,6.656729210742488e-36,2014-06-30,3m
3,eakf_model3,2.4550026462677256e-11,2014-06-30,3m
0,arima,5.0864959764719924e-148,2014-06-30,4m
1,eakf_model1,0.9999999999808484,2014-06-30,4m
2,eakf_model2,1.5430679714767978e-29,2014-06-30,4m
3,eakf_model3,1.915169597262421e-11,2014-06-30,4m
0,arima,1.2736517325950704e-117,2014-06-30,5m
1,eakf_model1,0.9999999999878048,2014-06-30,5m
2,eakf_model2,1.3562697341414561e-22,2014-06-30,5m
3,eakf_model3,1.2195144617809383e-11,2014-06-30,5m
0,arima,6.498240782301085e-96,2014-06-30,6m
1,eakf_model1,0.9999999999929744,2014-06-30,6m
2,eakf_model2,1.895729561036357e-16,2014-06-30,6m
3,eakf_model3,7.02582242220579e-12,2014-06-30,6m
0,arima,6.437609379871323e-228,2014-07-31,1m
1,eakf_model1,0.9999999999554868,2014-07-31,1m
2,eakf_model2,1.4843618135797362e-25,2014-07-31,1m
3,eakf_model3,4.451346847381841e-11,2014-07-31,1m
0,arima,1.3320210896122818e-159,2014-07-31,2m
1,eakf_model1,0.9999999999738386,2014-07-31,2m
2,eakf_model2,2.2129950680664236e-35,2014-07-31,2m
3,eakf_model3,2.6161680253696847e-11,2014-07-31,2m
0,arima,2.5520793862122577e-168,2014-07-31,3m
1,eakf_model1,0.9999999999728512,2014-07-31,3m
2,eakf_model2,1.881560807354532e-36,2014-07-31,3m
3,eakf_model3,2.7148785623972038e-11,2014-07-31,3m
0,arima,8.472070714838879e-141,2014-07-31,4m
1,eakf_model1,0.9999999999830144,2014-07-31,4m
2,eakf_model2,6.451659517774654e-29,2014-07-31,4m
3,eakf_model3,1.6985161513355474e-11,2014-07-31,4m
0,arima,1.0369912420186835e-112,2014-07-31,5m
1,eakf_model1,0.9999999999886952,2014-07-31,5m
2,eakf_model2,2.146635037406913e-22,2014-07-31,5m
3,eakf_model3,1.1304963682287645e-11,2014-07-31,5m
0,arima,3.53281470772888e-93,2014-07-31,6m
1,eakf_model1,0.9999999999934288,2014-07-31,6m
2,eakf_model2,2.1547073019946264e-16,2014-07-31,6m
3,eakf_model3,6.5708218988408945e-12,2014-07-31,6m
0,arima,2.9625154636116464e-242,2014-08-31,1m
1,eakf_model1,0.9999999999483022,2014-08-31,1m
2,eakf_model2,3.493676262610352e-26,2014-08-31,1m
3,eakf_model3,5.169812981709387e-11,2014-08-31,1m
0,arima,6.039857364903914e-159,2014-08-31,2m
1,eakf_model1,0.9999999999739034,2014-08-31,2m
2,eakf_model2,4.469730050784642e-35,2014-08-31,2m
3,eakf_model3,2.609671369236704e-11,2014-08-31,2m
0,arima,1.2334009974987311e-173,2014-08-31,3m
1,eakf_model1,0.9999999999715312,2014-08-31,3m
2,eakf_model2,6.644960480264229e-37,2014-08-31,3m
