,model_name,weigth,date_forecast,forecast_window,past_months
2,eakf_model2,2.752032156023566e-13,2008-09-30,4m,2
3,eakf_model3,6.921837545638177e-12,2008-09-30,4m,2
4,sarima,6.292211455922233e-175,2008-09-30,4m,2
0,arima,2.698558992249312e-132,2008-09-30,5m,2
1,eakf_model1,0.9999999999903828,2008-09-30,5m,2
2,eakf_model2,1.7048544331651035e-30,2008-09-30,5m,2
3,eakf_model3,9.61704972972002e-12,2008-09-30,5m,2
4,sarima,1.8780895638888982e-219,2008-09-30,5m,2
0,arima,3.1938389348424623e-293,2008-09-30,6m,2
1,eakf_model1,0.9999999999146908,2008-09-30,6m,2
2,eakf_model2,4.998535123473077e-65,2008-09-30,6m,2
3,eakf_model3,8.530918842989038e-11,2008-09-30,6m,2
4,sarima,0.0,2008-09-30,6m,2
0,arima,3.8453090577923353e-265,2008-10-31,1m,2
1,eakf_model1,1.522295080890875e-11,2008-10-31,1m,2
2,eakf_model2,0.9999999999847669,2008-10-31,1m,2
3,eakf_model3,1.0268953414563369e-14,2008-10-31,1m,2
4,sarima,8.810959125432007e-188,2008-10-31,1m,2
0,arima,0.0,2008-10-31,2m,2
1,eakf_model1,9.079979453816895e-11,2008-10-31,2m,2
2,eakf_model2,0.9999999999092002,2008-10-31,2m,2
3,eakf_model3,1.4901341891396848e-29,2008-10-31,2m,2
4,sarima,0.0,2008-10-31,2m,2
0,arima,0.0,2008-10-31,3m,2
1,eakf_model1,0.9999999998627038,2008-10-31,3m,2
2,eakf_model2,1.3729615621184539e-10,2008-10-31,3m,2
3,eakf_model3,1.864190445090748e-25,2008-10-31,3m,2
4,sarima,0.0,2008-10-31,3m,2
0,arima,0.0,2008-10-31,4m,2
1,eakf_model1,0.9999999997111466,2008-10-31,4m,2
2,eakf_model2,6.455603115672338e-19,2008-10-31,4m,2
3,eakf_model3,2.8885334899520207e-10,2008-10-31,4m,2
4,sarima,0.0,2008-10-31,4m,2
0,arima,1.6267147320467524e-216,2008-10-31,5m,2
1,eakf_model1,0.999999999980014,2008-10-31,5m,2
2,eakf_model2,3.5698106650577843e-22,2008-10-31,5m,2
3,eakf_model3,1.9986009318793764e-11,2008-10-31,5m,2
4,sarima,2.507317696038783e-259,2008-10-31,5m,2
0,arima,3.61880860712314e-255,2008-10-31,6m,2
1,eakf_model1,0.9999999999630256,2008-10-31,6m,2
2,eakf_model2,4.6779203701196725e-47,2008-10-31,6m,2
3,eakf_model3,3.697459548408465e-11,2008-10-31,6m,2
4,sarima,0.0,2008-10-31,6m,2
0,arima,0.0,2008-11-30,1m,2
1,eakf_model1,0.9999999998822277,2008-11-30,1m,2
2,eakf_model2,6.762691989953702e-28,2008-11-30,1m,2
3,eakf_model3,1.177724264153864e-10,2008-11-30,1m,2
4,sarima,6.065910035517543e-284,2008-11-30,1m,2
0,arima,4.799290175069299e-299,2008-11-30,2m,2
1,eakf_model1,2.6634524331522813e-11,2008-11-30,2m,2
2,eakf_model2,0.9999999999733032,2008-11-30,2m,2
3,eakf_model3,6.23093705790696e-14,2008-11-30,2m,2
4,sarima,8.18036337072367e-202,2008-11-30,2m,2
0,arima,0.0,2008-11-30,3m,2
1,eakf_model1,4.506727340375446e-08,2008-11-30,3m,2
2,eakf_model2,0.9999999549327264,2008-11-30,3m,2
3,eakf_model3,4.3192107857523105e-269,2008-11-30,3m,2
4,sarima,2e-323,2008-11-30,3m,2
0,arima,0.0,2008-11-30,4m,2
1,eakf_model1,0.999999999844856,2008-11-30,4m,2
2,eakf_model2,1.5116305990514883e-10,2008-11-30,4m,2
3,eakf_model3,3.981118490206373e-12,2008-11-30,4m,2
4,sarima,0.0,2008-11-30,4m,2
0,arima,0.0,2008-11-30,5m,2
1,eakf_model1,0.9999999971477824,2008-11-30,5m,2
2,eakf_model2,1.3390126999000046e-89,2008-11-30,5m,2
3,eakf_model3,2.8522174410179157e-09,2008-11-30,5m,2
4,sarima,0.0,2008-11-30,5m,2
0,arima,0.0,2008-11-30,6m,2
1,eakf_model1,0.9999999999492916,2008-11-30,6m,2
2,eakf_model2,7.119052059845158e-23,2008-11-30,6m,2
3,eakf_model3,5.0708538791502026e-11,2008-11-30,6m,2
4,sarima,0.0,2008-11-30,6m,2
0,arima,0.0,2008-12-31,1m,2
1,eakf_model1,4.770349872497655e-11,2008-12-31,1m,2
2,eakf_model2,8.12968253612099e-19,2008-12-31,1m,2
3,eakf_model3,0.9999999999522966,2008-12-31,1m,2
4,sarima,3.810937021407974e-304,2008-12-31,1m,2
0,arima,0.0,2008-12-31,2m,2
1,eakf_model1,0.9999999945671684,2008-12-31,2m,2
2,eakf_model2,5.432831488066726e-09,2008-12-31,2m,2
3,eakf_model3,5.406837982181097e-29,2008-12-31,2m,2
4,sarima,2e-323,2008-12-31,2m,2
0,arima,3.423547545003e-311,2008-12-31,3m,2
1,eakf_model1,2.723117410609234e-11,2008-12-31,3m,2
2,eakf_model2,0.9999999999726586,2008-12-31,3m,2
3,eakf_model3,1.101941071941982e-13,2008-12-31,3m,2
4,sarima,9.611546337309846e-216,2008-12-31,3m,2
0,arima,0.0,2008-12-31,4m,2
1,eakf_model1,1.2700025849726795e-09,2008-12-31,4m,2
2,eakf_model2,0.9999999987299976,2008-12-31,4m,2
3,eakf_model3,3.1829154522428414e-57,2008-12-31,4m,2
4,sarima,0.0,2008-12-31,4m,2
0,arima,0.0,2008-12-31,5m,2
1,eakf_model1,0.9999999999336784,2008-12-31,5m,2
2,eakf_model2,3.431060014582223e-13,2008-12-31,5m,2
3,eakf_model3,6.597836950223769e-11,2008-12-31,5m,2
4,sarima,0.0,2008-12-31,5m,2
0,arima,0.0,2008-12-31,6m,2
1,eakf_model1,3.4959076081324904e-08,2008-12-31,6m,2
2,eakf_model2,8.512115747016138e-234,2008-12-31,6m,2
3,eakf_model3,0.999999965040924,2008-12-31,6m,2
4,sarima,0.0,2008-12-31,6m,2
0,arima,1.193012424927409e-247,2009-01-31,1m,2
1,eakf_model1,4.05016131350832e-22,2009-01-31,1m,2
2,eakf_model2,0.999999999990874,2009-01-31,1m,2
3,eakf_model3,9.126110817508527e-12,2009-01-31,1m,2
4,sarima,9.447889556807968e-303,2009-01-31,1m,2
0,arima,2.143407669208663e-309,2009-01-31,2m,2
1,eakf_model1,2.263452127373425e-11,2009-01-31,2m,2
2,eakf_model2,0.9999999999758772,2009-01-31,2m,2
3,eakf_model3,1.4882116036231124e-12,2009-01-31,2m,2
4,sarima,6.405317948409996e-302,2009-01-31,2m,2
0,arima,0.0,2009-01-31,3m,2
1,eakf_model1,4.881273938068546e-11,2009-01-31,3m,2
2,eakf_model2,0.9999999999511872,2009-01-31,3m,2
3,eakf_model3,5.733913178592676e-20,2009-01-31,3m,2
4,sarima,2.066694e-317,2009-01-31,3m,2
0,arima,0.0,2009-01-31,4m,2
1,eakf_model1,4.256235907231709e-11,2009-01-31,4m,2
2,eakf_model2,0.9999999999574376,2009-01-31,4m,2
3,eakf_model3,1.0029716521977195e-17,2009-01-31,4m,2
4,sarima,3.769708340528325e-301,2009-01-31,4m,2
0,arima,0.0,2009-01-31,5m,2
1,eakf_model1,0.999999999876188,2009-01-31,5m,2
2,eakf_model2,3.0849857449995853e-11,2009-01-31,5m,2
3,eakf_model3,9.296225680917615e-11,2009-01-31,5m,2
4,sarima,0.0,2009-01-31,5m,2
0,arima,0.0,2009-01-31,6m,2
1,eakf_model1,6.920035339808776e-10,2009-01-31,6m,2
2,eakf_model2,3.035614111476296e-68,2009-01-31,6m,2
3,eakf_model3,0.9999999993079964,2009-01-31,6m,2
4,sarima,0.0,2009-01-31,6m,2
0,arima,0.0,2009-02-28,1m,2
1,eakf_model1,0.9999999999001408,2009-02-28,1m,2
2,eakf_model2,6.8321743170332555e-93,2009-02-28,1m,2
3,eakf_model3,9.985933940332899e-11,2009-02-28,1m,2
4,sarima,0.0,2009-02-28,1m,2
0,arima,0.0,2009-02-28,2m,2
1,eakf_model1,9.825240705640809e-11,2009-02-28,2m,2
2,eakf_model2,4.407044836304147e-12,2009-02-28,2m,2
3,eakf_model3,0.9999999998973406,2009-02-28,2m,2
4,sarima,0.0,2009-02-28,2m,2
0,arima,0.0,2009-02-28,3m,2
1,eakf_model1,1.806349525137953e-10,2009-02-28,3m,2
2,eakf_model2,0.999999999819365,2009-02-28,3m,2
3,eakf_model3,8.100880179313465e-19,2009-02-28,3m,2
4,sarima,0.0,2009-02-28,3m,2
0,arima,0.0,2009-02-28,4m,2
1,eakf_model1,3.644214189678867e-09,2009-02-28,4m,2
2,eakf_model2,0.9999999963557856,2009-02-28,4m,2
3,eakf_model3,2.8507340165249463e-70,2009-02-28,4m,2
4,sarima,0.0,2009-02-28,4m,2
0,arima,0.0,2009-02-28,5m,2
1,eakf_model1,1.3426339963538208e-10,2009-02-28,5m,2
2,eakf_model2,0.9999999998657364,2009-02-28,5m,2
3,eakf_model3,3.1085425456416377e-21,2009-02-28,5m,2
4,sarima,0.0,2009-02-28,5m,2
0,arima,0.0,2009-02-28,6m,2
1,eakf_model1,0.9999999999348528,2009-02-28,6m,2
2,eakf_model2,4.270895575522037e-11,2009-02-28,6m,2
3,eakf_model3,2.2438344447484768e-11,2009-02-28,6m,2
4,sarima,0.0,2009-02-28,6m,2
0,arima,2.706039696154563e-73,2009-03-31,1m,2
1,eakf_model1,0.9999999999202176,2009-03-31,1m,2
2,eakf_model2,4.006845711338926e-90,2009-03-31,1m,2
3,eakf_model3,7.978245396805097e-11,2009-03-31,1m,2
4,sarima,2.0355389003713542e-151,2009-03-31,1m,2
0,arima,5e-324,2009-03-31,2m,2
1,eakf_model1,0.99999999964813,2009-03-31,2m,2
2,eakf_model2,3.568383187284214e-146,2009-03-31,2m,2
3,eakf_model3,3.5187009511854005e-10,2009-03-31,2m,2
4,sarima,0.0,2009-03-31,2m,2
0,arima,0.0,2009-03-31,3m,2
1,eakf_model1,2.904893340988793e-10,2009-03-31,3m,2
2,eakf_model2,1.51868086132525e-46,2009-03-31,3m,2
3,eakf_model3,0.9999999997095108,2009-03-31,3m,2
4,sarima,0.0,2009-03-31,3m,2
0,arima,2e-323,2009-03-31,4m,2
1,eakf_model1,0.9999999998089092,2009-03-31,4m,2
2,eakf_model2,5.347285481643464e-15,2009-03-31,4m,2
3,eakf_model3,1.9108544447264856e-10,2009-03-31,4m,2
4,sarima,0.0,2009-03-31,4m,2
0,arima,0.0,2009-03-31,5m,2
1,eakf_model1,0.9999999995142024,2009-03-31,5m,2
2,eakf_model2,4.857976108424439e-10,2009-03-31,5m,2
3,eakf_model3,6.95591344016189e-31,2009-03-31,5m,2
4,sarima,0.0,2009-03-31,5m,2
0,arima,0.0,2009-03-31,6m,2
1,eakf_model1,7.779153074734317e-11,2009-03-31,6m,2
2,eakf_model2,0.9999999999222084,2009-03-31,6m,2
3,eakf_model3,1.2490920319558682e-30,2009-03-31,6m,2
4,sarima,0.0,2009-03-31,6m,2
0,arima,1.9489175095085903e-106,2009-04-30,1m,2
1,eakf_model1,9.766192164107354e-11,2009-04-30,1m,2
2,eakf_model2,3.863957974354535e-79,2009-04-30,1m,2
3,eakf_model3,0.999999999902338,2009-04-30,1m,2
4,sarima,4.6423428705444867e-219,2009-04-30,1m,2
0,arima,8.501127866038723e-95,2009-04-30,2m,2
1,eakf_model1,0.9999999995552036,2009-04-30,2m,2
2,eakf_model2,2.4894962706340162e-166,2009-04-30,2m,2
3,eakf_model3,4.4479637678760677e-10,2009-04-30,2m,2
4,sarima,9.667957969950635e-264,2009-04-30,2m,2
0,arima,1.1805509756539118e-306,2009-04-30,3m,2
1,eakf_model1,0.9999999990907852,2009-04-30,3m,2
2,eakf_model2,4.8351288777549e-201,2009-04-30,3m,2
3,eakf_model3,9.092146505838685e-10,2009-04-30,3m,2
4,sarima,0.0,2009-04-30,3m,2
0,arima,2e-323,2009-04-30,4m,2
1,eakf_model1,0.9999999219819004,2009-04-30,4m,2
2,eakf_model2,6e-323,2009-04-30,4m,2
3,eakf_model3,7.801809940638746e-08,2009-04-30,4m,2
4,sarima,0.0,2009-04-30,4m,2
0,arima,1.368870025831824e-189,2009-04-30,5m,2
1,eakf_model1,0.9999999999361832,2009-04-30,5m,2
2,eakf_model2,1.5520068857081325e-13,2009-04-30,5m,2
3,eakf_model3,6.366161649819865e-11,2009-04-30,5m,2
4,sarima,0.0,2009-04-30,5m,2
0,arima,2e-323,2009-04-30,6m,2
1,eakf_model1,0.9999999992480384,2009-04-30,6m,2
2,eakf_model2,7.519615524506924e-10,2009-04-30,6m,2
3,eakf_model3,3.688718883573751e-64,2009-04-30,6m,2
4,sarima,0.0,2009-04-30,6m,2
0,arima,7.23106878746711e-181,2009-05-31,1m,2
1,eakf_model1,4.534212638149797e-11,2009-05-31,1m,2
2,eakf_model2,1.1072946980725175e-68,2009-05-31,1m,2
3,eakf_model3,0.9999999999546578,2009-05-31,1m,2
4,sarima,1.1429078150888436e-284,2009-05-31,1m,2
0,arima,9.983347363810984e-67,2009-05-31,2m,2
1,eakf_model1,1.4381238709300172e-11,2009-05-31,2m,2
2,eakf_model2,2.48996956547568e-47,2009-05-31,2m,2
3,eakf_model3,0.9999999999856186,2009-05-31,2m,2
4,sarima,6.414564567343091e-120,2009-05-31,2m,2
0,arima,2e-323,2009-05-31,3m,2
1,eakf_model1,0.999999992964215,2009-05-31,3m,2
2,eakf_model2,2e-323,2009-05-31,3m,2
3,eakf_model3,7.035784966707201e-09,2009-05-31,3m,2
4,sarima,2e-323,2009-05-31,3m,2
0,arima,1.200857826357378e-272,2009-05-31,4m,2
1,eakf_model1,0.999999999473689,2009-05-31,4m,2
2,eakf_model2,1.0527989004695515e-158,2009-05-31,4m,2
3,eakf_model3,5.263109135865641e-10,2009-05-31,4m,2
4,sarima,0.0,2009-05-31,4m,2
0,arima,9.88487832916121e-233,2009-05-31,5m,2
1,eakf_model1,0.9999999998406756,2009-05-31,5m,2
2,eakf_model2,1.1951959203849702e-38,2009-05-31,5m,2
3,eakf_model3,1.5932429888480634e-10,2009-05-31,5m,2
4,sarima,0.0,2009-05-31,5m,2
0,arima,4.4405946654217484e-138,2009-05-31,6m,2
1,eakf_model1,0.9999999999676554,2009-05-31,6m,2
2,eakf_model2,3.234280844806576e-11,2009-05-31,6m,2
3,eakf_model3,1.720838310461278e-15,2009-05-31,6m,2
4,sarima,1.6090188960141891e-239,2009-05-31,6m,2
0,arima,3.38395273503461e-309,2009-06-30,1m,2
1,eakf_model1,1.2831656939323764e-10,2009-06-30,1m,2
2,eakf_model2,2.5904547343677553e-41,2009-06-30,1m,2
3,eakf_model3,0.9999999998716834,2009-06-30,1m,2
4,sarima,6.616300869772059e-298,2009-06-30,1m,2
0,arima,2.8261325973711404e-154,2009-06-30,2m,2
1,eakf_model1,2.8732496695024e-11,2009-06-30,2m,2
2,eakf_model2,1.5825127898799803e-38,2009-06-30,2m,2
3,eakf_model3,0.9999999999712674,2009-06-30,2m,2
4,sarima,2.96011442035007e-191,2009-06-30,2m,2
0,arima,1.2402916176157713e-208,2009-06-30,3m,2
1,eakf_model1,1.5501698517496096e-10,2009-06-30,3m,2
2,eakf_model2,5.567953561660559e-88,2009-06-30,3m,2
3,eakf_model3,0.9999999998449828,2009-06-30,3m,2
4,sarima,2.54e-321,2009-06-30,3m,2
0,arima,1.8094092613437263e-283,2009-06-30,4m,2
1,eakf_model1,0.9999999990868218,2009-06-30,4m,2
2,eakf_model2,2.483713454041886e-205,2009-06-30,4m,2
3,eakf_model3,9.131782020555527e-10,2009-06-30,4m,2
4,sarima,2e-323,2009-06-30,4m,2
0,arima,7.084736992255886e-277,2009-06-30,5m,2
1,eakf_model1,0.9999999995727562,2009-06-30,5m,2
2,eakf_model2,4.977372493197213e-122,2009-06-30,5m,2
3,eakf_model3,4.272437547287415e-10,2009-06-30,5m,2
4,sarima,0.0,2009-06-30,5m,2
0,arima,1.4185482202349651e-195,2009-06-30,6m,2
1,eakf_model1,0.9999999998995172,2009-06-30,6m,2
2,eakf_model2,6.902546712543778e-27,2009-06-30,6m,2
3,eakf_model3,1.0048259482340616e-10,2009-06-30,6m,2
4,sarima,0.0,2009-06-30,6m,2
0,arima,0.0,2009-07-31,1m,2
1,eakf_model1,1.1951857335770187e-28,2009-07-31,1m,2
2,eakf_model2,0.9999999997379015,2009-07-31,1m,2
3,eakf_model3,2.6209839887266937e-10,2009-07-31,1m,2
4,sarima,0.0,2009-07-31,1m,2
0,arima,2e-323,2009-07-31,2m,2
1,eakf_model1,1.1397829248517792e-09,2009-07-31,2m,2
2,eakf_model2,5.09985930243083e-31,2009-07-31,2m,2
3,eakf_model3,0.9999999988602172,2009-07-31,2m,2
4,sarima,2e-323,2009-07-31,2m,2
0,arima,2e-323,2009-07-31,3m,2
1,eakf_model1,1.7352403214093246e-10,2009-07-31,3m,2
2,eakf_model2,3.838215015562444e-52,2009-07-31,3m,2
3,eakf_model3,0.999999999826476,2009-07-31,3m,2
4,sarima,0.0,2009-07-31,3m,2
0,arima,7.1086167055845e-154,2009-07-31,4m,2
1,eakf_model1,5.4295586701649525e-11,2009-07-31,4m,2
2,eakf_model2,3.677692940760036e-47,2009-07-31,4m,2
3,eakf_model3,0.9999999999457044,2009-07-31,4m,2
4,sarima,7.584817684074548e-218,2009-07-31,4m,2
0,arima,5.46935349398785e-309,2009-07-31,5m,2
1,eakf_model1,0.9999999992936934,2009-07-31,5m,2
2,eakf_model2,7.143119076090394e-151,2009-07-31,5m,2
3,eakf_model3,7.063066159089801e-10,2009-07-31,5m,2
4,sarima,2e-323,2009-07-31,5m,2
0,arima,1.4086179853923726e-248,2009-07-31,6m,2
1,eakf_model1,0.999999999721066,2009-07-31,6m,2
2,eakf_model2,2.089720079539526e-87,2009-07-31,6m,2
3,eakf_model3,2.78934053046332e-10,2009-07-31,6m,2
4,sarima,0.0,2009-07-31,6m,2
0,arima,0.0,2009-08-31,1m,2
1,eakf_model1,0.9999999957948744,2009-08-31,1m,2
2,eakf_model2,1.5171882960077652e-24,2009-08-31,1m,2
3,eakf_model3,4.205125497821796e-09,2009-08-31,1m,2
4,sarima,0.0,2009-08-31,1m,2
0,arima,1.3391780166827462e-164,2009-08-31,2m,2
1,eakf_model1,1.4863347003279388e-13,2009-08-31,2m,2
2,eakf_model2,4.7716613649823526e-11,2009-08-31,2m,2
3,eakf_model3,0.9999999999521348,2009-08-31,2m,2
4,sarima,0.0,2009-08-31,2m,2
0,arima,0.0,2009-08-31,3m,2
1,eakf_model1,1.2085259703630348e-10,2009-08-31,3m,2
2,eakf_model2,8.38285169445504e-23,2009-08-31,3m,2
3,eakf_model3,0.9999999998791472,2009-08-31,3m,2
4,sarima,2e-323,2009-08-31,3m,2
0,arima,1.9530755925156863e-223,2009-08-31,4m,2
1,eakf_model1,4.4498527436108525e-11,2009-08-31,4m,2
2,eakf_model2,1.355869898806479e-28,2009-08-31,4m,2
3,eakf_model3,0.9999999999555014,2009-08-31,4m,2
4,sarima,2.3802724710766283e-239,2009-08-31,4m,2
0,arima,2e-323,2009-08-31,5m,2
1,eakf_model1,2.469405353607106e-10,2009-08-31,5m,2
2,eakf_model2,6.386582361592556e-73,2009-08-31,5m,2
3,eakf_model3,0.9999999997530594,2009-08-31,5m,2
4,sarima,0.0,2009-08-31,5m,2
0,arima,3.163313504774325e-109,2009-08-31,6m,2
1,eakf_model1,0.9999999999475132,2009-08-31,6m,2
2,eakf_model2,5.8874132221518496e-43,2009-08-31,6m,2
3,eakf_model3,5.2486644896051366e-11,2009-08-31,6m,2
4,sarima,1.0130396593106302e-169,2009-08-31,6m,2
0,arima,0.0,2009-09-30,1m,2
1,eakf_model1,2.316412573902454e-12,2009-09-30,1m,2
2,eakf_model2,7.891393241691817e-11,2009-09-30,1m,2
3,eakf_model3,0.9999999999187696,2009-09-30,1m,2
4,sarima,0.0,2009-09-30,1m,2
0,arima,0.0,2009-09-30,2m,2
1,eakf_model1,7.689933473984562e-11,2009-09-30,2m,2
2,eakf_model2,4.559177610124851e-20,2009-09-30,2m,2
3,eakf_model3,0.9999999999231006,2009-09-30,2m,2
4,sarima,0.0,2009-09-30,2m,2
0,arima,0.0,2009-09-30,3m,2
1,eakf_model1,1.4469782516294579e-11,2009-09-30,3m,2
2,eakf_model2,1.440405336157223e-10,2009-09-30,3m,2
3,eakf_model3,0.9999999998414896,2009-09-30,3m,2
4,sarima,0.0,2009-09-30,3m,2
0,arima,0.0,2009-09-30,4m,2
1,eakf_model1,4.0661547919780786e-10,2009-09-30,4m,2
2,eakf_model2,1.2454408789450425e-37,2009-09-30,4m,2
3,eakf_model3,0.9999999995933846,2009-09-30,4m,2
4,sarima,2e-323,2009-09-30,4m,2
0,arima,0.0,2009-09-30,5m,2
1,eakf_model1,7.165778126292974e-11,2009-09-30,5m,2
2,eakf_model2,1.4786340261178366e-32,2009-09-30,5m,2
3,eakf_model3,0.9999999999283422,2009-09-30,5m,2
4,sarima,5.805289517237574e-304,2009-09-30,5m,2
0,arima,0.0,2009-09-30,6m,2
1,eakf_model1,8.551259309105716e-10,2009-09-30,6m,2
2,eakf_model2,2.28956528111488e-112,2009-09-30,6m,2
3,eakf_model3,0.999999999144874,2009-09-30,6m,2
4,sarima,2e-323,2009-09-30,6m,2
0,arima,1.4345200187218268e-267,2009-10-31,1m,2
1,eakf_model1,1.2946360176830512e-20,2009-10-31,1m,2
2,eakf_model2,0.9999999999797144,2009-10-31,1m,2
3,eakf_model3,2.028572449831568e-11,2009-10-31,1m,2
4,sarima,1.2737342785506336e-174,2009-10-31,1m,2
0,arima,0.0,2009-10-31,2m,2
1,eakf_model1,5.462655903350688e-10,2009-10-31,2m,2
2,eakf_model2,1.4853942583448649e-18,2009-10-31,2m,2
3,eakf_model3,0.9999999994537344,2009-10-31,2m,2
4,sarima,2e-323,2009-10-31,2m,2
0,arima,0.0,2009-10-31,3m,2
1,eakf_model1,9.995518845693266e-11,2009-10-31,3m,2
2,eakf_model2,1.4406732737497592e-32,2009-10-31,3m,2
3,eakf_model3,0.9999999999000448,2009-10-31,3m,2
4,sarima,0.0,2009-10-31,3m,2
0,arima,0.0,2009-10-31,4m,2
1,eakf_model1,4.515615628298059e-10,2009-10-31,4m,2
2,eakf_model2,3.513376305183206e-26,2009-10-31,4m,2
3,eakf_model3,0.9999999995484384,2009-10-31,4m,2
4,sarima,0.0,2009-10-31,4m,2
0,arima,0.0,2009-10-31,5m,2
1,eakf_model1,1.8725114760681724e-10,2009-10-31,5m,2
2,eakf_model2,2.327197562304891e-43,2009-10-31,5m,2
3,eakf_model3,0.9999999998127488,2009-10-31,5m,2
4,sarima,2e-323,2009-10-31,5m,2
0,arima,1.867840076476724e-232,2009-10-31,6m,2
1,eakf_model1,2.5324280268795847e-11,2009-10-31,6m,2
2,eakf_model2,4.276720287912725e-27,2009-10-31,6m,2
3,eakf_model3,0.9999999999746756,2009-10-31,6m,2
4,sarima,2.9907397435053467e-186,2009-10-31,6m,2
0,arima,1.2915850303923897e-252,2009-11-30,1m,2
1,eakf_model1,2.694465178937467e-18,2009-11-30,1m,2
2,eakf_model2,0.592309020144036,2009-11-30,1m,2
3,eakf_model3,0.407690979855964,2009-11-30,1m,2
4,sarima,1.2915850303923897e-252,2009-11-30,1m,2
0,arima,0.0,2009-11-30,2m,2
1,eakf_model1,2.3688790253705063e-18,2009-11-30,2m,2
2,eakf_model2,1.6095560396816138e-10,2009-11-30,2m,2
3,eakf_model3,0.9999999998390444,2009-11-30,2m,2
4,sarima,1.9655338497131728e-159,2009-11-30,2m,2
0,arima,0.0,2009-11-30,3m,2
1,eakf_model1,9.069614696973351e-11,2009-11-30,3m,2
2,eakf_model2,6.882735937815444e-18,2009-11-30,3m,2
3,eakf_model3,0.999999999909304,2009-11-30,3m,2
4,sarima,6.556826896753791e-147,2009-11-30,3m,2
0,arima,1.5e-323,2009-11-30,4m,2
1,eakf_model1,4.124707973190609e-09,2009-11-30,4m,2
2,eakf_model2,0.99999999581638,2009-11-30,4m,2
3,eakf_model3,5.891196496619928e-11,2009-11-30,4m,2
4,sarima,0.0,2009-11-30,4m,2
0,arima,0.0,2009-11-30,5m,2
1,eakf_model1,1.5130783232850272e-10,2009-11-30,5m,2
2,eakf_model2,5.9828067311565595e-34,2009-11-30,5m,2
3,eakf_model3,0.999999999848692,2009-11-30,5m,2
4,sarima,0.0,2009-11-30,5m,2
0,arima,0.0,2009-11-30,6m,2
1,eakf_model1,0.9999999865984004,2009-11-30,6m,2
2,eakf_model2,1.1517082601175056e-144,2009-11-30,6m,2
3,eakf_model3,1.3401599637231705e-08,2009-11-30,6m,2
4,sarima,2e-323,2009-11-30,6m,2
0,arima,0.4999999999744915,2009-12-31,1m,2
1,eakf_model1,1.558716188318887e-13,2009-12-31,1m,2
2,eakf_model2,2.0055194929959123e-53,2009-12-31,1m,2
3,eakf_model3,5.0861065433281444e-11,2009-12-31,1m,2
4,sarima,0.4999999999744915,2009-12-31,1m,2
0,arima,1.149795283825952e-24,2009-12-31,2m,2
1,eakf_model1,1.6664831258244428e-11,2009-12-31,2m,2
2,eakf_model2,6.92349322093125e-19,2009-12-31,2m,2
3,eakf_model3,0.9999999999833352,2009-12-31,2m,2
4,sarima,1.149795283825952e-24,2009-12-31,2m,2
0,arima,3.29392073899068e-101,2009-12-31,3m,2
1,eakf_model1,4.278109705497381e-15,2009-12-31,3m,2
2,eakf_model2,3.575423586852931e-11,2009-12-31,3m,2
3,eakf_model3,0.9999999999642416,2009-12-31,3m,2
4,sarima,5.4537767134373954e-64,2009-12-31,3m,2
0,arima,7.97932750994539e-243,2009-12-31,4m,2
1,eakf_model1,1.6913967424097934e-16,2009-12-31,4m,2
2,eakf_model2,0.9999999998954398,2009-12-31,4m,2
3,eakf_model3,1.0456005754060052e-10,2009-12-31,4m,2
4,sarima,5.905949070764749e-134,2009-12-31,4m,2
0,arima,3.36868974885797e-92,2009-12-31,5m,2
1,eakf_model1,2.9041969998032787e-11,2009-12-31,5m,2
2,eakf_model2,0.999999999970958,2009-12-31,5m,2
3,eakf_model3,1.819187885882601e-18,2009-12-31,5m,2
4,sarima,0.0,2009-12-31,5m,2
0,arima,0.0,2009-12-31,6m,2
1,eakf_model1,0.9999999988131788,2009-12-31,6m,2
2,eakf_model2,1.1868212955306783e-09,2009-12-31,6m,2
3,eakf_model3,2.3228504002846242e-33,2009-12-31,6m,2
4,sarima,0.0,2009-12-31,6m,2
0,arima,5e-324,2010-01-31,1m,2
1,eakf_model1,7.774089472402162e-10,2010-01-31,1m,2
2,eakf_model2,1.2315390406917971e-213,2010-01-31,1m,2
3,eakf_model3,0.999999999222591,2010-01-31,1m,2
4,sarima,5e-324,2010-01-31,1m,2
0,arima,2.849016117774248e-74,2010-01-31,2m,2
1,eakf_model1,1.5064020205756012e-10,2010-01-31,2m,2
2,eakf_model2,2.5489944312986795e-69,2010-01-31,2m,2
3,eakf_model3,0.9999999998493598,2010-01-31,2m,2
4,sarima,2.849016117774248e-74,2010-01-31,2m,2
0,arima,1.9141828029682205e-35,2010-01-31,3m,2
1,eakf_model1,1.1963639585068282e-11,2010-01-31,3m,2
2,eakf_model2,1.606556180830607e-18,2010-01-31,3m,2
3,eakf_model3,0.9999999999880363,2010-01-31,3m,2
4,sarima,1.9141828029682205e-35,2010-01-31,3m,2
0,arima,2.222826492159008e-246,2010-01-31,4m,2
1,eakf_model1,2.075059439461184e-32,2010-01-31,4m,2
2,eakf_model2,2.251542203727179e-10,2010-01-31,4m,2
3,eakf_model3,0.999999999774846,2010-01-31,4m,2
4,sarima,2.7209262083441965e-196,2010-01-31,4m,2
0,arima,3.6088991248067557e-115,2010-01-31,5m,2
1,eakf_model1,1.8480154544521758e-11,2010-01-31,5m,2
2,eakf_model2,0.9999999999813862,2010-01-31,5m,2
