eval_horizon,mae,error,wis,type,frsct_date,method,eval_horizon_ensemble,forecast_date,score,type_ensemble
1m,9.969999999157722,9.99999999870419,17.506082315496993,imd_incidence,2022-04-30,all_past_ens,1m,2012-07-31,wis,all_past_ens
2m,9.30333333361625,9.000000000647905,16.229786585847215,imd_incidence,2022-04-30,all_past_ens,1m,2012-07-31,wis,all_past_ens
3m,9.730000001265571,9.333333335061079,17.08401422982399,imd_incidence,2022-04-30,all_past_ens,1m,2012-07-31,wis,all_past_ens
4m,9.089166667940876,8.750000001619762,15.92262576448359,imd_incidence,2022-04-30,all_past_ens,1m,2012-07-31,wis,all_past_ens
5m,7.796666667489072,6.40000000129581,14.266292684475255,imd_incidence,2022-04-30,all_past_ens,1m,2012-07-31,wis,all_past_ens
6m,7.25277777870932,4.5000000008638725,13.303706810669805,imd_incidence,2022-04-30,all_past_ens,1m,2012-07-31,wis,all_past_ens
1m,9.969999999034624,9.99999999851481,17.50608231526665,imd_incidence,2022-04-30,all_past_ens,2m,2012-07-31,wis,all_past_ens
2m,9.303333333657603,9.000000000742604,16.22978658591758,imd_incidence,2022-04-30,all_past_ens,2m,2012-07-31,wis,all_past_ens
3m,9.730000001450543,9.333333335313602,17.08401423014287,imd_incidence,2022-04-30,all_past_ens,2m,2012-07-31,wis,all_past_ens
4m,9.089166668127111,8.750000001856503,15.922625764818067,imd_incidence,2022-04-30,all_past_ens,2m,2012-07-31,wis,all_past_ens
5m,7.796666667609273,6.400000001485202,14.266292684701574,imd_incidence,2022-04-30,all_past_ens,2m,2012-07-31,wis,all_past_ens
6m,7.25277777884547,4.500000000990137,13.303706810922177,imd_incidence,2022-04-30,all_past_ens,2m,2012-07-31,wis,all_past_ens
1m,9.96999999930905,9.999999998937,17.506082315780183,imd_incidence,2022-04-30,all_past_ens,3m,2012-07-31,wis,all_past_ens
2m,9.303333333565421,9.0000000005315,16.22978658576074,imd_incidence,2022-04-30,all_past_ens,3m,2012-07-31,wis,all_past_ens
3m,9.730000001038196,9.333333334750668,17.08401422943202,imd_incidence,2022-04-30,all_past_ens,3m,2012-07-31,wis,all_past_ens
4m,9.08916666771195,8.75000000132875,15.922625764072434,imd_incidence,2022-04-30,all_past_ens,3m,2012-07-31,wis,all_past_ens
5m,7.796666667341318,6.400000001063001,14.266292684197062,imd_incidence,2022-04-30,all_past_ens,3m,2012-07-31,wis,all_past_ens
6m,7.252777778541958,4.500000000708667,13.30370681035958,imd_incidence,2022-04-30,all_past_ens,3m,2012-07-31,wis,all_past_ens
1m,9.969999998576291,9.999999997809685,17.50608231440897,imd_incidence,2022-04-30,all_past_ens,4m,2012-07-31,wis,all_past_ens
2m,9.303333333811548,9.000000001095152,16.229786586179504,imd_incidence,2022-04-30,all_past_ens,4m,2012-07-31,wis,all_past_ens
3m,9.730000002139201,9.333333336253745,17.084014231330045,imd_incidence,2022-04-30,all_past_ens,4m,2012-07-31,wis,all_past_ens
4m,9.089166668820472,8.750000002737885,15.922625766063327,imd_incidence,2022-04-30,all_past_ens,4m,2012-07-31,wis,all_past_ens
5m,7.796666668056784,6.400000002190308,14.266292685544142,imd_incidence,2022-04-30,all_past_ens,4m,2012-07-31,wis,all_past_ens
6m,7.2527777793523684,4.500000001460204,13.303706811861767,imd_incidence,2022-04-30,all_past_ens,4m,2012-07-31,wis,all_past_ens
1m,9.320000062273834,9.000000095805891,16.289725726290243,imd_incidence,2022-04-30,all_past_ens,5m,2012-07-31,wis,all_past_ens
2m,9.521666645749056,9.49999995209706,16.650045689224132,imd_incidence,2022-04-30,all_past_ens,5m,2012-07-31,wis,all_past_ens
3m,10.706666573096257,10.666666538925487,18.856712225423436,imd_incidence,2022-04-30,all_past_ens,5m,2012-07-31,wis,all_past_ens
4m,10.072499905790885,9.999999880242644,17.755445706214662,imd_incidence,2022-04-30,all_past_ens,5m,2012-07-31,wis,all_past_ens
5m,8.431333272528535,7.399999904194116,15.55368279933033,imd_incidence,2022-04-30,all_past_ens,5m,2012-07-31,wis,all_past_ens
6m,7.971666597792882,5.166666602796079,14.729540000649234,imd_incidence,2022-04-30,all_past_ens,5m,2012-07-31,wis,all_past_ens
1m,9.320000005694503,9.000000008760779,16.28972562041233,imd_incidence,2022-04-30,all_past_ens,6m,2012-07-31,wis,all_past_ens
2m,9.521666664753896,9.499999995619609,16.650045727822526,imd_incidence,2022-04-30,all_past_ens,6m,2012-07-31,wis,all_past_ens
3m,10.706666658110308,10.666666654985628,18.85671238255886,imd_incidence,2022-04-30,all_past_ens,6m,2012-07-31,wis,all_past_ens
4m,10.072499991385236,9.999999989049027,17.75544586787573,imd_incidence,2022-04-30,all_past_ens,6m,2012-07-31,wis,all_past_ens
5m,8.43133332777316,7.399999991239222,15.553682915170382,imd_incidence,2022-04-30,all_past_ens,6m,2012-07-31,wis,all_past_ens
6m,7.971666660368641,5.166666660826148,14.729540129325606,imd_incidence,2022-04-30,all_past_ens,6m,2012-07-31,wis,all_past_ens
1m,8.433333329736744,7.999999996292178,14.461570116135166,imd_incidence,2022-04-30,all_past_ens,1m,2012-08-31,wis,all_past_ens
2m,9.768333330710048,9.499999997219135,16.981089934582638,imd_incidence,2022-04-30,all_past_ens,1m,2012-08-31,wis,all_past_ens
3m,8.922222219816259,8.666666664194787,15.529649386156368,imd_incidence,2022-04-30,all_past_ens,1m,2012-08-31,wis,all_past_ens
4m,7.164999998762514,5.999999997682613,13.2901714911185,imd_incidence,2022-04-30,all_past_ens,1m,2012-08-31,wis,all_past_ens
5m,6.55866666657397,3.9999999970337443,12.28594816974103,imd_incidence,2022-04-30,all_past_ens,1m,2012-08-31,wis,all_past_ens
6m,6.221666667657479,2.4999999966011637,11.749181911082564,imd_incidence,2022-04-30,all_past_ens,1m,2012-08-31,wis,all_past_ens
1m,8.43333333174036,7.999999998357762,14.461570119375223,imd_incidence,2022-04-30,all_past_ens,2m,2012-08-31,wis,all_past_ens
2m,9.768333332171446,9.49999999876832,16.981089937057085,imd_incidence,2022-04-30,all_past_ens,2m,2012-08-31,wis,all_past_ens
3m,8.92222222115659,8.66666666557184,15.529649388433484,imd_incidence,2022-04-30,all_past_ens,2m,2012-08-31,wis,all_past_ens
4m,7.164999999451902,5.9999999989736,13.290171492669396,imd_incidence,2022-04-30,all_past_ens,2m,2012-08-31,wis,all_past_ens
5m,6.5586666666256095,3.999999998686208,12.285948170292922,imd_incidence,2022-04-30,all_past_ens,2m,2012-08-31,wis,all_past_ens
6m,6.221666667105509,2.4999999984946135,11.74918191079652,imd_incidence,2022-04-30,all_past_ens,2m,2012-08-31,wis,all_past_ens
1m,8.433333332481364,7.999999999121684,14.4615701205735,imd_incidence,2022-04-30,all_past_ens,3m,2012-08-31,wis,all_past_ens
2m,9.768333332711922,9.499999999341261,16.981089937972218,imd_incidence,2022-04-30,all_past_ens,3m,2012-08-31,wis,all_past_ens
3m,8.92222222165229,8.66666666608112,15.529649389275638,imd_incidence,2022-04-30,all_past_ens,3m,2012-08-31,wis,all_past_ens
4m,7.164999999706862,5.99999999945105,13.29017149324297,imd_incidence,2022-04-30,all_past_ens,3m,2012-08-31,wis,all_past_ens
5m,6.558666666644709,3.9999999992973456,12.28594817049703,imd_incidence,2022-04-30,all_past_ens,3m,2012-08-31,wis,all_past_ens
6m,6.221666666901373,2.4999999991948765,11.749181910690732,imd_incidence,2022-04-30,all_past_ens,3m,2012-08-31,wis,all_past_ens
1m,8.43333333103558,7.9999999976311855,14.46157011823552,imd_incidence,2022-04-30,all_past_ens,4m,2012-08-31,wis,all_past_ens
2m,9.768333331657395,9.499999998223391,16.981089936186688,imd_incidence,2022-04-30,all_past_ens,4m,2012-08-31,wis,all_past_ens
3m,8.922222220685123,8.66666666508746,15.529649387632501,imd_incidence,2022-04-30,all_past_ens,4m,2012-08-31,wis,all_past_ens
4m,7.1649999992094076,5.999999998519494,13.290171492123866,imd_incidence,2022-04-30,all_past_ens,4m,2012-08-31,wis,all_past_ens
5m,6.558666666607445,3.999999998104949,12.285948170098795,imd_incidence,2022-04-30,all_past_ens,4m,2012-08-31,wis,all_past_ens
6m,6.221666667299666,2.4999999978285863,11.74918191089714,imd_incidence,2022-04-30,all_past_ens,4m,2012-08-31,wis,all_past_ens
1m,8.2341354945439,7.7946414033098606,14.139446693290902,imd_incidence,2022-04-30,all_past_ens,5m,2012-08-31,wis,all_past_ens
2m,9.623042126175058,9.345981052482395,16.73508223596198,imd_incidence,2022-04-30,all_past_ens,5m,2012-08-31,wis,all_past_ens
3m,8.788967310592176,8.529760935539906,15.303260320191502,imd_incidence,2022-04-30,all_past_ens,5m,2012-08-31,wis,all_past_ens
4m,7.096461568354665,5.871650877068663,13.135982327273627,imd_incidence,2022-04-30,all_past_ens,5m,2012-08-31,wis,all_past_ens
5m,6.553532701749413,3.8357131226478893,12.231079233725202,imd_incidence,2022-04-30,all_past_ens,5m,2012-08-31,wis,all_past_ens
6m,6.276543047226642,2.311754619700707,11.777619850081031,imd_incidence,2022-04-30,all_past_ens,5m,2012-08-31,wis,all_past_ens
1m,6.493333526856059,6.000000199507969,11.324390556848636,imd_incidence,2022-04-30,all_past_ens,6m,2012-08-31,wis,all_past_ens
2m,8.35333347448522,8.000000149630976,14.585206031681917,imd_incidence,2022-04-30,all_past_ens,6m,2012-08-31,wis,all_past_ens
3m,7.62444457390295,7.333333466338645,13.35735285572765,imd_incidence,2022-04-30,all_past_ens,6m,2012-08-31,wis,all_past_ens
4m,6.4975000665857845,4.7500001246924795,11.837294347381324,imd_incidence,2022-04-30,all_past_ens,6m,2012-08-31,wis,all_past_ens
5m,6.508666671654365,2.400000159606374,11.817429918654126,imd_incidence,2022-04-30,all_past_ens,6m,2012-08-31,wis,all_past_ens
6m,6.756111057798147,0.6666668495489704,12.178579712259106,imd_incidence,2022-04-30,all_past_ens,6m,2012-08-31,wis,all_past_ens
1m,9.269999994486454,8.99999999181157,16.286707306889813,imd_incidence,2022-04-30,all_past_ens,1m,2012-09-30,wis,all_past_ens
2m,7.728333327560492,7.4999999918115705,13.512690540742478,imd_incidence,2022-04-30,all_past_ens,1m,2012-09-30,wis,all_past_ens
3m,6.412222218746688,3.666666658478237,11.534552843841801,imd_incidence,2022-04-30,all_past_ens,1m,2012-09-30,wis,all_past_ens
4m,6.170833332023184,1.2499999918115705,11.045769820384653,imd_incidence,2022-04-30,all_past_ens,1m,2012-09-30,wis,all_past_ens
5m,6.260666666901401,-0.4000000081884295,11.21716158962454,imd_incidence,2022-04-30,all_past_ens,1m,2012-09-30,wis,all_past_ens
6m,7.567777781389786,-2.6666666775845758,13.64000000985793,imd_incidence,2022-04-30,all_past_ens,1m,2012-09-30,wis,all_past_ens
1m,9.26999999946732,8.999999999208885,16.286707316089316,imd_incidence,2022-04-30,all_past_ens,2m,2012-09-30,wis,all_past_ens
2m,7.7283333327756,7.499999999208885,13.512690548003908,imd_incidence,2022-04-30,all_past_ens,2m,2012-09-30,wis,all_past_ens
3m,6.412222221886439,3.666666665875552,11.534552845365504,imd_incidence,2022-04-30,all_past_ens,2m,2012-09-30,wis,all_past_ens
4m,6.170833333206757,1.2499999992088853,11.045769817393108,imd_incidence,2022-04-30,all_past_ens,2m,2012-09-30,wis,all_past_ens
5m,6.260666666689348,-0.40000000079111475,11.217161585777301,imd_incidence,2022-04-30,all_past_ens,2m,2012-09-30,wis,all_past_ens
6m,7.56777777812675,-2.6666666677214876,13.640000000952408,imd_incidence,2022-04-30,all_past_ens,2m,2012-09-30,wis,all_past_ens
1m,9.269999999805641,8.99999999971135,16.2867073167142,imd_incidence,2022-04-30,all_past_ens,3m,2012-09-30,wis,all_past_ens
2m,7.728333333129834,7.499999999711349,13.512690548497137,imd_incidence,2022-04-30,all_past_ens,3m,2012-09-30,wis,all_past_ens
3m,6.412222222099708,3.6666666663780156,11.534552845469,imd_incidence,2022-04-30,all_past_ens,3m,2012-09-30,wis,all_past_ens
4m,6.170833333287152,1.2499999997113491,11.045769817189901,imd_incidence,2022-04-30,all_past_ens,3m,2012-09-30,wis,all_past_ens
5m,6.260666666674944,-0.40000000028865157,11.217161585515974,imd_incidence,2022-04-30,all_past_ens,3m,2012-09-30,wis,all_past_ens
6m,7.567777777905107,-2.6666666670515347,13.6400000003475,imd_incidence,2022-04-30,all_past_ens,3m,2012-09-30,wis,all_past_ens
1m,9.269999999668386,8.999999999507505,16.28670731646069,imd_incidence,2022-04-30,all_past_ens,4m,2012-09-30,wis,all_past_ens
2m,7.728333332986123,7.499999999507505,13.512690548297037,imd_incidence,2022-04-30,all_past_ens,4m,2012-09-30,wis,all_past_ens
3m,6.412222222013185,3.6666666661741716,11.534552845427012,imd_incidence,2022-04-30,all_past_ens,4m,2012-09-30,wis,all_past_ens
4m,6.170833333254534,1.249999999507505,11.04576981727234,imd_incidence,2022-04-30,all_past_ens,4m,2012-09-30,wis,all_past_ens
5m,6.260666666680786,-0.4000000004924956,11.217161585621993,imd_incidence,2022-04-30,all_past_ens,4m,2012-09-30,wis,all_past_ens
6m,7.5677777779950235,-2.666666667323328,13.640000000592908,imd_incidence,2022-04-30,all_past_ens,4m,2012-09-30,wis,all_past_ens
1m,9.269999977170443,8.99999996609472,16.28670727490761,imd_incidence,2022-04-30,all_past_ens,5m,2012-09-30,wis,all_past_ens
2m,7.728333309430106,7.49999996609472,13.51269051549801,imd_incidence,2022-04-30,all_past_ens,5m,2012-09-30,wis,all_past_ens
3m,6.41222220783131,3.666666632761386,11.534552838544624,imd_incidence,2022-04-30,all_past_ens,5m,2012-09-30,wis,all_past_ens
4m,6.170833327908487,1.2499999660947196,11.045769830784781,imd_incidence,2022-04-30,all_past_ens,5m,2012-09-30,wis,all_past_ens
5m,6.260666667638618,-0.40000003390528105,11.217161602999495,imd_incidence,2022-04-30,all_past_ens,5m,2012-09-30,wis,all_past_ens
6m,7.567777792733774,-2.66666671187371,13.640000040818054,imd_incidence,2022-04-30,all_past_ens,5m,2012-09-30,wis,all_past_ens
1m,8.942836727701305,8.514113952031643,15.682445799308617,imd_incidence,2022-04-30,all_past_ens,6m,2012-09-30,wis,all_past_ens
2m,7.385783669515641,7.014113952031643,13.035729694223742,imd_incidence,2022-04-30,all_past_ens,6m,2012-09-30,wis,all_past_ens
3m,6.205990588528987,3.1807806186983094,11.434469701593022,imd_incidence,2022-04-30,all_past_ens,6m,2012-09-30,wis,all_past_ens
4m,6.093091565658398,0.7641139520316429,11.242266653019275,imd_incidence,2022-04-30,all_past_ens,6m,2012-09-30,wis,all_past_ens
5m,6.274595400041761,-0.8858860479683571,11.469863808386666,imd_incidence,2022-04-30,all_past_ens,6m,2012-09-30,wis,all_past_ens
6m,7.782107512270488,-3.3145147306244755,14.224950756970927,imd_incidence,2022-04-30,all_past_ens,6m,2012-09-30,wis,all_past_ens
1m,4.969999948683487,4.999999958726669,9.086280416549549,imd_incidence,2022-04-30,all_past_ens,1m,2012-10-31,wis,all_past_ens
2m,4.553333323909255,0.4999999587266686,8.71503047685376,imd_incidence,2022-04-30,all_past_ens,1m,2012-10-31,wis,all_past_ens
3m,5.343333331590681,-2.000000034394443,9.885040654870654,imd_incidence,2022-04-30,all_past_ens,1m,2012-10-31,wis,all_past_ens
4m,5.62916667536846,-3.250000036114166,10.327984014858487,imd_incidence,2022-04-30,all_past_ens,1m,2012-10-31,wis,all_past_ens
5m,7.49133335073692,-5.600000041273333,13.74811893902255,imd_incidence,2022-04-30,all_past_ens,1m,2012-10-31,wis,all_past_ens
6m,7.977777806818152,-6.500000048152223,14.55229426538617,imd_incidence,2022-04-30,all_past_ens,1m,2012-10-31,wis,all_past_ens
1m,4.969999996701141,4.9999999973467695,9.086280483224265,imd_incidence,2022-04-30,all_past_ens,2m,2012-10-31,wis,all_past_ens
2m,4.553333332727508,0.4999999973467695,8.71503048710089,imd_incidence,2022-04-30,all_past_ens,2m,2012-10-31,wis,all_past_ens
3m,5.343333333221305,-2.0000000022110256,9.88504065069348,imd_incidence,2022-04-30,all_past_ens,2m,2012-10-31,wis,all_past_ens
4m,5.629166667226056,-3.2500000023215785,10.327983995249589,imd_incidence,2022-04-30,all_past_ens,2m,2012-10-31,wis,all_past_ens
5m,7.491333334452115,-5.600000002653235,13.748118904790777,imd_incidence,2022-04-30,all_past_ens,2m,2012-10-31,wis,all_past_ens
6m,7.977777779644626,-6.500000003095441,14.552294211050018,imd_incidence,2022-04-30,all_past_ens,2m,2012-10-31,wis,all_past_ens
1m,4.9699999993792225,4.999999999500719,9.086280486942904,imd_incidence,2022-04-30,all_past_ens,3m,2012-10-31,wis,all_past_ens
2m,4.55333333321933,0.4999999995007194,8.715030487672403,imd_incidence,2022-04-30,all_past_ens,3m,2012-10-31,wis,all_past_ens
3m,5.343333333312251,-2.0000000004160676,9.885040650460507,imd_incidence,2022-04-30,all_past_ens,3m,2012-10-31,wis,all_past_ens
4m,5.6291666667719324,-3.250000000436872,10.327983994155945,imd_incidence,2022-04-30,all_past_ens,3m,2012-10-31,wis,all_past_ens
5m,7.491333333543865,-5.600000000499283,13.748118902881577,imd_incidence,2022-04-30,all_past_ens,3m,2012-10-31,wis,all_past_ens
6m,7.97777777812908,-6.500000000582497,14.552294208019534,imd_incidence,2022-04-30,all_past_ens,3m,2012-10-31,wis,all_past_ens
1m,4.96999999920903,4.999999999363837,9.086280486706587,imd_incidence,2022-04-30,all_past_ens,4m,2012-10-31,wis,all_past_ens
2m,4.553333333188075,0.4999999993638369,8.715030487636081,imd_incidence,2022-04-30,all_past_ens,4m,2012-10-31,wis,all_past_ens
3m,5.3433333333064725,-2.000000000530136,9.885040650475313,imd_incidence,2022-04-30,all_past_ens,4m,2012-10-31,wis,all_past_ens
4m,5.629166666800793,-3.2500000005566436,10.327983994225445,imd_incidence,2022-04-30,all_past_ens,4m,2012-10-31,wis,all_past_ens
5m,7.4913333336015855,-5.6000000006361645,13.748118903002903,imd_incidence,2022-04-30,all_past_ens,4m,2012-10-31,wis,all_past_ens
6m,7.977777778225392,-6.500000000742193,14.552294208212118,imd_incidence,2022-04-30,all_past_ens,4m,2012-10-31,wis,all_past_ens
1m,4.969999993361171,4.999999994660463,9.086280478586566,imd_incidence,2022-04-30,all_past_ens,5m,2012-10-31,wis,all_past_ens
2m,4.553333332114137,0.4999999946604632,8.715030486388132,imd_incidence,2022-04-30,all_past_ens,5m,2012-10-31,wis,all_past_ens
3m,5.3433333331078865,-2.000000004449614,9.885040650984033,imd_incidence,2022-04-30,all_past_ens,5m,2012-10-31,wis,all_past_ens
4m,5.629166667792421,-3.2500000046720956,10.327983996613527,imd_incidence,2022-04-30,all_past_ens,5m,2012-10-31,wis,all_past_ens
5m,7.491333335584841,-5.600000005339538,13.748118907171841,imd_incidence,2022-04-30,all_past_ens,5m,2012-10-31,wis,all_past_ens
6m,7.977777781534738,-6.5000000062294605,14.552294214829487,imd_incidence,2022-04-30,all_past_ens,5m,2012-10-31,wis,all_past_ens
1m,4.408433207302451,4.548337700243263,8.306519264245432,imd_incidence,2022-04-30,all_past_ens,6m,2012-10-31,wis,all_past_ens
2m,4.450203774888877,0.04833770024326256,8.595190227530628,imd_incidence,2022-04-30,all_past_ens,6m,2012-10-31,wis,all_past_ens
3m,5.324263147343603,-2.376385249797282,9.933892701791775,imd_incidence,2022-04-30,all_past_ens,6m,2012-10-31,wis,all_past_ens
4m,5.72439213486538,-3.6452045122871457,10.557310190654496,imd_incidence,2022-04-30,all_past_ens,6m,2012-10-31,wis,all_past_ens
5m,7.681784269730758,-6.051662299756738,14.148459696366695,imd_incidence,2022-04-30,all_past_ens,6m,2012-10-31,wis,all_past_ens
6m,8.295572390356616,-7.026939349716194,15.187755866945473,imd_incidence,2022-04-30,all_past_ens,6m,2012-10-31,wis,all_past_ens
1m,5.341161720081821,-5.999999999999993,9.91871555735348,imd_incidence,2022-04-30,all_past_ens,1m,2012-11-30,wis,all_past_ens
2m,6.309740486346728,-6.499999999999993,11.409240996012073,imd_incidence,2022-04-30,all_past_ens,1m,2012-11-30,wis,all_past_ens
3m,6.702399720829859,-6.944424037601405,12.0601650162787,imd_incidence,2022-04-30,all_past_ens,1m,2012-11-30,wis,all_past_ens
4m,8.81721936526419,-8.999999999999993,16.02882089290193,imd_incidence,2022-04-30,all_past_ens,1m,2012-11-30,wis,all_past_ens
5m,9.436560412384189,-9.633345577439146,17.104238700454427,imd_incidence,2022-04-30,all_past_ens,1m,2012-11-30,wis,all_past_ens
6m,8.165642264175068,-7.722242629065247,15.229906739069387,imd_incidence,2022-04-30,all_past_ens,1m,2012-11-30,wis,all_past_ens
1m,5.203333334787921,-5.999999999999993,9.742667684784768,imd_incidence,2022-04-30,all_past_ens,2m,2012-11-30,wis,all_past_ens
2m,6.260000000524938,-6.499999999999993,11.338277439773305,imd_incidence,2022-04-30,all_past_ens,2m,2012-11-30,wis,all_past_ens
3m,6.723333333112401,-6.999999999413464,12.106636178371337,imd_incidence,2022-04-30,all_past_ens,2m,2012-11-30,wis,all_past_ens
