,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2014,Lyme disease cummulative for 2013,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2014,Malaria cummulative for 2013,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2014","Meningococcal diseases, invasive �, All groups cummulative for 2013"
44,2014,5,Minn.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
45,2014,5,Mo.,0,0,3,0,1,0,0,1,1,1,0,0,2,1,3
46,2014,5,Nebr.,0,0,3,1,0,0,0,2,1,1,0,0,1,0,0
47,2014,5,N. Dak.,0,0,5,0,0,0,0,1,1,1,0,0,1,0,0
48,2014,5,S. Dak.,0,0,1,0,0,0,0,3,0,1,0,0,1,0,1
49,2014,5,S. ATLANTIC,8,37,176,43,171,6,5,16,17,36,3,1,6,12,20
50,2014,5,Del.,3,7,23,15,29,0,0,2,1,0,0,0,1,0,0
51,2014,5,D.C.,N,0,0,N,N,0,0,2,0,1,0,0,1,0,1
52,2014,5,Fla.,1,2,14,5,6,1,1,3,3,8,3,1,3,7,10
53,2014,5,Ga.,0,0,4,0,4,0,1,5,0,7,0,0,2,0,2
54,2014,5,Md.,0,19,76,14,127,4,2,10,9,20,0,0,1,1,1
55,2014,5,N.C.,3,0,32,3,0,1,0,6,1,0,0,0,2,3,4
56,2014,5,S.C.,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0
57,2014,5,Va.,1,4,140,4,3,0,0,4,3,0,0,0,1,1,0
58,2014,5,W. Va.,0,1,19,2,2,0,0,1,0,0,0,0,0,0,2
59,2014,5,E.S. CENTRAL,0,1,9,2,3,0,1,4,4,5,1,0,2,2,3
60,2014,5,Ala.,0,0,3,0,1,0,0,1,0,1,0,0,1,0,0
61,2014,5,Ky.,0,0,9,1,1,0,0,1,1,2,1,0,0,1,1
62,2014,5,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,2014,5,Tenn.,0,0,3,1,1,0,0,3,3,2,0,0,1,1,0
64,2014,5,W.S. CENTRAL,0,1,7,0,0,0,1,7,0,3,0,1,3,4,2
65,2014,5,Ark.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66,2014,5,La.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
67,2014,5,Okla.,0,0,1,0,0,0,0,3,0,0,0,0,2,2,0
68,2014,5,Tex.,0,1,7,0,0,0,1,7,0,2,0,0,3,1,2
69,2014,5,MOUNTAIN,0,2,9,1,5,0,1,6,1,5,0,0,4,2,2
70,2014,5,Ariz.,0,0,3,0,0,0,0,3,1,2,0,0,3,1,0
71,2014,5,Colo.,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1
72,2014,5,Idaho,0,0,3,1,4,0,0,1,0,0,0,0,1,0,0
73,2014,5,Mont.,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0
74,2014,5,Nev.,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0
75,2014,5,N. Mex.,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
76,2014,5,Utah,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0
77,2014,5,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,5,PACIFIC,1,3,9,1,6,3,3,8,11,7,1,2,8,15,26
79,2014,5,Alaska,1,0,4,1,1,0,0,1,0,0,0,0,0,0,0
80,2014,5,Calif.,0,1,6,0,4,3,2,7,11,7,0,2,6,4,23
81,2014,5,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,1,1,0
82,2014,5,Oreg.,0,1,3,0,1,0,0,1,0,0,1,0,3,7,2
83,2014,5,Wash.,0,0,3,0,0,0,0,3,0,0,0,0,5,3,1
84,2014,5,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,5,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,5,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,5,P.R.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
88,2014,5,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,6,UNITED STATES,32,373,"2,207",341,"1,232",6,25,51,88,127,6,9,22,46,90
23,2014,6,NEW ENGLAND,0,118,878,38,375,0,2,8,6,8,0,0,3,1,5
24,2014,6,Conn.,0,30,251,7,147,0,0,0,0,0,0,0,1,0,1
25,2014,6,Maine,0,15,99,7,24,0,0,2,2,0,0,0,1,0,1
26,2014,6,Mass.,0,36,437,4,149,0,1,4,2,6,0,0,3,1,2
27,2014,6,N.H.,0,6,91,0,34,0,0,2,1,2,0,0,1,0,0
28,2014,6,R.I.,0,9,54,0,3,0,0,8,1,0,0,0,0,0,1
29,2014,6,Vt.,0,9,93,20,18,0,0,3,0,0,0,0,1,0,0
30,2014,6,MID. ATLANTIC,21,189,"1,004",227,600,2,8,21,29,26,2,1,7,3,9
31,2014,6,N.J.,0,45,224,19,249,0,1,5,0,7,0,0,2,0,3
32,2014,6,N.Y. (Upstate),13,46,258,47,30,1,1,5,6,6,0,0,3,1,2
33,2014,6,N.Y. City,0,2,40,0,3,1,4,13,18,11,1,0,2,1,2
34,2014,6,Pa.,8,78,539,161,318,0,1,5,5,2,1,0,3,1,2
35,2014,6,E.N. CENTRAL,0,18,221,11,42,0,2,8,7,15,1,0,4,1,6
36,2014,6,Ill.,0,2,30,0,3,0,1,5,1,5,0,0,2,0,2
37,2014,6,Ind.,0,1,13,0,0,0,0,2,0,3,0,0,1,0,3
38,2014,6,Mich.,0,1,14,2,3,0,0,2,2,3,1,0,1,1,1
39,2014,6,Ohio,0,1,7,1,5,0,1,3,4,3,0,0,2,0,0
40,2014,6,Wis.,0,13,182,8,31,0,0,3,0,1,0,0,1,0,0
41,2014,6,W.N. CENTRAL,1,3,31,2,2,0,0,3,6,6,1,0,3,3,7
42,2014,6,Iowa,0,2,27,0,0,0,0,2,3,1,0,0,1,1,0
43,2014,6,Kans.,0,0,4,0,1,0,0,1,0,1,0,0,1,0,0
44,2014,6,Minn.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
45,2014,6,Mo.,0,0,3,0,1,0,0,1,1,1,1,0,2,2,3
46,2014,6,Nebr.,1,0,3,2,0,0,0,2,1,1,0,0,1,0,0
47,2014,6,N. Dak.,0,0,5,0,0,0,0,1,1,1,0,0,1,0,0
48,2014,6,S. Dak.,0,0,1,0,0,0,0,3,0,1,0,0,1,0,1
49,2014,6,S. ATLANTIC,10,46,234,58,197,3,6,17,21,48,1,1,6,13,25
50,2014,6,Del.,0,7,23,16,35,0,0,2,1,0,0,0,1,0,0
51,2014,6,D.C.,N,0,0,N,N,0,0,2,0,1,0,0,1,0,1
52,2014,6,Fla.,2,2,14,7,7,3,1,3,6,10,1,1,3,8,12
53,2014,6,Ga.,0,0,2,0,4,0,1,5,0,8,0,0,2,0,2
54,2014,6,Md.,2,18,76,19,139,0,2,10,10,23,0,0,1,1,2
55,2014,6,N.C.,0,1,32,3,0,0,0,6,1,0,0,0,2,3,5
56,2014,6,S.C.,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0
57,2014,6,Va.,6,16,197,11,10,0,1,6,3,6,0,0,2,1,1
58,2014,6,W. Va.,0,1,19,2,2,0,0,1,0,0,0,0,0,0,2
59,2014,6,E.S. CENTRAL,0,1,9,2,3,1,1,4,6,5,0,0,2,2,3
60,2014,6,Ala.,0,0,3,0,1,0,0,1,0,1,0,0,1,0,0
61,2014,6,Ky.,0,0,9,1,1,1,0,1,2,2,0,0,1,1,1
62,2014,6,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,2014,6,Tenn.,0,0,3,1,1,0,0,3,4,2,0,0,1,1,0
64,2014,6,W.S. CENTRAL,0,1,7,0,0,0,1,7,0,3,0,1,3,4,2
65,2014,6,Ark.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
66,2014,6,La.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
67,2014,6,Okla.,0,0,1,0,0,0,0,3,0,0,0,0,2,2,0
68,2014,6,Tex.,0,1,7,0,0,0,1,7,0,2,0,0,3,1,2
69,2014,6,MOUNTAIN,0,2,9,1,5,0,1,6,1,6,0,0,4,2,4
70,2014,6,Ariz.,0,0,3,0,0,0,0,3,1,3,0,0,3,1,2
71,2014,6,Colo.,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1
72,2014,6,Idaho,0,0,2,1,4,0,0,1,0,0,0,0,1,0,0
73,2014,6,Mont.,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0
74,2014,6,Nev.,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0
75,2014,6,N. Mex.,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
76,2014,6,Utah,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0
77,2014,6,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,6,PACIFIC,0,3,9,2,8,0,3,9,12,10,1,2,8,17,29
79,2014,6,Alaska,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0
80,2014,6,Calif.,0,1,6,0,5,0,2,8,12,9,0,2,6,5,26
81,2014,6,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,1,1,0
82,2014,6,Oreg.,0,1,3,1,2,0,0,1,0,0,1,0,3,8,2
83,2014,6,Wash.,0,0,3,0,0,0,0,3,0,1,0,0,5,3,1
84,2014,6,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,6,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,6,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,6,P.R.,N,0,0,N,N,0,0,0,0,0,0,0,1,1,0
88,2014,6,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,7,UNITED STATES,27,397,"2,256",441,"1,437",10,26,51,103,143,3,9,22,58,110
23,2014,7,NEW ENGLAND,0,126,912,66,422,0,2,8,6,9,0,0,3,1,6
24,2014,7,Conn.,0,30,251,7,170,0,0,0,0,0,0,0,1,0,1
25,2014,7,Maine,0,15,99,17,25,0,0,2,2,0,0,0,1,0,1
26,2014,7,Mass.,0,45,471,21,170,0,1,4,2,7,0,0,3,1,2
27,2014,7,N.H.,0,6,91,0,36,0,0,2,1,2,0,0,1,0,1
28,2014,7,R.I.,0,9,54,0,3,0,0,8,1,0,0,0,0,0,1
29,2014,7,Vt.,0,8,93,21,18,0,0,3,0,0,0,0,1,0,0
30,2014,7,MID. ATLANTIC,19,191,"1,004",282,706,3,8,21,34,27,0,1,7,3,11
31,2014,7,N.J.,0,45,224,26,298,0,1,5,0,7,0,0,2,0,3
32,2014,7,N.Y. (Upstate),6,46,258,53,44,0,1,5,6,7,0,0,3,1,3
33,2014,7,N.Y. City,3,2,40,3,3,3,4,13,21,11,0,0,2,1,3
34,2014,7,Pa.,10,79,539,200,361,0,1,5,7,2,0,0,3,1,2
35,2014,7,E.N. CENTRAL,0,19,223,16,48,3,2,8,10,16,0,0,4,1,6
36,2014,7,Ill.,0,2,30,0,5,0,1,5,1,5,0,0,2,0,2
37,2014,7,Ind.,0,1,13,0,0,0,0,2,0,3,0,0,1,0,3
38,2014,7,Mich.,0,2,14,3,3,1,0,2,3,3,0,0,1,1,1
39,2014,7,Ohio,0,1,7,1,5,2,1,3,6,4,0,0,2,0,0
40,2014,7,Wis.,0,15,184,12,35,0,0,3,0,1,0,0,1,0,0
41,2014,7,W.N. CENTRAL,0,3,31,3,4,0,0,3,7,7,0,0,3,4,8
42,2014,7,Iowa,0,2,27,1,1,0,0,2,3,1,0,0,1,1,0
43,2014,7,Kans.,0,0,4,0,2,0,0,1,0,2,0,0,1,0,0
44,2014,7,Minn.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
45,2014,7,Mo.,0,0,3,0,1,0,0,1,2,1,0,0,2,2,3
46,2014,7,Nebr.,0,0,3,2,0,0,0,2,1,1,0,0,1,0,0
47,2014,7,N. Dak.,0,0,5,0,0,0,0,1,1,1,0,0,1,0,0
48,2014,7,S. Dak.,0,0,1,0,0,0,0,3,0,1,0,0,1,1,2
49,2014,7,S. ATLANTIC,8,46,258,69,234,3,6,17,24,52,0,1,6,17,31
50,2014,7,Del.,1,7,23,18,43,0,0,2,1,0,0,0,1,1,0
51,2014,7,D.C.,N,0,0,N,N,0,0,2,0,2,0,0,1,0,1
52,2014,7,Fla.,2,2,14,9,11,0,1,3,6,11,0,1,3,9,14
53,2014,7,Ga.,0,0,2,0,5,0,1,5,0,9,0,0,2,2,4
54,2014,7,Md.,4,18,76,25,155,3,2,10,12,24,0,0,1,1,2
55,2014,7,N.C.,0,1,32,3,0,0,0,6,1,0,0,0,2,3,5
56,2014,7,S.C.,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0
57,2014,7,Va.,1,17,221,12,17,0,1,6,4,6,0,0,2,1,3
58,2014,7,W. Va.,0,1,19,2,3,0,0,1,0,0,0,0,0,0,2
59,2014,7,E.S. CENTRAL,0,1,9,2,5,0,1,4,6,6,0,0,2,2,3
60,2014,7,Ala.,0,0,3,0,2,0,0,1,0,1,0,0,1,0,0
61,2014,7,Ky.,0,0,9,1,2,0,0,1,2,3,0,0,1,1,1
62,2014,7,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,2014,7,Tenn.,0,0,3,1,1,0,0,3,4,2,0,0,1,1,0
64,2014,7,W.S. CENTRAL,0,1,7,0,3,0,1,7,1,7,1,1,3,6,4
65,2014,7,Ark.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
66,2014,7,La.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
67,2014,7,Okla.,0,0,1,0,0,0,0,3,0,0,0,0,2,2,0
68,2014,7,Tex.,0,1,7,0,3,0,1,7,1,6,1,0,3,3,3
69,2014,7,MOUNTAIN,0,2,9,1,5,0,1,6,2,8,1,0,4,5,4
70,2014,7,Ariz.,0,0,3,0,0,0,0,3,2,4,0,0,3,3,2
71,2014,7,Colo.,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1
72,2014,7,Idaho,0,0,2,1,4,0,0,1,0,0,0,0,1,0,0
73,2014,7,Mont.,0,0,3,0,1,0,0,0,0,0,1,0,1,1,0
74,2014,7,Nev.,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0
75,2014,7,N. Mex.,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
76,2014,7,Utah,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0
77,2014,7,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,7,PACIFIC,0,3,9,2,10,1,3,9,13,11,1,2,8,19,37
79,2014,7,Alaska,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0
80,2014,7,Calif.,0,1,6,0,7,1,2,8,13,10,1,2,6,7,31
81,2014,7,Hawaii,N,0,0,N,N,0,0,1,0,0,0,0,1,1,0
82,2014,7,Oreg.,0,1,3,1,2,0,0,1,0,0,0,0,3,8,3
83,2014,7,Wash.,0,0,3,0,0,0,0,3,0,1,0,0,5,3,3
84,2014,7,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,7,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,7,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,7,P.R.,N,0,0,N,N,0,0,0,0,0,0,0,1,1,0
88,2014,7,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,8,UNITED STATES,24,403,"2,258",531,"1,610",11,26,51,130,162,5,9,22,65,123
23,2014,8,NEW ENGLAND,0,127,919,87,463,0,2,8,7,9,0,0,3,1,6
24,2014,8,Conn.,0,31,251,14,187,0,0,0,0,0,0,0,1,0,1
25,2014,8,Maine,0,15,99,24,29,0,0,2,2,0,0,0,1,0,1
26,2014,8,Mass.,0,46,476,28,184,0,1,4,3,7,0,0,3,1,2
27,2014,8,N.H.,0,6,91,0,40,0,0,2,1,2,0,0,1,0,1
28,2014,8,R.I.,0,9,54,0,3,0,0,8,1,0,0,0,0,0,1
29,2014,8,Vt.,0,8,96,21,20,0,0,3,0,0,0,0,1,0,0
30,2014,8,MID. ATLANTIC,22,191,"1,004",338,791,7,8,21,43,31,0,1,7,3,12
31,2014,8,N.J.,0,44,224,45,332,0,1,5,2,7,0,0,2,0,3
32,2014,8,N.Y. (Upstate),14,46,258,67,52,1,1,5,7,9,0,0,3,1,4
33,2014,8,N.Y. City,1,3,40,4,4,6,4,13,27,12,0,0,2,1,3
34,2014,8,Pa.,7,79,539,222,403,0,1,5,7,3,0,0,3,1,2
35,2014,8,E.N. CENTRAL,0,19,223,19,51,0,2,8,11,16,2,0,4,3,9
36,2014,8,Ill.,0,1,30,0,6,0,1,5,2,5,0,0,2,0,3
37,2014,8,Ind.,0,1,13,0,1,0,0,2,0,3,0,0,1,0,3
38,2014,8,Mich.,0,2,15,3,3,0,0,2,3,3,0,0,1,1,2
39,2014,8,Ohio,0,1,7,1,5,0,1,3,6,4,2,0,2,2,1
40,2014,8,Wis.,0,15,184,15,36,0,0,3,0,1,0,0,1,0,0
41,2014,8,W.N. CENTRAL,0,3,31,3,4,0,0,3,8,9,0,0,3,4,9
42,2014,8,Iowa,0,2,27,1,1,0,0,2,3,3,0,0,1,1,0
43,2014,8,Kans.,0,0,4,0,2,0,0,1,0,2,0,0,1,0,0
44,2014,8,Minn.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
45,2014,8,Mo.,0,0,3,0,1,0,0,1,3,1,0,0,2,2,3
46,2014,8,Nebr.,0,0,3,2,0,0,0,2,1,1,0,0,1,0,1
47,2014,8,N. Dak.,0,0,5,0,0,0,0,1,1,1,0,0,1,0,0
48,2014,8,S. Dak.,0,0,1,0,0,0,0,3,0,1,0,0,1,1,2
49,2014,8,S. ATLANTIC,1,47,288,77,273,1,6,17,33,56,3,1,5,20,33
50,2014,8,Del.,0,6,23,22,48,0,0,2,1,0,0,0,1,1,0
51,2014,8,D.C.,N,0,0,N,N,0,0,2,0,3,0,0,1,0,1
52,2014,8,Fla.,0,2,14,8,13,0,1,3,6,13,1,1,3,10,16
53,2014,8,Ga.,0,0,2,0,7,0,1,5,7,10,0,0,2,2,4
54,2014,8,Md.,0,18,76,28,173,0,2,10,12,24,0,0,1,1,2
55,2014,8,N.C.,0,1,32,3,6,0,0,6,1,0,2,0,2,5,5
56,2014,8,S.C.,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0
57,2014,8,Va.,1,17,251,14,22,1,1,6,5,6,0,0,1,1,3
58,2014,8,W. Va.,0,2,19,2,4,0,0,1,0,0,0,0,0,0,2
59,2014,8,E.S. CENTRAL,1,1,9,4,6,0,1,4,6,6,0,0,2,2,4
60,2014,8,Ala.,0,0,3,0,2,0,0,1,0,1,0,0,1,0,0
61,2014,8,Ky.,0,0,9,2,3,0,0,1,2,3,0,0,1,1,1
62,2014,8,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,2014,8,Tenn.,1,0,3,2,1,0,0,3,4,2,0,0,1,1,1
64,2014,8,W.S. CENTRAL,0,1,7,0,3,0,1,7,2,8,0,1,3,6,5
65,2014,8,Ark.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
66,2014,8,La.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
67,2014,8,Okla.,0,0,1,0,0,0,0,3,0,0,0,0,2,2,0
68,2014,8,Tex.,0,1,7,0,3,0,1,7,2,7,0,0,3,3,4
69,2014,8,MOUNTAIN,0,2,9,1,7,0,1,6,2,10,0,0,4,6,5
70,2014,8,Ariz.,0,0,3,0,2,0,0,3,2,4,0,0,3,3,2
71,2014,8,Colo.,0,0,0,0,0,0,0,2,0,3,0,0,1,1,2
72,2014,8,Idaho,0,0,2,1,4,0,0,1,0,0,0,0,1,0,0
73,2014,8,Mont.,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0
74,2014,8,Nev.,0,0,2,0,0,0,0,1,0,3,0,0,1,1,0
75,2014,8,N. Mex.,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
76,2014,8,Utah,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0
77,2014,8,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,8,PACIFIC,0,3,9,2,12,3,3,9,18,17,0,2,7,20,40
79,2014,8,Alaska,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0
80,2014,8,Calif.,0,1,6,0,8,0,2,8,13,14,0,2,6,7,34
81,2014,8,Hawaii,N,0,0,N,N,0,0,1,0,1,0,0,1,1,0
82,2014,8,Oreg.,0,1,3,1,3,0,0,1,0,0,0,0,3,8,3
83,2014,8,Wash.,0,0,3,0,0,3,0,3,5,2,0,0,5,4,3
84,2014,8,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,8,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,8,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,8,P.R.,N,0,0,N,N,0,0,0,0,0,0,0,1,1,0
88,2014,8,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,9,UNITED STATES,44,410,"2,259",662,"1,830",12,27,52,156,175,10,9,22,82,134
23,2014,9,NEW ENGLAND,2,130,923,116,519,0,2,8,8,9,0,0,3,1,6
24,2014,9,Conn.,0,31,251,14,206,0,0,0,0,0,0,0,1,0,1
25,2014,9,Maine,0,15,99,24,34,0,0,2,2,0,0,0,1,0,1
26,2014,9,Mass.,0,48,477,51,206,0,1,4,4,7,0,0,3,1,2
27,2014,9,N.H.,0,6,91,0,47,0,0,2,1,2,0,0,1,0,1
28,2014,9,R.I.,2,9,54,6,4,0,0,8,1,0,0,0,0,0,1
29,2014,9,Vt.,0,8,97,21,22,0,0,3,0,0,0,0,1,0,0
30,2014,9,MID. ATLANTIC,30,192,"1,005",417,905,2,8,21,48,33,0,1,7,4,13
31,2014,9,N.J.,0,44,224,68,379,0,1,5,3,7,0,0,2,1,3
32,2014,9,N.Y. (Upstate),16,46,257,84,63,1,1,5,8,10,0,0,3,1,5
33,2014,9,N.Y. City,6,3,40,10,8,1,4,13,28,13,0,0,2,1,3
34,2014,9,Pa.,8,79,541,255,455,0,1,5,9,3,0,0,3,1,2
35,2014,9,E.N. CENTRAL,1,19,223,21,58,0,3,8,12,18,1,0,4,4,10
36,2014,9,Ill.,0,1,30,1,6,0,1,5,2,6,0,0,2,0,3
37,2014,9,Ind.,0,1,13,0,2,0,0,2,0,3,0,0,1,0,4
38,2014,9,Mich.,1,2,15,4,4,0,0,2,4,3,0,0,1,1,2
39,2014,9,Ohio,0,1,7,1,6,0,1,3,6,5,1,0,2,3,1
40,2014,9,Wis.,0,15,184,15,40,0,0,3,0,1,0,0,1,0,0
41,2014,9,W.N. CENTRAL,0,3,31,3,4,0,0,3,9,9,0,0,3,5,10
42,2014,9,Iowa,0,2,27,1,1,0,0,2,3,3,0,0,1,1,0
43,2014,9,Kans.,0,0,4,0,2,0,0,1,1,2,0,0,1,1,0
44,2014,9,Minn.,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
45,2014,9,Mo.,0,0,3,0,1,0,0,1,3,1,0,0,2,2,3
46,2014,9,Nebr.,0,0,3,2,0,0,0,2,1,1,0,0,1,0,2
47,2014,9,N. Dak.,0,0,5,0,0,0,0,1,1,1,0,0,1,0,0
48,2014,9,S. Dak.,0,0,1,0,0,0,0,3,0,1,0,0,1,1,2
49,2014,9,S. ATLANTIC,11,48,290,97,311,9,6,17,42,60,4,1,5,26,36
50,2014,9,Del.,3,6,23,25,54,0,0,2,1,0,0,0,1,1,0
51,2014,9,D.C.,N,0,0,N,N,0,0,2,0,4,0,0,1,0,1
52,2014,9,Fla.,2,2,14,10,14,1,1,3,7,14,1,1,3,11,19
53,2014,9,Ga.,0,0,2,0,7,0,1,5,7,10,0,0,2,3,4
54,2014,9,Md.,4,18,76,40,190,6,2,10,18,26,0,0,1,1,2
55,2014,9,N.C.,0,0,32,3,6,0,0,6,1,0,2,0,2,7,5
56,2014,9,S.C.,0,0,2,0,0,0,0,2,1,0,0,0,1,1,0
57,2014,9,Va.,2,17,253,17,32,2,1,6,7,6,1,0,1,2,3
58,2014,9,W. Va.,0,2,19,2,8,0,0,1,0,0,0,0,0,0,2
59,2014,9,E.S. CENTRAL,0,1,9,3,7,0,1,4,6,7,0,0,2,2,4
60,2014,9,Ala.,0,0,3,0,2,0,0,1,0,1,0,0,1,0,0
61,2014,9,Ky.,0,0,9,2,4,0,0,1,2,3,0,0,1,1,1
62,2014,9,Miss.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
63,2014,9,Tenn.,0,0,3,1,1,0,0,3,4,3,0,0,1,1,1
64,2014,9,W.S. CENTRAL,0,1,7,0,3,1,1,8,5,9,1,1,3,8,5
65,2014,9,Ark.,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1
66,2014,9,La.,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
67,2014,9,Okla.,0,0,1,0,0,0,0,3,0,0,0,0,2,2,0
68,2014,9,Tex.,0,1,7,0,3,0,1,8,3,8,1,0,3,5,4
69,2014,9,MOUNTAIN,0,2,9,1,7,0,1,7,2,13,0,1,4,6,7
70,2014,9,Ariz.,0,0,3,0,2,0,0,3,2,6,0,0,3,3,3
71,2014,9,Colo.,0,0,0,0,0,0,0,3,0,4,0,0,1,1,2
72,2014,9,Idaho,0,0,2,1,4,0,0,1,0,0,0,0,1,0,0
73,2014,9,Mont.,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0
74,2014,9,Nev.,0,0,2,0,0,0,0,1,0,3,0,0,1,1,1
75,2014,9,N. Mex.,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
76,2014,9,Utah,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0
77,2014,9,Wyo.,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
78,2014,9,PACIFIC,0,3,10,4,16,0,3,9,24,17,4,2,7,26,43
79,2014,9,Alaska,0,0,4,1,2,0,0,1,0,0,0,0,0,0,0
80,2014,9,Calif.,0,1,7,0,10,0,3,8,19,14,2,2,6,12,37
81,2014,9,Hawaii,N,0,0,N,N,0,0,0,0,1,0,0,1,1,0
82,2014,9,Oreg.,0,1,3,3,4,0,0,1,0,0,0,0,3,8,3
83,2014,9,Wash.,0,0,4,0,0,0,0,3,5,2,2,0,5,5,3
84,2014,9,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,9,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,9,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,9,P.R.,N,0,0,N,N,0,0,0,0,0,0,0,1,1,0
88,2014,9,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,10,UNITED STATES,45,411,"2,273",785,"1,968",8,27,52,170,185,6,9,22,93,149
23,2014,10,NEW ENGLAND,0,130,924,133,544,0,2,8,10,9,0,0,3,2,6
24,2014,10,Conn.,0,31,251,14,215,0,0,0,0,0,0,0,1,0,1
25,2014,10,Maine,0,15,99,31,36,0,0,2,2,0,0,0,1,0,1
